,CELA2B (51032)
ACH-000004,0.497704278824
ACH-000007,0.225859414052
ACH-000009,0.19179075962699998
ACH-000011,0.143509196072
ACH-000012,-0.116057612468
ACH-000013,0.112652988358
ACH-000014,-0.026057792118199998
ACH-000015,0.09733015236230001
ACH-000017,-0.08600427158230001
ACH-000018,0.244059632722
ACH-000019,-0.0229636529837
ACH-000021,0.022398727759700005
ACH-000022,0.0104342458182
ACH-000025,0.18341390630899998
ACH-000028,0.214717061919
ACH-000030,0.0878044892841
ACH-000035,0.315795718946
ACH-000036,0.0344046828598
ACH-000037,0.381564637935
ACH-000039,0.0682446656432
ACH-000040,-0.0463714221891
ACH-000041,0.134776760211
ACH-000042,0.167914093511
ACH-000045,0.18674683497000003
ACH-000047,-0.0710855654092
ACH-000052,0.0557855227401
ACH-000053,0.0457859142435
ACH-000054,0.104516743498
ACH-000055,-0.0916545796079
ACH-000060,0.0711615853301
ACH-000067,-0.0016410028138
ACH-000070,0.0797501805423
ACH-000075,-0.23315288601700002
ACH-000078,-0.0447418860845
ACH-000082,0.15850957495200002
ACH-000085,0.164402053176
ACH-000086,0.13657142171599998
ACH-000087,0.210273716459
ACH-000092,0.057412569015800004
ACH-000095,-0.0815762861348
ACH-000097,0.116051110779
ACH-000098,0.199106945557
ACH-000099,-0.138195096953
ACH-000108,0.0593835317643
ACH-000113,0.133409165973
ACH-000115,-0.09149255898980001
ACH-000116,0.0623615509397
ACH-000118,0.10687829548599999
ACH-000120,0.140236482922
ACH-000123,0.261030188118
ACH-000127,0.180117076192
ACH-000128,-0.0508916759798
ACH-000132,0.134876456036
ACH-000133,0.1815504109
ACH-000137,0.09858899144860002
ACH-000138,0.0286568892553
ACH-000142,0.024587929273999998
ACH-000143,0.299714908316
ACH-000146,0.133949675734
ACH-000148,0.344326048293
ACH-000150,-0.19021796556200002
ACH-000152,-0.0136663802954
ACH-000153,0.0737300036315
ACH-000159,0.111203895584
ACH-000160,-0.193185323783
ACH-000163,0.252092451567
ACH-000167,0.0457408715668
ACH-000168,0.30518756027800004
ACH-000169,0.206543842703
ACH-000178,0.0663694266577
ACH-000182,0.19349121488600002
ACH-000183,0.184047596707
ACH-000188,-0.0443353822834
ACH-000189,0.126690501844
ACH-000190,0.333488523712
ACH-000198,0.11675391367999999
ACH-000204,0.022542023603699998
ACH-000206,0.0954845601881
ACH-000207,0.13424801618499999
ACH-000211,0.207696716465
ACH-000215,0.142441805304
ACH-000221,0.109384377646
ACH-000222,-0.022837959410599996
ACH-000223,0.171309442663
ACH-000226,-0.019133200223900002
ACH-000227,0.17847062535799998
ACH-000228,0.172112239388
ACH-000231,0.212794166191
ACH-000232,0.177036580775
ACH-000233,0.184552353779
ACH-000234,-0.0676467345637
ACH-000235,0.0554396334569
ACH-000237,0.166272790314
ACH-000238,0.126424552721
ACH-000243,0.100340154107
ACH-000244,0.127084098876
ACH-000246,-0.0016511515593099998
ACH-000248,0.254592310242
ACH-000250,0.19182805271699999
ACH-000251,-0.0971619575154
ACH-000253,0.0628523862752
ACH-000255,0.133435227763
ACH-000256,-0.0255455738039
ACH-000257,0.45253713764
ACH-000258,-0.18278096669399999
ACH-000259,0.0662103297096
ACH-000260,-0.013608837862100001
ACH-000261,0.106618809199
ACH-000262,-0.0804218426793
ACH-000263,0.115311746661
ACH-000264,0.229594288091
ACH-000265,0.22249035931699998
ACH-000266,0.196130547155
ACH-000272,-0.00566840209752
ACH-000273,0.284567376151
ACH-000274,0.0697375158537
ACH-000277,0.0455070319715
ACH-000278,0.141506689934
ACH-000279,0.203274962054
ACH-000280,0.145192963349
ACH-000281,0.340088977597
ACH-000288,-0.050698439539599995
ACH-000291,-0.041817981623
ACH-000293,0.224717208541
ACH-000294,0.15662346457100002
ACH-000295,0.464667565567
ACH-000296,0.0386371855755
ACH-000302,0.0954941940969
ACH-000304,-0.0444430395314
ACH-000307,0.121284402422
ACH-000308,0.061983386080300004
ACH-000310,-0.0888994139467
ACH-000311,0.00596730389675
ACH-000312,-0.09430647102560001
ACH-000315,0.08878839391460001
ACH-000316,0.105194753172
ACH-000317,0.277802005569
ACH-000318,0.154266634998
ACH-000319,0.137816465172
ACH-000320,0.26476731925
ACH-000322,0.13419806910499998
ACH-000323,0.147494181534
ACH-000324,0.0625381257186
ACH-000329,0.156355920308
ACH-000330,0.15779326347
ACH-000331,0.0444500116548
ACH-000332,0.13011839408700002
ACH-000334,0.30583554029
