,GABRP (2568)
ACH-000004,0.08133987661469999
ACH-000007,-0.126897309177
ACH-000009,0.09693518054120001
ACH-000011,-0.08340783786889999
ACH-000012,-0.10642828714199999
ACH-000013,0.252390679347
ACH-000014,-0.030412919451
ACH-000015,0.145740222529
ACH-000017,0.09830676454500001
ACH-000018,0.188754259501
ACH-000019,0.31152265504500004
ACH-000021,-0.0215561743108
ACH-000022,-0.110932758487
ACH-000025,0.322133708874
ACH-000028,0.046512488742300004
ACH-000030,0.0795793467424
ACH-000035,-0.142899156871
ACH-000036,0.033939765471099996
ACH-000037,0.129031062382
ACH-000039,-0.110050534902
ACH-000040,0.158172537857
ACH-000041,0.188056145066
ACH-000042,-0.0753290087339
ACH-000045,0.0637547491275
ACH-000047,-0.131750246474
ACH-000052,0.0377511527424
ACH-000053,-0.032414608018799994
ACH-000054,0.0238877118759
ACH-000055,0.04094517219
ACH-000060,0.0142918461794
ACH-000067,0.112140889092
ACH-000070,-0.252399201349
ACH-000075,0.144147270069
ACH-000078,0.193173262469
ACH-000082,0.013320294588799998
ACH-000085,0.0764156889583
ACH-000086,0.138652699275
ACH-000087,0.172221269253
ACH-000092,0.179427399855
ACH-000095,0.13430927321
ACH-000097,-0.013561819072200002
ACH-000098,0.100132401801
ACH-000099,-0.0662814548502
ACH-000108,-0.00723645618463
ACH-000113,0.0351957445091
ACH-000115,-0.187847266307
ACH-000116,-0.0582567051806
ACH-000118,0.16329320752
ACH-000120,-0.177437568034
ACH-000123,0.026683560254900002
ACH-000127,0.041372565345699996
ACH-000128,0.079993176724
ACH-000132,0.0509481546714
ACH-000133,-0.0566310062926
ACH-000137,-0.0316299358384
ACH-000138,-0.0688980670979
ACH-000142,0.13670063348099998
ACH-000143,-0.0722781832099
ACH-000146,0.182474134448
ACH-000148,0.130895882395
ACH-000150,-0.183886699052
ACH-000152,0.237657011846
ACH-000153,0.0304502127227
ACH-000159,-0.111129575401
ACH-000160,0.073978598169
ACH-000163,0.422850413042
ACH-000167,0.19386524242699998
ACH-000168,0.141090672734
ACH-000169,0.10825043249199999
ACH-000178,-0.0159537118415
ACH-000182,0.049488450034699996
ACH-000183,-0.0646752924648
ACH-000188,-0.119596547925
ACH-000189,0.059673705897399995
ACH-000190,0.112669783629
ACH-000198,0.0575023591362
ACH-000204,-0.45547205113000006
ACH-000206,0.09921741592049999
ACH-000207,0.0665137474898
ACH-000211,0.0662564602994
ACH-000215,0.0507505747386
ACH-000221,0.0082054550662
ACH-000222,0.0226875732974
ACH-000223,-0.0233459844263
ACH-000226,0.0572475515425
ACH-000227,-0.320641260157
ACH-000228,0.270100025078
ACH-000231,0.0603472172981
ACH-000232,0.0655544833911
ACH-000233,0.00490821300544
ACH-000234,0.11738823166099999
ACH-000235,0.0514059846041
ACH-000237,-0.0170025904291
ACH-000238,0.231790923091
ACH-000243,0.014409627994500001
ACH-000244,-0.122288239746
ACH-000246,-0.11757971056
ACH-000248,-0.0782293449317
ACH-000250,0.015172100084500002
ACH-000251,-0.20988920819899998
ACH-000253,-0.0126393476051
ACH-000255,0.0853746537204
ACH-000256,0.206219010562
ACH-000257,-0.107114093892
ACH-000258,-0.330996276958
ACH-000259,-0.026181057839900004
ACH-000260,-0.04572343803719999
ACH-000261,0.0068019132289399995
ACH-000262,0.222313937438
ACH-000263,0.20205405271200003
ACH-000264,0.118052792017
ACH-000265,-0.011351637983299998
ACH-000266,0.055160722551600004
ACH-000272,-0.0436130833416
ACH-000273,0.0248587667561
ACH-000274,0.0431291279976
ACH-000277,-0.13027516504
ACH-000278,0.280961982185
ACH-000279,-0.0115155644867
ACH-000280,0.121264609701
ACH-000281,-0.123520380374
ACH-000288,-0.015118237848499999
ACH-000291,-0.10490809221000001
ACH-000293,-0.180254343719
ACH-000294,0.19810107314599998
ACH-000295,-0.20541937399000001
ACH-000296,-0.038867950393800005
ACH-000302,0.023078742703999996
ACH-000304,0.296460294693
ACH-000307,-0.0513071609979
ACH-000308,0.0338266786227
ACH-000310,-0.0879812345217
ACH-000311,0.0606157053854
ACH-000312,-0.0595602614317
ACH-000315,-0.20419920664900001
ACH-000316,-0.23527830235999997
ACH-000317,-0.00424725639563
ACH-000318,0.201081808768
ACH-000319,0.19280592379
ACH-000320,-0.125821233745
ACH-000322,0.08700230854560001
ACH-000323,0.15960760882799999
ACH-000324,0.0406841903237
ACH-000329,0.116336196319
ACH-000330,0.0173204115142
ACH-000331,0.166815048167
ACH-000332,-0.0533534240059
ACH-000334,0.15530796783700002
ACH-000335,-0.137230720252
ACH-000336,-0.0352097912016
ACH-000337,-0.0382985476169
ACH-000339,-0.0392841976587
ACH-000341,0.10422022029200001
ACH-000348,-0.130146677318
ACH-000350,-0.255915139558
ACH-000352,0.0174449278028
ACH-000356,0.042296357535300005
ACH-000361,0.015277685461
ACH-000362,0.138040455952
ACH-000363,0.015588730064100002
ACH-000364,0.06000929265819999
ACH-000365,0.0584687015421
ACH-000366,0.085935501998
ACH-000368,-0.0506097703151
ACH-000374,0.222762372449
ACH-000375,-0.0349243700745
ACH-000376,-0.08125739143069999
ACH-000381,-0.19667784440000002
ACH-000383,0.115002966568
ACH-000387,0.0225005856048
ACH-000389,0.019317401676
ACH-000390,0.138626524303
ACH-000393,-0.00823795484205
ACH-000395,0.166681635935
ACH-000397,0.106875754382
ACH-000401,-0.217178087608
ACH-000402,-0.0169867503302
ACH-000403,0.166125746028
ACH-000404,0.1524815127
ACH-000406,0.037555302288800003
ACH-000407,-0.19474301733
ACH-000408,-0.0123031828434
ACH-000410,-0.0227033192514
ACH-000411,-0.146220372485
ACH-000414,-0.051537877344000005
ACH-000415,0.08902595632400001
ACH-000416,0.164110799371
ACH-000420,-0.0880955951217
ACH-000421,0.0243786624371
ACH-000424,0.281120724844
ACH-000425,-0.0032451458392300002
ACH-000426,0.223545989392
ACH-000427,0.189866836732
ACH-000433,0.24962472278900003
ACH-000436,0.286772192812
ACH-000444,-0.0013466799089000001
ACH-000445,-0.042678296108900005
ACH-000448,0.05474243289530001
ACH-000450,-0.00859490795438
ACH-000452,0.0930859467684
ACH-000454,0.136025176595
ACH-000458,0.0303374703716
ACH-000459,0.0803116115262
ACH-000460,0.027348623569
ACH-000461,0.252988887224
ACH-000463,-0.130561748365
ACH-000464,0.055556350294399995
ACH-000466,-0.057958139766499994
ACH-000467,0.023639062203700004
ACH-000468,0.181402492633
ACH-000469,0.07767343062030001
ACH-000470,-0.19384285879000002
ACH-000471,0.040330860722
ACH-000472,0.113191372979
ACH-000473,-0.026302033618299997
ACH-000475,0.15826175539100001
ACH-000476,-0.21750775372900003
ACH-000477,0.132429048256
ACH-000480,0.036515881896
ACH-000481,0.218092343249
ACH-000483,-0.161170682389
ACH-000484,-0.0906085831772
ACH-000485,0.13731698001599998
ACH-000486,0.0879864346912
ACH-000487,0.12425604082999998
ACH-000488,0.116112276193
ACH-000490,-0.0319598183017
ACH-000491,0.007515497735270001
ACH-000495,-0.18523474108399998
ACH-000496,0.285057763522
ACH-000499,0.456281483587
ACH-000500,0.260643989943
ACH-000502,-0.035605008292300004
ACH-000503,0.0359952577235
ACH-000505,-0.09330480334960001
ACH-000507,-0.024662835089500002
ACH-000510,0.059091294967999995
ACH-000511,-0.130232064953
ACH-000512,0.0968119818121
ACH-000516,0.00168081025566
ACH-000517,0.118109358455
ACH-000518,0.17551696952799997
ACH-000520,-0.150332339274
ACH-000521,-0.137232606638
ACH-000522,0.0115278104232
ACH-000524,0.10180318466600001
ACH-000527,0.06954414183589999
ACH-000528,0.0760265677558
ACH-000537,0.0460858531399
ACH-000541,0.343481429854
ACH-000542,0.135976083988
ACH-000544,0.0740828250391
ACH-000545,0.104604104811
ACH-000547,-0.0722910480847
ACH-000548,0.35302224059299997
ACH-000549,0.285759401389
ACH-000550,-0.0830999820851
ACH-000552,-0.0360876504355
ACH-000556,0.0513969622897
ACH-000557,-0.11142344775100001
ACH-000570,-0.022501537296099997
ACH-000571,0.06263851633140001
ACH-000573,-0.0643663069672
ACH-000576,0.166420460002
ACH-000580,0.0460096248721
ACH-000584,-0.06056292314680001
ACH-000585,0.0037461104477399996
ACH-000588,0.317910291553
ACH-000589,0.0745933575193
ACH-000591,0.057126537495400004
ACH-000593,0.0635532931582
ACH-000600,0.12045351368200001
ACH-000601,0.022800859163000002
ACH-000604,-0.0813557958705
ACH-000605,0.139217461907
ACH-000606,0.0441760559829
ACH-000608,0.181187694954
