,MTTP (4547)
ACH-000004,-0.035531312863
ACH-000007,0.0473098259289
ACH-000009,0.05402306654709999
ACH-000011,0.152998146032
ACH-000012,0.0435164860025
ACH-000013,0.106679275424
ACH-000014,0.020516143723
ACH-000015,-0.046122884474300005
ACH-000017,-0.135717070462
ACH-000018,-0.124368086327
ACH-000019,0.32575580655999997
ACH-000021,-0.050406008353699995
ACH-000022,0.0801158704106
ACH-000025,0.028310962595000003
ACH-000028,-0.0890614757127
ACH-000030,-0.038582531315599994
ACH-000035,-0.0606119303434
ACH-000036,-0.0354371685363
ACH-000037,0.13532247301699998
ACH-000039,0.119522463737
ACH-000040,0.129278901246
ACH-000041,-0.020885709434
ACH-000042,0.0304329583659
ACH-000045,0.0601025108512
ACH-000047,0.031725214150099997
ACH-000052,0.217496857027
ACH-000053,0.119339341926
ACH-000054,0.0288685511642
ACH-000055,0.0213540558878
ACH-000060,0.029767562657499996
ACH-000067,-0.133720816314
ACH-000070,-0.0183023595966
ACH-000075,-0.130282734964
ACH-000078,-0.217182164953
ACH-000082,0.08147081706180001
ACH-000085,0.193747242358
ACH-000086,-0.00429039012833
ACH-000087,0.054003856340399996
ACH-000092,-0.06941153595139998
ACH-000095,0.0258707018292
ACH-000097,0.0507480398064
ACH-000098,0.0328648547041
ACH-000099,0.07202834754080001
ACH-000108,-0.07501234277839999
ACH-000113,0.0221763261245
ACH-000115,-0.216990789696
ACH-000116,0.030250312326500002
ACH-000118,-0.056088119239600005
ACH-000120,0.136615895875
ACH-000123,0.0889036469336
ACH-000127,0.0502636386259
ACH-000128,-0.118811293414
ACH-000132,0.04479617685100001
ACH-000133,0.0168889897102
ACH-000137,-0.131661828732
ACH-000138,0.050520122122300004
ACH-000142,0.014627509044700001
ACH-000143,0.0822890644978
ACH-000146,0.13642918840999999
ACH-000148,-0.035861010109300005
ACH-000150,0.0038031678239399997
ACH-000152,0.13267022653899999
ACH-000153,-0.467088649396
ACH-000159,0.019672071416
ACH-000160,-0.0133198983311
ACH-000163,0.14720865094799998
ACH-000167,-0.140271743793
ACH-000168,0.271666272984
ACH-000169,0.0202476531812
ACH-000178,0.170742321147
ACH-000182,0.165851354674
ACH-000183,-0.0793812958052
ACH-000188,-0.0694050316165
ACH-000189,-0.00774897097801
ACH-000190,-0.145193437507
ACH-000198,0.08742957852050001
ACH-000204,0.0046622804055400004
ACH-000206,0.14970573758199998
ACH-000207,0.243185329821
ACH-000211,-0.00985551769891
ACH-000215,0.0165008499836
ACH-000221,0.0846142699309
ACH-000222,-0.118382737057
ACH-000223,-0.207582440673
ACH-000226,-0.0159974400548
ACH-000227,-0.0793148555552
ACH-000228,0.0268609997198
ACH-000231,0.050692216710700004
ACH-000232,0.016114719284
ACH-000233,0.124288741074
ACH-000234,-0.0292947115365
ACH-000235,-0.027558097499599997
ACH-000237,0.06453031440280001
ACH-000238,0.132828831309
ACH-000243,-0.04579874979069999
ACH-000244,-0.0705327770678
ACH-000246,0.048262393779400004
ACH-000248,-0.196596155958
ACH-000250,0.051517154621900006
ACH-000251,0.15764776773800002
ACH-000253,0.0479593503471
ACH-000255,-0.0264745316173
ACH-000256,0.326104316437
ACH-000257,-0.142067295594
ACH-000258,-0.18648254452799998
ACH-000259,0.012288717684500001
ACH-000260,-0.07083999957039999
ACH-000261,-0.0468411504282
ACH-000262,-0.0629269007244
ACH-000263,0.00421551811174
ACH-000264,0.0463591459332
ACH-000265,-0.0849550798611
ACH-000266,-0.0206693542633
ACH-000272,-0.133289180522
ACH-000273,0.16343864602
ACH-000274,0.137190724829
ACH-000277,-0.0904798588642
ACH-000278,0.07527945008119999
ACH-000279,-0.0291271246705
ACH-000280,0.09313108201760001
ACH-000281,-0.110574496292
ACH-000288,0.0973415781677
ACH-000291,0.141069198377
ACH-000293,0.177418296989
ACH-000294,-0.08000256682910001
ACH-000295,-0.0178640068256
ACH-000296,0.019496332875299997
ACH-000302,-5.7509145220400005e-06
ACH-000304,-0.191623890574
ACH-000307,-0.0195926172549
ACH-000308,0.11393845589000001
ACH-000310,-0.07408892951839999
ACH-000311,0.000757768940765
ACH-000312,-0.0294912407579
ACH-000315,0.0105674289439
ACH-000316,-0.053498685798399996
ACH-000317,0.011934581092100001
ACH-000318,0.0752849087378
ACH-000319,0.0369161749666
ACH-000320,-0.19752202554200002
ACH-000322,0.177469848529
ACH-000323,-0.0469833257799
ACH-000324,0.044747408157
ACH-000329,-0.0191696744857
ACH-000330,-0.12853519705299998
ACH-000331,0.222146149204
ACH-000332,0.0548852335856
ACH-000334,-0.167439259329
ACH-000335,0.022835685246099996
ACH-000336,-0.0357630223904
ACH-000337,0.233889961493
ACH-000339,-0.0071334624482600004
ACH-000341,0.220058888888
ACH-000348,0.0666124707751
ACH-000350,0.20916436665600002
ACH-000352,0.0803809499571
ACH-000356,-0.0611438782216
ACH-000361,0.106348787142
ACH-000362,0.189389668517
ACH-000363,0.00704087713518
ACH-000364,0.10908960534000002
ACH-000365,0.029892027933999997
ACH-000366,-0.0670329463356
ACH-000368,-0.0851925636098
ACH-000374,-0.0850424454167
ACH-000375,-0.0726973602971
ACH-000376,0.166807098096
ACH-000381,-0.11257394206499999
ACH-000383,0.0270624620977
ACH-000387,0.0764951602161
ACH-000389,0.020120429867000002
ACH-000390,0.13106486079000002
ACH-000393,0.0767729479346
ACH-000395,0.416603869507
ACH-000397,-0.0135215953528
ACH-000401,0.17877648962499998
ACH-000402,0.00394072605062
ACH-000403,0.15675418775900002
ACH-000404,0.0056928286806400006
ACH-000406,-0.02034874852
ACH-000407,0.202388918086
ACH-000408,0.153958870389
ACH-000410,0.15285898668700001
ACH-000411,0.10388512213199999
ACH-000414,-0.113103497299
ACH-000415,-0.0017307800599200003
ACH-000416,0.10568466017799999
ACH-000420,0.025159051921599996
ACH-000421,0.0661559707601
ACH-000424,0.222375195048
ACH-000425,-0.012812672103799999
ACH-000426,0.195819773397
ACH-000427,0.0188334827353
ACH-000433,-0.27288466311500004
ACH-000436,-0.0464473597725
ACH-000444,-0.057514147861599994
ACH-000445,0.0097899402086
ACH-000448,0.00182376509875
ACH-000450,-0.214487058437
ACH-000452,0.0174820567565
ACH-000454,0.00415942383654
ACH-000458,0.221510235401
ACH-000459,0.23332604445799998
ACH-000460,0.15905540152699998
ACH-000461,0.0653806049836
ACH-000463,0.028920848109599998
ACH-000464,0.331422468888
ACH-000466,-0.0008560237052250001
ACH-000467,-0.0426763455351
ACH-000468,0.10184679450300001
ACH-000469,-0.139135622873
ACH-000470,-0.115037671553
ACH-000471,0.188497591679
ACH-000472,0.0778588160744
ACH-000473,0.139760707856
ACH-000475,-0.0377203943384
ACH-000476,0.039442126354999996
ACH-000477,0.217850500725
ACH-000480,0.200314934805
ACH-000481,0.10743574689400001
ACH-000483,0.161552154332
ACH-000484,0.258192984654
ACH-000485,0.020086051862900002
ACH-000486,0.08922979686850001
ACH-000487,-0.0112635209074
ACH-000488,0.000922667157603
ACH-000490,-0.00491726719336
ACH-000491,0.27636502619000003
ACH-000495,0.1399287773
ACH-000496,-0.266619285368
ACH-000499,-0.15459932933
ACH-000500,0.123528008496
ACH-000502,-0.0474334212159
ACH-000503,0.000167336728993
ACH-000505,0.16844711634
ACH-000507,0.117158537942
ACH-000510,-0.0968970730015
ACH-000511,-0.06170499527969999
ACH-000512,0.09218094218930001
ACH-000516,-0.0815511532132
ACH-000517,0.0600182363043
ACH-000518,0.07937430682760001
ACH-000520,0.171511027376
ACH-000521,0.00681534894359
ACH-000522,0.05459091518680001
ACH-000524,-0.011915088977900001
ACH-000527,-0.0023021344745599998
ACH-000528,0.133463720483
ACH-000537,0.0073736628205
ACH-000541,0.0653089134571
ACH-000542,0.016566126775100002
ACH-000544,0.11577429901399999
ACH-000545,0.141031211934
ACH-000547,-0.137906757726
ACH-000548,0.12236643231699999
ACH-000549,0.0101946575405
ACH-000550,-0.0391042058846
ACH-000552,0.117728976797
ACH-000556,0.0967721526575
ACH-000557,0.155652078634
ACH-000570,0.0214764286038
ACH-000571,-0.0446886983321
ACH-000573,0.161215683515
ACH-000576,0.10160758570499999
ACH-000580,-0.00556132282963
ACH-000584,-0.0378613955094
ACH-000585,0.162755988207
ACH-000588,-0.32978457718299997
ACH-000589,0.11578224275999999
ACH-000591,0.153812511056
ACH-000593,-0.061692155506
ACH-000600,0.35816796775799997
ACH-000601,-0.04498639181940001
ACH-000604,0.0644679060501
ACH-000605,0.0486591571165
ACH-000606,0.033969771345799996
ACH-000608,0.09512045888360002
ACH-000614,0.26963831821199996
ACH-000616,-0.0776635409406
ACH-000618,0.09336921613119999
ACH-000619,0.038290323661
ACH-000620,0.0603308008617
ACH-000621,0.0443442028496
ACH-000622,0.173678597425
ACH-000623,-0.009217071301610001
ACH-000624,0.028509133730599996
ACH-000627,0.09611175730489999
ACH-000630,0.0754659010367
ACH-000632,0.129157075257
ACH-000633,0.24207691724199998
ACH-000637,0.09629943913519999
ACH-000638,-0.20819445137000003
ACH-000646,0.210159257939
ACH-000647,-0.041384330658800005
ACH-000648,-0.0120910579774
ACH-000649,-0.0329330301777
ACH-000651,-0.017810311760200002
ACH-000652,-0.125587282464
ACH-000653,0.134138124193
ACH-000657,-0.00709937340526
ACH-000658,0.0426622893212
ACH-000661,0.304952289229
ACH-000662,0.322909090209
ACH-000663,0.139710237944
ACH-000665,0.00217020131006
ACH-000671,-0.07161715933400001
ACH-000673,0.0774969455831
ACH-000676,0.0561678712144
ACH-000677,0.00730568743229
ACH-000681,0.022725915430700003
ACH-000682,0.036185545638699995
ACH-000683,0.033044453176500004
ACH-000684,-0.20082126765
ACH-000688,0.119805895352
ACH-000693,-0.0550106115098
ACH-000694,-0.026024837532599997
ACH-000695,-0.22402228899999999
