,MGST3 (4259)
ACH-000004,0.112799909734
ACH-000007,-0.017194248120599998
ACH-000009,-0.0907019149537
ACH-000011,0.158913207089
ACH-000012,0.149282062251
ACH-000013,-0.00508077582605
ACH-000014,0.0730311044215
ACH-000015,0.0394592753948
ACH-000017,-0.060184346874799996
ACH-000018,0.124811055589
ACH-000019,0.27548971886999996
ACH-000021,-0.0820660172812
ACH-000022,0.089285905622
ACH-000025,-0.120602324669
ACH-000028,0.0434504153626
ACH-000030,0.0747173725159
ACH-000035,0.127507708789
ACH-000036,-0.0816733015107
ACH-000037,-0.0324699791668
ACH-000039,-0.15375154822599998
ACH-000040,0.166162664439
ACH-000041,0.14409996036800002
ACH-000042,-0.011906196869000001
ACH-000045,0.21000669300799998
ACH-000047,0.0499216172117
ACH-000052,-0.00216118189868
ACH-000053,0.0609614130671
ACH-000054,0.12414291250399999
ACH-000055,-0.023686677368799997
ACH-000060,0.192377565548
ACH-000067,0.105939410936
ACH-000070,0.0016705990278
ACH-000075,0.054137755504
ACH-000078,-0.00125169516468
ACH-000082,-0.0410554156025
ACH-000085,0.187876459487
ACH-000086,-0.0109162803518
ACH-000087,0.12824656267200002
ACH-000092,-0.124974605356
ACH-000095,-0.0473264413829
ACH-000097,0.0659378068461
ACH-000098,-0.07840582566689999
ACH-000099,-0.028618210273000003
ACH-000108,0.0721086615464
ACH-000113,0.102628279794
ACH-000115,-0.08854568679
ACH-000116,0.0248917574101
ACH-000118,0.12261238777200001
ACH-000120,0.00414117619052
ACH-000123,-0.0373295631934
ACH-000127,0.080304378541
ACH-000128,0.210117935365
ACH-000132,-0.049960261031499996
ACH-000133,-0.134850573015
ACH-000137,0.031073218448400004
ACH-000138,-0.132375957253
ACH-000142,0.09468115606460001
ACH-000143,0.12159090370799999
ACH-000146,-0.08015204231300001
ACH-000148,0.128278169109
ACH-000150,0.232670145557
ACH-000152,-0.0137468205431
ACH-000153,0.201785797681
ACH-000159,0.108552623454
ACH-000160,0.0152509618343
ACH-000163,0.173526635094
ACH-000167,-0.0141909803263
ACH-000168,-0.09139233880179999
ACH-000169,0.14745250074000002
ACH-000178,0.151168136348
ACH-000182,0.0452034429622
ACH-000183,-0.0885174345773
ACH-000188,0.0493993533202
ACH-000189,0.507423529828
ACH-000190,0.0822281840526
ACH-000198,0.173366825495
ACH-000204,0.0301283464205
ACH-000206,-0.14423678523800001
ACH-000207,0.24358617891999998
ACH-000211,0.0019266383450500001
ACH-000215,-0.056547570069000005
ACH-000221,0.035645176858699994
ACH-000222,-0.0904410485712
ACH-000223,-0.199938326118
ACH-000226,0.10261330512
ACH-000227,0.0554911034726
ACH-000228,-0.302340548432
ACH-000231,0.17169379556400002
ACH-000232,-0.07314578448
ACH-000233,0.13407720312000002
ACH-000234,-0.00137943452743
ACH-000235,0.0514411648974
ACH-000237,0.059675331644000004
ACH-000238,0.0922375828372
ACH-000243,0.0155162543411
ACH-000244,-0.16772972488399998
ACH-000246,0.116678837247
ACH-000248,0.09843589922639999
ACH-000250,0.10759889451199998
ACH-000251,-0.0354266329261
ACH-000253,0.010242715029
ACH-000255,0.16472026753799998
ACH-000256,0.11003163882099999
ACH-000257,0.174421439115
ACH-000258,0.149901062851
ACH-000259,-0.0416279296372
ACH-000260,0.140531790264
ACH-000261,0.027727718174099997
ACH-000262,0.236586080152
ACH-000263,0.0907326785913
ACH-000264,-0.012512974533
ACH-000265,0.037407052643599996
ACH-000266,-0.09420542531619999
ACH-000272,0.0691372259082
ACH-000273,-0.0161809463625
ACH-000274,0.103120306658
ACH-000277,0.166628246802
ACH-000278,0.0021171007400299998
ACH-000279,0.11573351891200001
ACH-000280,0.021618350701200002
ACH-000281,-0.35738390082500004
ACH-000288,-0.037203539404
ACH-000291,0.225672074122
ACH-000293,0.161189767411
ACH-000294,-0.11650029753699999
ACH-000295,0.27730814195799997
ACH-000296,0.158002214593
ACH-000302,0.115651607791
ACH-000304,0.107102472039
ACH-000307,0.05983180799880001
ACH-000308,0.144974407115
