,NAMPT (10135)
ACH-000004,-1.0261504326100002
ACH-000007,-0.10960903392000002
ACH-000009,-0.06834788158369999
ACH-000011,0.195963916284
ACH-000012,0.0399057671661
ACH-000013,-0.05524687214790001
ACH-000014,-0.049669288105699996
ACH-000015,0.24825301510699999
ACH-000017,0.0580151420694
ACH-000018,0.0881516750289
ACH-000019,-0.6842863853919999
ACH-000021,-0.455669068217
ACH-000022,-0.21156453571199998
ACH-000025,-0.132373088905
ACH-000028,-0.43724711003399996
ACH-000030,-0.961463224348
ACH-000035,-0.388158474378
ACH-000036,-0.006665524295250001
ACH-000037,-0.209921775351
ACH-000039,-0.41346517768200003
ACH-000040,-0.171328829428
ACH-000041,-0.0845986193493
ACH-000042,-0.32361760553
ACH-000045,-0.5431632898569999
ACH-000047,-0.883507707853
ACH-000052,-0.0459587974655
ACH-000053,-0.8935200630419999
ACH-000054,0.03779199966
ACH-000055,-0.031148374492599995
ACH-000060,-0.045062269032199995
ACH-000067,-0.112724957575
ACH-000070,-0.973378588717
ACH-000075,-0.543439456104
ACH-000078,-0.128026672072
ACH-000082,-0.154866201526
ACH-000085,0.38726339089100004
ACH-000086,0.12278888924100001
ACH-000087,-0.134428530066
ACH-000092,-0.023395012554900004
ACH-000095,0.151513982296
ACH-000097,-0.9228348864489999
ACH-000098,-0.050067260176300005
ACH-000099,-0.056202205934499996
ACH-000108,-0.911313743177
ACH-000113,-0.460408170013
ACH-000115,-0.192722844294
ACH-000116,-0.00250529545005
ACH-000118,-0.458900375682
ACH-000120,0.0173426281524
ACH-000123,0.0463569001926
ACH-000127,-1.00683969423
ACH-000128,-0.30222105556
ACH-000132,-0.185431405203
ACH-000133,-0.055135693025199994
ACH-000137,-0.164981767464
ACH-000138,-0.0232737986368
ACH-000142,0.201738189907
ACH-000143,-0.12202543624000002
ACH-000146,-1.7289501464900001
ACH-000148,-0.321904555696
ACH-000150,0.155388266366
ACH-000152,-0.188427721829
ACH-000153,-0.306087127429
ACH-000159,-0.44480958982100005
ACH-000160,-0.24628951559999998
ACH-000163,-0.19952749765099997
ACH-000167,-0.424051946522
ACH-000168,-0.880553680477
ACH-000169,0.14053583451999999
ACH-000178,-0.322188894715
ACH-000182,-0.40490093357199997
ACH-000183,-0.7693297713989999
ACH-000188,-0.06388327829280001
ACH-000189,-0.397119560148
ACH-000190,-0.0163435166805
ACH-000198,-0.701272768488
ACH-000204,-0.352778024139
ACH-000206,-0.450269480892
ACH-000207,-0.0374526128703
ACH-000211,-0.0807049726285
ACH-000215,-0.052389164301800004
ACH-000221,-0.284575113473
ACH-000222,-0.7966557781029999
ACH-000223,-0.514313577564
ACH-000226,-0.543869460145
ACH-000227,0.201744821634
ACH-000228,-0.136803734051
ACH-000231,-0.0808821064169
ACH-000232,0.13047351504899998
ACH-000233,-0.670534871726
ACH-000234,-0.40402543937200003
ACH-000235,-0.948362442168
ACH-000237,-0.28487760096000003
ACH-000238,-0.0322525088007
ACH-000243,-0.07176125367210001
ACH-000244,-0.054457828958
ACH-000246,-0.121669586159
ACH-000248,-0.28890902328400003
ACH-000250,-0.0357344819575
ACH-000251,-0.592001566113
ACH-000253,-1.00091330976
ACH-000255,0.021994827395999998
ACH-000256,0.00015912645627000002
ACH-000257,-0.597140442714
ACH-000258,-1.31199624701
ACH-000259,-0.015188037745700001
ACH-000260,-0.0270541579264
ACH-000261,-0.131757473406
ACH-000262,0.11288220985
ACH-000263,-0.859766750039
ACH-000264,-0.189011904199
ACH-000265,0.04207994609130001
ACH-000266,-0.21934856192
ACH-000272,-1.06696017445
ACH-000273,-0.6729033730699999
ACH-000274,-0.11902257570999998
ACH-000277,-1.0878390089299999
ACH-000278,-0.380366041976
ACH-000279,-0.6987545138600001
ACH-000280,0.279838041457
ACH-000281,-0.494586866779
ACH-000288,-0.035160530250199995
ACH-000291,-0.038521525220800004
ACH-000293,-0.27929583037300004
ACH-000294,-0.607965644352
ACH-000295,-0.7639699388
ACH-000296,-0.430650978701
ACH-000302,-0.07256369344269999
ACH-000304,-0.258973428946
ACH-000307,-0.14327203367
ACH-000308,-1.24761020877
ACH-000310,-0.127250448691
ACH-000311,0.35087305511999994
ACH-000312,0.09981498861339999
ACH-000315,-0.757449130871
ACH-000316,-0.35222467599600005
ACH-000317,-0.458736865487
ACH-000318,-0.371622052152
ACH-000319,-0.16190633222200002
ACH-000320,-0.31658783919
ACH-000322,-0.12026423143300001
ACH-000323,-0.09540514890210001
ACH-000324,-0.0021685303680500003
ACH-000329,0.0185060359931
ACH-000330,-1.18264685847
ACH-000331,0.0748193262902
ACH-000332,-0.0315002971543
ACH-000334,-0.281808575071
ACH-000335,0.32766370715599996
ACH-000336,-0.154947667271
ACH-000337,-1.07561989297
ACH-000339,-1.05062308194
ACH-000341,0.295143819463
ACH-000348,-0.314303507251
ACH-000350,-0.0782322865878
ACH-000352,-0.77246196508
ACH-000356,0.0755204768105
ACH-000361,-0.0886059339002
ACH-000362,-0.842969407741
ACH-000363,-1.23821413924
ACH-000364,0.140335714581
ACH-000365,-0.549489523709
ACH-000366,0.142030236567
ACH-000368,-0.27909703176399997
ACH-000374,-0.184547570222
ACH-000375,-0.385197593479
ACH-000376,-0.0604424583627
ACH-000381,-0.35132861770400003
ACH-000383,-0.8941286368179999
ACH-000387,-0.9612191126430001
ACH-000389,0.375919203302
ACH-000390,0.0651696115818
ACH-000393,-0.021374770463799996
ACH-000395,-0.49155912089599996
ACH-000397,-0.37247302204599997
ACH-000401,-0.8983197282529999
ACH-000402,-0.193390333913
ACH-000403,-0.05647876139690001
ACH-000404,0.207883368028
ACH-000406,-1.04241634543
ACH-000407,-0.126349097853
ACH-000408,-0.23776823261799998
ACH-000410,-0.08932544153489999
ACH-000411,-0.38290281496899997
ACH-000414,-0.10703399947799999
ACH-000415,-0.18686359754999998
ACH-000416,-1.2212173442299998
ACH-000420,0.0495268967354
ACH-000421,-0.44309504142300005
ACH-000424,-0.125392264863
ACH-000425,-0.096977425594
ACH-000426,-1.07623345055
ACH-000427,-0.05093015269119999
ACH-000433,-0.0740829508896
ACH-000436,-0.929973243128
ACH-000444,0.025093106749299997
ACH-000445,-0.166310731587
ACH-000448,-0.101551740195
ACH-000450,-0.116317613745
ACH-000452,-0.754739282641
ACH-000454,0.095233672888
ACH-000458,0.10967786361300001
ACH-000459,-0.39727971726499994
ACH-000460,-0.948567266991
ACH-000461,-0.148290430713
ACH-000463,0.00735095003312
ACH-000464,-0.125880562418
ACH-000466,-0.015261444717299998
ACH-000467,-0.055102974102999996
ACH-000468,-0.321274982448
ACH-000469,-0.0100999829695
ACH-000470,-0.0419315145749
ACH-000471,-0.319211142231
ACH-000472,-0.148800971482
ACH-000473,0.00348129954968
ACH-000475,0.139616714486
ACH-000476,-0.158584909583
ACH-000477,-0.497840787049
ACH-000480,0.18749413779
ACH-000481,-0.053641708081700004
ACH-000483,-0.318783393034
ACH-000484,-0.0706589497327
ACH-000485,-0.0558484609044
ACH-000486,0.193035303757
ACH-000487,-0.673630839657
ACH-000488,0.0964130007288
ACH-000490,0.0760253249643
ACH-000491,-0.798750618125
ACH-000495,-0.282944220701
ACH-000496,-0.14276857779000002
