,DRAM2 (128338)
ACH-000248,-0.0202574775367
ACH-000250,-0.204444835782
ACH-000251,-0.04522900280330001
ACH-000253,-0.25450810295000004
ACH-000255,-0.380402665311
ACH-000256,-0.0346874322169
ACH-000257,0.05926718150909999
ACH-000258,-0.133445639046
ACH-000259,-0.228365905076
ACH-000260,-0.0903149813126
ACH-000261,-0.22334102676999998
ACH-000262,-0.131652027176
ACH-000263,-0.23564700738400002
ACH-000264,-0.0134031605023
ACH-000265,-0.344238643316
ACH-000266,-0.0819205978185
ACH-000272,-0.39908727519500004
ACH-000273,-0.127248843825
ACH-000274,-0.22721150570300003
ACH-000277,-0.37634286922
ACH-000278,-0.12400499026100001
ACH-000279,-0.11780211147399999
ACH-000280,-0.250076872351
ACH-000281,-0.161432996447
ACH-000288,-0.17638081199499997
ACH-000291,-0.17989205661
ACH-000293,-0.11562973329000002
ACH-000294,-0.209172995273
ACH-000295,0.00798000503073
ACH-000296,-0.33348103373599997
ACH-000302,-0.31033181584
ACH-000304,-0.48342637253799997
ACH-000307,-0.328913933022
ACH-000308,-0.25392529552
ACH-000310,-0.127933963203
ACH-000311,-0.13529046920600002
ACH-000312,-0.328934644352
ACH-000315,-0.11311070994999999
ACH-000316,-0.282991336122
ACH-000317,-0.17364623386199998
ACH-000318,-0.0963888779647
ACH-000319,-0.158673182981
ACH-000320,-0.62105052102
ACH-000322,-0.162527649493
ACH-000323,-0.43022780126800003
ACH-000324,-0.07032784173119999
ACH-000329,-0.20531061389199998
ACH-000330,-0.341624846536
ACH-000331,-0.517851746745
ACH-000332,-0.303165706569
ACH-000334,0.0792959339513
ACH-000335,-0.355196228578
ACH-000336,-0.361158709762
ACH-000337,-0.521930819688
ACH-000339,-0.181608125231
ACH-000341,-0.38194907230499997
ACH-000348,-0.156316285647
ACH-000350,-0.08095565726149999
ACH-000352,-0.183817665409
ACH-000356,-0.318447701564
ACH-000361,-0.39889722359700003
ACH-000362,-0.21192305483100002
ACH-000363,-0.27976332285100003
ACH-000364,-0.0767435730142
ACH-000365,-0.317359154065
ACH-000366,-0.0657142706554
ACH-000368,-0.389686999549
ACH-000374,-0.31636142357700003
ACH-000375,-0.217963367508
ACH-000376,-0.26023828555399997
ACH-000381,-0.42832056993100004
ACH-000383,-0.20666462717
ACH-000387,-0.166735138753
ACH-000389,-0.184460730612
ACH-000390,-0.15849443929
ACH-000393,-0.374368760272
ACH-000395,-0.156913033053
ACH-000397,-0.167681930869
ACH-000401,0.0307592167858
ACH-000402,-0.152388953922
ACH-000403,-0.275569628338
ACH-000404,-0.100774548451
ACH-000406,-0.11716192417099999
ACH-000407,-0.154614932078
ACH-000408,-0.0797964056103
ACH-000410,-0.263550189193
ACH-000411,-0.310218302595
ACH-000414,-0.218859095179
ACH-000415,-0.321673624055
ACH-000416,-0.370597109077
ACH-000420,-0.174927224483
ACH-000421,-0.16320650619899998
ACH-000424,-0.618636010027
ACH-000425,-0.19079394129500002
ACH-000426,-0.169060025199
ACH-000427,-0.316848041577
ACH-000433,-0.286635587789
ACH-000436,-0.159306865267
ACH-000444,-0.223406534259
ACH-000445,-0.299021397327
ACH-000448,-0.278378367693
ACH-000450,-0.009873997177120002
ACH-000452,-0.176618532137
ACH-000454,-0.298712451469
ACH-000458,-0.27105150763
ACH-000459,0.20460487824
ACH-000460,-0.260671723066
ACH-000461,-0.493724520109
ACH-000463,-0.0979284046972
ACH-000464,-0.301371625702
ACH-000466,-0.0814352114034
ACH-000467,-0.138900643159
ACH-000468,-0.20529964467099998
ACH-000469,-0.0544896480935
ACH-000470,-0.20949156620999998
ACH-000471,-0.125916301997
ACH-000472,-0.181821443938
ACH-000473,-0.156350905068
ACH-000475,-0.190906548127
ACH-000476,-0.21178889856
ACH-000477,0.103341237611
ACH-000480,-0.062031257087599996
ACH-000481,-0.29970787941599997
ACH-000483,-0.19072435799100002
ACH-000484,-0.135330046407
ACH-000485,-0.42494619945600004
ACH-000486,-0.298749551144
ACH-000487,-0.0357713797247
ACH-000488,-0.321413420239
ACH-000490,-0.20757094155499997
ACH-000491,-0.28680960730599997
ACH-000495,-0.24119564293200002
ACH-000496,-0.37577772622
ACH-000499,-0.222664076526
ACH-000500,-0.865882393598
ACH-000502,-0.264542105378
ACH-000503,-0.191998117859
ACH-000505,-0.238659153499
ACH-000507,-0.23164964769299998
ACH-000510,-0.28603500109900004
ACH-000511,-0.19493097696699999
ACH-000512,-0.13988651375800001
ACH-000516,-0.35759123022600003
ACH-000517,-0.21052078907699998
ACH-000518,-0.137740024065
ACH-000520,-0.157317004555
ACH-000521,-0.18711548972800002
ACH-000522,-0.38168526625200005
ACH-000524,-0.206263503757
ACH-000527,-0.250422427847
ACH-000528,-0.07219531309119999
ACH-000537,-0.183463720022
ACH-000541,-0.599800914665
ACH-000542,-0.277022133306
ACH-000544,-0.349519763028
ACH-000545,-0.452610761223
ACH-000547,-0.383113208582
ACH-000548,-0.143290052394
ACH-000549,-0.36392023772200005
ACH-000550,-0.059140250592
ACH-000552,-0.129162247124
ACH-000556,-0.227076082349
ACH-000557,-0.19525939313000001
ACH-000570,-0.153343286572
ACH-000571,-0.054537388582300006
ACH-000573,-0.0398756852319
ACH-000576,-0.26456570807700003
ACH-000580,-0.174362985087
ACH-000584,-0.16488612076099998
ACH-000585,-0.20592556525800002
ACH-000588,0.025594534419900002
ACH-000589,-0.326970732897
ACH-000591,-0.154202665664
ACH-000593,-0.0417434505844
ACH-000600,-0.016143528703700002
ACH-000601,-0.192174821376
ACH-000604,-0.504275504282
ACH-000605,-0.467432433922
ACH-000606,-0.18134017499000002
ACH-000608,-0.124587149614
ACH-000614,-0.25493098883799997
ACH-000616,-0.44607512344800004
ACH-000618,-0.102459238912
ACH-000619,-0.21336004776700002
ACH-000620,-0.131869038397
ACH-000621,-0.284267756224
ACH-000622,-0.10842574441700001
ACH-000623,-0.19403172126899998
ACH-000624,-0.161203257655
ACH-000627,-0.411280584275
ACH-000630,-0.19444111210700002
ACH-000632,-0.150683937996
ACH-000633,-0.202446090125
ACH-000637,-0.19906220451499998
ACH-000638,-0.295957964751
ACH-000646,0.0336435320584
ACH-000647,-0.225206200985
ACH-000648,-0.14452706355699999
ACH-000649,-0.170090876679
ACH-000651,-0.223890487529
ACH-000652,-0.0876397869836
ACH-000653,-0.37788498593599995
ACH-000657,-0.279932100901
ACH-000658,0.026064638196200002
ACH-000661,0.0364734538017
ACH-000662,-0.15917869039899998
ACH-000663,-0.14545224262700002
ACH-000665,-0.203156726589
ACH-000671,-0.21433746475499998
ACH-000673,-0.24432630581700002
ACH-000676,-0.207416059553
ACH-000677,-0.0321948779005
ACH-000681,-0.255569973444
ACH-000682,-0.232827752275
ACH-000683,-0.17446043470800002
ACH-000684,-0.358564348398
ACH-000688,-0.6413356828769999
ACH-000693,-0.156703972981
ACH-000694,-0.33535239104200004
ACH-000695,-0.08009286563460001
ACH-000696,-0.24596379805100002
ACH-000697,-0.405060839625
ACH-000699,-0.23157968843
ACH-000701,-0.339333761413
ACH-000706,-0.146058875574
ACH-000711,-0.25940111571999996
ACH-000713,-0.21395769046100002
ACH-000714,-0.250662051377
ACH-000718,-0.22652547559300001
ACH-000720,-0.0720059002495
ACH-000721,-0.283672006362
ACH-000724,0.11162156750600001
ACH-000725,-0.118024342198
ACH-000732,-0.485719366303
ACH-000734,-0.268657689917
ACH-000735,-0.194630978487
ACH-000736,-0.447833970007
ACH-000738,-0.280133788111
ACH-000746,-0.0986054057963
ACH-000747,-0.261971981686
ACH-000748,-0.220826437989
ACH-000753,-0.272692619031
ACH-000756,-0.391801839484
ACH-000757,-0.47611647736
ACH-000758,-0.238403814796
ACH-000760,-0.051776706526800005
ACH-000763,-0.236436816267
ACH-000764,-0.29548140457
ACH-000765,-0.234135041721
ACH-000766,-0.12504265729699998
ACH-000767,-0.10552442789
ACH-000768,-0.20449210569200002
ACH-000769,0.031564137722499996
ACH-000770,-0.360551102783
ACH-000771,-0.259662042435
ACH-000773,-0.156811393281
ACH-000776,-0.11582093788799999
ACH-000777,-0.21195004203499998
ACH-000778,-0.270919645238
ACH-000781,-0.22390521647199998
ACH-000782,-0.234818110581
ACH-000783,-0.291769860554
ACH-000784,-0.11124611718499999
ACH-000785,-0.31316799984
ACH-000787,-0.11514513489900001
ACH-000788,-0.118087678009
ACH-000791,-0.450734814608
ACH-000792,-0.147330555784
ACH-000794,-0.377080406436
ACH-000796,-0.29803680127300003
ACH-000799,-0.355429804412
ACH-000800,-0.128626105736
ACH-000802,-0.133602722738
ACH-000804,-0.009031756078049999
ACH-000805,-0.227310375443
ACH-000809,-0.139335317223
ACH-000810,-0.38955193045100006
ACH-000811,-0.377675954111
ACH-000817,-0.109454306029
ACH-000819,-0.21998755225299998
ACH-000820,-0.38098420779799996
ACH-000821,-0.292454333633
ACH-000822,-0.08706645176780001
ACH-000823,-0.167466482221
ACH-000824,-0.16111916262599998
ACH-000827,-0.106266342971
ACH-000829,-0.11084878125099999
ACH-000831,-0.47160593156900005
ACH-000832,-0.42157695306500004
ACH-000833,-0.20424525082699999
ACH-000834,-0.247288971025
ACH-000835,-0.3122997305
ACH-000836,-0.224399863026
ACH-000837,-0.326592131386
ACH-000838,-0.136635915869
ACH-000839,-0.125037975443
ACH-000840,-0.145047068873
ACH-000841,-0.398728357349
ACH-000843,-0.287012826851
ACH-000846,-0.301472876284
ACH-000847,-0.3584934024
ACH-000848,-0.041284731352599996
ACH-000849,-0.45038994564900003
ACH-000851,-0.146355142062
ACH-000855,-0.506740408164
ACH-000856,-0.156977942857
ACH-000858,-0.238091787
ACH-000859,-0.25719716927700004
ACH-000861,-0.336575496566
ACH-000862,-0.370875140297
ACH-000865,-0.322191347932
ACH-000866,-0.189511432662
ACH-000867,-0.27326744709399997
ACH-000869,-0.29692702020399997
ACH-000872,-0.374392761746
ACH-000873,-0.314042156131
ACH-000876,-0.13621753640999998
ACH-000878,-0.0927879506617
ACH-000880,-0.264216456392
ACH-000881,-0.071112440185
ACH-000882,-0.015436059050000001
ACH-000884,0.054116613093099994
ACH-000885,-0.195589389351
ACH-000887,-0.318133711192
ACH-000888,-0.203136781008
ACH-000889,-0.163961282619
ACH-000890,-0.455662908452
ACH-000896,-0.139791053605
ACH-000898,-0.299994663098
ACH-000900,-0.09700707873610001
ACH-000901,-0.181091076941
ACH-000905,-0.268039797829
ACH-000906,-0.27217867118
ACH-000907,-0.288037745781
ACH-000910,0.00177480657416
ACH-000911,-0.0940093930625
ACH-000912,-0.39682483629500004
ACH-000913,-0.303689830541
ACH-000915,-0.24230593349
ACH-000916,-0.152551853812
ACH-000917,-0.29951059273200004
ACH-000921,-0.39745593862499995
ACH-000924,-0.273597133695
ACH-000926,-0.13349954132300001
ACH-000928,-0.225897031783
ACH-000929,-0.09999952329760001
ACH-000932,-0.186958822816
ACH-000935,-0.131008030333
ACH-000936,-0.22512961498300002
ACH-000937,-0.271661950509
ACH-000938,-0.158864735262
ACH-000939,-0.519798259749
ACH-000941,-0.145131762596
ACH-000943,-0.22444238943000003
ACH-000946,-0.26074744517799997
ACH-000947,-0.215526931381
ACH-000948,-0.282604065364
ACH-000950,-0.0357962777724
ACH-000953,-0.18505244839499999
ACH-000957,-0.19564951567400002
ACH-000958,-0.239007573541
ACH-000960,-0.114478287009
ACH-000963,-0.154295285833
ACH-000968,-0.13940313802100002
ACH-000969,-0.210657128561
ACH-000973,-0.42944280963799997
ACH-000974,-0.1776422427
ACH-000975,-0.145662274227
ACH-000976,-0.466858350391
ACH-000978,-0.563825610626
ACH-000980,-0.23366010646699997
ACH-000984,-0.256005906755
ACH-000986,-0.069437774593
ACH-000988,-0.282644830872
ACH-000993,-0.200232945156
ACH-000994,-0.255606447564
ACH-000996,-0.418809726989
ACH-001001,-0.33442069425099996
ACH-001020,-0.004622337152919999
ACH-001028,-0.296288939669
ACH-001031,-0.323457843321
ACH-001038,-0.122728788412
ACH-001048,-0.34814222348000007
ACH-001050,-0.252565113686
ACH-001053,-0.212869974395
ACH-001054,-0.253811413486
ACH-001061,-0.245303200095
ACH-001067,-0.0793765040959
ACH-001075,-0.266277399138
ACH-001096,-0.026081777119
ACH-001128,-0.272525272219
ACH-001134,-0.199231974324
ACH-001151,-0.270855857735
ACH-001163,-0.19175691427400002
ACH-001164,0.0087250847724
ACH-001173,-0.1753820617
ACH-001183,-0.24574541157
ACH-001184,0.000543809037395
ACH-001190,-0.473028406048
ACH-001192,-0.29744591023
ACH-001193,-0.0756835751135
ACH-001196,-0.0026363072912500003
ACH-001197,-0.04884700263180001
ACH-001205,-0.13289513438300002
ACH-001211,-0.322304887747
ACH-001212,0.0206367134418
ACH-001228,0.0342757986473
ACH-001232,-0.301855414993
ACH-001239,-0.052417251135300005
ACH-001274,-0.322101462422
ACH-001275,-0.11705301387
ACH-001277,-0.050116645811999996
ACH-001278,-0.105401861187
ACH-001280,-0.08296618858419999
ACH-001283,-0.13219253292400002
ACH-001289,-0.24282680508699997
ACH-001295,-0.216955054567
ACH-001300,-0.107792124521
ACH-001301,-0.218078634292
ACH-001302,-0.070540692908
ACH-001303,-0.0312571485807
ACH-001306,-0.305126560253
ACH-001318,-0.0867244063988
ACH-001322,-0.54034610625
ACH-001328,-0.247364628241
ACH-001332,-0.208069129171
ACH-001333,-0.434314532412
ACH-001336,-0.22206682815099998
ACH-001340,-0.138135634501
ACH-001346,-0.36029850986
ACH-001353,-0.18121152397
ACH-001354,-0.326500209902
ACH-001367,0.0563295884169
ACH-001368,-0.22734405296500002
ACH-001374,0.0705883637557
ACH-001375,-0.217096167557
ACH-001377,-0.121768668684
ACH-001380,-0.153373942551
ACH-001391,-0.334176039578
ACH-001407,-0.14104120138100001
ACH-001408,-0.11902166789100001
ACH-001413,-0.294180796717
ACH-001430,-0.0261691373851
ACH-001431,-0.22180467503100001
ACH-001450,-0.18138110547800002
ACH-001496,-0.152396117236
ACH-001500,-0.311413662179
ACH-001521,-0.299534121122
ACH-001523,-0.37287834034999995
ACH-001532,-0.120365757677
ACH-001536,-0.0267912390033
ACH-001550,-0.360254245373
ACH-001552,0.00199749430041
ACH-001554,-0.211102413372
ACH-001645,-0.181679183717
ACH-001654,-0.235980893775
ACH-001715,-0.311398892733
ACH-001735,-0.239136521305
ACH-001736,-0.35801802923500003
ACH-001737,-0.429852149897
ACH-001740,-0.0790438207086
ACH-001745,-0.252749200871
ACH-001750,-0.291646259786
ACH-001765,-0.156400393785
ACH-001956,-0.16254056702
ACH-001957,-0.142572636502
