,NUP93 (9688)
ACH-000004,-1.61039974261
ACH-000007,-1.37730512597
ACH-000009,-1.23082587063
ACH-000011,-1.23629035256
ACH-000012,-1.23659498344
ACH-000013,-1.7180014846
ACH-000014,-1.5715605192200002
ACH-000015,-1.32635200993
ACH-000017,-1.39372228268
ACH-000018,-1.33279869456
ACH-000019,-1.5942890584399998
ACH-000021,-1.50874820908
ACH-000022,-1.3240828656299999
ACH-000025,-1.4661743346399998
ACH-000028,-1.4618873001600001
ACH-000030,-1.5076116714200003
ACH-000035,-1.3496566987099998
ACH-000036,-1.6161751026299997
ACH-000037,-1.29631601763
ACH-000039,-1.47875881184
ACH-000040,-1.5280967282100002
ACH-000041,-1.65277220917
ACH-000042,-1.5099671161100001
ACH-000045,-1.37130701757
ACH-000047,-1.56682543648
ACH-000052,-1.7904785881
ACH-000053,-1.60694307065
ACH-000054,-1.3484491407299999
ACH-000055,-1.35950554025
ACH-000060,-1.5890921035699999
ACH-000067,-1.2896969797600002
ACH-000070,-1.48939408171
ACH-000075,-1.57379737204
ACH-000078,-1.41234878451
ACH-000082,-1.49124178602
ACH-000085,-1.7313348155200001
ACH-000086,-1.3635626411300001
ACH-000087,-1.95104506307
ACH-000092,-1.01922435754
ACH-000095,-1.4546803730000002
ACH-000097,-1.41872560288
ACH-000098,-1.44531150649
ACH-000099,-1.4561464821599999
ACH-000108,-1.44391298743
ACH-000113,-1.34895009713
ACH-000115,-2.0968553120299998
ACH-000116,-1.50364965197
ACH-000118,-1.50925957192
ACH-000120,-1.23506634455
ACH-000123,-1.39892786104
ACH-000127,-1.36136561537
ACH-000128,-1.36333039659
ACH-000132,-1.5098172263299998
ACH-000133,-1.44790332085
ACH-000137,-1.67493447774
ACH-000138,-1.6525345171899999
ACH-000142,-1.4836453420200002
ACH-000143,-1.2992142633900001
ACH-000146,-1.75150372284
ACH-000148,-1.5272577573800001
ACH-000150,-1.45933809752
ACH-000152,-1.6582722207700002
ACH-000153,-1.8110550223099997
ACH-000159,-1.4230118917899999
ACH-000160,-1.3741363187
ACH-000163,-1.3947163347
ACH-000167,-1.57968076601
ACH-000168,-1.76917463897
ACH-000169,-1.33264821537
ACH-000178,-1.51879439711
ACH-000182,-1.34292970046
ACH-000183,-1.54940032038
ACH-000188,-1.3739435784099998
ACH-000189,-1.5734973622600001
ACH-000190,-1.26179082585
ACH-000198,-1.6259302064200003
ACH-000204,-1.9103812439400003
ACH-000206,-1.2319312497900001
ACH-000207,-1.62923273428
ACH-000211,-1.45166306684
ACH-000215,-1.63486924099
ACH-000221,-1.3128782320999999
ACH-000222,-1.58094111717
ACH-000223,-0.9618780333879999
ACH-000226,-1.3575841962900002
ACH-000227,-1.40373538165
ACH-000228,-1.47814584979
ACH-000231,-1.3718682269100002
ACH-000232,-1.4330943115600001
ACH-000233,-1.37132813412
ACH-000234,-1.4797317956799998
ACH-000235,-1.62728850122
ACH-000237,-1.6875901457299998
ACH-000238,-1.6031066719299998
ACH-000243,-1.4774621534299999
ACH-000244,-1.44018598135
ACH-000246,-1.28661777466
ACH-000248,-1.45925757364
ACH-000250,-1.3605909520500001
ACH-000251,-1.3177654032200001
ACH-000253,-1.43803707016
ACH-000255,-1.3612396270200002
ACH-000256,-1.41346435289
ACH-000257,-1.63334302812
ACH-000258,-1.83430547287
ACH-000259,-1.4474107541799999
ACH-000260,-1.3701186629700002
ACH-000261,-1.4288433594999999
ACH-000262,-1.44706291501
