,RRAGC (64121)
ACH-000004,-0.081827273926
ACH-000007,-0.45653248836099997
ACH-000009,-0.08578625751160002
ACH-000011,-0.542708319045
ACH-000012,-0.44620073999700005
ACH-000013,-0.738175745779
ACH-000014,0.0250011971786
ACH-000015,-0.25934536085
ACH-000017,-0.7747087405900001
ACH-000018,-0.825801990898
ACH-000019,-0.505932101988
ACH-000021,-0.320945610902
ACH-000022,-0.164349921391
ACH-000025,-0.39186921424800003
ACH-000028,0.019811226353
ACH-000030,-0.527091910161
ACH-000035,-0.37292566164700003
ACH-000036,-0.420743947557
ACH-000037,-0.33845071026199997
ACH-000039,-0.379760683234
ACH-000040,0.407486818431
ACH-000041,0.0451032489772
ACH-000042,-0.188680790323
ACH-000045,0.0392379409681
ACH-000047,-0.395274767892
ACH-000052,-0.334463558455
ACH-000053,-0.987715757468
ACH-000054,-0.47467500276999997
ACH-000055,-0.34402514603900003
ACH-000060,-0.336581222588
ACH-000067,-0.176787571361
ACH-000070,0.293485060684
ACH-000075,-0.25698605618500003
ACH-000078,-0.285706415521
ACH-000082,-0.534836000471
ACH-000085,-0.593935315313
ACH-000086,-0.441620849983
ACH-000087,-0.144828044598
ACH-000092,-0.167342848271
ACH-000095,-0.46181367274499996
ACH-000097,-0.41762397724699996
ACH-000098,0.317093027621
ACH-000099,-0.0987531578565
ACH-000108,-0.284044444426
ACH-000113,-0.115072935865
ACH-000115,-0.100432906311
ACH-000116,-0.46706201490099997
ACH-000118,-0.279455685993
ACH-000120,-0.309489218436
ACH-000123,-0.484512394825
ACH-000127,-0.370861836257
ACH-000128,0.00602068469185
ACH-000132,0.00416420931275
ACH-000133,-0.39828453810000003
ACH-000137,0.08854649956869999
ACH-000138,-0.672681771945
ACH-000142,-0.43946344773400003
ACH-000143,-0.0568230415329
ACH-000146,0.163313052986
ACH-000148,-0.113951112577
ACH-000150,-0.847236631382
ACH-000152,-0.18175289907
ACH-000153,-0.5464209436990001
ACH-000159,-0.76916980065
ACH-000160,-0.22540976869600002
ACH-000163,-0.182045489448
ACH-000167,-0.38630676229500005
ACH-000168,-0.0777173698749
ACH-000169,-0.434280288851
ACH-000178,-0.48633619094700004
ACH-000182,0.017269947178099997
ACH-000183,0.0236454956848
ACH-000188,-0.560507619336
ACH-000189,0.010023094530600001
ACH-000190,-0.264405993286
ACH-000198,-0.152837597696
ACH-000204,-0.246732643565
ACH-000206,-0.445673716915
ACH-000207,-0.46287226020800004
ACH-000211,0.0996945910778
ACH-000215,0.0664959651865
ACH-000221,-0.250014595035
ACH-000222,-1.00124241569
ACH-000223,-0.323100043607
ACH-000226,-0.7675432911360001
ACH-000227,-0.399478802596
ACH-000228,-0.376176012698
ACH-000231,0.045511105056099996
ACH-000232,-0.216934799177
ACH-000233,-0.700578346315
ACH-000234,-0.166216157125
ACH-000235,-0.62487675186
ACH-000237,-0.37480585823299994
ACH-000238,-0.7623058321420001
ACH-000243,-0.96416354323
ACH-000244,-0.38855067076800004
ACH-000246,-0.07011787931189999
ACH-000248,-0.17515063198300002
ACH-000250,-0.026701354992200003
ACH-000251,-0.119146126198
ACH-000253,-0.524882239333
ACH-000255,-0.596910357375
ACH-000256,-0.25453576869600003
ACH-000257,-0.241151630323
ACH-000258,-0.148841965844
ACH-000259,-0.41216667224500003
ACH-000260,-0.48313517343199996
ACH-000261,-0.18824239218299998
ACH-000262,-0.0465454056549
ACH-000263,-0.0848565026688
ACH-000264,-0.38534599505
ACH-000265,-0.482327417545
ACH-000266,-0.751315601504
ACH-000272,-0.708728521798
ACH-000273,-0.050458949651800006
ACH-000274,0.19889045343400003
ACH-000277,-0.246082926856
ACH-000278,-0.371183524706
ACH-000279,-0.22333868923
ACH-000280,-0.5567736281260001
ACH-000281,-0.38553266561800004
ACH-000288,-0.351603071594
ACH-000291,-0.00181673625115
ACH-000293,-0.18011414731699998
ACH-000294,0.17022273055999998
ACH-000295,-0.391354601005
ACH-000296,-0.11972782967599999
ACH-000302,-0.313846556509
ACH-000304,-0.130315770076
ACH-000307,-1.0683618631799998
ACH-000308,-0.311229336514
ACH-000310,-0.6079100199149999
ACH-000311,-0.574814956582
ACH-000312,-0.505416479463
ACH-000315,-0.678225794841
ACH-000316,-0.493664860679
ACH-000317,-0.42934823621
ACH-000318,-0.134078691157
ACH-000319,-0.515139354792
ACH-000320,-0.667533474758
ACH-000322,0.113362832092
ACH-000323,-0.517684455584
ACH-000324,0.00337858154695
ACH-000329,-0.283528754712
ACH-000330,-0.7403866310130001
ACH-000331,-0.9234693643109999
ACH-000332,-0.045496807985
ACH-000334,-0.980406797703
ACH-000335,-0.50415828809
ACH-000336,0.250399378686
ACH-000337,-0.39505028734
ACH-000339,-0.39332524040600003
ACH-000341,0.316602549926
ACH-000348,-0.255077356461
ACH-000350,0.0472980252231
ACH-000352,-0.66163577513
ACH-000356,-0.40700747410099997
ACH-000361,-0.19354492456099998
ACH-000362,-0.0636820836477
ACH-000363,0.012886788657
ACH-000364,-0.28610773542
ACH-000365,-0.92441125756
ACH-000366,0.157443964328
ACH-000368,-0.0363209736531
ACH-000374,-0.25107756070500004
ACH-000375,-0.970160270673
ACH-000376,-0.211378140495
ACH-000381,-0.429968472201
ACH-000383,-0.565743805507
ACH-000387,-0.10026249906500001
ACH-000389,-0.106773291502
ACH-000390,-0.326011499577
ACH-000393,-0.44398870405199997
ACH-000395,-0.8917139654289999
ACH-000397,-0.763336135679
ACH-000401,0.0910377926846
ACH-000402,-0.733888335556
ACH-000403,-0.289437988079
ACH-000404,-0.28011315649
ACH-000406,0.103604226554
ACH-000407,-0.322023145956
ACH-000408,-0.407187220055
ACH-000410,0.026623502994900003
ACH-000411,-0.159622919113
ACH-000414,-0.347622244433
ACH-000415,-0.5569723212200001
ACH-000416,-0.339678371752
ACH-000420,-0.107699564809
ACH-000421,-0.191697082002
ACH-000424,-0.162310609123
ACH-000425,-0.0717988543306
ACH-000426,-0.228379005441
ACH-000427,-0.405616371301
ACH-000433,-0.513322261845
ACH-000436,-0.0587088589392
ACH-000444,-0.286753448688
ACH-000445,-0.165973467038
