,PHF21A (51317)
ACH-000004,0.163010547167
ACH-000007,-0.0218886070359
ACH-000009,0.08844782869280002
ACH-000011,-0.0496558459827
ACH-000012,0.17429606904300002
ACH-000013,0.08238507949189999
ACH-000014,-0.153964387418
ACH-000015,0.209498109179
ACH-000017,0.259420551803
ACH-000018,0.0254784905027
ACH-000019,-0.159716244702
ACH-000021,-0.00529262697944
ACH-000022,0.13384722718699998
ACH-000025,-0.13730299724300002
ACH-000028,-0.0358308183616
ACH-000030,-0.130231411697
ACH-000035,-0.147601069742
ACH-000036,-0.293675549572
ACH-000037,0.0392982450621
ACH-000039,0.0527556605848
ACH-000040,-0.19806491846000002
ACH-000041,-0.160510715964
ACH-000042,0.141272611949
ACH-000045,-0.17408764206
ACH-000047,-0.050442446784499995
ACH-000052,0.0107507483188
ACH-000053,-0.138308546646
ACH-000054,0.06920901577449999
ACH-000055,0.106504939037
ACH-000060,0.22046560488400002
ACH-000067,-0.24042276391399997
ACH-000070,-0.298122853538
ACH-000075,-0.09526778065449999
ACH-000078,-0.0964203350218
ACH-000082,-0.00486423071091
ACH-000085,0.20782169051399998
ACH-000086,0.00806166738929
ACH-000087,0.32038925737
ACH-000092,0.131167995624
ACH-000095,0.105421178807
ACH-000097,0.068499302677
ACH-000098,-0.0295560788743
ACH-000099,0.16830238348999998
ACH-000108,0.15641878021800001
ACH-000113,-0.337495713548
ACH-000115,-0.5558980634880001
ACH-000116,0.115758006141
ACH-000118,-0.20989871984
ACH-000120,0.139631592417
ACH-000123,-0.14066828048399999
ACH-000127,0.0469843621085
ACH-000128,-0.076155820306
ACH-000132,0.043735913282
ACH-000133,-0.183787016204
ACH-000137,-0.093547150302
ACH-000138,-0.174738238436
ACH-000142,-0.166445485135
ACH-000143,-0.0408570719877
ACH-000146,-0.0607118250582
ACH-000148,-0.00382060112095
ACH-000150,-0.23508906085200001
ACH-000152,0.108946189791
ACH-000153,-0.0399914240069
ACH-000159,0.030843272752799997
ACH-000160,0.24890397089400002
ACH-000163,-0.287164302858
ACH-000167,0.496064939753
ACH-000168,-0.195698516037
ACH-000169,-0.0767590211066
ACH-000178,-0.0116634392641
ACH-000182,0.159138751213
ACH-000183,0.175506016581
ACH-000188,-0.08835884927610001
ACH-000189,-0.17176585046300002
ACH-000190,0.353112917753
ACH-000198,-0.014231112796000001
ACH-000204,0.21205491473700003
ACH-000206,0.12935973291
ACH-000207,-0.489252040872
ACH-000211,0.133945293031
ACH-000215,-0.200708881568
ACH-000221,0.0358605371103
ACH-000222,-0.0405052985321
ACH-000223,-0.0562905854897
ACH-000226,0.026678851743900004
ACH-000227,-0.10157154922700001
ACH-000228,0.355303301656
ACH-000231,-0.009097762835680001
ACH-000232,-0.418683533454
ACH-000233,0.113015563387
ACH-000234,-0.0324031832895
ACH-000235,-0.0190071112841
ACH-000237,-0.0300463504055
ACH-000238,0.125147784758
ACH-000243,0.013702394263799999
ACH-000244,-0.0731117537047
ACH-000246,0.0193270763364
ACH-000248,0.0572599926316
ACH-000250,0.0635820768948
ACH-000251,0.0380448959545
ACH-000253,0.0166133130747
ACH-000255,-0.129579710072
ACH-000256,0.0739632988943
ACH-000257,-0.257898889584
ACH-000258,-0.526661495452
ACH-000259,-0.127522832725
ACH-000260,-0.008752745725270001
ACH-000261,-0.00407093173185
ACH-000262,-0.023497621538100002
ACH-000263,0.364962788919
ACH-000264,0.0830886758621
ACH-000265,-0.10280555198699999
ACH-000266,0.25109439671100003
ACH-000272,0.0631505583984
ACH-000273,0.155085136357
ACH-000274,-0.006670255236890001
ACH-000277,0.0807481602293
ACH-000278,-0.201660069271
ACH-000279,-0.0674210644768
ACH-000280,2.08051849415e-05
ACH-000281,0.025804708489200003
ACH-000288,-0.0243706945258
ACH-000291,0.00345696505359
ACH-000293,0.213091243112
ACH-000294,-0.162870917493
ACH-000295,-0.201463285421
ACH-000296,-0.06811820529019999
ACH-000302,0.10265235619999999
ACH-000304,0.09998308618480001
ACH-000307,0.0642283022657
ACH-000308,0.0303102354949
ACH-000310,0.053176795994699995
ACH-000311,0.0289168759253
ACH-000312,-0.08801074978160002
ACH-000315,-0.150210866464
ACH-000316,0.0392927333408
ACH-000317,0.125052086018
ACH-000318,-0.0819670674651
ACH-000319,-0.307647631615
