,ARL5A (26225)
ACH-000004,0.14040105458
ACH-000007,0.275332260411
ACH-000009,-0.0742981305789
ACH-000011,-0.05412796201930001
ACH-000012,-0.0279750570546
ACH-000013,0.0800861960897
ACH-000014,0.170482179028
ACH-000015,0.00225887451548
ACH-000017,0.12060196603399999
ACH-000018,0.289770047266
ACH-000019,0.049694477150800005
ACH-000021,-0.055560187476
ACH-000022,-0.0393828751803
ACH-000025,0.058266699379999995
ACH-000028,0.0111300683182
ACH-000030,-0.00152326995888
ACH-000035,0.274834911374
ACH-000036,-0.0858113744722
ACH-000037,0.20581757594900002
ACH-000039,-0.272303985979
ACH-000040,-0.0478847536467
ACH-000041,-0.0613398534446
ACH-000042,-0.0190411490255
ACH-000045,0.148061538856
ACH-000047,0.0450203322193
ACH-000052,0.00497630913851
ACH-000053,0.0173918503562
ACH-000054,0.0716160224454
ACH-000055,0.061894023147
ACH-000060,0.0524104354046
ACH-000067,0.0425471318123
ACH-000070,0.29438727766399997
ACH-000075,0.102003129542
ACH-000078,-0.0967731929974
ACH-000082,0.154153092859
ACH-000085,0.09441044831430001
ACH-000086,-0.0451508349134
ACH-000087,-0.0483912995514
ACH-000092,-0.0648759240053
ACH-000095,-0.074982189321
ACH-000097,-0.028161276906
ACH-000098,-0.0694159023972
ACH-000099,-0.00637619433817
ACH-000108,-0.0555387401228
ACH-000113,0.116287174053
ACH-000115,-0.0202261888624
ACH-000116,0.0777804044088
ACH-000118,-0.0306595029568
ACH-000120,0.110666613134
ACH-000123,-0.09715462421160001
ACH-000127,0.054257877846300005
ACH-000128,0.0684976617623
ACH-000132,-0.0722766621066
ACH-000133,0.029104467432
ACH-000137,0.055984178617
ACH-000138,0.0699767284059
ACH-000142,0.274458826385
ACH-000143,0.148343582282
ACH-000146,0.0606090796232
ACH-000148,0.0416265197697
ACH-000150,0.133686169465
ACH-000152,0.00678168949249
ACH-000153,0.265924312134
ACH-000159,-0.0356537481343
ACH-000160,-0.092196198408
ACH-000163,-0.0632652813252
ACH-000167,0.112218585664
ACH-000168,-0.07414038994260001
ACH-000169,0.139386900073
ACH-000178,-0.00429069736417
ACH-000182,0.0194243982744
ACH-000183,-0.061673596484599996
ACH-000188,0.102984465224
ACH-000189,0.07261965397549999
ACH-000190,0.0103268160779
ACH-000198,-0.0262630375105
ACH-000204,-0.147229623957
ACH-000206,-0.0957012241451
ACH-000207,0.371962261315
ACH-000211,-0.049239588747
ACH-000215,0.0589679486045
ACH-000221,0.0865206324337
ACH-000222,-0.271312462376
ACH-000223,-0.238871341831
ACH-000226,-0.0974029330845
ACH-000227,0.13953763929000002
ACH-000228,0.188909974945
ACH-000231,0.0698304027857
ACH-000232,0.0542328643911
ACH-000233,0.0909354707329
ACH-000234,0.0555764234608
ACH-000235,0.048096064882500005
ACH-000237,-0.0660664166944
ACH-000238,0.19122267981600002
ACH-000243,0.044819981975099996
ACH-000244,0.041047058339699995
ACH-000246,-0.0478071288143
ACH-000248,-0.0164750891743
ACH-000250,0.0897749562907
ACH-000251,-0.12006595009099999
ACH-000253,0.156503744182
ACH-000255,-0.205245087751
ACH-000256,-0.011051750202799998
ACH-000257,-0.011174787523299997
ACH-000258,0.016043816903
