,SLMO2 (51012)
ACH-000262,-1.0675128274099999
ACH-000263,-1.0936374808
ACH-000264,-1.56598733757
ACH-000265,-1.03089319264
ACH-000266,-1.50720363627
ACH-000272,-1.65279053814
ACH-000273,-1.28909040997
ACH-000274,-1.36632357527
ACH-000277,-0.766852423417
ACH-000278,-1.09810825381
ACH-000279,-1.3674341618099999
ACH-000280,-0.9689064305830001
ACH-000281,-1.13455662518
ACH-000288,-0.940578839453
ACH-000291,-1.3710774030000001
ACH-000293,-0.996497668512
ACH-000294,-0.824003663626
ACH-000295,-1.2976350992799999
ACH-000296,-1.06834945935
ACH-000302,-1.09741092433
ACH-000304,-1.7992724342299997
ACH-000307,-1.11524589183
ACH-000308,-1.6365218824
ACH-000310,-1.29199249176
ACH-000311,-1.26432884848
ACH-000312,-1.30311973239
ACH-000315,-0.799167971925
ACH-000316,-0.976768653043
ACH-000317,-1.0348077668100002
ACH-000318,-0.977123432325
ACH-000319,-0.9486461464120001
ACH-000320,-1.12105443814
ACH-000322,-0.932853107387
ACH-000323,-0.599761525081
ACH-000324,-1.091138986
ACH-000329,-1.1775713543700002
ACH-000330,-1.00199745319
ACH-000331,-1.13176598546
ACH-000332,-1.2422600621
ACH-000334,-1.20494857489
ACH-000335,-1.36423026725
ACH-000336,-1.20774133859
ACH-000337,-1.06013520619
ACH-000339,-1.22925695976
ACH-000341,-1.44404886396
ACH-000348,-1.30090167091
ACH-000350,-0.840936200557
ACH-000352,-1.02741413345
ACH-000356,-1.21654478873
ACH-000361,-1.41718472901
ACH-000362,-1.0401494236
ACH-000363,-0.44179400816299996
ACH-000364,-0.5783104750399999
ACH-000365,-1.1054243938200001
ACH-000366,-1.08063275687
ACH-000368,-1.20920490607
ACH-000374,-1.5784787820100001
ACH-000375,-1.0910567247
ACH-000376,-1.0796412601
ACH-000381,-1.1729560978799998
ACH-000383,-1.6247583096899998
ACH-000387,-1.3837921846399999
ACH-000389,-0.705485249245
ACH-000390,-1.5691624933300001
ACH-000393,-0.5369278570279999
ACH-000395,-1.35183139318
ACH-000397,-0.995508871649
ACH-000401,-0.796904568635
ACH-000402,-0.890126987859
ACH-000403,-1.63307301386
ACH-000404,-1.1349042901200002
ACH-000406,-1.11642852578
ACH-000407,-1.1684079296799998
ACH-000408,-0.843261868298
ACH-000410,-0.937780686582
ACH-000411,-1.1984272985200002
ACH-000414,-0.9856637275679999
ACH-000415,-0.926960604905
ACH-000416,-1.09480969997
ACH-000420,-0.551677246819
ACH-000421,-1.25282647942
ACH-000424,-1.0121408712200002
ACH-000425,-1.14288828459
ACH-000426,-1.12993212407
ACH-000427,-1.0560849274700002
ACH-000433,-1.04521583817
ACH-000436,-1.13386263578
ACH-000444,-0.956578213593
ACH-000445,-1.05203061441
ACH-000448,-1.38478562496
ACH-000450,-1.25630086006
ACH-000452,-0.756353343311
ACH-000454,-0.9375097461049999
ACH-000458,-1.08111794834
ACH-000459,-0.491826261271
ACH-000460,-1.18954609718
ACH-000461,-1.0967185068
ACH-000463,-1.21289317658
ACH-000464,-0.8904905413230001
ACH-000466,-0.830687607422
ACH-000467,-0.931256270611
ACH-000468,-0.74616738133
ACH-000469,-1.29844871655
ACH-000470,-1.1630529380799999
ACH-000471,-1.3565868695200003
ACH-000472,-1.2829913962200001
ACH-000473,-1.04940250325
ACH-000475,-1.3324727455299998
ACH-000476,-1.43235057334
ACH-000477,-1.19857701732
ACH-000480,-0.8067430751010001
ACH-000481,-1.4164322081099998
ACH-000483,-0.709222175433
ACH-000484,-0.302033186157
ACH-000485,-1.59557306749
ACH-000486,-0.994274737131
ACH-000487,-1.32167666123
ACH-000488,-0.993686234964
ACH-000490,-1.1475313409
ACH-000491,-1.2219171494299998
ACH-000495,-1.02939308966
ACH-000496,-1.17017821703
ACH-000499,-1.0405154518100002
ACH-000500,-1.3963287493799998
ACH-000502,-1.0622418481
ACH-000503,-0.8353403505050001
ACH-000505,-0.20440176417
ACH-000507,-1.10934121404
ACH-000510,-1.5063284028
ACH-000511,-1.26096391145
ACH-000512,-1.04631536097
ACH-000516,-0.480661509943
ACH-000517,-0.9931642409389999
ACH-000518,-0.6814697102349999
ACH-000520,-1.45438357958
ACH-000521,-0.645512804881
ACH-000522,-1.31934558413
ACH-000524,-1.47110896324
ACH-000527,-1.2014554736799998
ACH-000528,-1.04939312468
ACH-000537,-1.30889632252
ACH-000541,-0.9308678760760001
ACH-000542,-1.19424161612
ACH-000544,-0.8616042694600001
ACH-000545,-1.05261035308
ACH-000547,-0.989858417684
ACH-000548,-1.23195888748
ACH-000549,-1.01211745484
ACH-000550,-1.14658502366
ACH-000552,-1.0576841711
ACH-000556,-0.33340291430700003
ACH-000557,-2.20155901887
ACH-000570,-1.22325978506
ACH-000571,-1.32385629483
ACH-000573,-1.22304296343
ACH-000576,-0.9387631715350001
ACH-000580,-1.15223622015
ACH-000584,-1.12884511363
ACH-000585,-0.8356346603470001
ACH-000588,-1.03964105725
ACH-000589,-1.2598366722299998
ACH-000591,-1.13315308693
ACH-000593,-1.3475066069100001
ACH-000600,-1.28975479449
ACH-000601,-1.28751437963
ACH-000604,-1.40879086183
ACH-000605,-1.0573679724299998
ACH-000606,-1.10036653808
ACH-000608,-1.72723881417
ACH-000614,-0.935564852754
ACH-000616,-1.1532158755
ACH-000618,-0.8301340874809999
ACH-000619,-0.954168717209
ACH-000620,-1.22422380446
ACH-000621,-0.411878521796
ACH-000622,-1.47624152334
ACH-000623,-1.28329714238
ACH-000624,-1.22863907177
ACH-000627,-1.26979883231
ACH-000630,-0.88046639028
ACH-000632,-1.15070959768
ACH-000633,-0.950931742607
ACH-000637,-0.8075731150419999
ACH-000638,-0.948514482482
ACH-000646,-0.961149049298
ACH-000647,-1.23076504616
ACH-000648,-1.17877827247
ACH-000649,-1.0392456754600001
ACH-000651,-1.1543140488799999
ACH-000652,-1.2058276993600001
ACH-000653,-1.18329200815
ACH-000657,-1.14669125846
ACH-000658,-1.13701784593
ACH-000661,-1.0158648760299998
ACH-000662,-1.14150074366
ACH-000663,-0.878122937859
ACH-000665,-1.42877659738
ACH-000671,-1.1165439477399999
ACH-000673,-0.21818205141600003
ACH-000676,-1.0701108230399998
ACH-000677,-0.994889553542
ACH-000681,-1.08697884146
ACH-000682,-1.04494026738
ACH-000683,-1.3605462355000002
ACH-000684,-1.03158685899
ACH-000688,-1.10104397365
ACH-000693,-1.2037563469399999
ACH-000694,-1.08027283474
ACH-000695,-0.468383180574
ACH-000696,-1.1516896032100001
ACH-000697,-1.00389546155
ACH-000699,-0.870362149402
ACH-000701,-1.3291391992000001
ACH-000706,-1.2005543122
ACH-000711,-1.2537806389700001
ACH-000713,-1.1835356664299999
ACH-000714,-0.999137355714
ACH-000718,-1.50697453868
ACH-000720,-0.5479377827440001
ACH-000721,-0.788522045899
ACH-000724,-1.36107436621
ACH-000725,-1.06924665029
ACH-000732,-1.01308545629
ACH-000734,-1.07324824608
ACH-000735,-1.240871395
ACH-000736,-1.05111644376
ACH-000738,-0.9501811693700001
ACH-000746,-1.55480046676
ACH-000747,-1.09063051519
ACH-000748,-0.6565721118010001
ACH-000753,-0.543849690952
ACH-000756,-0.37506383022600004
ACH-000757,-1.06543677984
ACH-000758,-0.927018024956
ACH-000760,-1.13313548652
ACH-000763,-0.982060694688
ACH-000764,-0.927246946155
ACH-000765,-1.0933360645799999
ACH-000766,-1.30725406782
ACH-000767,-0.704375952303
ACH-000768,-0.9402728526719999
ACH-000769,-1.07526804191
ACH-000770,-1.11938754344
ACH-000771,-0.964665099761
ACH-000773,-1.3011884862899998
ACH-000776,-0.9334846962090001
ACH-000777,-1.10519436041
ACH-000778,-1.0291776266
ACH-000781,-1.1930673808299999
ACH-000782,-0.861051653652
ACH-000783,-1.33178737556
ACH-000784,-1.17837523903
ACH-000785,-1.60444968391
ACH-000787,-1.11707136309
ACH-000788,-1.37921488086
ACH-000791,-1.23175886832
ACH-000792,-0.996196596724
ACH-000794,-1.13196930955
ACH-000796,-1.4380881634799998
ACH-000799,-0.880416933973
ACH-000800,-0.9687512111929999
ACH-000802,-1.11885009562
ACH-000804,-1.1480386088799999
ACH-000805,-1.2963064981299999
ACH-000809,-1.0740993844600002
ACH-000810,-1.45428767562
ACH-000811,-0.830467010148
ACH-000817,-1.1585906993000001
ACH-000819,-0.808412019365
ACH-000820,-1.09073471587
ACH-000821,-0.945790184441
ACH-000822,-1.9501852214
ACH-000823,-1.14688444413
ACH-000824,-1.56685751532
ACH-000827,-1.03091945046
ACH-000829,-0.9567510807340001
ACH-000831,-0.985108917535
ACH-000832,-1.00119619809
ACH-000833,-1.42597665321
ACH-000834,-1.0438097457
ACH-000835,-0.877186699613
ACH-000836,-0.984028942298
ACH-000837,-1.0635140727799999
ACH-000838,-1.0877997696600001
ACH-000839,-1.23818653968
ACH-000840,-1.1761954249200002
ACH-000841,-1.30403974727
ACH-000843,-0.929978136845
ACH-000846,-1.22828029653
ACH-000847,-1.26354980936
ACH-000848,-0.928118467395
ACH-000849,-1.5867451726
ACH-000851,-1.31425626098
ACH-000855,-1.2266328848299999
ACH-000856,-1.0924114673999998
ACH-000858,-1.30946680394
ACH-000859,-0.9862812341949999
ACH-000861,-0.905134887657
ACH-000862,-1.26874833782
ACH-000865,-1.0136543262200002
ACH-000866,-1.01402767957
ACH-000867,-1.02762552641
ACH-000869,-1.59589719
ACH-000872,-0.7068873268100001
ACH-000873,-0.9199504166529999
ACH-000876,-1.43587511443
ACH-000878,-1.44772338014
ACH-000880,-1.0200021366399998
ACH-000881,-0.78018340634
ACH-000882,-1.06649644903
ACH-000884,-1.12532286791
ACH-000885,-0.934524520942
ACH-000887,-1.27747014131
ACH-000888,-1.26270423071
ACH-000889,-0.8511316590449999
ACH-000890,-1.08326191877
ACH-000896,-1.17924082493
ACH-000898,-1.18830951246
ACH-000900,-0.9578347788959999
ACH-000901,-0.541362168237
ACH-000905,-1.0760338979100001
ACH-000906,-1.11747799296
ACH-000907,-1.0248778502299998
ACH-000910,-1.06930368189
ACH-000911,-1.17646552116
ACH-000912,-1.1097568796600001
ACH-000913,-0.7171604921439999
ACH-000915,-1.35114526597
ACH-000916,-1.8164510895700001
ACH-000917,-1.1654365713
ACH-000921,-1.1189760523999999
ACH-000924,-0.84421663813
ACH-000926,-0.800624998876
ACH-000928,-1.0025822470999999
ACH-000929,-1.50103410913
ACH-000932,-1.01103623183
ACH-000935,-1.16935035373
ACH-000936,-0.9252464269320001
ACH-000937,-1.12049954846
ACH-000938,-1.08783790719
ACH-000939,-1.1571457505
ACH-000941,-1.21786139992
ACH-000943,-0.8867549036229999
ACH-000946,-0.938924959941
ACH-000947,-1.10867094192
ACH-000948,-0.787812333212
ACH-000950,-0.938708868016
ACH-000953,-1.24501983576
ACH-000957,-1.36093523859
ACH-000958,-1.13952029038
ACH-000960,-1.1871421812799998
ACH-000963,-1.4313124691699999
ACH-000968,-1.01815280767
ACH-000969,-1.1396050981799999
ACH-000973,-1.28069106308
ACH-000974,-0.6073702726
ACH-000975,-0.814788993786
ACH-000976,-1.2637092933399998
ACH-000978,-1.04207196347
ACH-000980,-1.3130960000799998
ACH-000984,-0.993660875963
ACH-000986,-1.2527168635700001
ACH-000988,-1.1274200376999999
ACH-000993,-0.9907629474799999
ACH-000994,-1.25709915358
ACH-000996,-1.1507889888299998
ACH-001001,-1.08979352162
ACH-001020,-1.2342654331799998
ACH-001028,-1.70566270609
ACH-001031,-0.797298322493
ACH-001038,-0.271073718198
ACH-001048,-1.17927659269
ACH-001050,-1.07978773555
ACH-001053,-1.18498355171
ACH-001054,-0.942021909148
ACH-001061,-1.0983767743700001
ACH-001067,-1.18752424681
ACH-001075,-0.6793182971520001
ACH-001096,-1.23611201425
ACH-001128,-1.3752044030500001
ACH-001134,-1.21961852458
ACH-001151,-1.27845571002
ACH-001163,-1.06778357104
ACH-001164,-0.94776662311
ACH-001173,-1.31222290544
ACH-001183,-0.945647428539
ACH-001184,-1.4947066144
ACH-001190,-0.552858183196
ACH-001192,-0.930194984225
ACH-001193,-1.13068024046
ACH-001196,-1.1807710560100002
ACH-001197,-1.32131210589
ACH-001205,-1.13550178213
ACH-001211,-1.5319113830899997
ACH-001212,-1.33019841448
ACH-001228,-0.9917207704100001
ACH-001232,-0.898378288508
ACH-001239,-1.17920878332
ACH-001274,-1.20690114138
ACH-001275,-1.02249574433
ACH-001277,-1.2496271732200002
ACH-001278,-0.912913553773
ACH-001280,-1.08937606838
ACH-001283,-0.99432923934
ACH-001289,-0.922818751504
ACH-001295,-0.349925470598
ACH-001300,-1.1933953325700002
ACH-001301,-0.959407029329
ACH-001302,-1.3906387829700002
ACH-001303,-1.06632510771
ACH-001306,-0.929085014679
ACH-001318,-0.9669878024549999
ACH-001322,-1.22584837549
ACH-001328,-1.13551952295
ACH-001332,-0.9997505748700001
ACH-001333,-0.8106785531470001
ACH-001336,-1.32540982081
ACH-001340,-0.965222562718
ACH-001346,-1.00468850566
ACH-001353,-1.51463851676
ACH-001354,-1.25351108286
ACH-001367,-0.9663691502959999
ACH-001368,-1.26173479639
ACH-001374,-1.25406746876
ACH-001375,-1.22250561278
ACH-001377,-0.791726096059
ACH-001380,-0.970515422654
ACH-001391,-0.5527040228010001
ACH-001407,-0.754942016962
ACH-001408,-1.0376694232700001
ACH-001413,-0.961119568339
ACH-001430,-1.01766950642
ACH-001431,-0.892884135527
ACH-001450,-0.680692302201
ACH-001496,-1.40577110088
ACH-001500,-1.30747312001
ACH-001521,-1.52514684945
ACH-001523,-0.931756618927
ACH-001532,-1.08494217747
ACH-001536,-1.27520886799
ACH-001550,-1.29552629891
ACH-001552,-1.1996399827700002
ACH-001554,-1.03198025778
ACH-001645,-1.28288576362
ACH-001654,-1.2860262686
ACH-001715,-1.2476790504000002
ACH-001735,-1.01967681369
ACH-001736,-1.16499203444
ACH-001737,-1.3194548627399998
ACH-001740,-1.16964853813
ACH-001745,-1.08096631969
ACH-001750,-1.2588556418799999
ACH-001765,-1.26811484302
ACH-001956,-0.929058002805
ACH-001957,-0.38895781898299997
