,PIAS3 (10401)
ACH-000255,-0.314340415236
ACH-000256,-0.17466055824499999
ACH-000257,-0.394581689176
ACH-000258,-0.04401956337019999
ACH-000259,-0.211567105286
ACH-000260,-0.168046908309
ACH-000261,-0.155631234354
ACH-000262,-0.248994021759
ACH-000263,-0.12153256582000001
ACH-000264,-0.332644676514
ACH-000265,-0.16321755999600002
ACH-000266,-0.229958837028
ACH-000272,-0.241337404222
ACH-000273,-0.365643829493
ACH-000274,-0.250074866694
ACH-000277,-0.27078045212499996
ACH-000278,-0.185817554192
ACH-000279,-0.122416940585
ACH-000280,-0.270993406386
ACH-000281,-0.557718636378
ACH-000288,-0.285969626851
ACH-000291,-0.26252739777899997
ACH-000293,-0.116286679759
ACH-000294,-0.16246267183399998
ACH-000295,-0.0287612063955
ACH-000296,-0.12116895200200001
ACH-000302,9.67094701282e-05
ACH-000304,-0.33695566733599996
ACH-000307,-0.016053284943200002
ACH-000308,-0.18480439611900001
ACH-000310,-0.228897351841
ACH-000311,-0.36201376779600003
ACH-000312,-0.276662481944
ACH-000315,-0.211376665984
ACH-000316,-0.17802159188
ACH-000317,-0.0983327051086
ACH-000318,-0.21634248484000002
ACH-000319,-0.14770671071799998
ACH-000320,-0.355508589635
ACH-000322,-0.41267340820299997
ACH-000323,-0.171462178384
ACH-000324,-0.150260923682
ACH-000329,-0.33859201781
ACH-000330,-0.04927344502119999
ACH-000331,-0.302626033438
ACH-000332,-0.21807002149500002
ACH-000334,-0.142339830826
ACH-000335,-0.14988651454000002
ACH-000336,-0.202156938765
ACH-000337,-0.38948468961800004
ACH-000339,-0.010529794893200002
ACH-000341,-0.205673699457
ACH-000348,-0.232026603039
ACH-000350,-0.17240585503
ACH-000352,-0.219565149069
ACH-000356,-0.34562426924999995
ACH-000361,-0.42612961824400003
ACH-000362,-0.11460950312000001
ACH-000363,-0.298125208036
ACH-000364,-0.325659168873
ACH-000365,-0.143621896646
ACH-000366,-0.265165175173
ACH-000368,-0.0604251076173
ACH-000374,-0.10332738870100001
ACH-000375,-0.173795919817
ACH-000376,-0.29398237725000004
ACH-000381,-0.21572742799699998
ACH-000383,-0.332183980239
ACH-000387,-0.277210523242
ACH-000389,-0.128299636049
ACH-000390,-0.43609751663999996
ACH-000393,-0.246419712766
ACH-000395,-0.270271990206
ACH-000397,-0.106730465562
ACH-000401,0.245035989076
ACH-000402,0.614644726374
ACH-000403,-0.45268217739699995
ACH-000404,0.0998314987589
ACH-000406,-0.219647712661
ACH-000407,-0.195793577045
ACH-000408,-0.307208955132
ACH-000410,-0.503215813794
ACH-000411,-0.26336257008200004
ACH-000414,-0.21481590291900002
ACH-000415,-0.20066646512000003
ACH-000416,-0.217038079347
ACH-000420,-0.227661555741
ACH-000421,-0.116786718142
ACH-000424,-0.400130969988
ACH-000425,-0.154259336827
ACH-000426,-0.318561877113
ACH-000427,-0.142326562213
ACH-000433,-0.09936937096920001
ACH-000436,-0.041493963729500004
ACH-000444,-0.18857965723099998
ACH-000445,-0.41391990979000004
ACH-000448,-0.162881293944
ACH-000450,-0.232366188102
ACH-000452,-0.28527125297899997
ACH-000454,-0.409101228571
ACH-000458,-0.452772506385
ACH-000459,0.010927875136799999
ACH-000460,-0.132081052059
ACH-000461,0.012756547437
ACH-000463,-0.106791806394
ACH-000464,-0.269129733535
ACH-000466,-0.0951652333283
ACH-000467,-0.23608235014000004
ACH-000468,-0.291370102881
ACH-000469,-0.393662788112
ACH-000470,-0.169285895445
ACH-000471,-0.122299781983
ACH-000472,-0.108874448398
ACH-000473,-0.204340132761
ACH-000475,-0.0825582612832
ACH-000476,-0.09490776296810001
ACH-000477,-0.263081715193
ACH-000480,-0.138117560374
ACH-000481,-0.20092759252300002
ACH-000483,-0.21890833640700003
ACH-000484,-0.341923662795
ACH-000485,-0.199240501928
ACH-000486,-0.172744086067
ACH-000487,-0.23153591158000003
ACH-000488,-0.22737385217199998
ACH-000490,-0.264983302629
ACH-000491,-0.18672816259199998
ACH-000495,-0.34403048570600003
ACH-000496,-0.160334374761
ACH-000499,-0.401550464435
ACH-000500,-0.549430638197
ACH-000502,-0.31528656645799996
ACH-000503,-0.22996756283599998
ACH-000505,-0.3274086132
ACH-000507,-0.0799257168006
ACH-000510,-0.328452174914
ACH-000511,-0.26968839853
ACH-000512,-0.0887248696563
ACH-000516,-0.411799767744
ACH-000517,-0.27313120642
ACH-000518,-0.0388381243116
ACH-000520,-0.154289696882
ACH-000521,-0.45082326776799997
ACH-000522,-0.216737132109
ACH-000524,-0.159904852959
ACH-000527,-0.26182974990200003
ACH-000528,-0.14167734508899998
ACH-000537,-0.171162335811
ACH-000541,-0.053447701979400006
ACH-000542,-0.265329226071
ACH-000544,-0.30052374971
ACH-000545,-0.42511569349699996
ACH-000547,-0.367156630853
ACH-000548,-0.287263159682
ACH-000549,-0.18650672018800002
ACH-000550,-0.276569585562
ACH-000552,-0.394209225432
ACH-000556,-0.36887335424400003
ACH-000557,-0.019537067783099996
ACH-000570,-0.177308149223
ACH-000571,-0.132302180661
ACH-000573,-0.022889015843700004
ACH-000576,-0.0974902343109
ACH-000580,0.0803988741448
ACH-000584,0.00224933874051
ACH-000585,-0.211353758695
ACH-000588,-0.39076529744800004
ACH-000589,-0.172564161674
ACH-000591,0.05175834206180001
ACH-000593,-0.28707811876899997
ACH-000600,-0.39457235765299997
ACH-000601,-0.226520796256
ACH-000604,-0.17547619787000002
ACH-000605,-0.163161606176
ACH-000606,-0.431905492654
ACH-000608,-0.160822220967
ACH-000614,-0.0412954331129
ACH-000616,-0.238928652631
ACH-000618,-0.08055603304310001
ACH-000619,-0.260816686783
ACH-000620,-0.239235280607
ACH-000621,-0.12205949430299999
ACH-000622,-0.214826252599
ACH-000623,-0.34331994399899995
ACH-000624,-0.0955624993077
ACH-000627,-0.339917982522
ACH-000630,-0.387683474236
ACH-000632,-0.10267044166000001
ACH-000633,-0.224852597457
ACH-000637,-0.16930303484099998
ACH-000638,-0.0613139267105
ACH-000646,-0.27947107152899997
ACH-000647,-0.315534493142
ACH-000648,-0.12808062055299999
ACH-000649,-0.20982839119600002
ACH-000651,-0.287458039297
ACH-000652,-0.301174771391
ACH-000653,-0.30225718133
ACH-000657,-0.358568857292
ACH-000658,-0.17561694026900002
ACH-000661,-0.291631113732
ACH-000662,-0.31506369472199997
ACH-000663,-0.125174882291
ACH-000665,-0.278836902364
ACH-000671,-0.256036624592
ACH-000673,-0.30132666702
ACH-000676,-0.297456710425
ACH-000677,-0.187551102927
ACH-000681,-0.018050441012200002
ACH-000682,-0.31696097048
ACH-000683,-0.18200954379999998
ACH-000684,-0.324294695736
ACH-000688,-0.08812791958319999
ACH-000693,-0.222083552078
ACH-000694,-0.163162685703
ACH-000695,-0.328651286594
ACH-000696,-0.358560269449
ACH-000697,-0.193704890746
ACH-000699,-0.125697467217
ACH-000701,-0.104883210029
ACH-000706,-0.307720523223
ACH-000711,-0.192400871043
ACH-000713,-0.543733740789
ACH-000714,-0.290335195697
ACH-000718,-0.296423177633
ACH-000720,-0.309003965669
ACH-000721,-0.22092769081500002
ACH-000724,0.04849339893349999
ACH-000725,-0.39042956624799996
ACH-000732,-0.330095503377
ACH-000734,-0.330632936752
ACH-000735,-0.41890426676299997
ACH-000736,-0.295674712327
ACH-000738,-0.0750051384838
ACH-000746,-0.20022293769900001
ACH-000747,-0.494691090511
ACH-000748,-0.266447019632
ACH-000753,-0.394462213301
ACH-000756,-0.363658469225
ACH-000757,-0.65109154878
ACH-000758,-0.17121628486999999
ACH-000760,-0.389760998535
ACH-000763,-0.23127977339699998
ACH-000764,-0.30115250090999995
ACH-000765,-0.352500938117
ACH-000766,-0.304059224077
ACH-000767,-0.407702646169
ACH-000768,-0.06634248178180001
ACH-000769,-0.40041060722099997
ACH-000770,-0.312071893396
ACH-000771,-0.38655092592
ACH-000773,-0.201056428077
ACH-000776,-0.198038499573
ACH-000777,-0.147109789692
ACH-000778,-0.121492688473
ACH-000781,-0.14402992976
ACH-000782,-0.153260498167
ACH-000783,-0.28434379028
ACH-000784,-0.17504716267099998
ACH-000785,-0.34742686625299996
ACH-000787,-0.355377386956
ACH-000788,-0.113832612701
ACH-000791,-0.39588376882200005
ACH-000792,-0.10283389761499999
ACH-000794,-0.24571719746399998
ACH-000796,-0.147283450589
ACH-000799,-0.23121597572799998
ACH-000800,-0.33681058513000006
ACH-000802,-0.30619552666600003
ACH-000804,-0.316296549373
ACH-000805,-0.456157760144
ACH-000809,0.0264233243566
ACH-000810,-0.082269076363
ACH-000811,-0.285794581459
ACH-000817,-0.29716802823399996
ACH-000819,-0.311686566503
ACH-000820,-0.08762582353160002
ACH-000821,-0.284606268179
ACH-000822,-0.391540986375
ACH-000823,-0.11655538459100001
ACH-000824,-0.0837880875688
ACH-000827,-0.366207746703
ACH-000829,-0.15801031285999997
ACH-000831,-0.22321562373000003
ACH-000832,-0.5221927336550001
ACH-000833,-0.33136629515099997
ACH-000834,-0.336261377937
ACH-000835,-0.11204114041200001
ACH-000836,-0.38527416558
ACH-000837,-0.048408932777699996
ACH-000838,-0.00956575046054
ACH-000839,-0.45411424456200006
ACH-000840,-0.380953340023
ACH-000841,-0.359997566282
ACH-000843,-0.19976984233199999
ACH-000846,-0.48970848297799996
ACH-000847,-0.146650083728
ACH-000848,-0.422091281654
ACH-000849,-0.223454822144
ACH-000851,-0.0641820093118
ACH-000855,-0.00760629911282
ACH-000856,-0.13756003950200002
ACH-000858,-0.30598534458500004
ACH-000859,-0.061030318834899996
ACH-000861,-0.42710188798199994
ACH-000862,-0.08372864070899999
ACH-000865,-0.23479292269299998
ACH-000866,-0.22157347672
ACH-000867,-0.354490524631
ACH-000869,-0.279795716676
ACH-000872,0.006616712249209999
ACH-000873,-0.33252509516
ACH-000876,-0.0431954410839
ACH-000878,-0.042172479240600004
ACH-000880,-0.10218718613700001
ACH-000881,-0.27858944056400003
ACH-000882,-0.231150009139
ACH-000884,-0.190360620141
ACH-000885,-0.43024933546599997
ACH-000887,-0.25843492596400003
ACH-000888,-0.20856032641
ACH-000889,-0.19996235396899997
ACH-000890,-0.28189968968699997
ACH-000896,-0.11550755781199999
ACH-000898,-0.17752421141
ACH-000900,-0.585115573004
ACH-000901,-0.227988130053
ACH-000905,-0.318699744175
ACH-000906,-0.0698712143333
ACH-000907,-0.17890628254299998
ACH-000910,-0.0358129688299
ACH-000911,-0.266311735559
ACH-000912,-0.197865944023
ACH-000913,-0.359060654893
ACH-000915,-0.0374839135584
ACH-000916,-0.41974903755000004
ACH-000917,-0.16001933297499998
ACH-000921,-0.189293401667
ACH-000924,-0.292690704887
ACH-000926,-0.09361309961660001
ACH-000928,-0.437292345982
ACH-000929,-0.100077240526
ACH-000932,-0.10009044158
ACH-000935,-0.173364933118
ACH-000936,-0.34904937866700003
ACH-000937,-0.246789110701
ACH-000938,-0.0830405249099
ACH-000939,-0.034200187183
ACH-000941,-0.137808947206
ACH-000943,-0.200189765652
ACH-000946,-0.0880301941125
ACH-000947,-0.23314108242400003
ACH-000948,-0.335169357808
ACH-000950,-0.416034297038
ACH-000953,-0.425931216046
ACH-000957,-0.204297859471
ACH-000958,-0.212253614333
ACH-000960,-0.244769220813
ACH-000963,-0.47759305300399996
ACH-000968,-0.24752145288400001
ACH-000969,-0.36302052261600004
ACH-000973,-0.2244857395
ACH-000974,-0.44231009630900003
ACH-000975,-0.333432710064
ACH-000976,-0.302204525829
ACH-000978,-0.646619767113
ACH-000980,-0.28709995971700003
ACH-000984,-0.455023539193
ACH-000986,-0.321977208145
ACH-000988,-0.147499368108
ACH-000993,-0.426617611643
ACH-000994,-0.08019659478069999
ACH-000996,-0.352874713651
ACH-001001,-0.266732642899
ACH-001020,-0.12058365275999999
ACH-001028,-0.32919975209
ACH-001031,-0.243414018391
ACH-001038,-0.220305186816
ACH-001048,-0.0290404087043
ACH-001050,-0.153104349872
ACH-001053,-0.45887813981799996
ACH-001054,-0.214457779484
ACH-001061,-0.267688343683
ACH-001067,-0.34688333567699997
ACH-001075,-0.0594864838463
ACH-001096,-0.33848455995399995
ACH-001128,-0.28964722727200004
ACH-001134,-0.359225225766
ACH-001151,-0.179880132088
ACH-001163,-0.470785320248
ACH-001164,-0.0929189388013
ACH-001173,-0.118851103949
ACH-001183,-0.10131694143799999
ACH-001184,-0.19124136022399998
ACH-001190,-0.351866345458
ACH-001192,0.026193570696700003
ACH-001193,-0.655979217265
ACH-001196,-0.29312967359700004
ACH-001197,-0.404412415537
ACH-001205,-0.269631687852
ACH-001211,-0.201392828037
ACH-001212,-0.310848272757
ACH-001228,-0.0942189939377
ACH-001232,-0.392037967558
ACH-001239,-0.160535221711
ACH-001274,-0.222830853538
ACH-001275,-0.11492849744200001
ACH-001277,-0.324275053871
ACH-001278,-0.0297690549791
ACH-001280,-0.33260705769
ACH-001283,-0.21379052022999998
ACH-001289,-0.21214232761799998
ACH-001295,-0.26825261280900004
ACH-001300,-0.244093633147
ACH-001301,-0.21951001611999998
ACH-001302,-0.36533698894100003
ACH-001303,0.0710143937043
ACH-001306,-0.43406826308700003
ACH-001318,-0.123508227378
ACH-001322,-0.373685672367
ACH-001328,-0.35298311492
ACH-001332,-0.38937966234
ACH-001333,-0.29617474345
ACH-001336,-0.20773042371800002
ACH-001340,-0.207630210391
ACH-001346,-0.24114828996800003
ACH-001353,-0.37378466686399997
ACH-001354,-0.0923347980067
ACH-001367,0.1601015248
ACH-001368,-0.27285371809500003
ACH-001374,-0.03752185580780001
ACH-001375,-0.0567340373636
ACH-001377,-0.0899333532705
ACH-001380,-0.273376345588
ACH-001391,-0.36889413902900003
ACH-001407,-0.157167284847
ACH-001408,-0.15988614889799999
ACH-001413,-0.249750957385
ACH-001430,-0.279115912598
ACH-001431,-0.163633339792
ACH-001450,-0.10037875773499999
ACH-001496,-0.18976522665800002
ACH-001500,-0.146890009488
ACH-001521,0.133171107523
ACH-001523,-0.273240514729
ACH-001532,-0.324030937502
ACH-001536,-0.19356149702599998
ACH-001550,-0.0388970079731
ACH-001552,-0.232567352542
ACH-001554,-0.258035312583
ACH-001645,-0.48985720800399996
ACH-001654,-0.252003628248
ACH-001715,-0.299191295879
ACH-001735,-0.0931628708055
ACH-001736,-0.23885083499899998
ACH-001737,-0.18514685287799998
ACH-001740,-0.10338625071100001
ACH-001745,-0.14615324258600002
ACH-001750,-0.271784583056
ACH-001765,-0.22811035355099998
ACH-001956,-0.168413344081
ACH-001957,-0.381161957158
