,ALDH1L2 (160428)
ACH-000004,0.0381189616231
ACH-000007,0.123450406468
ACH-000009,-0.0250265043743
ACH-000011,-0.0101786185813
ACH-000012,0.201958991174
ACH-000013,0.0460508028087
ACH-000014,0.0035711106249
ACH-000015,-0.0722970152688
ACH-000017,0.107043258694
ACH-000018,-0.13963632619000002
ACH-000019,0.277112687636
ACH-000021,-0.0703236090067
ACH-000022,-0.0733982637451
ACH-000025,0.12082543921399999
ACH-000028,0.100035541411
ACH-000030,0.0855222056226
ACH-000035,0.110010494131
ACH-000036,-0.06782542607530001
ACH-000037,0.14086454345899999
ACH-000039,0.07509402501130001
ACH-000040,0.020705481169400002
ACH-000041,0.051158476500300004
ACH-000042,0.018699863406599997
ACH-000045,0.0669686086925
ACH-000047,0.12675260392
ACH-000052,0.0014245561520899999
ACH-000053,0.0025212934231999998
ACH-000054,0.14132640681
ACH-000055,0.187212173411
ACH-000060,0.236428014976
ACH-000067,-0.032880661293200004
ACH-000070,0.022914156277900003
ACH-000075,0.159330033112
ACH-000078,0.07685640069210001
ACH-000082,0.09120067997310001
ACH-000085,0.21337834608
ACH-000086,-0.05218492267969999
ACH-000087,0.018683422654799997
ACH-000092,-0.0601785308751
ACH-000095,0.057579801973400006
ACH-000097,0.108226221032
ACH-000098,-0.048379883634900006
ACH-000099,0.037940237561
ACH-000108,0.137662483464
ACH-000113,-0.0617133458017
ACH-000115,0.047095930651699994
ACH-000116,0.0226114502681
ACH-000118,0.134691699459
ACH-000120,0.14114832873299998
ACH-000123,-0.0229029228017
ACH-000127,0.0607872685102
ACH-000128,-0.0322582273932
ACH-000132,0.189119753211
ACH-000133,-0.168325811883
ACH-000137,0.12177074759000002
ACH-000138,0.10529060872000001
ACH-000142,-0.0439286923343
ACH-000143,0.0588106625539
ACH-000146,0.08064000254130001
ACH-000148,0.022796822999100002
ACH-000150,-0.09819121176909999
ACH-000152,-0.0711922904701
ACH-000153,0.008032790687799999
ACH-000159,0.025563557162599997
ACH-000160,0.0223131333817
ACH-000163,-0.0599393843119
ACH-000167,-0.179869138948
ACH-000168,-0.0426464802707
ACH-000169,0.052343149733
ACH-000178,0.0929679910257
ACH-000182,0.04458210401769999
ACH-000183,0.0869907850855
ACH-000188,0.0037748461438400003
ACH-000189,-0.0861804629214
ACH-000190,0.0448858485391
ACH-000198,0.0817059833048
ACH-000204,0.146569903516
ACH-000206,-0.00337299716196
ACH-000207,0.180800442165
ACH-000211,0.0619685015598
ACH-000215,0.0540109223974
ACH-000221,-0.0171177923859
ACH-000222,-0.013411957978299999
