,HIST1H4A (8359)
ACH-000004,-0.09648761473999999
ACH-000007,-0.361829643134
ACH-000009,-0.04872654937919999
ACH-000011,-0.417445577238
ACH-000012,-0.26313215343199997
ACH-000013,8.97727116556e-05
ACH-000014,-0.467391224917
ACH-000015,0.030364204646099995
ACH-000017,-0.136306770068
ACH-000018,-0.103130071884
ACH-000019,-0.349903713372
ACH-000021,-0.0624728134009
ACH-000022,-0.0178492310113
ACH-000025,-0.012572243346500001
ACH-000028,-0.09809243738119999
ACH-000030,-0.19151302203200002
ACH-000035,-0.24108895729600002
ACH-000036,-0.0860898049795
ACH-000037,-0.00581058586366
ACH-000039,-0.0689775834267
ACH-000040,-0.108602424751
ACH-000041,-0.139969999365
ACH-000042,-0.07193025749149999
ACH-000045,-0.125397662735
ACH-000047,-0.180555696831
ACH-000052,-0.088298743235
ACH-000053,-0.290704277326
ACH-000054,-0.174928800798
ACH-000055,-0.007735152838109999
ACH-000060,-0.17100249572999998
ACH-000067,-0.104961068243
ACH-000070,-0.103010079342
ACH-000075,-0.114390153016
ACH-000078,-0.342406619354
ACH-000082,-0.0767138645762
ACH-000085,-0.309040054049
ACH-000086,-0.190403418746
ACH-000087,-0.260848279491
ACH-000092,-0.0672592615254
ACH-000095,-0.111177071909
ACH-000097,-0.0781022307304
ACH-000098,-0.18334574028900003
ACH-000099,-0.38544805258000003
ACH-000108,-0.07291187204010001
ACH-000113,-0.271446608697
ACH-000115,-0.534238033104
ACH-000116,-0.188609436571
ACH-000118,-0.068543012643
ACH-000120,-0.236981549413
ACH-000123,-0.25236119063
ACH-000127,-0.102774251466
ACH-000128,-0.0188019955987
ACH-000132,-0.09182561308210001
ACH-000133,-0.051886808227300005
ACH-000137,-0.154866061955
ACH-000138,-0.203386712494
ACH-000142,-0.272320608451
ACH-000143,0.00530691253138
ACH-000146,-0.12359664444
ACH-000148,-0.0420771747306
ACH-000150,-0.07864322582700001
ACH-000152,-0.204052702673
ACH-000153,-0.036275413961199994
ACH-000159,-0.10327011735
ACH-000160,0.37812470655599995
ACH-000163,-0.305154968654
ACH-000167,0.549181058944
ACH-000168,-0.14920682948300001
ACH-000169,-0.210227632069
ACH-000178,-0.0540591987216
ACH-000182,-0.20106820402399997
ACH-000183,-0.0282468899139
ACH-000188,-0.178505738561
ACH-000189,-0.39119843260799997
ACH-000190,0.29254701368
ACH-000198,-0.184534398662
ACH-000204,0.146438582678
ACH-000206,-0.449734647243
ACH-000207,-0.245613050832
ACH-000211,-0.136425393236
ACH-000215,-0.0523003498838
ACH-000221,0.038836764323999996
ACH-000222,-0.18040890321
ACH-000223,-0.30440828921199997
