,CTXN3 (613212)
ACH-000004,0.0791909476128
ACH-000007,0.500460641841
ACH-000009,0.0628818256331
ACH-000011,0.431455471061
ACH-000012,0.151602112592
ACH-000013,0.199372209364
ACH-000014,0.161673360431
ACH-000015,0.16923349653
ACH-000017,0.219088059439
ACH-000018,0.271061406718
ACH-000019,0.088761186309
ACH-000021,0.135009055978
ACH-000022,0.331305039385
ACH-000025,0.156917683088
ACH-000028,0.188667129545
ACH-000030,0.18240676320399998
ACH-000035,0.12609176317600002
ACH-000036,0.12388776338400001
ACH-000037,-0.131079663543
ACH-000039,0.247478981203
ACH-000040,-0.0839672674257
ACH-000041,-0.09513945689850001
ACH-000042,0.200414113433
ACH-000045,0.28024905490400004
ACH-000047,0.0959846585541
ACH-000052,0.323364626167
ACH-000053,0.259488967873
ACH-000054,0.09816196867339999
ACH-000055,0.10541203429300001
ACH-000060,0.13004031052
ACH-000067,0.05769948049819999
ACH-000070,0.35424714747
ACH-000075,0.151750261427
ACH-000078,0.47403884318800005
ACH-000082,0.230742728777
ACH-000085,0.225116837688
ACH-000086,0.143139880569
ACH-000087,0.09241776380160001
ACH-000092,0.025983894838
ACH-000095,0.0810240597112
ACH-000097,0.224214109916
ACH-000098,0.07815476071449999
ACH-000099,0.24850720257599998
ACH-000108,0.12297581083699999
ACH-000113,0.025090315512099996
ACH-000115,0.10674470317500001
ACH-000116,0.169669030112
ACH-000118,0.18800603088
ACH-000120,-0.07453403880369999
ACH-000123,0.29176616960499996
ACH-000127,0.23064440289500002
ACH-000128,-0.0647123412502
ACH-000132,0.27231650509599997
ACH-000133,0.232984002756
ACH-000137,0.217818842223
ACH-000138,0.251519519509
ACH-000142,0.334180942383
ACH-000143,0.14094959126700002
ACH-000146,0.188126725652
ACH-000148,0.005882967726470001
ACH-000150,0.325324170217
ACH-000152,0.337777153969
ACH-000153,0.218681016313
ACH-000159,0.19413509271600002
ACH-000160,0.140821888827
ACH-000163,0.208985391869
ACH-000167,-0.08044190466460001
ACH-000168,0.181522514272
ACH-000169,0.179856694303
ACH-000178,0.376687631464
ACH-000182,0.20386393229400002
ACH-000183,0.11086641697499999
ACH-000188,0.261776039957
ACH-000189,0.891477224534
ACH-000190,0.36299960991499997
ACH-000198,0.0726979367717
ACH-000204,0.45244079528700004
ACH-000206,0.256928064292
ACH-000207,0.266092578924
ACH-000211,0.165386272757
ACH-000215,0.202712096193
ACH-000221,0.22147085478700002
ACH-000222,0.167749204538
ACH-000223,0.230874068785
ACH-000226,-0.11421445507000001
ACH-000227,0.214787780753
ACH-000228,-0.007096414206590001
ACH-000231,0.260506888525
ACH-000232,-0.0529694802751
ACH-000233,0.231396561707
ACH-000234,0.07554560890789999
ACH-000235,0.172960953857
ACH-000237,0.0784919199257
ACH-000238,-0.0138348081203
ACH-000243,0.04780212381630001
ACH-000244,0.0162357206036
