,PPM1G (5496)
ACH-000295,0.157586401626
ACH-000296,-0.0269531837399
ACH-000302,-0.256167808909
ACH-000304,-0.20994371979499998
ACH-000307,-0.338945983166
ACH-000308,-0.18409283726
ACH-000310,-0.0015970076989699998
ACH-000311,-0.394830279707
ACH-000312,-0.0194702246699
ACH-000315,-0.25356787569899997
ACH-000316,-0.317212817412
ACH-000317,0.0301063128522
ACH-000318,-0.10127554080199999
ACH-000319,-0.316055594321
ACH-000320,0.299680870185
ACH-000322,-0.663534170589
ACH-000323,-0.146887986911
ACH-000324,-0.5296308805250001
ACH-000329,-0.13674239348300002
ACH-000330,-0.0450597286524
ACH-000331,0.134063520461
ACH-000332,-0.0875297909208
ACH-000334,-0.270511532741
ACH-000335,0.031927121920599995
ACH-000336,0.013266187175200003
ACH-000337,0.12327523583200001
ACH-000339,-0.06742494237840001
ACH-000341,0.069681684691
ACH-000348,-0.269353172184
ACH-000350,-0.015489245777
ACH-000352,-0.19331236831700002
ACH-000356,0.0924211042948
ACH-000361,-0.5602868156490001
ACH-000362,-0.28895811012899997
ACH-000363,-0.08553590388260002
ACH-000364,0.0711881726099
ACH-000365,-0.174871250916
ACH-000366,-0.149464418233
ACH-000368,-0.352251946428
ACH-000374,-0.15879292629
ACH-000375,-0.803266622027
ACH-000376,-0.0522415161479
ACH-000381,-0.0717159564535
ACH-000383,-0.0619666860938
ACH-000387,-0.20215019861900002
ACH-000389,-0.451902814465
ACH-000390,-0.19824399783500002
ACH-000393,-0.11694406980699999
ACH-000395,-0.114140633684
ACH-000397,0.029464766363599997
ACH-000401,-0.702600061869
ACH-000402,-0.21783235264800002
ACH-000403,-0.165440129857
ACH-000404,-0.329637105326
ACH-000406,0.044606055874300006
ACH-000407,-0.17597221987300002
ACH-000408,-0.19952816067600002
ACH-000410,-0.123674415733
ACH-000411,-0.612850376924
ACH-000414,-0.628220732353
ACH-000415,0.00591675171982
ACH-000416,-0.0232959423827
ACH-000420,-0.0298570855889
ACH-000421,-0.297261476952
ACH-000424,-0.00649710519862
ACH-000425,-0.48017088843500005
ACH-000426,0.025768064921
ACH-000427,-0.204549081745
ACH-000433,0.113640241226
ACH-000436,-0.330343727168
ACH-000444,-0.305766799761
ACH-000445,0.138573162529
ACH-000448,-0.0436058258184
ACH-000450,0.205875633081
ACH-000452,-0.25231246166099996
ACH-000454,-0.156003329835
ACH-000458,-0.14839860509199998
ACH-000459,-0.39277509926200005
ACH-000460,-0.0744952714773
ACH-000461,-0.19764510226
ACH-000463,-0.407767133344
ACH-000464,-0.610468740373
ACH-000466,-0.146824974021
ACH-000467,-0.11519569079700001
ACH-000468,-0.0696292294052
ACH-000469,-0.046107660586299996
ACH-000470,-0.112292147966
ACH-000471,-0.12355422230100001
ACH-000472,-0.291729775999
ACH-000473,-0.273366938261
ACH-000475,0.014040608662299997
ACH-000476,-0.194142921463
ACH-000477,-0.725854745327
ACH-000480,-0.139123477513
ACH-000481,-0.332513571412
ACH-000483,-0.13270996500399998
ACH-000484,-0.298240974945
ACH-000485,-0.296129709317
ACH-000486,-0.232375140038
ACH-000487,-0.47928275942500004
ACH-000488,0.08435385041980001
ACH-000490,-0.386134933185
ACH-000491,-0.19845979326
ACH-000495,-0.324497895147
ACH-000496,0.0355963254441
ACH-000499,0.0906785155298
ACH-000500,-0.10112373460200001
ACH-000502,-0.21719192815299998
ACH-000503,-0.292670805531
ACH-000505,-0.193670150785
ACH-000507,0.0688830774976
ACH-000510,0.00946786677701
ACH-000511,-0.140665098171
ACH-000512,0.0746949813272
ACH-000516,-0.499710448435
ACH-000517,-0.152462977302
ACH-000518,-0.160136274606
ACH-000520,-0.255698387032
ACH-000521,-0.37759572590199997
ACH-000522,-0.174348854666
ACH-000524,-0.431932477786
ACH-000527,-0.06947443606789999
ACH-000528,-0.194824291996
ACH-000537,-0.0393266753018
ACH-000541,0.158319760176
ACH-000542,-0.414226204622
ACH-000544,-0.265911765394
ACH-000545,-0.0918319069123
ACH-000547,-0.23198618541700003
ACH-000548,-0.24685641182100002
ACH-000549,-0.160160112301
ACH-000550,-0.25199546483199997
ACH-000552,-0.09329253550899999
ACH-000556,0.029417446288099995
ACH-000557,-0.0158245792617
ACH-000570,-0.149422112307
ACH-000571,-0.327255447112
ACH-000573,-0.033044427544
ACH-000576,-0.115698615504
ACH-000580,-0.685786639623
ACH-000584,-0.10867065898600001
ACH-000585,-0.11411291984099999
ACH-000588,-0.077005276603
ACH-000589,0.0554748555256
ACH-000591,-0.127905875263
ACH-000593,-0.32832039691799997
ACH-000600,-0.599602628675
ACH-000601,-0.243164767524
ACH-000604,0.0336503169536
ACH-000605,0.0211362658468
ACH-000606,-0.24893653527399998
ACH-000608,-0.31578507128899996
ACH-000614,-0.710059366396
ACH-000616,0.041764482982
ACH-000618,-0.286182184233
ACH-000619,-0.33834541175300004
ACH-000620,-0.357268600439
ACH-000621,-0.216575455407
ACH-000622,-0.09448573605419999
ACH-000623,-0.316870160444
ACH-000624,-0.134543068142
ACH-000627,-0.210812757026
ACH-000630,0.0841373789692
ACH-000632,-0.647066263313
ACH-000633,-0.589931558572
ACH-000637,-0.255888904989
ACH-000638,0.0109653737897
ACH-000646,-0.541482299231
ACH-000647,-0.22370570740200002
ACH-000648,-0.09427628034260001
ACH-000649,-0.0545942931943
ACH-000651,0.139023915189
ACH-000652,0.152410428545
ACH-000653,-0.0336520960597
ACH-000657,-0.40710778470700004
ACH-000658,0.0594948932736
ACH-000661,-0.7665132223450001
ACH-000662,-0.318041839269
ACH-000663,-0.196498139058
ACH-000665,-0.194001405739
ACH-000671,-0.253609235102
ACH-000673,-0.28026890771699997
ACH-000676,-0.34397488866
ACH-000677,-0.217412735258
ACH-000681,-0.311570512157
ACH-000682,-0.216839703415
ACH-000683,-0.157154675459
ACH-000684,-0.401658839136
ACH-000688,-0.586408412455
ACH-000693,-0.0504101935919
ACH-000694,-0.0415434209654
ACH-000695,-0.266497507109
ACH-000696,-0.11100681567
ACH-000697,-0.190794674505
ACH-000699,0.011553604959499999
ACH-000701,-0.426261174238
ACH-000706,-0.288130083986
ACH-000711,-0.0560723432374
ACH-000713,-0.458562911119
ACH-000714,-0.14284293125999997
ACH-000718,-0.302654411036
ACH-000720,-0.183133809079
ACH-000721,-0.27290774886999997
ACH-000724,-0.335534008672
ACH-000725,0.20350982634599998
ACH-000732,0.24973750180100002
ACH-000734,0.034529120729199995
ACH-000735,-0.370756463072
ACH-000736,-0.10722450518
ACH-000738,-0.0128064471555
ACH-000746,0.049567169186300004
ACH-000747,0.09254536553750001
ACH-000748,-0.173203912258
ACH-000753,-0.0373564994162
ACH-000756,-0.147606264929
ACH-000757,-0.0211915576333
ACH-000758,-0.00117701472347
ACH-000760,-0.0834981857913
ACH-000763,0.029976832395
ACH-000764,-0.33960121870399995
ACH-000765,-1.0285542151
ACH-000766,-0.011026706928900001
ACH-000767,0.00936848603518
ACH-000768,-0.288301237537
ACH-000769,0.0019515146471199998
ACH-000770,0.07521325072539999
ACH-000771,-0.09879030704389999
ACH-000773,0.077116394013
ACH-000776,0.482329081739
ACH-000777,-0.39440653058799996
ACH-000778,-0.185852388842
ACH-000781,0.312236217623
ACH-000782,0.227912812489
ACH-000783,0.013216740045100001
ACH-000784,-0.10100345786699999
ACH-000785,-0.291700194549
ACH-000787,0.0741702311753
ACH-000788,-0.194806694178
ACH-000791,-0.34470773364
ACH-000792,-0.14368768448
ACH-000794,-0.304709471637
ACH-000796,-0.0357262457671
ACH-000799,-0.48621317345200005
ACH-000800,-0.112373817554
ACH-000802,-0.09534815590989999
ACH-000804,-1.30568423511
ACH-000805,-1.12910729251
ACH-000809,-0.31856552013399997
ACH-000810,-0.392525083509
ACH-000811,-0.303688054735
ACH-000817,-0.136719628711
ACH-000819,0.097118110607
ACH-000820,0.182963957074
ACH-000821,0.154604382689
ACH-000822,-0.958828364566
ACH-000823,-0.162850791696
ACH-000824,-0.342423012043
ACH-000827,-0.7035219358079999
ACH-000829,-0.408861654608
ACH-000831,-0.09228517381139999
ACH-000832,0.119942398377
ACH-000833,-0.341898902845
ACH-000834,-0.11416625766100001
ACH-000835,0.0501291165981
ACH-000836,-0.270370260926
ACH-000837,-0.0515765320207
ACH-000838,-0.0182908567398
ACH-000839,-0.250375331538
ACH-000840,-0.236607281615
ACH-000841,-0.38243539527099996
ACH-000843,-0.20924938361900003
ACH-000846,0.055819353645299996
ACH-000847,0.19920183708099998
ACH-000848,0.06092413238509999
ACH-000849,0.0624560416055
ACH-000851,-0.179076837965
ACH-000855,-0.14480835794500002
ACH-000856,-0.32211369364799997
ACH-000858,-0.0590679566759
ACH-000859,-0.34189254083400006
ACH-000861,-0.12095033214000002
ACH-000862,-0.0645015903708
ACH-000865,-0.0825363364893
ACH-000866,-0.18597325459800002
ACH-000867,-0.263114998682
ACH-000869,-0.060182213404800004
ACH-000872,0.112385752504
ACH-000873,0.012085516680100002
ACH-000876,-0.369031091235
ACH-000878,0.142695719965
ACH-000880,-0.0696305844768
ACH-000881,-0.252768955312
ACH-000882,-0.507621135375
ACH-000884,0.0036534939695399998
ACH-000885,-0.540049321424
ACH-000887,-0.0831046105575
ACH-000888,0.013555487787
ACH-000889,0.00579233676386
ACH-000890,-0.0103268165639
ACH-000896,-0.013587898604999999
ACH-000898,-0.23533204960700002
ACH-000900,0.283292742315
ACH-000901,-0.187087642657
ACH-000905,0.011606872483899999
ACH-000906,-0.243193843235
ACH-000907,-0.446461303946
ACH-000910,-0.0630154877574
ACH-000911,-0.170042396637
ACH-000912,-0.306489386607
ACH-000913,0.0107687908212
ACH-000915,-0.0280849005932
ACH-000916,0.176808964559
ACH-000917,-0.0853254992102
ACH-000921,0.053822068277099996
ACH-000924,0.0359359066328
ACH-000926,-0.150910512601
ACH-000928,-0.287415027238
ACH-000929,-0.425329995675
ACH-000932,-0.194707804068
ACH-000935,-0.361113867629
ACH-000936,-0.0221621470872
ACH-000937,-0.0438250223258
ACH-000938,-0.20468833801199998
ACH-000939,0.29166265446999995
ACH-000941,-0.072571015002
ACH-000943,-0.192758482297
ACH-000946,0.012971768606399998
ACH-000947,-0.246151659666
ACH-000948,-0.170943105992
ACH-000950,-0.483498392867
ACH-000953,-0.08322461960139999
ACH-000957,-0.113153403242
ACH-000958,-0.125701448082
ACH-000960,-0.45668705601099996
ACH-000963,0.303717023757
ACH-000968,-0.365253417082
ACH-000969,-0.0385457500711
ACH-000973,-0.125153682277
ACH-000974,-0.40326119943000005
ACH-000975,-0.238423835979
ACH-000976,-0.066870831422
ACH-000978,-0.18339083144699997
ACH-000980,-0.0888693669378
ACH-000984,0.048843085526199995
ACH-000986,-0.198666747941
ACH-000988,0.102111023521
ACH-000993,-0.260343717157
ACH-000994,0.0594366002518
ACH-000996,-0.020033164933200003
ACH-001001,-0.289869036017
ACH-001020,-0.46529264019100003
ACH-001028,-0.14631389044399998
ACH-001031,-0.523621483391
ACH-001038,-0.196167522615
ACH-001048,-0.118678422513
ACH-001050,0.29119579147700003
ACH-001053,0.04417270202719999
ACH-001054,-0.332660144318
ACH-001061,0.036893497051499996
ACH-001067,-0.8079962436220001
ACH-001075,0.042002436992
ACH-001096,-0.167271746865
ACH-001128,-0.541614697546
ACH-001134,-0.15615870136399998
ACH-001151,-0.24091460219500002
ACH-001163,0.011531242504399998
ACH-001164,-0.715571485378
ACH-001173,0.0666142115401
ACH-001183,0.012235359236999999
ACH-001184,-0.10193367587300001
ACH-001190,-0.138540954172
ACH-001192,0.061691380166999994
ACH-001193,-0.555893498376
ACH-001196,0.15674350822799998
ACH-001197,-0.0501571682523
ACH-001205,-0.5060690318509999
ACH-001211,-0.40159698336599997
ACH-001212,-0.874338265042
ACH-001228,0.0322368575511
ACH-001232,-0.375914165312
ACH-001239,-0.543784384461
ACH-001274,-0.296755934479
ACH-001275,-0.308059148006
ACH-001277,-0.211054029113
ACH-001278,-0.519468605009
ACH-001280,-0.09084588095619998
ACH-001283,-0.0610985822958
ACH-001289,-0.408643472504
ACH-001295,0.022918689194099996
ACH-001300,-0.322901759144
ACH-001301,0.0485658310934
ACH-001302,-0.23626361949799998
ACH-001303,-0.559149154579
ACH-001306,-0.414255784696
ACH-001318,0.0330397002609
ACH-001322,-0.0131694804466
ACH-001328,-0.128253553258
ACH-001332,0.0415275566733
ACH-001333,-0.243161947557
ACH-001336,-0.237994435861
ACH-001340,-0.22626873032900002
ACH-001346,-0.13456758091600002
ACH-001353,-0.38434601654600004
ACH-001354,-0.567962547002
ACH-001367,0.186304517384
ACH-001368,-0.297395120433
ACH-001374,-0.255291974868
ACH-001375,0.0459508538441
ACH-001377,-0.48092337220299997
ACH-001380,-0.313615720677
ACH-001391,-0.278303799132
ACH-001407,0.055143764514899996
ACH-001408,-0.31109155104
ACH-001413,0.00997678470575
ACH-001430,-0.5664023350490001
ACH-001431,-0.199314921107
ACH-001450,-0.039793774262
ACH-001496,-0.128508056668
ACH-001500,0.099245361031
ACH-001521,-0.37583888518299996
ACH-001523,-0.0774458438726
ACH-001532,-1.1532503862799999
ACH-001536,-0.5141888749719999
ACH-001550,-0.00235990138721
ACH-001552,-0.132473313561
ACH-001554,-0.426604160753
ACH-001645,-0.5942673745170001
ACH-001654,-0.681708392617
ACH-001715,0.165526686002
ACH-001735,0.0590144268779
ACH-001736,-0.057056212686300005
ACH-001737,0.088802711973
ACH-001740,-0.42659675803400005
ACH-001745,-0.226147394879
ACH-001750,0.0698371883505
ACH-001765,-0.06140076125919999
ACH-001956,-0.38455535299500004
ACH-001957,-0.5291130088600001
