,HS6ST1 (9394)
ACH-000004,-0.43191063006700003
ACH-000007,-0.299171333017
ACH-000009,-0.66362122111
ACH-000011,-0.43406025457599995
ACH-000012,-0.464846771124
ACH-000013,-0.3464496158
ACH-000014,-0.46396007346999996
ACH-000015,-0.777928980294
ACH-000017,-0.462625881192
ACH-000018,-0.660864244652
ACH-000019,-0.242834758713
ACH-000021,-0.152111038786
ACH-000022,-0.618421267859
ACH-000025,-0.555313655711
ACH-000028,-0.36129412193899996
ACH-000030,-0.488209658357
ACH-000035,-0.673693883716
ACH-000036,-0.32298895298
ACH-000037,-0.341844393247
ACH-000039,-0.521935139075
ACH-000040,-0.600367887749
ACH-000041,-0.562378724467
ACH-000042,-0.470605479803
ACH-000045,-0.558780197148
ACH-000047,-0.37372898575499996
ACH-000052,-0.5037159800150001
ACH-000053,-0.440398404252
ACH-000054,-0.369180497653
ACH-000055,-0.288576448768
ACH-000060,-0.511291128683
ACH-000067,-0.6103812072899999
ACH-000070,-0.32346155123000003
ACH-000075,-0.650436509882
ACH-000078,-0.509297862225
ACH-000082,-0.9622391935629999
ACH-000085,-0.531445340862
ACH-000086,-0.6237652632280001
ACH-000087,-0.5312684917130001
ACH-000092,-0.58451304516
ACH-000095,-0.49882690268299995
ACH-000097,-0.304750362957
ACH-000098,-1.3146219628799998
ACH-000099,-0.48122480604999995
ACH-000108,-0.49590383098499996
ACH-000113,-0.561561944286
ACH-000115,-0.521230991449
ACH-000116,-0.39008624607299996
ACH-000118,-0.388533801636
ACH-000120,-0.617897088288
ACH-000123,-0.4207840575
ACH-000127,-0.404360670787
ACH-000128,-0.7547560160719999
ACH-000132,-0.361129850912
ACH-000133,-0.455989181612
ACH-000137,-0.5829476412169999
ACH-000138,-0.237454982543
ACH-000142,-0.291052403232
ACH-000143,-0.517937333008
ACH-000146,-0.37379641668499997
ACH-000148,-0.626387371364
ACH-000150,-0.8962735919
ACH-000152,-0.454269798015
ACH-000153,-0.500421807681
ACH-000159,-0.549226100409
ACH-000160,-0.42100872633
ACH-000163,-0.682993868827
ACH-000167,-0.348990091699
ACH-000168,-0.657435744586
ACH-000169,-0.469293956018
ACH-000178,-0.45540402453999995
ACH-000182,-0.37507134821000004
ACH-000183,-0.6413885255080001
ACH-000188,-0.145282839577
ACH-000189,-0.24374267974599997
ACH-000190,-0.25323574643
ACH-000198,-0.38116888244
ACH-000204,-0.5902679244210001
ACH-000206,-0.301547736107
ACH-000207,-0.21788800596500002
ACH-000211,-0.271117659108
ACH-000215,-0.301810246901
ACH-000221,-0.603745327369
ACH-000222,-0.247293296434
ACH-000223,-0.449103016545
ACH-000226,-0.399717582263
ACH-000227,-0.40493827197400006
ACH-000228,-0.40083222809299995
ACH-000231,-0.37857615925399996
ACH-000232,-0.466587778539
ACH-000233,-0.422761043407
ACH-000234,-0.623036930221
ACH-000235,-0.484946551004
ACH-000237,-0.613394818441
ACH-000238,-0.473397808857
ACH-000243,-0.390356564177
ACH-000244,-0.7644614707809999
ACH-000246,-0.336686747375
ACH-000248,-0.380906434469
ACH-000250,-0.423039636143
ACH-000251,-0.0692032330927
ACH-000253,-0.285282435955
ACH-000255,-0.6656160715380001
ACH-000256,-0.25395503054699997
ACH-000257,-0.37565244439199996
ACH-000258,-0.253986726599
ACH-000259,-0.20801111469300002
ACH-000260,-0.42907212982
ACH-000261,-0.253383368558
ACH-000262,-0.448067776796
ACH-000263,-0.577512154063
ACH-000264,-0.209745570573
ACH-000265,-0.41048794634900004
ACH-000266,-0.36291924741899995
ACH-000272,-0.436924297844
ACH-000273,-0.297857098923
ACH-000274,-0.66752183351
ACH-000277,-0.269324831949
ACH-000278,-0.5036823091879999
ACH-000279,-0.555958897346
ACH-000280,-0.204071114175
ACH-000281,-0.664687143181
ACH-000288,-0.662213287006
ACH-000291,-0.327275014887
ACH-000293,-0.18190271976199998
ACH-000294,-0.658346550564
ACH-000295,-0.162745661757
ACH-000296,-0.500618003344
ACH-000302,-0.650535579621
ACH-000304,-0.42692616923500004
ACH-000307,-0.656616897694
ACH-000308,-0.399054427851
ACH-000310,-0.46237959324600003
ACH-000311,-0.305854479119
ACH-000312,-0.5005509277369999
ACH-000315,-0.43743272373899994
ACH-000316,-0.700575946445
ACH-000317,-0.358541217785
ACH-000318,-0.673323644731
ACH-000319,-0.395202125438
ACH-000320,-0.384110748311
ACH-000322,-0.475696702865
ACH-000323,-0.649317848085
ACH-000324,-0.7324654663019999
ACH-000329,-0.547465690224
ACH-000330,-0.30728617293099997
ACH-000331,-0.615616019718
ACH-000332,-0.391440334895
ACH-000334,-0.237432679771
ACH-000335,-0.5183518651160001
ACH-000336,-0.710226482806
ACH-000337,-0.445168209705
ACH-000339,-0.405657285515
ACH-000341,-0.553374166788
ACH-000348,-0.274167572977
ACH-000350,-0.553195822695
ACH-000352,-0.36882750892899996
ACH-000356,-0.44149975986100004
ACH-000361,-0.19942290868700002
ACH-000362,-0.45563860196500006
ACH-000363,-0.42032860593800003
ACH-000364,-0.731369390765
ACH-000365,-0.603820769544
ACH-000366,-0.571113576865
ACH-000368,-0.42868236612300004
ACH-000374,-0.328836364964
ACH-000375,-0.37793666834600004
ACH-000376,-0.650896858386
ACH-000381,-0.43778674617700003
ACH-000383,-0.318478860299
ACH-000387,-0.597872036092
ACH-000389,-0.30472492599
ACH-000390,-0.37411784570699996
ACH-000393,-0.645199367638
ACH-000395,-0.7604313580609999
ACH-000397,-0.334295088749
ACH-000401,-0.48086151853299997
ACH-000402,-0.33743368674199997
ACH-000403,-0.377083641946
ACH-000404,-0.347747728531
ACH-000406,-0.5860268038490001
ACH-000407,-0.482085326312
ACH-000408,-0.468092438299
ACH-000410,-0.46445796725599997
ACH-000411,-0.12760008395300002
ACH-000414,-0.279431581213
ACH-000415,-0.43582790734399995
ACH-000416,-0.39280254030100004
ACH-000420,-0.7052037298839999
ACH-000421,-0.572088322003
ACH-000424,-0.622634737497
ACH-000425,-0.468561865642
ACH-000426,0.121518152117
ACH-000427,-0.38748514124600003
ACH-000433,-0.327785125071
ACH-000436,-0.32616042455099997
ACH-000444,-0.418258220485
ACH-000445,-0.8738313850839999
ACH-000448,-0.426581016531
ACH-000450,-0.546117727335
ACH-000452,-0.36110059873899997
ACH-000454,-0.5241525188539999
ACH-000458,-0.32353469891
ACH-000459,-0.25159419184
ACH-000460,-0.5008456220149999
ACH-000461,-0.44998358048500003
ACH-000463,-0.37474687673199997
ACH-000464,-0.6073370775
ACH-000466,-0.590590124669
ACH-000467,-0.315024976554
ACH-000468,-0.578121049511
ACH-000469,-0.40380461960299996
ACH-000470,-0.193536677881
ACH-000471,-0.545632304463
ACH-000472,-0.46256551715300004
ACH-000473,-0.29913417499
ACH-000475,-0.7234260316259999
ACH-000476,-0.607454306099
ACH-000477,-0.42023464394500004
ACH-000480,-0.594659328819
ACH-000481,-0.505568675195
ACH-000483,-0.19105049005999997
ACH-000484,-0.267808359155
ACH-000485,-0.620790870464
ACH-000486,-0.5320052724109999
ACH-000487,-0.484667073623
ACH-000488,-0.324284950035
ACH-000490,-0.502562729561
ACH-000491,-0.702940225511
ACH-000495,-0.4319869915
ACH-000496,-0.565005206991
ACH-000499,-0.334738246114
ACH-000500,-0.870881457948
ACH-000502,-0.334518198243
ACH-000503,-0.235849305849
ACH-000505,-0.5789822103450001
ACH-000507,-0.537769321094
ACH-000510,-0.359385679125
ACH-000511,-0.509582201399
ACH-000512,-0.362477672365
ACH-000516,-0.449035416752
ACH-000517,-0.432937875389
ACH-000518,-0.38575330840899996
ACH-000520,-0.623248257482
ACH-000521,-0.836798916164
ACH-000522,-0.5609552055879999
ACH-000524,-0.41866851877899997
ACH-000527,-0.39817968255900005
ACH-000528,-0.405436655514
ACH-000537,-0.253994674032
ACH-000541,-0.814243627807
ACH-000542,-0.403288169366
ACH-000544,-0.441711864509
ACH-000545,-0.5951997406530001
ACH-000547,-0.520934047035
ACH-000548,-0.271942976701
ACH-000549,-0.272585026529
ACH-000550,-0.322905159198
ACH-000552,-0.5013559892189999
ACH-000556,-0.162066761986
ACH-000557,-0.516731944816
ACH-000570,-0.695339830051
ACH-000571,-0.270083697817
ACH-000573,-0.37751682011
ACH-000576,-0.50231108685
ACH-000580,-0.576025540566
ACH-000584,-0.28276575356999994
ACH-000585,-0.514332895188
ACH-000588,-0.719520255331
ACH-000589,-0.46827310640500003
ACH-000591,-0.8547798624840001
ACH-000593,-0.501317450801
ACH-000600,-0.364989700242
ACH-000601,-0.479871142043
ACH-000604,-0.154374317604
ACH-000605,-0.448560681537
ACH-000606,-0.473089859723
ACH-000608,-0.500420314947
ACH-000614,-0.647842741105
ACH-000616,-0.521303570343
ACH-000618,-0.47983638020400005
ACH-000619,-0.35177398237499996
ACH-000620,-0.6323949340839999
ACH-000621,-0.421706752205
ACH-000622,-0.698725482013
ACH-000623,-0.443754081636
ACH-000624,-0.310621095487
ACH-000627,-0.516179369444
ACH-000630,-0.851985168609
ACH-000632,-0.5145691808649999
ACH-000633,-0.43065190454400004
ACH-000637,-0.44402066611
ACH-000638,-0.56782546133
ACH-000646,-0.78478956265
ACH-000647,-0.411874633216
ACH-000648,-0.37260647460600005
ACH-000649,-0.570864262836
ACH-000651,-0.609677105199
ACH-000652,-0.51574129143
ACH-000653,-0.43223500904299994
ACH-000657,-0.562925890111
ACH-000658,-0.748201075409
ACH-000661,-0.429577581844
ACH-000662,-0.245632251816
ACH-000663,-0.656595224767
ACH-000665,-0.473732320855
ACH-000671,-0.539834182371
ACH-000673,-0.8042080101029999
ACH-000676,-0.41176342618100004
ACH-000677,-0.5364311145180001
ACH-000681,-0.368913724788
ACH-000682,-0.367330987407
ACH-000683,-0.865614779508
ACH-000684,-0.454808127287
ACH-000688,-0.640735177409
ACH-000693,-0.5090141414880001
ACH-000694,-0.480948660816
ACH-000695,-0.45252442518799996
ACH-000696,-0.434330055744
ACH-000697,-0.528387770211
ACH-000699,-0.46084281486100004
ACH-000701,-0.551994031493
ACH-000706,-0.430558798899
ACH-000711,-0.446733492999
ACH-000713,-0.36944796597900004
ACH-000714,-0.380102388019
ACH-000718,-0.291247977386
ACH-000720,-0.345264754821
ACH-000721,-0.5416263174270001
ACH-000724,-0.43829830624300004
ACH-000725,-0.636066952411
ACH-000732,-0.424210415326
ACH-000734,-0.623433592457
ACH-000735,-0.27667210359
ACH-000736,-0.5941696366870001
ACH-000738,-0.42162989949600005
ACH-000746,-0.5503853599549999
ACH-000747,-0.45012275830399995
ACH-000748,-0.373897704753
ACH-000753,-0.2163914359
ACH-000756,-0.18804307293900002
ACH-000757,-0.316920804255
ACH-000758,-0.385633070827
ACH-000760,-0.525806991309
ACH-000763,-0.543792104891
ACH-000764,-0.000439943569317
ACH-000765,-0.499661991245
ACH-000766,-0.368134411787
ACH-000767,-0.255210333427
ACH-000768,-0.37910161768399997
ACH-000769,-0.624517865575
ACH-000770,-0.400745888376
ACH-000771,-0.507063115474
ACH-000773,-0.358524117675
ACH-000776,-0.35004495450499995
ACH-000777,-0.361674534379
ACH-000778,-0.253883532214
ACH-000781,-0.632847668183
ACH-000782,-0.5403443795790001
ACH-000783,-0.515839003664
ACH-000784,-0.540575609772
ACH-000785,-0.27810552401099997
ACH-000787,-0.632429477438
ACH-000788,-0.50619312406
ACH-000791,-0.41441028636200006
ACH-000792,-0.563107621988
ACH-000794,-0.29159345426800004
ACH-000796,-0.47624515676299994
ACH-000799,-0.0948994675898
ACH-000800,-0.786872771596
ACH-000802,-0.592570091457
ACH-000804,-0.5150363883560001
ACH-000805,-0.401098497442
ACH-000809,-0.21496939822900002
ACH-000810,-0.679036514772
ACH-000811,-0.461677813111
ACH-000817,-0.888396378718
ACH-000819,-0.483750018915
ACH-000820,-0.486972498577
ACH-000821,-0.524740755123
ACH-000822,-0.352142910407
ACH-000823,-0.41989635418399995
ACH-000824,-0.44272562329899995
ACH-000827,-0.408588148665
ACH-000829,-0.37928217753700005
ACH-000831,-0.564408647804
ACH-000832,-0.458056253224
ACH-000833,-0.428670947158
ACH-000834,-0.374076640414
ACH-000835,-0.41363297616800004
ACH-000836,-0.224465684104
ACH-000837,-0.38867704944799997
ACH-000838,-0.410619659877
ACH-000839,-0.260857332587
ACH-000840,-0.369058603572
ACH-000841,-0.419420516772
ACH-000843,-0.637967888995
ACH-000846,-0.615715124677
ACH-000847,-0.553693863882
ACH-000848,-0.529955986204
