,CFLAR (8837)
ACH-000476,-0.789214388745
ACH-000477,-1.02220180624
ACH-000480,-0.294508933037
ACH-000481,-0.20088309574000002
ACH-000483,-0.185481344215
ACH-000484,-1.7454987522599998
ACH-000485,-0.422299611903
ACH-000486,-1.17860322148
ACH-000487,-1.29472195241
ACH-000488,-0.800705436673
ACH-000490,-1.19071554526
ACH-000491,-0.0628865545269
ACH-000495,-1.30801741774
ACH-000496,-1.1380645346
ACH-000499,-0.496745811363
ACH-000500,-0.417002772368
ACH-000502,-1.2682107859799998
ACH-000503,-0.791894948142
ACH-000505,-0.959021676687
ACH-000507,-0.46075041508500003
ACH-000510,-0.292459218259
ACH-000511,-1.01386882645
ACH-000512,-1.19720168025
ACH-000516,-0.36996578442100003
ACH-000517,-0.613833130348
ACH-000518,-1.03313742509
ACH-000520,-0.6851554368070001
ACH-000521,-0.9086555314470001
ACH-000522,-0.618303979856
ACH-000524,-0.29027286764000004
ACH-000527,-0.6043516707500001
ACH-000528,-0.09556448035779999
ACH-000537,-0.611907681127
ACH-000541,-1.15382513374
ACH-000542,-1.10465896627
ACH-000544,-0.607886260136
ACH-000545,-0.603386515022
ACH-000547,-0.434781053807
ACH-000548,-0.419880694619
ACH-000549,-1.06864442336
ACH-000550,-0.216419940624
ACH-000552,-0.883625653269
ACH-000556,-0.0187657373073
ACH-000557,-0.44981363728999996
ACH-000570,-0.269432049613
ACH-000571,-0.23045984026299998
ACH-000573,-0.644148811592
ACH-000576,-0.8811654688060001
ACH-000580,-0.21839697255399998
ACH-000584,-1.33150068533
ACH-000585,-0.37152914958899996
ACH-000588,-1.24237204743
ACH-000589,-1.17829879395
ACH-000591,-0.996378982051
ACH-000593,-0.428942986835
ACH-000600,-1.42494454324
ACH-000601,-1.4797632796
ACH-000604,-0.6891205638369999
ACH-000605,-0.47363613507200003
ACH-000606,-0.8380460408020001
ACH-000608,-1.3676857406
ACH-000614,-0.343149896083
ACH-000616,-0.667837186735
ACH-000618,-0.368079056293
ACH-000619,-0.8666447316179999
ACH-000620,-0.744201676892
ACH-000621,-1.49748389791
ACH-000622,-0.129062279388
ACH-000623,-0.40492379102799997
ACH-000624,-0.722090457343
ACH-000627,-1.02353096142
ACH-000630,-0.385433136185
ACH-000632,-0.592922156096
ACH-000633,-0.655524254604
ACH-000637,0.0846372360189
ACH-000638,-1.04598858585
ACH-000646,-1.73570570496
ACH-000647,0.0502951169584
ACH-000648,-1.97104802374
ACH-000649,-1.70862416945
ACH-000651,-0.35142824992399996
ACH-000652,-0.730015895805
ACH-000653,-0.715282390511
ACH-000657,-1.21093964454
ACH-000658,-1.40532594074
ACH-000661,-0.274235440311
ACH-000662,-1.9943383193200002
ACH-000663,-1.18755432344
ACH-000665,-0.874950568485
ACH-000671,-0.296572751459
ACH-000673,-0.356482452654
ACH-000676,-0.42667219761299996
ACH-000677,-1.55468903806
ACH-000681,-1.1462960158700002
ACH-000682,-1.4294969938799997
ACH-000683,-1.0247494745499999
ACH-000684,-1.2212202168700002
ACH-000688,-1.37461176391
ACH-000693,-0.39881117647
ACH-000694,-0.8643465743050001
ACH-000695,-0.45893237880000004
ACH-000696,-0.979540601002
ACH-000697,-1.1075764350700001
ACH-000699,-0.7334196505239999
ACH-000701,-0.675123436155
ACH-000706,-0.263564056342
ACH-000711,-0.145217963279
ACH-000713,-0.8689207358930001
ACH-000714,-1.3749608981499999
ACH-000718,-0.8034434254039999
ACH-000720,-1.15949403437
ACH-000721,-1.05890263653
ACH-000724,-0.501104875276
ACH-000725,-0.527039413161
ACH-000732,-0.69545997294
ACH-000734,-1.1883745491
ACH-000735,-0.613908773046
ACH-000736,-0.646801646022
ACH-000738,-0.272808681634
ACH-000746,-0.039928450848500004
ACH-000747,-0.7774249889049999
ACH-000748,0.07081832087180001
ACH-000753,-0.504942898919
ACH-000756,-0.184114445269
ACH-000757,-0.947587867027
ACH-000758,-0.557682612398
ACH-000760,-0.191740687187
ACH-000763,-1.7126124980700002
ACH-000764,-0.952301961349
ACH-000765,-0.175749626419
ACH-000766,-0.39484038187299997
ACH-000767,0.14073541580499999
ACH-000768,-0.7210308552320001
ACH-000769,-0.738281408681
ACH-000770,-0.38624110412199997
ACH-000771,-0.849828127799
ACH-000773,-1.5203761571599999
ACH-000776,-0.325101507183
ACH-000777,-0.572247797217
ACH-000778,-0.346999116162
ACH-000781,-0.7345132240760001
ACH-000782,-0.343366819416
ACH-000783,-1.13448470408
ACH-000784,-0.185160668015
ACH-000785,-0.852056701598
ACH-000787,-1.16751448422
ACH-000788,-0.15836480408700002
ACH-000791,-1.37374965859
ACH-000792,-1.5861245134900002
ACH-000794,-0.871853438845
ACH-000796,-1.32367226456
ACH-000799,-0.825437616981
ACH-000800,-0.400514699724
ACH-000802,-0.995523875549
ACH-000804,-0.674443575687
ACH-000805,-0.38399424867799997
ACH-000809,-0.9059028882539999
ACH-000810,-0.16880752516699998
ACH-000811,-0.9537025561210001
ACH-000817,-1.44461624333
ACH-000819,-0.667938939045
ACH-000820,-0.650122451123
ACH-000821,-1.953207591
ACH-000822,-0.651301310529
ACH-000823,-0.200465921468
ACH-000824,-1.46045634224
ACH-000827,-0.42592898540299995
ACH-000829,-1.23563185487
ACH-000831,-1.10345229939
ACH-000832,-0.655587614343
ACH-000833,-0.5190299087169999
ACH-000834,-1.19122768838
ACH-000835,-0.790706598188
ACH-000836,-0.82565842925
ACH-000837,-0.525522052456
ACH-000838,-1.14888186334
ACH-000839,-0.9396671140330001
ACH-000840,-0.969094791832
ACH-000841,-1.0789738934100002
ACH-000843,-0.146142044126
ACH-000846,0.0314382727446
ACH-000847,-0.290411322762
ACH-000848,-0.604994629508
ACH-000849,-0.251095444668
ACH-000851,-1.01941244515
ACH-000855,-0.0128713887526
ACH-000856,-0.996651397263
ACH-000858,-0.5413770895910001
ACH-000859,-0.691161915009
ACH-000861,-1.0519565437
ACH-000862,-0.500585208984
ACH-000865,-0.45065287868299997
ACH-000866,-0.16970612963399997
ACH-000867,-0.316235126165
ACH-000869,-0.6521588430290001
ACH-000872,-0.347181777896
ACH-000873,-0.311293936663
ACH-000876,-0.254588078104
ACH-000878,-0.280943412583
ACH-000880,-0.7428796636470001
ACH-000881,-0.605801755774
ACH-000882,-0.180725918231
ACH-000884,-0.34797530901699997
ACH-000885,-1.26281107369
ACH-000887,-0.22962679438499997
ACH-000888,-0.824135500953
ACH-000889,-1.20249476296
ACH-000890,-0.7542969271150001
ACH-000896,-1.34891024381
ACH-000898,-0.8623606145999999
ACH-000900,-0.552695548999
ACH-000901,-0.523051538694
ACH-000905,-0.402568321474
ACH-000906,-0.33587081088699994
ACH-000907,-0.337126549674
ACH-000910,-0.529472041339
ACH-000911,-1.4683367087
ACH-000912,-1.1743055003799998
ACH-000913,-1.2780582071100002
ACH-000915,-0.260552862371
ACH-000916,-0.772222369532
ACH-000917,-0.645245347992
ACH-000921,-0.588952720267
ACH-000924,-0.706058817571
ACH-000926,-0.8811590550299999
ACH-000928,-0.6724684283840001
ACH-000929,-1.08696414376
ACH-000932,-0.494675737201
ACH-000935,-1.0381937966500001
ACH-000936,-0.7918192186640001
ACH-000937,-0.055251683339
ACH-000938,0.00779214836078
ACH-000939,-0.272043954945
ACH-000941,0.0955862583818
ACH-000943,-0.472059501067
ACH-000946,-1.1219610489299998
ACH-000947,-0.22417973604400002
ACH-000948,-0.818355954036
ACH-000950,-0.7249155516060001
ACH-000953,0.0232687288705
ACH-000957,-1.0197532087799999
ACH-000958,-0.353355099781
ACH-000960,-1.01405616626
ACH-000963,-0.677559572001
ACH-000968,-0.728887465927
ACH-000969,-0.397182211086
ACH-000973,-0.880668732893
ACH-000974,-1.45072730197
ACH-000975,-1.12159281126
ACH-000976,-1.01828416527
ACH-000978,-0.6345265768230001
ACH-000980,-0.21118608864900001
ACH-000984,-0.33803479456299995
ACH-000986,-0.7470242115989999
ACH-000988,-0.28970763294
ACH-000993,-0.388917511396
ACH-000994,-1.09322663384
ACH-000996,-0.268672536724
ACH-001001,-0.44629233442
ACH-001020,-0.785015136242
ACH-001028,-0.864350377631
ACH-001031,-0.696604286487
ACH-001038,-0.163749085013
ACH-001048,-0.710734218343
ACH-001050,-0.21189742669300002
ACH-001053,-0.352772092195
ACH-001054,-0.345062467734
ACH-001061,-0.188450004547
ACH-001067,-0.564937336639
ACH-001075,-1.03412171869
ACH-001096,-0.429489375127
ACH-001128,-0.800495885253
ACH-001134,-1.33718846923
ACH-001151,-1.57654248722
ACH-001163,-1.86682607107
ACH-001164,-0.673886099417
ACH-001173,-0.7272529138089999
ACH-001183,-1.29564604679
ACH-001184,-0.410739051541
ACH-001190,-0.6582242881729999
ACH-001192,-0.25009398925099996
ACH-001193,-0.311092560704
ACH-001196,-0.521783814504
ACH-001197,-1.3225543718600001
ACH-001205,-0.528241298766
ACH-001211,-0.629300297246
ACH-001212,-0.805938106523
ACH-001228,-0.60641827948
ACH-001232,-0.17082298463399997
ACH-001239,-0.628696187279
ACH-001274,-1.23739453612
ACH-001275,-0.40923844161899997
ACH-001277,-0.5110397179680001
ACH-001278,-0.7894827499420001
ACH-001280,-0.34137400137699997
ACH-001283,-0.557076993059
ACH-001289,-0.296272201764
ACH-001295,-0.216217740016
ACH-001300,-0.289525760884
ACH-001301,-0.304566550376
ACH-001302,-0.517690934662
ACH-001303,-0.218445695536
ACH-001306,-0.6067714211699999
ACH-001318,-1.15328263447
ACH-001322,-0.606263122067
ACH-001328,-0.268944871355
ACH-001332,-0.38586493416100004
ACH-001333,-0.442289047848
ACH-001336,-0.498546464536
ACH-001340,-0.674567172269
ACH-001346,-0.39493817805799997
ACH-001353,-1.2026162961
ACH-001354,-0.644307890377
ACH-001367,-0.39393318506499997
ACH-001368,-0.9564780991259999
ACH-001374,-0.7876029307729999
ACH-001375,-1.16649074356
ACH-001377,-0.7690757594300001
ACH-001380,-0.53409287058
ACH-001391,-1.71086185458
ACH-001407,-0.62388741069
ACH-001408,-1.0412858048
ACH-001413,-0.86304999846
ACH-001430,-0.9371631360539999
ACH-001431,-0.165907498217
ACH-001450,0.0288585053039
ACH-001496,-1.08323357072
ACH-001500,-0.517371148829
ACH-001521,-0.244037826299
ACH-001523,-0.712892362467
ACH-001532,-0.305730213786
ACH-001536,-1.30778557221
ACH-001550,-0.8573511672290001
ACH-001552,-0.82373040841
ACH-001554,-0.531116367332
ACH-001645,-0.481360842175
ACH-001654,-0.704464653909
ACH-001715,-0.873282907888
ACH-001735,-0.329221102123
ACH-001736,-1.4605734241
ACH-001737,-1.58318574346
ACH-001740,-0.07635137032660001
ACH-001745,-0.411375822829
ACH-001750,-0.174156467707
ACH-001765,-0.25412941326099997
ACH-001956,-0.34851448205700003
ACH-001957,-0.291293003469
