,SCIN (85477)
ACH-000004,0.22661451123100002
ACH-000007,-0.181962008446
ACH-000009,-0.167620908481
ACH-000011,0.164836557697
ACH-000012,0.0117344862497
ACH-000013,0.00194417183449
ACH-000014,-0.126286770013
ACH-000015,-0.09707346503429999
ACH-000017,0.011375165243899999
ACH-000018,-0.192244436784
ACH-000019,-0.0037650001348299997
ACH-000021,0.055052938898
ACH-000022,0.0472284720218
ACH-000025,-0.14020131372300002
ACH-000028,0.0222811025196
ACH-000030,0.012330029416100001
ACH-000035,-0.0767850706977
ACH-000036,0.005470569369770001
ACH-000037,-0.175099426738
ACH-000039,-0.0422908696483
ACH-000040,0.127969177629
ACH-000041,0.151390358823
ACH-000042,-0.200935395079
ACH-000045,0.0813331511872
ACH-000047,-0.2258885595
ACH-000052,-0.126347633046
ACH-000053,0.0631127069668
ACH-000054,0.178693548807
ACH-000055,0.22215028085000002
ACH-000060,0.0196536410707
ACH-000067,0.0494251601487
ACH-000070,-0.0163160671136
ACH-000075,-0.0450771204372
ACH-000078,0.102300620087
ACH-000082,-0.0658573201141
ACH-000085,0.0780071997843
ACH-000086,0.102171532831
ACH-000087,0.15859732687699998
ACH-000092,-0.126904934559
ACH-000095,0.0254390786485
ACH-000097,0.122937049701
ACH-000098,-0.00138365224579
ACH-000099,-0.103456994505
ACH-000108,0.061095858952900005
ACH-000113,0.0173946956988
ACH-000115,0.391952262269
ACH-000116,0.012134519622899999
ACH-000118,-0.00720855099638
ACH-000120,0.048733124656800006
ACH-000123,-0.0255658741995
ACH-000127,0.035863364577800004
ACH-000128,-0.179138999968
ACH-000132,0.178840252022
ACH-000133,0.026368461600099997
ACH-000137,0.0500805060397
ACH-000138,-0.0305585007735
ACH-000142,-0.006651964105359999
ACH-000143,0.09590759062359999
ACH-000146,-0.0018307816344
ACH-000148,-0.0982395368024
ACH-000150,-0.0429881636369
ACH-000152,-0.0498958065747
ACH-000153,0.0914156136144
ACH-000159,0.09716568891710001
ACH-000160,0.041132494456699996
ACH-000163,0.230391867077
ACH-000167,0.15553780502599998
ACH-000168,-0.0821912060115
ACH-000169,-0.0413896943461
ACH-000178,-0.136651891753
ACH-000182,-0.12040726112299999
ACH-000183,0.134671066272
ACH-000188,0.08782643977330001
ACH-000189,-0.0590093219881
ACH-000190,0.228643138238
ACH-000198,0.050908399161
ACH-000204,0.0197099789701
ACH-000206,0.0606625374324
ACH-000207,0.214287649424
ACH-000211,0.04441288593519999
ACH-000215,0.117768288731
ACH-000221,0.0321262379432
ACH-000222,0.188362976322
ACH-000223,0.172592397489
ACH-000226,-0.00521688851015
ACH-000227,0.0495022759396
ACH-000228,0.054901465599600005
ACH-000231,0.0815161286546
ACH-000232,-0.061233170424600004
ACH-000233,0.121074717926
ACH-000234,0.13324630611
ACH-000235,-0.0613343733083
ACH-000237,-0.09361658285039999
ACH-000238,0.0698518485993
ACH-000243,-0.040884595546800004
ACH-000244,-0.0718301862961
ACH-000246,-0.07011144061420001
ACH-000248,0.0645932257858
ACH-000250,0.0438234510145
ACH-000251,0.127773227061
ACH-000253,0.0214621470316
ACH-000255,-0.038701246387900005
ACH-000256,0.0125023408421
ACH-000257,-0.196583279826
ACH-000258,0.043193113772
ACH-000259,0.0892805827841
ACH-000260,0.0383880736036
ACH-000261,0.0858426228276
ACH-000262,-0.09366244763489999
ACH-000263,-0.0980711643105
ACH-000264,0.09387312574339998
ACH-000265,0.0202452724494
ACH-000266,-0.09423503716119999
ACH-000272,-0.0753863785579
ACH-000273,-0.08059574053610001
ACH-000274,-0.249306252737
ACH-000277,-0.0721546923505
ACH-000278,0.039815750815199995
ACH-000279,0.067484803261
ACH-000280,0.0179345110214
ACH-000281,-0.360599606853
ACH-000288,0.0305524670972
ACH-000291,0.0644619119373
ACH-000293,0.021452334117900002
ACH-000294,-0.041196049976900004
ACH-000295,0.112187241358
ACH-000296,0.163978145415
ACH-000302,-0.0722980983444
ACH-000304,-0.166097538085
ACH-000307,-0.0174496834197
ACH-000308,0.060060703277099996
ACH-000310,0.104829286874
ACH-000311,-0.116620981142
ACH-000312,-0.010442868680799999
ACH-000315,0.025209009966000003
ACH-000316,-0.052541747341400005
ACH-000317,0.0900284013876
ACH-000318,-0.00963587985445
ACH-000319,-0.09454197240189999
ACH-000320,-0.00937779797096
ACH-000322,-0.0787395307384
ACH-000323,0.043248334277800005
ACH-000324,0.0341413530115
ACH-000329,0.07620472461780001
ACH-000330,0.0298638394208
ACH-000331,0.00402806878588
ACH-000332,0.0114115093804
ACH-000334,0.11599817474099999
ACH-000335,0.132149931255
ACH-000336,0.005197608480319999
ACH-000337,-0.354769118561
ACH-000339,-0.04502987173769999
ACH-000341,-0.00024759050245900003
ACH-000348,0.03549787723219999
ACH-000350,0.04255614967230001
ACH-000352,0.09148371830119999
ACH-000356,-0.29743396923
ACH-000361,0.0967593471021
ACH-000362,0.09134310567199999
ACH-000363,0.0116590443896
ACH-000364,-0.049043105666500005
ACH-000365,-0.0134491641894
ACH-000366,0.028609062601099997
ACH-000368,0.022057903904900002
ACH-000374,0.0695105203747
ACH-000375,-0.35446274654
ACH-000376,-0.117311943398
ACH-000381,0.0440921325176
ACH-000383,0.0420143460136
ACH-000387,0.138311504237
ACH-000389,-0.129631458203
ACH-000390,0.0654655476188
ACH-000393,-0.123902034164
ACH-000395,0.0742335740737
ACH-000397,-0.0538985463563
ACH-000401,-0.154539997139
ACH-000402,-0.316599139855
ACH-000403,0.0100511387933
ACH-000404,0.026680869982099998
ACH-000406,0.0443949671528
ACH-000407,-0.0419876401311
ACH-000408,-0.105015516071
ACH-000410,0.059203448167500006
ACH-000411,-0.0390913110398
ACH-000414,-0.055879320606199996
ACH-000415,-0.17734442722600002
ACH-000416,0.0524862685484
ACH-000420,0.132112831658
ACH-000421,0.0232357601533
ACH-000424,-0.0480408108134
ACH-000425,0.0169058845843
ACH-000426,0.272766360773
ACH-000427,-0.0945452602073
ACH-000433,-0.06576187752519999
ACH-000436,-0.028103334457
ACH-000444,-0.0749156457883
ACH-000445,-0.111881112643
ACH-000448,0.04813387495569999
ACH-000450,0.152358839739
ACH-000452,-0.16844628974300002
ACH-000454,-0.10433597653200001
ACH-000458,0.0855694527133
ACH-000459,0.0170975816831
ACH-000460,-0.0223959956273
ACH-000461,0.166232148549
