,POLD3 (10714)
ACH-000004,-1.7568958654299998
ACH-000007,-1.55907108341
ACH-000009,-1.5571202018299999
ACH-000011,-1.7187266210499998
ACH-000012,-1.63441791833
ACH-000013,-1.5883374213600001
ACH-000014,-1.52767812631
ACH-000015,-1.6075258217
ACH-000017,-1.45180761398
ACH-000018,-1.48170343638
ACH-000019,-1.9453137405400003
ACH-000021,-1.7457537194
ACH-000022,-1.52493432959
ACH-000025,-1.5276336421799999
ACH-000028,-1.52634567618
ACH-000030,-1.50940799222
ACH-000035,-1.4826914937600002
ACH-000036,-1.26185274884
ACH-000037,-2.13404384083
ACH-000039,-1.56791930933
ACH-000040,-1.51914742457
ACH-000041,-1.4105945571
ACH-000042,-1.6473479930700001
ACH-000045,-1.3259725206200002
ACH-000047,-1.27034564832
ACH-000052,-1.29522831478
ACH-000053,-1.60776368239
ACH-000054,-1.56321066634
ACH-000055,-1.7025536249000002
ACH-000060,-1.47541344935
ACH-000067,-1.6916088052399998
ACH-000070,-1.5616904143299999
ACH-000075,-1.8913148404
ACH-000078,-1.9175722108099997
ACH-000082,-1.70977149303
ACH-000085,-1.13505000298
ACH-000086,-1.4792791263999998
ACH-000087,-1.4778542936399999
ACH-000092,-1.68769452354
ACH-000095,-1.8366719084799998
ACH-000097,-1.65785748807
ACH-000098,-1.54809725821
ACH-000099,-1.7179510349
ACH-000108,-1.5800002382499998
ACH-000113,-1.6593361677899998
ACH-000115,-1.803897887
ACH-000116,-1.59860596927
ACH-000118,-1.51285650007
ACH-000120,-1.59501640458
ACH-000123,-1.4353608034099998
ACH-000127,-1.5330534929100001
ACH-000128,-1.55622796244
ACH-000132,-1.48166832649
ACH-000133,-1.4881471896
ACH-000137,-1.53646597127
ACH-000138,-1.77823664319
ACH-000142,-1.74247473146
ACH-000143,-1.42171687884
ACH-000146,-2.0219023482700003
ACH-000148,-1.58006163097
ACH-000150,-1.64777872886
ACH-000152,-1.58096337531
ACH-000153,-1.2731248599200002
ACH-000159,-1.5481392377
ACH-000160,-2.3478597645400003
ACH-000163,-1.5752319368799999
ACH-000167,-2.04374929823
ACH-000168,-1.7608054201700003
ACH-000169,-1.49755585213
ACH-000178,-1.5210100507700002
ACH-000182,-1.63520851243
ACH-000183,-1.8700201761500002
ACH-000188,-1.6631645267200001
ACH-000189,-1.45063456012
ACH-000190,-1.41079157782
ACH-000198,-1.53622255723
ACH-000204,-1.47713316551
ACH-000206,-1.8680282722400001
ACH-000207,-1.59679418466
ACH-000211,-1.6831288747400002
ACH-000215,-1.8337377509200001
ACH-000221,-1.77540083565
ACH-000222,-1.4787853663
ACH-000223,-1.71654774254
ACH-000226,-1.62089169507
ACH-000227,-2.24696724154
ACH-000228,-1.2733617883200001
ACH-000231,-1.7250575316999999
ACH-000232,-1.53391383614
ACH-000233,-1.68081663799
ACH-000234,-1.31943393225
ACH-000235,-1.7423893551299998
ACH-000237,-1.5912864258000001
ACH-000238,-1.43193944633
ACH-000243,-1.51357584796
ACH-000244,-1.4612911240900002
ACH-000246,-1.56203882926
ACH-000248,-1.47115585694
ACH-000250,-1.6857439381700001
ACH-000251,-1.28736381475
ACH-000253,-1.70078736974
ACH-000255,-1.64897015097
ACH-000256,-1.6446702130000002
ACH-000257,-1.6036386933899998
ACH-000258,-1.6479654581
ACH-000259,-1.5453967015299999
ACH-000260,-1.68939897197
ACH-000261,-1.54959016365
ACH-000262,-1.5076819632499998
ACH-000263,-1.22467265718
ACH-000264,-1.41271099764
ACH-000265,-1.4768007229799998
ACH-000266,-1.6673580645299997
ACH-000272,-1.45352741477
ACH-000273,-1.58440759002
ACH-000274,-1.13422155967
ACH-000277,-1.7469728842099996
ACH-000278,-1.2635070194
ACH-000279,-1.8630835785900002
ACH-000280,-1.49810545854
ACH-000281,-1.45752633678
ACH-000288,-1.7184684884499999
ACH-000291,-1.6362681320200003
ACH-000293,-1.7266636641
ACH-000294,-1.7446551195599997
ACH-000295,-1.64912360644
ACH-000296,-1.6764367929100001
ACH-000302,-1.4208553017200003
ACH-000304,-1.8045763297
ACH-000307,-1.7524138783099996
ACH-000308,-1.7391787672499999
ACH-000310,-2.03543716337
ACH-000311,-1.7392101654299998
ACH-000312,-1.61304830475
ACH-000315,-1.7760869514500002
ACH-000316,-2.0052700392
ACH-000317,-0.9726484868430001
ACH-000318,-1.6153179840799998
ACH-000319,-1.60603997208
ACH-000320,-1.40349557604
ACH-000322,-1.6807803213499999
ACH-000323,-1.40856612361
ACH-000324,-1.71895375628
ACH-000329,-1.76317432839
ACH-000330,-1.81411841305
ACH-000331,-1.52239879505
ACH-000332,-1.34626716776
ACH-000334,-1.6490748020700001
ACH-000335,-1.5552250540399999
ACH-000336,-2.01412116162
ACH-000337,-1.17538938345
ACH-000339,-1.6726167307
ACH-000341,-1.3382123192
ACH-000348,-1.67249102887
ACH-000350,-1.59921983921
ACH-000352,-1.5431555314899998
ACH-000356,-1.5480484214899999
ACH-000361,-1.6941181094799997
ACH-000362,-1.7765538857099998
ACH-000363,-1.3691785110799999
ACH-000364,-1.37791659109
ACH-000365,-1.85957806363
ACH-000366,-1.68627782634
ACH-000368,-1.7191688395599998
ACH-000374,-1.7945613854
ACH-000375,-1.40904655542
ACH-000376,-1.54383032033
ACH-000381,-1.6697633878600002
ACH-000383,-1.7307693867700003
ACH-000387,-1.56410955623
ACH-000389,-1.5086812226
ACH-000390,-1.6041276959200002
ACH-000393,-1.5932181512
ACH-000395,-1.37401658449
ACH-000397,-1.60498830248
ACH-000401,-1.3283284147499999
ACH-000402,-1.86864157406
ACH-000403,-1.64100835898
ACH-000404,-1.2875003253100001
ACH-000406,-1.5878027198
ACH-000407,-1.4917750370899998
ACH-000408,-1.38242541357
ACH-000410,-1.6479647202399998
ACH-000411,-1.4357792652099999
ACH-000414,-1.7129624098899998
ACH-000415,-1.7203247266400001
ACH-000416,-1.43817407571
ACH-000420,-1.59741415756
ACH-000421,-1.5657160100999998
ACH-000424,-1.5275524437299999
ACH-000425,-1.3523872508700001
ACH-000426,-2.1624306872799997
ACH-000427,-1.29477393791
ACH-000433,-1.4223757251700002
ACH-000436,-1.4169404204299998
ACH-000444,-1.4671518703400002
ACH-000445,-1.5656409703799998
ACH-000448,-1.6928330831799998
ACH-000450,-1.43909875257
ACH-000452,-1.77247398813
ACH-000454,-1.18779667331
ACH-000458,-1.49898014217
ACH-000459,-1.61043088278
ACH-000460,-1.44361449355
ACH-000461,-1.8514869480200002
ACH-000463,-1.79576054792
ACH-000464,-1.5081532582100001
ACH-000466,-1.3938667095500001
ACH-000467,-1.3729892056600002
ACH-000468,-1.7674768772
ACH-000469,-1.6683928654299998
ACH-000470,-2.01427507099
ACH-000471,-1.7393706342900002
ACH-000472,-1.7502848888
ACH-000473,-1.55743947699
ACH-000475,-1.6188713407
ACH-000476,-1.52119330155
ACH-000477,-1.59243599713
ACH-000480,-1.41892072041
ACH-000481,-1.7055356526199998
ACH-000483,-1.6544316359399998
ACH-000484,-1.6433023223899998
ACH-000485,-1.5124158440900002
ACH-000486,-1.8841689911200001
ACH-000487,-1.8512332728099998
ACH-000488,-1.76352805603
ACH-000490,-1.49116841336
ACH-000491,-1.59307558424
ACH-000495,-1.31686140802
ACH-000496,-1.8328563370200002
ACH-000499,-1.4147333280899999
ACH-000500,-1.94940133218
ACH-000502,-1.5291822998500002
ACH-000503,-1.45945270196
ACH-000505,-1.70762082002
ACH-000507,-1.3387153677899999
ACH-000510,-1.66420841426
ACH-000511,-1.70299522291
ACH-000512,-1.5912547064200002
ACH-000516,-1.95756906865
ACH-000517,-1.7202901208
ACH-000518,-1.39885875694
ACH-000520,-1.5077082893399998
ACH-000521,-1.6839835087000001
ACH-000522,-1.65070157663
ACH-000524,-1.8283829636400002
ACH-000527,-1.73406077005
ACH-000528,-1.6633217306799999
ACH-000537,-1.8559517326
ACH-000541,-1.6654709397
ACH-000542,-1.5141997625699999
ACH-000544,-1.62657902127
ACH-000545,-1.48442171058
ACH-000547,-1.4019682647
ACH-000548,-1.30824635496
ACH-000549,-1.38102519975
ACH-000550,-1.38933910669
ACH-000552,-1.36320069581
ACH-000556,-0.894242304176
ACH-000557,-1.92502170838
ACH-000570,-1.68606356231
ACH-000571,-1.56212509334
ACH-000573,-1.85231148042
ACH-000576,-1.5445931595500002
ACH-000580,-1.53804057266
ACH-000584,-1.7144605444299998
ACH-000585,-1.41400986491
ACH-000588,-1.68911710933
ACH-000589,-1.60219795787
ACH-000591,-1.53406625716
