,SYNRG (11276)
ACH-000243,-0.278683768416
ACH-000244,-0.11793749716600001
ACH-000246,-0.028567940116099998
ACH-000248,0.0456932786331
ACH-000250,-0.17253830707000004
ACH-000251,-0.281435540311
ACH-000253,0.00639715363581
ACH-000255,-0.024225989870400002
ACH-000256,0.019491630695099998
ACH-000257,-0.012106973985500001
ACH-000258,-0.149644444942
ACH-000259,-0.00527298355047
ACH-000260,0.11508115428
ACH-000261,-0.0169470558989
ACH-000262,0.09069515226250001
ACH-000263,0.0971932906445
ACH-000264,-0.105847528967
ACH-000265,-0.00970938990249
ACH-000266,0.010535619251899999
ACH-000272,-0.295413640996
ACH-000273,-0.142794618052
ACH-000274,-0.0160897643147
ACH-000277,-0.0170620403267
ACH-000278,-0.14569603365999997
ACH-000279,-0.0046475009599899995
ACH-000280,0.0238585315322
ACH-000281,0.09291651886510001
ACH-000288,-0.175515241812
ACH-000291,-0.0259533901529
ACH-000293,-0.13551559437799998
ACH-000294,-0.221308006578
ACH-000295,-0.40155716411799997
ACH-000296,0.194138944445
ACH-000302,-0.161994104209
ACH-000304,-0.021887103730700002
ACH-000307,-0.10642271841499999
ACH-000308,-0.127109049604
ACH-000310,-0.07077800071700001
ACH-000311,0.000547784000959
ACH-000312,-0.0352675230506
ACH-000315,-0.00100278162805
ACH-000316,-0.203371706333
ACH-000317,-0.0933957427269
ACH-000318,-0.0306243664503
ACH-000319,-0.060568239550400006
ACH-000320,-0.074791404964
ACH-000322,0.116386913642
ACH-000323,-0.138604946913
ACH-000324,-0.289300577229
ACH-000329,-0.0439453397675
ACH-000330,-0.14578871524700002
ACH-000331,-0.0338925363781
ACH-000332,-0.12121132869000001
ACH-000334,0.00148136918108
ACH-000335,0.28372590265000003
ACH-000336,-0.35600744865999995
ACH-000337,-0.158332445207
ACH-000339,-0.15886045828700002
ACH-000341,0.18721523038
ACH-000348,-0.101008192996
ACH-000350,-0.030283492845
ACH-000352,0.0261623258476
ACH-000356,-0.08163058347560001
ACH-000361,-0.149488214447
ACH-000362,-0.131414798927
ACH-000363,-0.16029316494100002
ACH-000364,-0.008081655213510001
ACH-000365,0.116351117521
ACH-000366,0.020159067812599997
ACH-000368,0.137717415156
ACH-000374,-0.190759076952
ACH-000375,0.040287216199
ACH-000376,0.0121719488999
ACH-000381,-0.0478597063626
ACH-000383,-0.673502810616
ACH-000387,-0.0620882845509
ACH-000389,-0.185651615882
ACH-000390,-0.164126436627
ACH-000393,-0.010207268834299999
ACH-000395,0.10461384390799999
ACH-000397,-0.271243224311
ACH-000401,0.037305607488
ACH-000402,-0.161383119946
ACH-000403,-0.091802567405
ACH-000404,-0.10683667723300001
ACH-000406,-0.05675232181459999
ACH-000407,-0.00120944536819
ACH-000408,-0.0466598935881
ACH-000410,-0.0130427149303
ACH-000411,-0.11762855626499999
ACH-000414,-0.11797683879899999
ACH-000415,-0.13971523328299998
ACH-000416,-0.141911971759
ACH-000420,-0.0451353582737
ACH-000421,-0.0694918454556
ACH-000424,-0.0954335203146
ACH-000425,-0.031221291074799998
ACH-000426,-0.00028605316494499997
ACH-000427,-0.07186355910560001
ACH-000433,-0.34703330812100003
ACH-000436,-0.17377243287799998
ACH-000444,-0.0330250996906
ACH-000445,-0.073974888048
ACH-000448,-0.029866748473200002
ACH-000450,-0.162989797422
ACH-000452,-0.134639916166
ACH-000454,-0.0230854465716
ACH-000458,-0.16932921559300002
ACH-000459,-0.20888958758200002
ACH-000460,-0.0173665171075
ACH-000461,-0.123079215261
ACH-000463,0.0108922748694
ACH-000464,0.11742908876399999
ACH-000466,-0.146445323314
ACH-000467,0.052059760155300006
ACH-000468,-0.053412694985100005
ACH-000469,-0.144313800362
ACH-000470,0.0234651603663
ACH-000471,-0.10278740388299999
ACH-000472,-0.029126940650599998
ACH-000473,0.0702242072162
ACH-000475,-0.11049451559699999
ACH-000476,-0.111423767072
ACH-000477,-0.0878292951485
ACH-000480,-0.0046255859835200005
ACH-000481,-0.0545689374935
ACH-000483,-0.11590638270999999
ACH-000484,0.226243444586
ACH-000485,0.126438544917
ACH-000486,-0.154413268658
ACH-000487,0.013282765846799998
ACH-000488,-0.0640962700848
ACH-000490,-0.155234791067
ACH-000491,-0.22546510704999997
ACH-000495,-0.164965249285
ACH-000496,-0.18225778231800002
ACH-000499,-0.154223773988
ACH-000500,0.752784578028
ACH-000502,-0.163539886083
ACH-000503,-0.24549039803199998
ACH-000505,0.017230092818900002
ACH-000507,0.00670953584972
ACH-000510,-0.058766978823499995
ACH-000511,-0.16900470850699997
ACH-000512,0.11685310298599999
ACH-000516,-0.194463123235
ACH-000517,-0.119241092626
ACH-000518,-0.0975350686387
ACH-000520,-0.159961828537
ACH-000521,-0.14749174178
ACH-000522,-0.134463065746
ACH-000524,-0.18184731924800002
ACH-000527,-0.06466518708510001
ACH-000528,-0.0352812046586
ACH-000537,-0.165812555203
ACH-000541,0.0926044301995
ACH-000542,0.09993310271400001
ACH-000544,-0.0120154151556
ACH-000545,-0.250796380227
ACH-000547,-0.0513341767165
ACH-000548,0.039170296006099996
ACH-000549,-0.0748082258893
ACH-000550,-0.160204571899
ACH-000552,-0.186032050491
ACH-000556,-0.19167996071899998
ACH-000557,0.0303906426008
ACH-000570,-0.144568621464
ACH-000571,0.08028683041689999
ACH-000573,-0.15311324529200002
ACH-000576,-0.0513765475256
ACH-000580,0.155380213246
ACH-000584,0.05964792008909999
ACH-000585,0.00381753572209
ACH-000588,0.062047786098999996
ACH-000589,-0.0634132947503
ACH-000591,-0.220712873323
ACH-000593,-0.140634483678
ACH-000600,-0.108441512774
ACH-000601,-0.134997506526
ACH-000604,-0.146740223956
ACH-000605,-0.0148849386714
ACH-000606,-0.09111643901699999
ACH-000608,-0.113444058727
ACH-000614,-0.0335358183533
ACH-000616,-0.243947635365
ACH-000618,0.0658707238696
ACH-000619,-0.09070503010669999
ACH-000620,-0.528433027806
ACH-000621,0.00968312891006
ACH-000622,0.0997030469787
ACH-000623,-0.265908032814
ACH-000624,-0.252725762419
ACH-000627,-0.07123297417550001
ACH-000630,-0.056071706439500005
ACH-000632,-0.0150452250725
ACH-000633,-0.140065623168
ACH-000637,-0.10264614702299998
ACH-000638,-0.24968735698199998
ACH-000646,0.140826428511
ACH-000647,-0.109780191139
ACH-000648,-0.100498398518
ACH-000649,-0.0937049181294
ACH-000651,-0.0191394184972
ACH-000652,0.028113274755
ACH-000653,-0.0758702741022
ACH-000657,-0.12113623851399999
ACH-000658,-0.0141500928828
ACH-000661,0.0228444554545
ACH-000662,-0.341090630798
ACH-000663,-0.143827636083
ACH-000665,0.0174538670459
ACH-000671,-0.084801400069
ACH-000673,-0.0562820314049
ACH-000676,-0.12933709473
ACH-000677,-0.0899308155504
ACH-000681,-0.23377236566100001
ACH-000682,-0.138422341907
ACH-000683,0.00661759933074
ACH-000684,0.052043250495499994
ACH-000688,-0.125543946145
ACH-000693,-0.0668954387609
ACH-000694,-0.246486476899
ACH-000695,-0.214435358075
ACH-000696,-0.17412380813099998
ACH-000697,0.0158715726691
ACH-000699,-0.026884736590900002
ACH-000701,0.09278553486289999
ACH-000706,-0.227900177128
ACH-000711,-0.157655151371
ACH-000713,-0.059961526286199995
ACH-000714,-0.277032234947
ACH-000718,-0.10823551215
ACH-000720,-0.09674202057
ACH-000721,-0.069614897091
ACH-000724,0.09263209817839999
ACH-000725,-0.0376156889645
ACH-000732,-0.16459591009299998
ACH-000734,0.10793705225
ACH-000735,-0.0347297609344
ACH-000736,-0.025597794171400002
ACH-000738,0.013527761043700001
ACH-000746,0.0504508585114
ACH-000747,0.018598565585900003
ACH-000748,-0.139457025205
ACH-000753,-0.08666351070589999
ACH-000756,-0.0284019067531
ACH-000757,0.124347236845
ACH-000758,-0.265232076304
ACH-000760,-0.0144158489246
ACH-000763,-0.026066135032599996
ACH-000764,-0.00923770076077
ACH-000765,0.137878438095
ACH-000766,-0.153178790675
ACH-000767,0.012528909352799999
ACH-000768,-0.10482575483100001
ACH-000769,-0.2726504308
ACH-000770,-0.0629929357614
ACH-000771,-0.0450055849913
ACH-000773,-0.10616745373400001
ACH-000776,-0.0703702182713
ACH-000777,0.00749149512509
ACH-000778,-0.0029404148752
ACH-000781,-0.0775082843968
ACH-000782,0.055762583170800004
ACH-000783,0.0587947742143
ACH-000784,-0.0816908191842
ACH-000785,-0.23995755725200002
ACH-000787,-0.097990801963
ACH-000788,0.0382568041308
ACH-000791,-0.193569816102
ACH-000792,-0.008672325513
ACH-000794,-0.16847954967999998
ACH-000796,0.0215896605185
ACH-000799,-0.154499872172
ACH-000800,-0.111225638449
ACH-000802,-0.108489947509
ACH-000804,-0.149330980699
ACH-000805,-0.0679329812072
ACH-000809,-0.08941223092039999
ACH-000810,-0.026394688958900004
ACH-000811,-0.187459332729
ACH-000817,-0.30875366513700003
ACH-000819,0.121549093419
ACH-000820,0.100671205684
ACH-000821,0.007475975984970001
ACH-000822,-0.0708437165221
ACH-000823,-0.0945624892885
ACH-000824,-0.0397234419835
ACH-000827,-0.0249392201961
ACH-000829,-0.262776603821
ACH-000831,-0.112745978412
ACH-000832,-0.192952516001
ACH-000833,0.101549044368
ACH-000834,-0.16983413017000001
ACH-000835,-0.0647814124356
ACH-000836,-0.0960076860292
ACH-000837,-0.114183566872
ACH-000838,0.06743372415030001
ACH-000839,0.151931230198
ACH-000840,-0.231660637205
ACH-000841,-0.17115887203
ACH-000843,-0.202764030178
ACH-000846,-0.0925313478792
ACH-000847,-0.25439478519000003
ACH-000848,0.0948734403647
ACH-000849,-0.0262226904035
ACH-000851,-0.05401431359619999
ACH-000855,0.128455979318
ACH-000856,-0.011450992162500001
ACH-000858,0.0361313841811
ACH-000859,-0.170057478295
ACH-000861,-0.060276730168900006
ACH-000862,-0.031195507080599996
ACH-000865,0.038572846373699995
ACH-000866,-0.0804940969192
ACH-000867,-0.100569504356
ACH-000869,-0.240618942535
ACH-000872,-0.255923653627
ACH-000873,-0.0414822979819
ACH-000876,0.066993411598
ACH-000878,0.127785071647
ACH-000880,-0.0797899081128
ACH-000881,-0.0829021386368
ACH-000882,0.03478299992119999
ACH-000884,0.04756234632399999
ACH-000885,-0.18182518148600002
ACH-000887,-0.0489487098988
ACH-000888,0.0360541805541
ACH-000889,-0.019215736714200002
ACH-000890,0.050500198543999994
ACH-000896,0.050082736883300005
ACH-000898,0.167389650311
ACH-000900,-0.16941771437800002
ACH-000901,-0.005032595804939999
ACH-000905,-0.08793064607380001
ACH-000906,-0.10052272507400001
ACH-000907,0.0127344966904
ACH-000910,-0.054530340433
ACH-000911,-0.00419086239975
ACH-000912,-0.146831207921
ACH-000913,-0.12115543583699999
ACH-000915,-0.128014268533
ACH-000916,-0.07659008333669999
ACH-000917,-0.0478809050873
ACH-000921,0.148778329151
ACH-000924,0.10771135402899999
ACH-000926,-0.0430974256497
ACH-000928,-0.300263631763
ACH-000929,-0.10580333589400001
ACH-000932,0.0609234856123
ACH-000935,0.114327233049
ACH-000936,0.07427753410139999
ACH-000937,-0.0465305427271
ACH-000938,0.132114582084
ACH-000939,0.0610851205834
ACH-000941,-0.0545303537791
ACH-000943,-0.15260341435
ACH-000946,-0.14131763263299998
ACH-000947,0.15657881049900002
ACH-000948,0.014200713783200002
ACH-000950,-0.045382150170999995
ACH-000953,0.0272731084919
ACH-000957,0.0824233870864
ACH-000958,-0.275196590779
ACH-000960,0.0134563022571
ACH-000963,-0.396371244076
ACH-000968,0.08412417105900001
ACH-000969,0.0482522765587
ACH-000973,-0.0912680283878
ACH-000974,-0.12958043813
ACH-000975,-0.031432649316
ACH-000976,0.116269643822
ACH-000978,-0.21052303333
ACH-000980,-0.0239171443536
ACH-000984,-0.10711229334200001
ACH-000986,-0.149309417551
ACH-000988,-0.18539306615200002
ACH-000993,-0.23478620858000002
ACH-000994,-0.0880599576416
ACH-000996,-0.233267045507
ACH-001001,-0.096161841368
ACH-001020,-0.144796156797
ACH-001028,-0.101068834184
ACH-001031,-0.156462312494
ACH-001038,-0.0416605340985
ACH-001048,-0.0148319276012
ACH-001050,-0.216651332069
ACH-001053,-0.0632276193479
ACH-001054,-0.107770002273
ACH-001061,-0.050304070275300004
ACH-001067,0.138692108133
ACH-001075,-0.027442387216599997
ACH-001096,-0.020999149794099996
ACH-001128,-0.237953956956
ACH-001134,-0.182545396443
ACH-001151,-0.0929033660183
ACH-001163,-0.012057315205600001
ACH-001164,-0.20303040492600002
ACH-001173,-0.197970457039
ACH-001183,-0.04269790480690001
ACH-001184,-0.01962291502
ACH-001190,0.042638639404
ACH-001192,-0.22006932402100002
ACH-001193,-0.227530677563
ACH-001196,-0.0999796655284
ACH-001197,-0.139731401105
ACH-001205,0.169564796004
ACH-001211,0.07817787761
ACH-001212,-0.12256678172499999
ACH-001228,-0.085551070913
ACH-001232,-0.024792917281200002
ACH-001239,-0.041287925395
ACH-001274,-0.0966950201202
ACH-001275,-0.0610417126341
ACH-001277,-0.126701862646
ACH-001278,-0.0070669781715
ACH-001280,-0.135436370126
ACH-001283,0.109204862959
ACH-001289,-0.0810822074776
ACH-001295,-0.06732640679759999
ACH-001300,-0.015270055396300001
ACH-001301,0.103394584626
ACH-001302,-0.21647592724800002
ACH-001303,-0.340651705014
ACH-001306,-0.0589665187428
ACH-001318,-0.110544480689
ACH-001322,-0.0990733602365
ACH-001328,-0.105898702655
ACH-001332,-0.09204140211419999
ACH-001333,-0.07395670388989999
ACH-001336,-0.203067425473
ACH-001340,-0.11515114498500001
ACH-001346,-0.11260165417300001
ACH-001353,-0.0168558554543
ACH-001354,-0.143490678947
ACH-001367,0.229221683379
ACH-001368,-0.0824181467295
ACH-001374,-0.27176733390700003
ACH-001375,-0.086068592168
ACH-001377,-0.147943290599
ACH-001380,-0.166116411549
ACH-001391,-0.171575902104
ACH-001407,-0.019690635535400004
ACH-001408,-0.0306491812162
ACH-001413,-0.41315539821900005
ACH-001430,0.136586831742
ACH-001431,-0.0079442156939
ACH-001450,-0.09473774566889999
ACH-001496,-0.0816158340894
ACH-001500,-0.16171276022
ACH-001521,-0.25679422099300003
ACH-001523,-0.050861346826099996
ACH-001532,-0.11408508349999999
ACH-001536,-0.03635325453819999
ACH-001550,-0.151366268771
ACH-001552,-0.0695733949015
ACH-001554,0.053182493449900003
ACH-001645,-0.0938597072408
ACH-001654,-0.0246739061932
ACH-001715,0.04083171283030001
ACH-001735,-0.0169454508773
ACH-001736,-0.171407314875
ACH-001737,-0.35905552129699997
ACH-001740,-0.24289370877900002
ACH-001745,0.0786108444868
ACH-001750,-0.0196085427978
ACH-001765,-0.114668941612
ACH-001956,0.013736599681899999
ACH-001957,-0.2967128716
