,DEGS1 (8560)
ACH-000004,0.206180617472
ACH-000007,0.228442289265
ACH-000009,-0.10032255415300001
ACH-000011,0.24812294806200003
ACH-000012,0.226548600628
ACH-000013,0.144376188075
ACH-000014,0.25974088998100003
ACH-000015,0.182097445287
ACH-000017,0.23616382247900003
ACH-000018,0.425973879454
ACH-000019,0.165475248356
ACH-000021,0.13748158695
ACH-000022,0.020883209077900002
ACH-000025,0.195401840244
ACH-000028,0.309219067063
ACH-000030,0.212496802587
ACH-000035,0.19888894288800002
ACH-000036,0.18791119168099998
ACH-000037,0.310787538736
ACH-000039,0.29955438893
ACH-000040,0.21414250573600002
ACH-000041,0.250243614948
ACH-000042,0.395463183121
ACH-000045,-0.0892324560108
ACH-000047,0.0744804247982
ACH-000052,0.269953515278
ACH-000053,0.225341188811
ACH-000054,0.14211526394000001
ACH-000055,0.026250327965599996
ACH-000060,0.530688448266
ACH-000067,0.26389180101799997
ACH-000070,0.269840027071
ACH-000075,0.296959686379
ACH-000078,0.275114879027
ACH-000082,0.287598233285
ACH-000085,0.150628753905
ACH-000086,0.0663219440434
ACH-000087,0.299586628186
ACH-000092,0.10219483578199999
ACH-000095,0.275942167422
ACH-000097,0.262358108349
ACH-000098,0.122133393233
ACH-000099,0.244091828192
ACH-000108,0.26021622266399996
ACH-000113,0.20912608753800002
ACH-000115,0.03686940098580001
ACH-000116,0.34697287544
ACH-000118,0.343211108336
ACH-000120,0.20600036207400002
ACH-000123,0.332605692053
ACH-000127,0.381269815541
ACH-000128,0.416009871838
ACH-000132,0.296454188673
ACH-000133,0.200397814498
ACH-000137,0.0989738796101
ACH-000138,0.382886257957
ACH-000142,0.379670165445
ACH-000143,0.118213629728
ACH-000146,0.424052334908
ACH-000148,0.259080192777
ACH-000150,0.006467578006119999
ACH-000152,0.321338559042
ACH-000153,-0.11385495901499999
ACH-000159,0.329480010566
ACH-000160,0.277109124255
ACH-000163,0.236584302596
ACH-000167,0.0968633330968
ACH-000168,0.333519229843
ACH-000169,0.343531168041
ACH-000178,0.17588094701200002
ACH-000182,0.1288458827
ACH-000183,0.21261991748599998
ACH-000188,0.21727824406399998
ACH-000189,0.303444866842
ACH-000190,0.19065405927
ACH-000198,0.257135114509
ACH-000204,0.412260403847
ACH-000206,0.288597738655
ACH-000207,-0.0327478239649
ACH-000211,0.144862671646
ACH-000215,0.243511167773
ACH-000221,0.13356323871200002
ACH-000222,0.355945309283
ACH-000223,0.18338415102800001
ACH-000226,0.27647002677099997
ACH-000227,0.194674369487
ACH-000228,0.22642679449099998
ACH-000231,0.218809668946
ACH-000232,0.222505266129
ACH-000233,0.139398460986
ACH-000234,0.214658464458
ACH-000235,0.20165719096700002
ACH-000237,0.13904887680199998
ACH-000238,0.27996290994399997
