,COQ10B (80219)
ACH-000004,0.144012194644
ACH-000007,-0.541050753272
ACH-000009,0.192652737353
ACH-000011,0.20132988346900002
ACH-000012,-0.0686268388896
ACH-000013,0.16840559395
ACH-000014,0.024246846523599996
ACH-000015,0.244351666757
ACH-000017,-0.308168523522
ACH-000018,0.245942447544
ACH-000019,0.236888983213
ACH-000021,0.0886051578187
ACH-000022,0.10506415743200001
ACH-000025,0.177412643655
ACH-000028,-0.026981640674999998
ACH-000030,0.0804660534985
ACH-000035,0.18581815162
ACH-000036,0.248845537152
ACH-000037,0.13973649939899999
ACH-000039,0.0430947527317
ACH-000040,0.07592083180989999
ACH-000041,0.0808823016205
ACH-000042,0.043176269359
ACH-000045,-0.537149262738
ACH-000047,0.14426214147500002
ACH-000052,0.206985379335
ACH-000053,-0.017063016278299998
ACH-000054,0.299129229898
ACH-000055,0.231865521565
ACH-000060,0.122643020529
ACH-000067,0.222541426646
ACH-000070,0.119435345819
ACH-000075,0.350035144233
ACH-000078,0.266359464868
ACH-000082,0.21419507162700002
ACH-000085,0.17260424779599998
ACH-000086,0.20363300376
ACH-000087,0.050055449272
ACH-000092,0.0488773208911
ACH-000095,0.183434757101
ACH-000097,0.112756039149
ACH-000098,0.0399382875577
ACH-000099,0.171807111126
ACH-000108,0.153088012981
ACH-000113,-0.294777428508
ACH-000115,0.234242271512
ACH-000116,0.22878342592300002
ACH-000118,-0.0507567640381
ACH-000120,0.226616401145
ACH-000123,0.23174107030299998
ACH-000127,0.134477117749
ACH-000128,0.165466416551
ACH-000132,0.0833271748213
ACH-000133,0.12446061472999999
ACH-000137,0.37851058643200003
ACH-000138,0.23942283185600002
ACH-000142,0.385239887822
ACH-000143,0.0270608516847
ACH-000146,-0.119711297049
ACH-000148,0.252434240905
ACH-000150,0.0933625637837
ACH-000152,0.101160960737
ACH-000153,0.10692867201799999
ACH-000159,0.144495964109
ACH-000160,-0.379651952654
ACH-000163,0.318267664575
ACH-000167,0.20761049971
ACH-000168,0.37381000741
ACH-000169,0.009918276691530002
ACH-000178,0.119667892172
ACH-000182,0.134175286693
ACH-000183,0.0290428299934
ACH-000188,0.277763296378
ACH-000189,0.177650535442
ACH-000190,0.336860996793
ACH-000198,-0.37754808502400006
ACH-000204,0.282610067845
ACH-000206,-0.516629150401
ACH-000207,0.18699886985199998
ACH-000211,0.14346251462600002
ACH-000215,0.138098368215
ACH-000221,0.258538534976
ACH-000222,0.0027894139906100004
ACH-000223,-0.17308187883200002
ACH-000226,-0.08546726354499999
ACH-000227,0.0212980616532
ACH-000228,0.130208081298
ACH-000231,0.16418235695699998
ACH-000232,0.151530671867
ACH-000233,-0.307167473161
ACH-000234,0.104426915829
ACH-000235,0.115372092939
ACH-000237,0.183786208182
ACH-000238,0.0821574651194
ACH-000243,0.16948151875599998
ACH-000244,0.0020815019168599997
ACH-000246,0.04306040956590001
ACH-000248,-0.13873058012
ACH-000250,0.19886206896400002
ACH-000251,0.274895278009
ACH-000253,0.173731396425
ACH-000255,0.164475958145
ACH-000256,0.0353511308267
ACH-000257,0.20262054638500002
ACH-000258,0.027785238844300002
ACH-000259,0.11890100659399999
ACH-000260,0.21855237151
ACH-000261,0.15883398510900001
ACH-000262,0.11433809747300001
ACH-000263,0.300439112947
ACH-000264,0.0792533601687
ACH-000265,0.27663671965799996
ACH-000266,0.057541608241499995
ACH-000272,0.16299106207800002
ACH-000273,0.134335535197
ACH-000274,0.13601661439999999
ACH-000277,-0.525946472123
ACH-000278,0.286365880199
ACH-000279,0.158915976681
ACH-000280,0.131420863458
ACH-000281,0.23390462732099998
ACH-000288,0.0342134709223
ACH-000291,0.101589098515
ACH-000293,0.07897085460139999
ACH-000294,0.33888610146700004
ACH-000295,0.154707546845
ACH-000296,0.316636069819
ACH-000302,-0.0320357412768
ACH-000304,-0.246566437502
ACH-000307,0.147692069767
ACH-000308,0.17355325420099998
ACH-000310,0.23265293290600003
ACH-000311,0.07435604254339999
ACH-000312,0.0255125884934
ACH-000315,0.22307818114300001
ACH-000316,0.182606748013
ACH-000317,0.199128773747
ACH-000318,0.0398869367831
ACH-000319,0.19872527855099997
ACH-000320,-0.103697441637
ACH-000322,-0.24774467286600002
ACH-000323,0.16779518754500003
ACH-000324,0.266917086731
ACH-000329,0.0170828926824
ACH-000330,-0.0200322000833
ACH-000331,0.09082288621099999
ACH-000332,0.164345819353
ACH-000334,0.0150026494462
ACH-000335,0.0443732109643
ACH-000336,-0.21787124158799998
ACH-000337,0.221537192573
ACH-000339,0.07631246188110001
ACH-000341,0.0929274270155
ACH-000348,0.192873580136
ACH-000350,0.024906255016799998
ACH-000352,0.19380003978500002
ACH-000356,0.19907179013300003
ACH-000361,0.24443564392499997
ACH-000362,-0.264559704906
ACH-000363,-0.11730803680600001
ACH-000364,0.063989800059
ACH-000365,0.20968505289
ACH-000366,0.28014958468
ACH-000368,0.330545780977
ACH-000374,0.172025662817
ACH-000375,0.12155257127699999
ACH-000376,0.19226020645300002
ACH-000381,0.011197827739299998
ACH-000383,-0.017428633283900003
ACH-000387,0.0721843369925
ACH-000389,0.295719836079
ACH-000390,-0.000187378445593
ACH-000393,0.131799684387
ACH-000395,0.192986518255
ACH-000397,0.257891615722
ACH-000401,0.09921886525789998
ACH-000402,0.237984241756
ACH-000403,-0.062320042120199995
ACH-000404,-0.287280467611
ACH-000406,-0.363140010977
ACH-000407,0.050184481350999996
ACH-000408,0.154653479126
ACH-000410,0.167078775358
ACH-000411,0.308976095361
ACH-000414,0.142958640573
ACH-000415,0.194369817944
ACH-000416,0.161977133298
ACH-000420,0.261335223769
ACH-000421,0.21869793893800002
ACH-000424,0.380166086065
ACH-000425,-0.108594864242
ACH-000426,0.26107923860800003
ACH-000427,-0.0509883144799
ACH-000433,0.105399534825
ACH-000436,0.0507966587601
ACH-000444,0.16780795664200002
ACH-000445,0.00208230421962
ACH-000448,-0.052155886729499994
ACH-000450,0.0486186184136
ACH-000452,0.231575904088
ACH-000454,0.124685056613
ACH-000458,0.313363122805
ACH-000459,-0.35045713541699997
ACH-000460,0.12194934363
ACH-000461,0.177687060229
ACH-000463,0.334622421715
ACH-000464,0.10122863119799999
ACH-000466,0.06823887381640001
ACH-000467,-0.022213483094900004
ACH-000468,0.174929111093
ACH-000469,0.224030196761
ACH-000470,0.195820719639
ACH-000471,0.157778796644
ACH-000472,0.100877874847
ACH-000473,-0.151939181531
ACH-000475,0.0705181044275
ACH-000476,0.21383471514400001
ACH-000477,-0.011794568234299998
ACH-000480,0.0316739992423
ACH-000481,-0.0811695909998
ACH-000483,0.138692253129
ACH-000484,0.353569983005
ACH-000485,-0.021639216833299998
ACH-000486,0.11451341569199999
ACH-000487,-0.054825377935300006
ACH-000488,0.233284521508
ACH-000490,0.220667521263
ACH-000491,0.0306680619758
ACH-000495,0.10554368647
ACH-000496,0.0949934438136
ACH-000499,0.275520882667
ACH-000500,0.48623955903800004
ACH-000502,0.16378333257000002
ACH-000503,-0.125727540573
ACH-000505,-0.016802657057
ACH-000507,-0.252246017364
ACH-000510,0.240192263257
ACH-000511,0.230494468621
ACH-000512,-0.39229193913500005
ACH-000516,0.011984099077299998
ACH-000517,0.156330625003
ACH-000518,0.092711541526
ACH-000520,0.040517437163
ACH-000521,0.16311218678300002
ACH-000522,-0.00971007646753
ACH-000524,0.15894807399900002
ACH-000527,0.217330724678
ACH-000528,0.12244030154100001
ACH-000537,0.07364646716199999
ACH-000541,0.125974660079
