,APOA5 (116519)
ACH-000004,0.033459100457200006
ACH-000007,-0.132128247454
ACH-000009,0.0028343896428899996
ACH-000011,-0.043973584984300006
ACH-000012,0.0964051074663
ACH-000013,0.009755148959000001
ACH-000014,-0.203897660976
ACH-000015,0.000979623590168
ACH-000017,0.08047462291960002
ACH-000018,-0.124760014117
ACH-000019,-0.0337071493642
ACH-000021,0.158593372718
ACH-000022,-0.155669359919
ACH-000025,0.0557968076852
ACH-000028,0.0867863576482
ACH-000030,0.0341521617673
ACH-000035,-0.05078024887680001
ACH-000036,-0.16984270640299998
ACH-000037,-0.243940002886
ACH-000039,-0.049157516887600006
ACH-000040,-0.23722172040999998
ACH-000041,-0.0800577949036
ACH-000042,-0.038492926053999996
ACH-000045,-0.045349135104300005
ACH-000047,0.11777575147399999
ACH-000052,-0.062027472797300004
ACH-000053,-0.05102448871780001
ACH-000054,-0.21167099879700002
ACH-000055,-0.31188686600000004
ACH-000060,-0.005817165258640001
ACH-000067,0.18773879852800002
ACH-000070,-0.204232637469
ACH-000075,-0.24041529018899999
ACH-000078,0.141401170527
ACH-000082,-0.100372071207
ACH-000085,0.0315894443041
ACH-000086,-0.21482060953600002
ACH-000087,0.19540820701099998
ACH-000092,0.0429043247884
ACH-000095,-0.0806819246638
ACH-000097,0.0191344307415
ACH-000098,-0.0486702930672
ACH-000099,-0.14717113374000002
ACH-000108,-0.06394625912980001
ACH-000113,0.125097301338
ACH-000115,-0.0450548486807
ACH-000116,0.011291030573700001
ACH-000118,-0.17783708184099997
ACH-000120,0.0831679059947
ACH-000123,-0.19683857173500002
ACH-000127,-0.030233507592599997
ACH-000128,0.09561907290279999
ACH-000132,-0.11024201013599999
ACH-000133,-0.027837029506299998
ACH-000137,-0.12492155752
ACH-000138,-0.172078679945
ACH-000142,-0.202870284536
ACH-000143,-0.0872884268276
ACH-000146,-0.0337554502147
ACH-000148,0.0690317659766
ACH-000150,-0.0413778512261
ACH-000152,-0.207991504514
ACH-000153,-0.308311777998
ACH-000159,0.0368003455732
ACH-000160,-0.110932263079
ACH-000163,-0.221069180572
ACH-000167,-0.31335204409
ACH-000168,-0.267894024414
ACH-000169,-0.11868691417999999
ACH-000178,-0.046477217800400004
ACH-000182,-0.274305841195
ACH-000183,-0.276395943523
ACH-000188,-0.18797886360999996
ACH-000189,-0.115996599686
ACH-000190,-0.44501493484399995
ACH-000198,-0.17126578490699998
ACH-000204,0.264592915492
ACH-000206,-0.0527095320866
ACH-000207,-0.0315174878779
ACH-000211,-0.00440488539087
ACH-000215,-0.0259011243148
ACH-000221,0.034534954421800004
ACH-000222,0.243033309598
ACH-000223,0.0490020576418
ACH-000226,-0.0537300654815
ACH-000227,0.223588320499
ACH-000228,-0.08477135139019999
ACH-000231,0.0343219722745
ACH-000232,-0.031166693714700003
ACH-000233,0.12602276565099998
ACH-000234,-0.14394849845799998
ACH-000235,-0.00806840635616
ACH-000237,0.11930796464099999
ACH-000238,-0.014927901129700001
ACH-000243,0.120975412828
ACH-000244,-0.021916112664799998
ACH-000246,0.0547357359785
ACH-000248,0.0529600183759
ACH-000250,0.0423600609358
ACH-000251,-0.259876992142
ACH-000253,-0.0873347842582
ACH-000255,-0.151642625881
ACH-000256,-0.044857547349699996
ACH-000257,-0.472340891802
ACH-000258,-0.21325715677999998
ACH-000259,-0.0396038150801
ACH-000260,-0.08483001621269999
ACH-000261,0.00420607351774
ACH-000262,-0.0436895221769
ACH-000263,-0.0108572645878
ACH-000264,-0.006349870867229999
ACH-000265,-0.0507655066438
ACH-000266,0.00874692906408
ACH-000272,0.130310237928
ACH-000273,-0.117679243686
ACH-000274,-0.10212193076300001
ACH-000277,-0.24736682348900002
ACH-000278,-0.07453175541130001
ACH-000279,-0.034488324704699994
ACH-000280,-0.00340905746098
ACH-000281,-0.0718198577402
ACH-000288,-0.212499297599
ACH-000291,-0.118254769832
ACH-000293,-0.104093779177
ACH-000294,-0.0101517447979
ACH-000295,-0.113148536101
ACH-000296,0.138428916544
ACH-000302,0.09077885461989998
ACH-000304,-0.322156691146
ACH-000307,0.0894519849303
ACH-000308,-0.225972168166
ACH-000310,0.10261274125900001
ACH-000311,0.0378592913174
ACH-000312,-0.111608337747
ACH-000315,-0.28160322945599997
ACH-000316,0.193768500352
ACH-000317,0.111044976657
ACH-000318,0.0035663171513
ACH-000319,-0.130578351623
ACH-000320,0.0165192698571
ACH-000322,-0.0387548144625
ACH-000323,-0.0620630123436
ACH-000324,0.00865537255973
ACH-000329,0.238027999341
ACH-000330,0.12222022230900001
ACH-000331,-0.0239206760559
ACH-000332,0.06728172778819999
ACH-000334,-0.011529661360500001
ACH-000335,0.0536278017964
ACH-000336,0.0653557894173
ACH-000337,0.150059028793
ACH-000339,0.0378867345949
ACH-000341,-0.11574935161599999
ACH-000348,-0.124303201054
ACH-000350,-0.0125253863269
ACH-000352,0.13311804162799998
ACH-000356,-0.101293414526
ACH-000361,-0.15976419321
ACH-000362,0.0736857096953
ACH-000363,-0.0629857685066
ACH-000364,0.14646546823599998
ACH-000365,0.0215659471369
ACH-000366,-0.0956176361823
ACH-000368,-0.35975933777400004
ACH-000374,-0.295564821637
ACH-000375,-0.0767590529736
ACH-000376,-0.06687009074
ACH-000381,0.0759122796975
ACH-000383,0.0379453618089
ACH-000387,-0.0380972526059
ACH-000389,0.0245670745744
ACH-000390,0.00469166444474
ACH-000393,0.0893839930614
ACH-000395,0.0546811295696
ACH-000397,0.08523852865150001
ACH-000401,0.0793020073406
ACH-000402,-0.0914932715587
ACH-000403,0.011426320004
ACH-000404,-0.19682792346900002
ACH-000406,-0.0777679142405
ACH-000407,-0.247227566534
ACH-000408,-0.00777677721836
ACH-000410,-0.0868286206374
ACH-000411,-0.10753486854800001
ACH-000414,0.08073695000560001
ACH-000415,0.019430303965900002
ACH-000416,-0.017020131044000002
ACH-000420,-0.046401721293699995
ACH-000421,-0.15517222148499998
ACH-000424,0.19265561692000002
ACH-000425,0.0181373155399
ACH-000426,0.021457303026400004
ACH-000427,0.0211990620633
ACH-000433,-0.37247588687399996
ACH-000436,-0.215303304336
ACH-000444,-0.059821975135399996
ACH-000445,0.211732264342
ACH-000448,-0.07101402157650001
ACH-000450,0.171978691113
ACH-000452,-0.108819353227
ACH-000454,0.0452907351231
ACH-000458,-0.0281579691035
ACH-000459,-0.24576269237599999
ACH-000460,-0.121924088466
ACH-000461,-0.05899674860740001
ACH-000463,-0.0748032299479
ACH-000464,-0.14978082790799999
ACH-000466,-0.21950460883
ACH-000467,0.119514012916
ACH-000468,0.07645446400889999
ACH-000469,-0.0261778353937
ACH-000470,0.037090807235500005
ACH-000471,-0.149039369711
ACH-000472,-0.037920585988199994
ACH-000473,-0.027881968036
ACH-000475,-0.010571635116900001
ACH-000476,0.0533963776272
ACH-000477,0.110246937618
ACH-000480,0.132324677952
ACH-000481,0.027077976697999998
ACH-000483,-0.106946755178
ACH-000484,0.102146722862
ACH-000485,-0.282033452093
ACH-000486,-0.028273704051
ACH-000487,0.035393751242400004
ACH-000488,0.0909204701539
ACH-000490,0.15449509927000002
ACH-000491,-0.059232212314099995
ACH-000495,-0.0722318164673
ACH-000496,0.0357957246029
ACH-000499,-0.109271917302
ACH-000500,0.229829422142
ACH-000502,0.137413314367
ACH-000503,-0.0731516675606
ACH-000505,-0.110467467681
ACH-000507,-0.08724089354530001
ACH-000510,0.12332302880200001
ACH-000511,0.11543555598300001
ACH-000512,0.165454704445
ACH-000516,-0.0267906675309
ACH-000517,0.012847340890000001
ACH-000518,-0.120091370903
ACH-000520,0.12445059695999999
ACH-000521,0.0123039363775
ACH-000522,-0.0399785329603
ACH-000524,-0.11728062201600001
ACH-000527,-0.08673493573039999
ACH-000528,-0.0527863428462
ACH-000537,0.007237151106560001
ACH-000541,-0.18848203123799998
ACH-000542,-0.0531215693545
ACH-000544,0.101424472365
ACH-000545,-0.08983365697550001
ACH-000547,0.0573702444448
ACH-000548,0.00843500966843
ACH-000549,0.016103222517200002
ACH-000550,-0.10239212783700001
ACH-000552,0.014175071547100002
ACH-000556,-0.0722667492093
ACH-000557,0.07359796619039999
ACH-000570,-0.00853517455097
ACH-000571,-0.0863449629278
ACH-000573,-0.127975345964
ACH-000576,-0.111824021766
ACH-000580,0.11958810646
ACH-000584,-0.10098442944700001
ACH-000585,-0.0632847933448
ACH-000588,-0.210826511995
ACH-000589,0.10818548639
ACH-000591,-0.113992793361
ACH-000593,0.0541091387321
ACH-000600,-0.044394969653699996
ACH-000601,0.0622108292238
ACH-000604,-0.18550624068
ACH-000605,-0.153972403741
ACH-000606,-0.0040219833372499994
ACH-000608,-0.0193693804799
ACH-000614,0.21520713461899998
ACH-000616,0.21088920753600002
ACH-000618,0.0342455113575
ACH-000619,-0.105821014718
ACH-000620,-0.04582973978680001
ACH-000621,0.05324463676030001
ACH-000622,-0.13869030358200002
ACH-000623,-0.278295402102
ACH-000624,-0.0216585433428
ACH-000627,0.08807628068389999
ACH-000630,-0.10344287354699999
ACH-000632,-0.232819313589
ACH-000633,0.026331710906799997
ACH-000637,-0.0631273451069
ACH-000638,0.231219693854
ACH-000646,0.08426139780889999
ACH-000647,-0.117096754287
ACH-000648,-0.10341537152699999
ACH-000649,0.008348863023080001
ACH-000651,-0.00400481960327
ACH-000652,-0.118035710281
ACH-000653,-0.109637719002
ACH-000657,-0.101763598261
ACH-000658,-0.10157477009600001
ACH-000661,-0.029596592023099996
ACH-000662,0.141882551588
ACH-000663,0.013016234751200001
ACH-000665,-0.0807833631704
ACH-000671,-0.343530003959
ACH-000673,-0.08611347614589998
ACH-000676,-0.0590165390878
ACH-000677,0.193024709568
ACH-000681,0.120430588673
ACH-000682,-0.0320909320276
ACH-000683,0.061463323668900005
ACH-000684,-0.164149392388
ACH-000688,0.0638247196306
ACH-000693,0.0385481959852
ACH-000694,-0.0537007116486
ACH-000695,-0.135638237206
ACH-000696,0.048581043067100003
ACH-000697,-0.288449043486
ACH-000699,-0.025483417932500002
ACH-000701,0.136693373492
ACH-000706,-0.101992222028
ACH-000711,0.0937172307745
ACH-000713,-0.0200913818299
ACH-000714,-0.09264555482629999
ACH-000718,0.0675322528108
ACH-000720,-0.039520929142400005
