,CSNK1G1 (53944)
ACH-000004,0.035620373026600004
ACH-000007,-0.114143111425
ACH-000009,-0.0057387069521799994
ACH-000011,-0.17118415862199998
ACH-000012,-0.106345114683
ACH-000013,-0.06907623300850001
ACH-000014,-0.038935241873
ACH-000015,0.040677285133
ACH-000017,-0.3209234777
ACH-000018,-0.107243096646
ACH-000019,0.149718992202
ACH-000021,0.0197601357708
ACH-000022,-0.09348951224819999
ACH-000025,-0.08803329458900001
ACH-000028,0.058672213565800005
ACH-000030,0.008816254030829999
ACH-000035,-0.335624231139
ACH-000036,0.07406768191360001
ACH-000037,-0.0548619361517
ACH-000039,-0.19626750672
ACH-000040,0.00241434324723
ACH-000041,-0.45428662480899995
ACH-000042,-0.104736577489
ACH-000045,-0.139836561863
ACH-000047,0.0451486882857
ACH-000052,-0.042779930166499995
ACH-000053,-0.009586085619139999
ACH-000054,0.0471527947866
ACH-000055,-0.0191909263763
ACH-000060,-0.0167458453629
ACH-000067,-0.159246383522
ACH-000070,-0.26016340053000003
ACH-000075,-0.058521441902199996
ACH-000078,0.10843124491699999
ACH-000082,-0.147800258912
ACH-000085,0.108176825382
ACH-000086,0.05614606149180001
ACH-000087,-0.0112324791292
ACH-000092,-0.148857173171
ACH-000095,-0.191369287069
ACH-000097,0.0206382755863
ACH-000098,-0.000464935541188
ACH-000099,0.0305181689535
ACH-000108,-0.239456042642
ACH-000113,0.0474109010475
ACH-000115,-0.0582757388461
ACH-000116,-0.215769447857
ACH-000118,-0.0740349604394
ACH-000120,-0.163960044158
ACH-000123,-0.0126821110833
ACH-000127,-0.08507058868789999
ACH-000128,0.0652400446339
ACH-000132,-0.298892888923
ACH-000133,0.06590878497380001
ACH-000137,-0.310564435721
ACH-000138,0.0082704846568
ACH-000142,-0.006792106132350001
ACH-000143,-0.078967303213
ACH-000146,-0.0330847955056
ACH-000148,0.00419929234566
ACH-000150,-0.0614942121885
ACH-000152,0.0330899581361
ACH-000153,0.013682751061700001
ACH-000159,-0.08594353590839998
ACH-000160,-0.140036042648
ACH-000163,-0.0331013247481
ACH-000167,-0.120207451137
ACH-000168,-0.283067971509
ACH-000169,-0.0872770561437
ACH-000178,-0.0209370991193
ACH-000182,-0.0505483055739
ACH-000183,-0.06555290900380001
ACH-000188,-0.213619030949
ACH-000189,0.0841079238442
ACH-000190,-0.147278793737
ACH-000198,-0.0609039934468
ACH-000204,-0.011913894934700001
ACH-000206,0.22486299150400002
ACH-000207,-0.07068092212110001
ACH-000211,-0.0263816414352
ACH-000215,-0.0203626328125
ACH-000221,-0.147407917793
ACH-000222,-0.226845168576
ACH-000223,-0.111357951572
ACH-000226,-0.0462241823859
ACH-000227,0.0284902689193
ACH-000228,-0.13247966352600002
ACH-000231,-0.07591122957980001
ACH-000232,0.00473654305864
ACH-000233,-0.110183529397
ACH-000234,-0.236879687944
ACH-000235,-0.22619576575199998
ACH-000237,0.000778139686841
ACH-000238,-0.10005942754899999
ACH-000243,-0.107609008508
ACH-000244,-0.315830732223
ACH-000246,-0.0254167076425
ACH-000248,-0.022776235845300002
ACH-000250,-0.138341190264
ACH-000251,-0.261430793435
ACH-000253,-0.10922956152999999
ACH-000255,-0.299084708368
ACH-000256,-0.029636574423700004
ACH-000257,-0.31540389378600003
ACH-000258,0.23621248584
ACH-000259,-0.130660954887
ACH-000260,-0.119183058472
ACH-000261,-0.0146111806107
ACH-000262,-0.16810111119100002
ACH-000263,-0.0639694124037
ACH-000264,-0.10477729727299999
ACH-000265,-0.340907034135
ACH-000266,-0.17235345390999998
ACH-000272,0.00569281020091
ACH-000273,-0.06015418946819999
ACH-000274,-0.246851277906
ACH-000277,-0.145868033479
ACH-000278,-0.0712661020797
ACH-000279,-0.10651920786800001
ACH-000280,-0.122827684838
ACH-000281,-0.0820491455603
ACH-000288,-0.08779372952860001
ACH-000291,-0.022585766694900002
ACH-000293,-0.124771800179
ACH-000294,0.179354953064
ACH-000295,0.0038241028866700002
ACH-000296,-0.050786714092100005
ACH-000302,-0.17254624421599998
ACH-000304,-0.166633018718
ACH-000307,-0.172653674545
ACH-000308,-0.15325017895600002
ACH-000310,-0.18990917598499998
ACH-000311,-0.351809185151
ACH-000312,-0.18944280747
ACH-000315,-0.0266918814787
ACH-000316,-0.15945544222000002
ACH-000317,0.0348662705225
ACH-000318,-0.153029411907
ACH-000319,-0.151444955869
ACH-000320,-0.47997298014399997
ACH-000322,0.184003725677
ACH-000323,0.0310032161661
ACH-000324,-0.130406430498
ACH-000329,-0.15587864448799998
ACH-000330,-0.00450700478118
ACH-000331,-0.225129578587
ACH-000332,-0.0394551904834
ACH-000334,-0.10547532946699999
ACH-000335,0.26710466574499997
ACH-000336,-0.0421532095341
ACH-000337,0.000128038374177
ACH-000339,0.00247361885578
ACH-000341,-0.0218346935837
ACH-000348,-0.286491881633
ACH-000350,-0.08709369228319999
ACH-000352,-0.349019756924
ACH-000356,-0.274943627005
ACH-000361,-0.06154998864519999
ACH-000362,0.034106254662
ACH-000363,-0.165172005412
ACH-000364,-0.111651145164
ACH-000365,-0.117245496045
ACH-000366,-0.009370244482229999
ACH-000368,-0.297679999287
ACH-000374,-0.333100065078
ACH-000375,-0.0314298542292
ACH-000376,-0.0927075177824
ACH-000381,0.0864281705549
ACH-000383,-0.0596641361324
ACH-000387,-0.14564986666500002
ACH-000389,-0.09241941509719999
ACH-000390,-0.0760551768328
ACH-000393,-0.07947601393180001
ACH-000395,0.278735380315
ACH-000397,-0.00881499389845
ACH-000401,-0.021136775607300002
ACH-000402,-0.08471266182880001
ACH-000403,0.0281134061259
ACH-000404,-0.177457741261
ACH-000406,0.0354703845584
ACH-000407,-0.150410365098
ACH-000408,-0.018408537024400002
ACH-000410,-0.207303811026
ACH-000411,-0.005942006290260001
ACH-000414,-0.0225173641767
ACH-000415,-0.144298448194
ACH-000416,-0.144709057837
ACH-000420,-0.067633593317
ACH-000421,-0.07712970678460002
ACH-000424,0.109833348261
ACH-000425,-0.16214734312
ACH-000426,-0.19928180457400002
ACH-000427,-0.279793752464
ACH-000433,-0.14267370378799998
ACH-000436,-0.14120595705
ACH-000444,-0.175552344991
ACH-000445,-0.164183443322
ACH-000448,-0.19905909
ACH-000450,0.0673860783088
ACH-000452,-0.07467904810039999
ACH-000454,-0.220613704207
ACH-000458,-0.10751372685699999
ACH-000459,0.009166100598860001
ACH-000460,-0.189778295766
ACH-000461,-0.104676821654
ACH-000463,-0.13249175178300002
ACH-000464,-0.37929115655400003
ACH-000466,-0.178980140697
ACH-000467,-0.07358917480060001
ACH-000468,-0.06761910160069999
ACH-000469,-0.050878275235400006
ACH-000470,-0.0758380158984
ACH-000471,-0.0566009794882
ACH-000472,-0.149434496845
ACH-000473,-0.035551052233699997
ACH-000475,-0.0681803517946
ACH-000476,-0.13405088976500001
ACH-000477,-0.256322759183
ACH-000480,-0.16965328658
ACH-000481,-0.183040734901
ACH-000483,-0.0355825540133
ACH-000484,-0.277134955775
ACH-000485,-0.08832232522510002
ACH-000486,-0.164625387694
ACH-000487,0.0208025367142
ACH-000488,-0.0164483741335
ACH-000490,-0.08401255609110002
ACH-000491,-0.005135265147229999
ACH-000495,-0.117067429595
ACH-000496,-0.196453379511
ACH-000499,0.19160664696
ACH-000500,0.215345439375
ACH-000502,-0.0891495056222
ACH-000503,-0.0683701860744
ACH-000505,-0.333571880183
ACH-000507,0.0113448647645
ACH-000510,-0.21156648085299998
ACH-000511,-0.112315438191
ACH-000512,0.0481939848169
ACH-000516,-0.110253672237
ACH-000517,-0.115245567201
ACH-000518,0.136099347778
ACH-000520,-0.169325425931
ACH-000521,-0.47358547113999994
ACH-000522,-0.22326441419
ACH-000524,-0.138791420285
ACH-000527,-0.186102517601
ACH-000528,0.0420869443712
ACH-000537,-0.193435927877
ACH-000541,-0.186710120084
ACH-000542,-0.0934528537833
ACH-000544,-0.04340853024519999
ACH-000545,-0.149067635065
ACH-000547,-0.202953411063
ACH-000548,-0.054767063938100005
ACH-000549,0.0031591322689200002
ACH-000550,-0.00857010658522
ACH-000552,-0.048425380613199995
ACH-000556,-0.055207260663
ACH-000557,-0.115214171271
ACH-000570,-0.0127875852165
ACH-000571,0.10727575031
ACH-000573,-0.20245984772199999
ACH-000576,-0.258724550022
ACH-000580,0.0417141970045
ACH-000584,-0.06990605569569999
ACH-000585,-0.11719769831599999
ACH-000588,0.0847116184607
ACH-000589,-0.35406420733599997
ACH-000591,-0.217507834918
ACH-000593,-0.0120757104795
ACH-000600,-0.175984162252
ACH-000601,-0.17283723704
ACH-000604,-0.0762723576754
ACH-000605,-0.000777747537099
ACH-000606,-0.199540619987
ACH-000608,-0.012625177525899998
ACH-000614,-0.115766076064
ACH-000616,0.10227923209899999
ACH-000618,0.0400070450725
ACH-000619,-0.171785961089
ACH-000620,-0.15719910434599998
ACH-000621,-0.08307731992310001
ACH-000622,-0.163944777647
ACH-000623,-0.147667306003
ACH-000624,-0.0978860046603
ACH-000627,0.038617373341300006
ACH-000630,-0.045941745922999995
ACH-000632,-0.181918168068
ACH-000633,0.0599070409219
ACH-000637,0.182039044039
ACH-000638,-0.096089412948
ACH-000646,-0.409707497393
ACH-000647,-0.0611356965331
ACH-000648,-0.28511161122400003
ACH-000649,-0.0314472591544
ACH-000651,-0.188665909566
ACH-000652,-0.12732536517100002
ACH-000653,-0.0497662086783
ACH-000657,-0.0993038902987
ACH-000658,-0.04838946962019999
ACH-000661,0.300992114637
ACH-000662,0.124266796893
ACH-000663,-0.009831508335360001
ACH-000665,-0.11989628965299999
ACH-000671,-0.223294596835
ACH-000673,-0.157084932018
ACH-000676,-0.09044046083730001
ACH-000677,0.022714766421500002
ACH-000681,-0.184861955064
ACH-000682,-0.09976549638110001
ACH-000683,-0.0427393486874
ACH-000684,0.0593664731639
ACH-000688,0.0644918230992
ACH-000693,-0.059972039100400006
ACH-000694,-0.0024355521670500003
ACH-000695,0.036593501233599994
ACH-000696,0.0357691923897
ACH-000697,-0.0418964936432
ACH-000699,-0.0989661843547
ACH-000701,-0.0331243069653
ACH-000706,-0.22746739785
ACH-000711,-0.08485626061210001
ACH-000713,-0.07572136168489998
ACH-000714,-0.199513233532
ACH-000718,0.08402492334069998
ACH-000720,-0.058429515919900005
ACH-000721,-0.0705733632818
ACH-000724,0.0082912046091
ACH-000725,-0.160905870732
ACH-000732,-0.145786502294
ACH-000734,-0.0450982775515
ACH-000735,-0.21396577334699998
ACH-000736,-0.057087647592900005
ACH-000738,-0.0799049096061
ACH-000746,-0.0895593908916
ACH-000747,-0.208603039242
ACH-000748,-0.0583024762954
ACH-000753,-0.0443747241754
ACH-000756,-0.123830719803
ACH-000757,-0.306991711734
ACH-000758,0.0009149232799039999
ACH-000760,-0.0637497507832
