,GML (2765)
ACH-000322,-0.187308278107
ACH-000323,-0.10285848552400001
ACH-000324,-0.124847625166
ACH-000329,-0.197090554158
ACH-000330,-0.110355076326
ACH-000331,-0.34912481730899997
ACH-000332,-0.047075554530899996
ACH-000334,-0.21894516079
ACH-000335,-0.0816065165128
ACH-000336,0.00676446725328
ACH-000337,-0.26785790305
ACH-000339,-0.0951726891543
ACH-000341,-0.354471791253
ACH-000348,-0.123357718244
ACH-000350,-0.42835062569300003
ACH-000352,-0.386895550374
ACH-000356,0.0198040417641
ACH-000361,-0.43577851405100004
ACH-000362,-0.021727241247
ACH-000363,-0.12288012998400001
ACH-000364,-0.110567725039
ACH-000365,-0.161090691381
ACH-000366,-0.07963787986389999
ACH-000368,-0.18045946301899998
ACH-000374,0.051626924894900006
ACH-000375,-0.14590342980999998
ACH-000376,-0.247739779558
ACH-000381,-0.309697214079
ACH-000383,-0.255752831834
ACH-000387,0.08850507509099999
ACH-000389,-0.251594479397
ACH-000390,-0.389178178283
ACH-000393,-0.198684771489
ACH-000395,-0.497008365038
ACH-000397,-0.145979456479
ACH-000401,-0.176636911132
ACH-000402,-0.211176687577
ACH-000403,-0.18221718426
ACH-000404,-0.06324129056969999
ACH-000406,-0.198242526743
ACH-000407,-0.104161299433
ACH-000408,-0.20673299050000002
ACH-000410,-0.206692778746
ACH-000411,-0.114716539057
ACH-000414,-0.422855672788
ACH-000415,-0.012320484795799998
ACH-000416,-0.172609810768
ACH-000420,-0.159212622377
ACH-000421,-0.329908094061
ACH-000424,-0.0868557083094
ACH-000425,-0.158266586826
ACH-000426,-0.169042854044
ACH-000427,-0.36026704496600004
ACH-000433,-0.199068114439
ACH-000436,0.05696834440740001
ACH-000444,-0.16721102587099998
ACH-000445,-0.198102104329
ACH-000448,-0.292205797164
ACH-000450,-0.19771979472399998
ACH-000452,-0.49447643103100003
ACH-000454,-0.109000316736
ACH-000458,-0.233237325585
ACH-000459,-0.0183255824381
ACH-000460,-0.19640785069699998
ACH-000461,-0.250680724395
ACH-000463,-0.010406535131700001
ACH-000464,-0.36086314938
ACH-000466,-0.0791868840861
ACH-000467,-0.290994232209
ACH-000468,-0.16659881053300002
ACH-000469,-0.24772929965999999
ACH-000470,-0.361608366167
ACH-000471,-0.113906054342
ACH-000472,-0.242494817578
ACH-000473,-0.108613209925
ACH-000475,-0.248000218755
ACH-000476,-0.199550746706
ACH-000477,-0.230182942965
ACH-000480,0.078490806169
ACH-000481,-0.17387804612100002
ACH-000483,-0.0342548356298
ACH-000484,-0.295812629662
ACH-000485,-0.169310476358
ACH-000486,-0.336979454889
ACH-000487,-0.14856229749000002
ACH-000488,-0.346456568242
ACH-000490,-0.15115605335
ACH-000491,-0.131372270589
ACH-000495,-0.212223349529
ACH-000496,-0.130164750685
ACH-000499,0.027358592518700004
ACH-000500,-0.7136201045399999
ACH-000502,-0.305653278061
ACH-000503,-0.36302217431100003
ACH-000505,-0.145117228996
ACH-000507,-0.111589910881
ACH-000510,-0.110844371031
ACH-000511,-0.19019706774300002
ACH-000512,0.11995963856399999
ACH-000516,-0.166694311316
ACH-000517,-0.216892810401
ACH-000518,-0.00842420655332
ACH-000520,0.0632036962094
ACH-000521,-0.0226970605313
ACH-000522,-0.0156072438784
ACH-000524,-0.142359577742
ACH-000527,-0.23424806283799998
ACH-000528,-0.0278500604733
ACH-000537,-0.209217240855
ACH-000541,-0.38408651454000003
ACH-000542,-0.368807641215
ACH-000544,-0.103837879221
ACH-000545,-0.249801898198
ACH-000547,-0.171339451744
ACH-000548,-0.18860994933400002
ACH-000549,-0.057810804948800004
ACH-000550,-0.123207460051
ACH-000552,-0.297234688959
ACH-000556,-0.420923433649
ACH-000557,-0.447074537303
ACH-000570,-0.273760723207
ACH-000571,-0.230077955097
ACH-000573,-0.144833386417
ACH-000576,-0.330438011791
ACH-000580,0.0468699543055
ACH-000584,-0.23053511719500003
ACH-000585,-0.251940540426
ACH-000588,-0.14467379661399998
ACH-000589,-0.050749454660800004
ACH-000591,-0.07665236366270001
ACH-000593,-0.169630845728
ACH-000600,-0.052408845377
ACH-000601,-0.179957718305
ACH-000604,0.0507492109945
ACH-000605,-0.149378302539
ACH-000606,-0.088586594329
ACH-000608,-0.528407571307
ACH-000614,-0.126191607326
ACH-000616,-0.09015734457730001
ACH-000618,-0.155574989623
ACH-000619,-0.491816682829
ACH-000620,-0.128877805158
ACH-000621,-0.0685033546855
ACH-000622,-0.0623547263413
ACH-000623,-0.18287309762200002
ACH-000624,-0.0445893117509
ACH-000627,-0.100551353922
ACH-000630,-0.132412032481
ACH-000632,-0.112103509795
ACH-000633,-0.181472272599
ACH-000637,-0.140915784367
ACH-000638,-0.018838316905700002
ACH-000646,-0.268418606269
ACH-000647,-0.323818858579
ACH-000648,-0.327867279768
ACH-000649,-0.177634872514
ACH-000651,-0.07761741561089999
ACH-000652,-0.224681603939
ACH-000653,-0.295639187055
ACH-000657,-0.204712513724
ACH-000658,-0.9183485971269999
ACH-000661,-0.319777170542
ACH-000662,-0.203288037228
ACH-000663,-0.048370214298199994
ACH-000665,-0.0771776787853
ACH-000671,-0.0561926419513
ACH-000673,-0.155334027115
ACH-000676,-0.116494768096
ACH-000677,-0.393759246708
ACH-000681,-0.389596038561
ACH-000682,-0.143060865546
ACH-000683,-0.390783153899
ACH-000684,0.00792829301517
ACH-000688,-0.00830543931387
ACH-000693,-0.113375809325
ACH-000694,-0.317903703794
ACH-000695,-0.39099513682099996
ACH-000696,-0.089056084947
ACH-000697,-0.180958967916
ACH-000699,-0.18355369863600002
ACH-000701,-0.3281648803
ACH-000706,-0.315138862996
ACH-000711,-0.0628519474982
ACH-000713,-0.0168583535063
ACH-000714,0.0350692399988
ACH-000718,-0.0810264950332
ACH-000720,-0.273358215549
ACH-000721,-0.20452285553599997
ACH-000724,-0.413265949269
ACH-000725,0.00305577124405
ACH-000732,-0.21556982686099999
ACH-000734,-0.137190754152
ACH-000735,-0.18599821397799998
ACH-000736,-0.347971204339
ACH-000738,-0.271730642582
ACH-000746,-0.29293019917700003
ACH-000747,-0.113582868376
ACH-000748,-0.17624761165600003
ACH-000753,-0.381940431945
ACH-000756,-0.126250494641
ACH-000757,-0.171335099513
ACH-000758,-0.034137177118199996
ACH-000760,-0.174465056378
ACH-000763,-0.08175519190000001
ACH-000764,0.159447742503
ACH-000765,-0.191527572216
ACH-000766,0.0212501896787
ACH-000767,-0.07281757466569999
ACH-000768,0.012775150539500001
ACH-000769,0.16908768199000002
ACH-000770,-0.137816210666
ACH-000771,-0.297516906529
ACH-000773,-0.131987117786
ACH-000776,-0.426121989634
ACH-000777,-0.187852618616
ACH-000778,-0.12483566861199999
ACH-000781,-0.40534928224600003
ACH-000782,-0.22489248567200001
ACH-000783,-0.741150995849
ACH-000784,-0.10286738925899999
ACH-000785,-0.245200382831
ACH-000787,-0.138947177524
ACH-000788,-0.0284651734168
ACH-000791,-0.11591176852099999
ACH-000792,-0.176320072742
ACH-000794,-0.189740827546
ACH-000796,-0.206176010293
ACH-000799,-0.20752873596299998
ACH-000800,-0.335436767363
ACH-000802,-0.195168714881
ACH-000804,-0.06772341831
ACH-000805,-0.164377811155
ACH-000809,-0.468264847068
ACH-000810,-0.103652281884
ACH-000811,-0.199229515059
ACH-000817,-0.18352964607099997
ACH-000819,-0.181740472686
ACH-000820,-0.229596599699
ACH-000821,0.072245353133
ACH-000822,-0.0785057671932
ACH-000823,-0.034276088769400005
ACH-000824,-0.38837759849200004
ACH-000827,-0.366406269123
ACH-000829,-0.0817206769636
ACH-000831,-0.165230791709
ACH-000832,0.0267637070805
ACH-000833,-0.242211090475
ACH-000834,-0.155139989132
ACH-000835,-0.152317934215
ACH-000836,-0.166258747028
ACH-000837,-0.156605365639
ACH-000838,-0.041310209026900004
ACH-000839,-0.23230827162300002
ACH-000840,-0.33632697333300005
ACH-000841,-0.36305035857900003
ACH-000843,0.018108528215
ACH-000846,-0.298392868041
ACH-000847,-0.22768965653499998
ACH-000848,0.0468304973119
ACH-000849,-0.174699793025
ACH-000851,-0.051780583286499995
ACH-000855,-0.182045775914
ACH-000856,0.027680913243400003
ACH-000858,-0.31098847456900003
ACH-000859,-0.0758153778499
ACH-000861,-0.139788554921
ACH-000862,-0.229889861847
ACH-000865,-0.209244943705
ACH-000866,-0.204443782983
ACH-000867,-0.253700756593
ACH-000869,-0.322550569496
ACH-000872,0.032130963545900004
ACH-000873,-0.117214640626
ACH-000876,-0.195840553478
ACH-000878,0.054950315778400004
ACH-000880,-0.369828434581
ACH-000881,-0.0664725138732
ACH-000882,-0.20077866048
ACH-000884,-0.231436066475
ACH-000885,0.0165050407188
ACH-000887,-0.204565711573
ACH-000888,-0.04341724690780001
ACH-000889,-0.131338416711
ACH-000890,-0.193890861131
ACH-000896,-0.21655666785900002
ACH-000898,-0.18719380803599997
ACH-000900,-0.262491846646
ACH-000901,-0.211653772174
ACH-000905,-0.22575573818300002
ACH-000906,-0.17801327070999998
ACH-000907,-0.137956081018
ACH-000910,-0.39236983694600003
ACH-000911,-0.14084273366800001
ACH-000912,-0.300250733602
ACH-000913,-0.0957951895551
ACH-000915,-0.200426095357
ACH-000916,-0.48116416321500005
ACH-000917,-0.11838750818600001
ACH-000921,-0.0759150289715
ACH-000924,-0.131409796539
ACH-000926,-0.598310479812
ACH-000928,-0.207563055035
ACH-000929,-0.382050871357
ACH-000932,-0.36527087699199995
ACH-000935,-0.265535112352
ACH-000936,-0.411915758343
ACH-000937,-0.325309868924
ACH-000938,-0.44580295601000003
ACH-000939,-0.209628759782
ACH-000941,-0.313251344639
ACH-000943,-0.321861746191
ACH-000946,-0.310577259069
ACH-000947,-0.353645950415
ACH-000948,-0.5799588552480001
ACH-000950,-0.17123570842
ACH-000953,-0.306838424033
ACH-000957,0.120949078524
ACH-000958,-0.254227788994
ACH-000960,-0.198068048173
ACH-000963,-0.140908973889
ACH-000968,-0.06300315485119999
ACH-000969,-0.6212693937780001
ACH-000973,-0.259427507676
ACH-000974,-0.362481417229
ACH-000975,-0.25750859891100003
ACH-000976,-0.162835031815
ACH-000978,0.0330055101728
ACH-000980,-0.47841937153700004
ACH-000984,-0.0698523736599
ACH-000986,-0.185530195614
ACH-000988,-0.0661214747609
ACH-000993,-0.172649509802
ACH-000994,-0.379597823181
ACH-000996,-0.182220272498
ACH-001001,-0.135502010967
ACH-001020,-0.158977222948
ACH-001028,-0.18898701149500002
ACH-001031,-0.203903187464
ACH-001038,-0.20293322929299998
ACH-001048,-0.304897826045
ACH-001050,-0.132237987202
ACH-001053,-0.161159675217
ACH-001054,-0.16831706541900002
ACH-001061,-0.33714278330799996
ACH-001067,-0.376466466224
ACH-001075,-0.084763916032
ACH-001096,-0.12131809781500001
ACH-001128,-0.12112186035700001
ACH-001134,-0.013543853845799998
ACH-001151,-0.385181551569
ACH-001163,-0.306349322175
ACH-001164,0.010254715106899999
ACH-001173,-0.142144434856
ACH-001183,-0.289167789418
ACH-001184,-0.0267125935124
ACH-001190,-0.20435601784899998
ACH-001192,-0.0654218236085
ACH-001193,-0.36032635982199995
ACH-001196,-0.27341985926999995
ACH-001197,-0.23318793587499997
ACH-001205,-0.24775229905
ACH-001211,-0.0504980260115
ACH-001212,-0.15557767382
ACH-001228,-0.321220637132
ACH-001232,-0.229742304157
ACH-001239,-0.00595078916829
ACH-001274,-0.28615072942499997
ACH-001275,-0.38808766900799996
ACH-001277,-0.0757784546703
ACH-001278,0.00718571215677
ACH-001280,-0.217020885974
ACH-001283,-0.147146995727
ACH-001289,6.61968576692e-05
ACH-001295,-0.109810775153
ACH-001300,-0.0240978936484
ACH-001301,0.0139419560568
ACH-001302,-0.406871601448
ACH-001303,0.198098353717
ACH-001306,-0.162262175747
ACH-001318,0.0792964139601
ACH-001322,-0.18045709318199998
ACH-001328,-0.305516620601
ACH-001332,-0.0688947380312
ACH-001333,-0.130365482487
ACH-001336,-0.0394845528085
ACH-001340,-0.150542198046
ACH-001346,-0.19368688759599997
ACH-001353,-0.188104555717
ACH-001354,-0.209359490379
ACH-001367,-0.09885942280889999
ACH-001368,-0.292042239564
ACH-001374,-0.287658054607
ACH-001375,-0.378502886417
ACH-001377,-0.400954715945
ACH-001380,-0.206263151527
ACH-001391,0.0127493374346
ACH-001407,-0.020727461534500002
ACH-001408,-0.0376054841631
ACH-001413,-0.10932096305
ACH-001430,-0.43152615003600003
ACH-001431,-0.102550857708
ACH-001450,-0.266268283495
ACH-001496,-0.10883669119999999
ACH-001500,-0.36588063614200006
ACH-001521,-0.249884012491
ACH-001523,-0.0759450901722
ACH-001532,-0.166085126218
ACH-001536,-0.240737083786
ACH-001550,-0.286071626121
ACH-001552,-0.105448724492
ACH-001554,-0.164506772065
ACH-001645,-0.1650916129
ACH-001654,-0.434933516575
ACH-001715,-0.11856814167400001
ACH-001735,-0.250545082607
ACH-001736,-0.10344987949699999
ACH-001737,-0.6793450012260001
ACH-001740,-0.053667801946
ACH-001745,-0.0441241414487
ACH-001750,-0.32435973103
ACH-001765,-0.14987081358100002
ACH-001956,-0.18657163730999998
ACH-001957,-0.143808342127
