,PSMF1 (9491)
ACH-000182,-0.372979921655
ACH-000183,-0.181497660733
ACH-000188,-0.488678762421
ACH-000189,-0.620586631634
ACH-000190,-0.34816868971500003
ACH-000198,-0.564334285485
ACH-000204,-0.47557366816200003
ACH-000206,-0.35407620753300006
ACH-000207,-0.395568462992
ACH-000211,-0.41229069962700005
ACH-000215,-0.000847704652491
ACH-000221,-0.39421855840099995
ACH-000222,-0.263091353959
ACH-000223,-0.27124695883
ACH-000226,-0.740257540292
ACH-000227,-0.340669076718
ACH-000228,0.00580744390962
ACH-000231,-1.15051008686
ACH-000232,0.078749654167
ACH-000233,-0.580056600734
ACH-000234,-0.159990009469
ACH-000235,-0.49077981091000006
ACH-000237,-0.545971300183
ACH-000238,-0.799732536405
ACH-000243,-0.401742019619
ACH-000244,-0.34323899445699996
ACH-000246,-0.459368537623
ACH-000248,-0.436884649217
ACH-000250,-0.448760337817
ACH-000251,-0.952138654831
ACH-000253,-0.47193939589699996
ACH-000255,-0.0930634371349
ACH-000256,-0.376203725661
ACH-000257,-0.9136257188660001
ACH-000258,-1.1809165725
ACH-000259,-0.922589830641
ACH-000260,-0.12271236492599999
ACH-000261,-0.331042467192
ACH-000262,0.0525974234623
ACH-000263,-0.18837100460700001
ACH-000264,-0.320140053881
ACH-000265,0.17414077385899998
ACH-000266,-0.687337521772
ACH-000272,-0.213844429683
ACH-000273,-0.177179761465
ACH-000274,-0.152977819728
ACH-000277,-0.23430915796100002
ACH-000278,-0.231673270765
ACH-000279,-0.152183535704
ACH-000280,-0.5616716872399999
ACH-000281,-0.153892016969
ACH-000288,-0.220319696241
ACH-000291,-0.18484049587999998
ACH-000293,-0.0697140224473
ACH-000294,-0.690007862527
ACH-000295,-0.687339433274
ACH-000296,-0.248616229936
ACH-000302,-0.89075994125
ACH-000304,-0.24325787339699997
ACH-000307,-0.37981984044100003
ACH-000308,-0.38761829776600004
ACH-000310,-0.87122896454
ACH-000311,-0.427144745035
ACH-000312,-0.672508718851
ACH-000315,-0.440049384174
ACH-000316,-0.47741878689499995
ACH-000317,-0.0334333480816
ACH-000318,-0.105793137289
ACH-000319,-0.11932867545600001
ACH-000320,-0.13555132110999998
ACH-000322,-0.271309334451
ACH-000323,0.243512089278
ACH-000324,-0.19636327413199997
ACH-000329,-0.19308038261100002
ACH-000330,-0.342497428671
ACH-000331,-0.008651349772760001
ACH-000332,-0.338526126824
ACH-000334,-0.345785275274
ACH-000335,-0.766392293062
ACH-000336,-0.613873810289
ACH-000337,-0.245307570801
ACH-000339,-0.33678022813
ACH-000341,0.246766643116
ACH-000348,-0.336432876775
ACH-000350,-0.217088199603
ACH-000352,-0.34543549223700004
ACH-000356,-0.24377163260600002
ACH-000361,-0.763998305838
ACH-000362,-0.600074787201
ACH-000363,-0.43117380940899996
ACH-000364,0.09969272318870001
ACH-000365,-0.368859118964
ACH-000366,-0.309256677985
ACH-000368,-0.232469744914
ACH-000374,-0.339336775998
ACH-000375,-0.492341328334
ACH-000376,-0.26547728429
ACH-000381,-0.302073884868
ACH-000383,-0.346908086378
ACH-000387,-0.240076517373
ACH-000389,-0.22130091349800002
ACH-000390,-0.324290879425
ACH-000393,-0.271196909204
ACH-000395,-0.159034121489
ACH-000397,-0.425904643274
ACH-000401,-0.394903525743
ACH-000402,-0.415799680968
ACH-000403,-0.323742502167
ACH-000404,-0.499883436571
ACH-000406,-0.317481872445
ACH-000407,-0.424859952028
ACH-000408,-0.396439656056
ACH-000410,-0.473125225818
ACH-000411,-0.15073600130999998
ACH-000414,-1.02423210514
ACH-000415,-0.374744016099
ACH-000416,-0.013126416240399999
ACH-000420,-0.37355235488300004
ACH-000421,-0.29625588123
ACH-000424,-0.07380156628460001
ACH-000425,-0.260392438268
ACH-000426,-1.86876703949
ACH-000427,-0.527046238375
ACH-000433,-0.44670308232100003
ACH-000436,-0.476095859212
ACH-000444,-1.19696011005
ACH-000445,-0.038236879888199994
ACH-000448,-0.599339438787
ACH-000450,-0.311198682397
ACH-000452,-0.47904850501199997
ACH-000454,-0.150147108704
ACH-000458,-0.504635345781
ACH-000459,-0.736464374392
ACH-000460,-0.631258660746
ACH-000461,-0.195874572765
ACH-000463,-0.890812490785
ACH-000464,-0.42271113219000006
ACH-000466,-0.456956852294
ACH-000467,-0.125637670936
ACH-000468,-0.5157357449719999
ACH-000469,-0.137154793475
ACH-000470,-0.609671061354
ACH-000471,-0.0921323731577
ACH-000472,-0.5979038259080001
ACH-000473,-0.277694232414
ACH-000475,-0.143126147564
ACH-000476,-0.407355306945
ACH-000477,-0.630755083729
ACH-000480,-0.270920984846
ACH-000481,-0.194418106322
ACH-000483,-0.21664225793699998
ACH-000484,-0.541390399131
ACH-000485,-0.140343685435
ACH-000486,-0.6364776173100001
ACH-000487,-0.315114202076
ACH-000488,-0.41010982623400005
ACH-000490,-0.188263782433
ACH-000491,-0.254700448532
ACH-000495,-0.252451760648
ACH-000496,-0.34047143553000003
ACH-000499,-0.21575765696999996
ACH-000500,0.254647987281
ACH-000502,-0.266844722445
ACH-000503,-0.509243996043
ACH-000505,-0.135875906665
ACH-000507,-0.182062885355
ACH-000510,-0.21156667311000002
ACH-000511,-0.81567735513
ACH-000512,-0.6684883008820001
ACH-000516,-0.151807089005
ACH-000517,-0.164965310316
ACH-000518,-0.028022021105
ACH-000520,-0.283186517742
ACH-000521,-0.297751476461
ACH-000522,-0.2526371736
ACH-000524,-0.178017757129
ACH-000527,-0.383938541889
ACH-000528,-0.252325719051
ACH-000537,-0.5423013504159999
ACH-000541,-0.396138010322
ACH-000542,-0.667636145765
ACH-000544,0.283392431178
ACH-000545,-0.159897482089
ACH-000547,-0.920706576582
ACH-000548,-0.45997787364500003
ACH-000549,-0.354574705773
ACH-000550,-0.301503328966
ACH-000552,-0.00612715700722
ACH-000556,-0.16102304259000003
ACH-000557,-0.326712876249
ACH-000570,-0.0831511690063
ACH-000571,-0.427400979411
ACH-000573,-0.188884269346
ACH-000576,-0.424355810168
ACH-000580,-0.49964725011100003
ACH-000584,-0.515489800022
ACH-000585,-0.41533849062899997
ACH-000588,-0.136395171588
ACH-000589,-0.456150951844
ACH-000591,-0.39323850520000003
ACH-000593,-0.113822682795
ACH-000600,-0.655953364408
ACH-000601,-0.320479010109
ACH-000604,-0.49085369182800004
ACH-000605,-0.273509127004
ACH-000606,-0.5158554397590001
ACH-000608,-0.37957113888899996
ACH-000614,-0.682260837168
ACH-000616,-0.367655328289
ACH-000618,-0.2044435195
ACH-000619,-0.5809088548369999
ACH-000620,-0.487271540184
ACH-000621,-0.43541372122199995
ACH-000622,-0.250521015168
ACH-000623,-0.5115119257899999
ACH-000624,-0.30642556225
ACH-000627,-0.297176134649
ACH-000630,-0.053010658946900005
ACH-000632,-0.0851449321978
ACH-000633,-0.12310989447699999
ACH-000637,-0.5488696959089999
ACH-000638,-0.753582928881
ACH-000646,-0.773982282868
ACH-000647,-0.225844957858
ACH-000648,-0.41578128759000005
ACH-000649,-0.277957913558
ACH-000651,-0.5183477439859999
ACH-000652,-0.218278219195
ACH-000653,-0.452643956908
ACH-000657,-0.534900839343
ACH-000658,0.0379210306076
ACH-000661,-0.728204534017
ACH-000662,-0.898023130822
ACH-000663,-0.453328423185
ACH-000665,-0.29900973388700003
ACH-000671,-0.23117874656399998
ACH-000673,-0.14681046990399998
ACH-000676,-0.145557818339
ACH-000677,-1.08745169605
ACH-000681,-0.249208198809
ACH-000682,-0.377455324696
ACH-000683,-0.265553408989
ACH-000684,0.139339797041
ACH-000688,-0.11245055860200001
ACH-000693,-0.32790771223000004
ACH-000694,-0.250732938703
ACH-000695,-0.07757560991880001
ACH-000696,-0.551080929154
ACH-000697,-0.330525990402
ACH-000699,-0.5380695558649999
ACH-000701,-0.466989312779
ACH-000706,-0.35021561417900005
ACH-000711,-0.282772397175
ACH-000713,-0.355047979495
ACH-000714,-0.34610353324
ACH-000718,-0.998699363402
ACH-000720,-0.374609270657
ACH-000721,-0.352389660222
ACH-000724,-0.483975175684
ACH-000725,-0.0528767254853
ACH-000732,-0.382572381532
ACH-000734,-0.10759301139699999
ACH-000735,-0.254655821595
ACH-000736,-0.381704929158
ACH-000738,-0.11344482779000001
ACH-000746,-0.6333583669380001
ACH-000747,-0.0931329468382
ACH-000748,-0.57874208478
ACH-000753,-0.458249261625
ACH-000756,-0.441958281171
ACH-000757,-0.32078989126699997
ACH-000758,-0.0907896155275
ACH-000760,-0.41908645859
ACH-000763,-0.364289833026
ACH-000764,-0.312841910451
ACH-000765,-0.204138393453
ACH-000766,-0.8322757543289999
ACH-000767,-0.472902443615
ACH-000768,-0.6426602964029999
ACH-000769,-0.446233642119
ACH-000770,-0.5987068216879999
ACH-000771,-0.154177405299
ACH-000773,-0.862752876996
ACH-000776,-0.286158835223
ACH-000777,-0.218708868622
ACH-000778,-0.17685885203600002
ACH-000781,-0.0155501641481
ACH-000782,-0.0346569928865
ACH-000783,-0.3821020441
ACH-000784,-0.324945780338
ACH-000785,-0.204418718598
ACH-000787,-0.750417313229
ACH-000788,-0.399767590361
ACH-000791,-0.413419052976
ACH-000792,-0.510512925181
ACH-000794,-0.646218067296
ACH-000796,-0.44875560478999993
ACH-000799,-0.0958896937535
ACH-000800,-0.24540582045899997
ACH-000802,-0.18493349225800002
ACH-000804,-0.42882873074699995
ACH-000805,-0.591822476469
ACH-000809,-0.248121084379
ACH-000810,-0.285249645632
ACH-000811,-0.205519004665
ACH-000817,0.09509432756760001
ACH-000819,-0.0764007730034
ACH-000820,0.0794883327844
ACH-000821,-0.09357432407400001
ACH-000822,-0.66823841427
ACH-000823,-0.582548722814
ACH-000824,-0.229818210852
ACH-000827,-0.39995870140100004
ACH-000829,-0.864639621568
ACH-000831,0.0233870886057
ACH-000832,-0.0865024293165
ACH-000833,-0.773663766864
ACH-000834,-0.477993881033
ACH-000835,-0.7065301492280001
ACH-000836,-0.309544745823
ACH-000837,-0.22461847956999997
ACH-000838,-0.0961502999133
ACH-000839,-0.674942037281
ACH-000840,0.46905606171
ACH-000841,-0.520577876988
ACH-000843,-0.21093797782600002
ACH-000846,-0.15578592461
ACH-000847,-0.42196767170500005
ACH-000848,-0.488124203425
ACH-000849,-0.0923155646968
ACH-000851,-0.38136969772699997
ACH-000855,-0.343448360954
ACH-000856,-0.323438850484
ACH-000858,-0.308200837225
ACH-000859,-0.504775224168
ACH-000861,-0.217748348485
ACH-000862,-0.371629663248
ACH-000865,-0.24834033622499999
ACH-000866,-0.344813924696
ACH-000867,-0.326319737746
ACH-000869,-1.18594452325
ACH-000872,-0.0365760510727
ACH-000873,-0.41854025662
ACH-000876,-0.332783163315
ACH-000878,-0.5613025719529999
ACH-000880,-0.260414883648
ACH-000881,-0.32027405125999997
ACH-000882,-0.658043203677
ACH-000884,-0.45410946288599996
ACH-000885,-0.336524913244
ACH-000887,-0.12417582064000002
ACH-000888,-0.300331260964
ACH-000889,0.0767164178668
ACH-000890,0.145503497348
ACH-000896,-0.1254176827
ACH-000898,0.0913454621504
ACH-000900,-0.520052370607
ACH-000901,-0.259581424402
ACH-000905,-0.49760773417599996
ACH-000906,-0.545541305726
ACH-000907,-0.467279523735
ACH-000910,-0.128801284764
ACH-000911,-0.6128577606610001
ACH-000912,-0.537102787573
ACH-000913,-0.320993692348
ACH-000915,-0.6589064701199999
ACH-000916,-0.0190722085122
ACH-000917,-0.14425167863399999
ACH-000921,-0.307880957303
ACH-000924,-0.462922122005
ACH-000926,-0.432792087765
ACH-000928,-0.367385998983
ACH-000929,-0.6149940669489999
ACH-000932,-0.07077371005210001
ACH-000935,-0.124497167628
ACH-000936,-0.358786905833
ACH-000937,-0.321386693175
ACH-000938,-0.598666239659
ACH-000939,-0.202237673689
ACH-000941,0.0428254934783
ACH-000943,-0.125144904212
ACH-000946,-0.214059200566
ACH-000947,-0.241240463314
ACH-000948,-0.17563593292
ACH-000950,-0.206726959778
ACH-000953,-0.704342406691
ACH-000957,-0.5235010565529999
ACH-000958,-0.47778666443000006
ACH-000960,-0.323339483489
ACH-000963,-0.0115834796701
ACH-000968,-0.587391142002
ACH-000969,-0.196762501707
ACH-000973,-0.131769564364
ACH-000974,-0.354358977125
ACH-000975,-0.457776192038
ACH-000976,-0.505679806237
ACH-000978,-0.0678269703232
ACH-000980,-0.609641725385
ACH-000984,-0.17946525652399997
ACH-000986,-0.159294730917
ACH-000988,0.0458644960366
ACH-000993,-0.45832761143899997
ACH-000994,-0.37338969964
ACH-000996,-0.344173298627
ACH-001001,-0.48301376621299996
ACH-001020,-0.600314087146
ACH-001028,-0.6758435463160001
ACH-001031,-0.159770810962
ACH-001038,-0.203767590807
ACH-001048,-0.150780649755
ACH-001050,-0.6005627821289999
ACH-001053,-0.42294284142
ACH-001054,-0.7473259585519999
ACH-001061,-0.185960755821
ACH-001067,-0.6148835921600001
ACH-001075,-0.23719297519000002
ACH-001096,-0.512654590895
ACH-001128,-0.353491964732
ACH-001134,-0.678521546832
ACH-001151,-0.16997011832800002
ACH-001163,-0.300708129018
ACH-001164,-0.349593786505
ACH-001173,-1.01061165524
ACH-001183,-0.282085073878
ACH-001184,-0.0322388175738
ACH-001190,-0.159252557007
ACH-001192,-0.442402504824
ACH-001193,-0.7075039896449999
ACH-001196,-0.16863611714
ACH-001197,-0.82094699794
ACH-001205,-0.309530288811
ACH-001211,-0.05803689590219999
ACH-001212,-0.196695536875
ACH-001228,-0.29666266387699997
ACH-001232,-0.296071318013
ACH-001239,-0.338390095828
ACH-001274,-0.198286061329
ACH-001275,-0.225408038123
ACH-001277,-0.22617152914000002
ACH-001278,-0.580505159176
ACH-001280,-1.4181280738100002
ACH-001283,-0.46082779056699996
ACH-001289,-0.361003356619
ACH-001295,0.053186144195
ACH-001300,-0.380195948428
ACH-001301,-0.21136146112999998
ACH-001302,-0.561578339211
ACH-001303,0.45939861676000004
ACH-001306,-0.352289800286
ACH-001318,0.0139537933592
ACH-001322,0.0826168947953
ACH-001328,-0.377777155157
ACH-001332,-0.254657519467
ACH-001333,-0.27932906153799997
ACH-001336,-0.520227634529
ACH-001340,-0.453709427247
ACH-001346,-0.126603276562
ACH-001353,-0.6360721924939999
ACH-001354,-0.0436698068102
ACH-001367,0.012091583780799999
ACH-001368,-0.594088950551
ACH-001374,-0.515402259987
ACH-001375,-0.307481733257
ACH-001377,-0.455413914692
ACH-001380,-0.784158267332
ACH-001391,-0.35140570206200006
ACH-001407,-0.0819706707539
ACH-001408,-0.35029569449000003
ACH-001413,-0.561471310041
ACH-001430,-0.371898443886
ACH-001431,-0.252715472349
ACH-001450,-0.311837140184
ACH-001496,-0.129819762025
ACH-001500,0.0618511668398
ACH-001521,-0.279223456327
ACH-001523,-0.335351672839
ACH-001532,-0.241140123152
ACH-001536,-0.727896394595
ACH-001550,-0.36100262499700003
ACH-001552,-0.252949736381
ACH-001554,-0.414341080362
ACH-001645,-0.9248808698119999
ACH-001654,-0.559148538139
ACH-001715,-0.162975613533
ACH-001735,-0.161293173392
ACH-001736,-0.731749490499
ACH-001737,-0.563655645696
ACH-001740,-0.249247432036
ACH-001745,-0.11836544322
ACH-001750,-0.12061828234000001
ACH-001765,0.0497015902916
ACH-001956,-1.6375624004799998
ACH-001957,-0.36747693422
