,PAIP2 (51247)
ACH-000004,0.073000539412
ACH-000007,0.027356199237599996
ACH-000009,-0.0175848267255
ACH-000011,-0.0575548944204
ACH-000012,0.0295774113964
ACH-000013,-0.0815849645944
ACH-000014,-0.00769804475061
ACH-000015,-0.153968509521
ACH-000017,0.14047303467299999
ACH-000018,0.0299298777146
ACH-000019,0.000320549311453
ACH-000021,-0.169263522244
ACH-000022,-0.0022755809928000003
ACH-000025,0.11303371939500001
ACH-000028,-0.05109853969980001
ACH-000030,-0.0588043939982
ACH-000035,0.0031326525035700005
ACH-000036,-0.020639776488
ACH-000037,-0.0494398296774
ACH-000039,-0.135275303091
ACH-000040,-0.152962284345
ACH-000041,-0.0211863692019
ACH-000042,-0.06635181625230001
ACH-000045,-0.008338552489249999
ACH-000047,0.0295299950254
ACH-000052,-0.128225373699
ACH-000053,-0.157431152109
ACH-000054,-0.141135472785
ACH-000055,-0.20175015964600002
ACH-000060,-0.09234638193900001
ACH-000067,-0.146081175569
ACH-000070,0.19077570193
ACH-000075,0.106847128512
ACH-000078,-0.126852430802
ACH-000082,-0.020121588906700003
ACH-000085,-0.281819587486
ACH-000086,0.0227826059809
ACH-000087,-0.09320672493200001
ACH-000092,0.0296665303069
ACH-000095,0.012877405740700001
ACH-000097,0.0143668762926
ACH-000098,-0.0800058319454
ACH-000099,-0.156290906555
ACH-000108,-0.108764274101
ACH-000113,-0.10094766247000002
ACH-000115,0.09661087076880001
ACH-000116,-0.148783789779
ACH-000118,-0.197572558871
ACH-000120,0.00137163788252
ACH-000123,0.0233075686725
ACH-000127,0.00989677874374
ACH-000128,-0.011698770439500001
ACH-000132,-0.148999948564
ACH-000133,-0.0599990913466
ACH-000137,-0.0826136805973
ACH-000138,-0.0158189352918
ACH-000142,-0.0192459276209
ACH-000143,-0.00426763683241
ACH-000146,0.0827017733419
ACH-000148,-0.07521428959710001
ACH-000150,-0.30696098754900003
ACH-000152,-0.0737573497439
ACH-000153,0.039645584967699994
ACH-000159,0.0270624480368
ACH-000160,-0.111418288346
ACH-000163,-0.21652202096700002
ACH-000167,-0.0960319554363
ACH-000168,0.0552980907483
ACH-000169,-0.051573487002
ACH-000178,-0.157648441781
ACH-000182,-0.115057808749
ACH-000183,-0.0518686983124
ACH-000188,-0.0350779805418
ACH-000189,-0.17976380338
ACH-000190,0.050382104377800004
ACH-000198,0.16686459335200002
ACH-000204,-0.337928331235
ACH-000206,0.005461791405749999
ACH-000207,0.10570974113199999
ACH-000211,-0.0799221962818
ACH-000215,0.021366592313299997
ACH-000221,0.028077570277999998
ACH-000222,-0.197596887477
ACH-000223,0.0343784210266
ACH-000226,0.06318228582999999
ACH-000227,-0.172197016024
ACH-000228,-0.0744200829912
ACH-000231,-0.0585102676919
ACH-000232,-0.11637729650999999
ACH-000233,-0.147928177446
ACH-000234,-0.07507751513460001
ACH-000235,-0.018374130862
ACH-000237,-0.0524903620027
ACH-000238,-0.11216299412599999
ACH-000243,-0.164004220589
ACH-000244,0.0662806072099
ACH-000246,-0.08102641619960001
ACH-000248,0.0645773836795
ACH-000250,-0.059562633024100003
ACH-000251,-0.150888755329
ACH-000253,-0.158249137792
ACH-000255,-0.11735911212099999
ACH-000256,-0.24629946923700002
ACH-000257,-0.0641397444883
ACH-000258,-0.12211576975600001
ACH-000259,-0.17455635170699998
ACH-000260,0.0622219884499
ACH-000261,-0.193574568231
ACH-000262,0.158712673281
ACH-000263,-0.17670905420400002
ACH-000264,-0.29495314389000005
ACH-000265,-0.127184996286
ACH-000266,-0.165569520967
ACH-000272,-0.0695495437851
ACH-000273,-0.0316382423299
ACH-000274,-0.19291358361900002
ACH-000277,-0.165792231365
ACH-000278,0.211855183951
ACH-000279,-0.0551460077558
ACH-000280,-0.0307076095065
ACH-000281,-0.124552350471
ACH-000288,-0.0279344252936
ACH-000291,-0.0809752104764
ACH-000293,0.021648237249199998
ACH-000294,-0.0620075510568
ACH-000295,-0.104151715254
ACH-000296,-0.007485670903899999
ACH-000302,0.105901466835
ACH-000304,0.285017596562
ACH-000307,-0.0678313066444
ACH-000308,-0.059636285219900005
ACH-000310,-0.192977195445
ACH-000311,-0.0549652324066
ACH-000312,-0.16774738157299998
ACH-000315,0.07451860873110001
ACH-000316,0.219547288611
ACH-000317,0.12987198826
ACH-000318,-0.00289373216709
ACH-000319,-0.0596182924656
ACH-000320,-0.142301227905
ACH-000322,-0.181583998232
ACH-000323,-0.0463156205737
ACH-000324,-0.08375866473460002
ACH-000329,-0.058083285087599995
ACH-000330,-0.033657606771499995
ACH-000331,-0.181082383613
ACH-000332,-0.08040499187460001
ACH-000334,-0.052369292794199995
ACH-000335,0.0482501594699
ACH-000336,-0.0526360909364
ACH-000337,-0.193816615414
ACH-000339,-0.0205730405628
ACH-000341,-0.223080742684
ACH-000348,-0.18060635926899998
ACH-000350,-0.158153584384
ACH-000352,0.058999481175
ACH-000356,-0.0610501698878
ACH-000361,-0.32087702806699997
ACH-000362,0.00796952683813
ACH-000363,0.040542062574999996
ACH-000364,0.0434917103286
ACH-000365,0.171895560661
ACH-000366,-0.0664604740678
ACH-000368,-0.159247367286
ACH-000374,0.188177119296
ACH-000375,0.0314330374123
ACH-000376,-0.128305888009
ACH-000381,0.0138238100168
ACH-000383,-0.07237628329689999
ACH-000387,-0.00881299475443
ACH-000389,-0.036837042036599994
ACH-000390,-0.107619915263
ACH-000393,-0.156019660996
ACH-000395,-0.19391143595600002
ACH-000397,-0.046080640311
ACH-000401,-0.004437044172920001
ACH-000402,0.221536089414
ACH-000403,-0.158167414733
ACH-000404,-0.0666642849801
ACH-000406,-0.0755894089959
ACH-000407,0.008194159226529999
ACH-000408,0.0748761293987
ACH-000410,0.018020731564599997
ACH-000411,-0.113275256667
ACH-000414,-0.09308291734760002
ACH-000415,0.0045658829194
ACH-000416,-0.0652191704366
ACH-000420,-0.00521447266119
ACH-000421,-0.00468218590552
ACH-000424,-0.113296815586
ACH-000425,-0.0176889880634
ACH-000426,-0.034489432283099995
ACH-000427,-0.296751108567
ACH-000433,-0.161738272646
ACH-000436,0.0347731328588
ACH-000444,0.0483263864767
ACH-000445,-0.10932527278200001
ACH-000448,0.0471254027152
ACH-000450,0.12814462144000002
ACH-000452,-0.140027822233
ACH-000454,0.0656874020791
ACH-000458,0.0344061168949
ACH-000459,0.0549523526205
ACH-000460,-0.0267998125636
ACH-000461,-0.0506352577053
ACH-000463,-0.042349384593699996
ACH-000464,-0.116957245313
ACH-000466,0.0171611878166
ACH-000467,-0.10799729374000001
ACH-000468,-0.09351239791310001
ACH-000469,-0.09505926213310001
ACH-000470,-0.16734006316400002
ACH-000471,-0.10355547889599999
ACH-000472,0.022135345172799997
ACH-000473,0.09013885771839998
ACH-000475,-0.0071598312945799995
ACH-000476,-0.013810798585900001
ACH-000477,0.023952919024099996
ACH-000480,-0.0524715057821
ACH-000481,-0.0450867157003
ACH-000483,-0.0790241146983
ACH-000484,-0.037007427001300004
ACH-000485,0.09241589340050001
ACH-000486,-0.0675610849069
ACH-000487,-0.120917180332
ACH-000488,-0.0457827510054
ACH-000490,-0.09693671513589999
ACH-000491,-0.118329426043
ACH-000495,-0.0628525945393
ACH-000496,-0.0611179196937
ACH-000499,-0.145601513431
ACH-000500,-0.270321169162
ACH-000502,0.0282753260195
ACH-000503,0.101704723793
ACH-000505,0.0353290030306
ACH-000507,0.0286980228653
ACH-000510,-0.0875441805627
ACH-000511,-0.11226177697899999
ACH-000512,-0.033162710447
ACH-000516,-0.0389592769046
ACH-000517,-0.0949393764524
ACH-000518,0.0232150602126
ACH-000520,-0.11147754735200001
ACH-000521,0.040331334356999995
ACH-000522,-0.26078749881700003
ACH-000524,-0.141705601798
ACH-000527,-0.08285005341410001
ACH-000528,-0.0668420731902
ACH-000537,-0.111056345151
ACH-000541,-0.0860537692719
ACH-000542,-0.06443526374269999
ACH-000544,-0.08211752807110001
ACH-000545,0.049883362
ACH-000547,-0.219760457987
ACH-000548,-0.10176627295099999
ACH-000549,0.00414839552029
ACH-000550,-0.06775970406449999
ACH-000552,-0.0758584973845
ACH-000556,-0.041289939069800004
ACH-000557,-0.0808403412653
ACH-000570,0.0524462138014
ACH-000571,-0.143529817543
ACH-000573,-0.0127705605874
ACH-000576,0.12809305782
ACH-000580,-0.206037751219
ACH-000584,0.0273243700795
ACH-000585,-0.17662516979
ACH-000588,-0.06538880268040001
ACH-000589,0.006709429782390001
ACH-000591,-0.24380311369899998
ACH-000593,-0.141797273901
ACH-000600,-0.0482125243804
ACH-000601,-0.181411282304
ACH-000604,-0.0415486996712
ACH-000605,-0.0601018085437
ACH-000606,-0.100679487949
ACH-000608,-0.07111944908489999
ACH-000614,-0.06536967943130001
ACH-000616,-0.09806600302919999
ACH-000618,-0.0594631175951
ACH-000619,0.07937366777419999
ACH-000620,-0.0692608562187
ACH-000621,-0.012856589810799998
ACH-000622,0.044517934982799996
ACH-000623,-0.215794895645
ACH-000624,-0.04660071747359999
ACH-000627,-0.111270857689
ACH-000630,-0.102967612619
ACH-000632,-0.026168054224200002
ACH-000633,-0.14128965615800002
ACH-000637,0.0416320436762
ACH-000638,-0.193695751272
ACH-000646,-0.0540136847271
ACH-000647,-0.0779039688189
ACH-000648,-0.105743178758
ACH-000649,0.020236395602
ACH-000651,-0.130891785871
ACH-000652,0.0653905732714
ACH-000653,-0.108962961766
ACH-000657,-0.129405883548
ACH-000658,0.022503819249599998
ACH-000661,-0.0615378296512
ACH-000662,-0.0339827048574
ACH-000663,-0.128404817614
ACH-000665,-0.0580847618086
ACH-000671,-0.26922515804200003
ACH-000673,-0.0576168133891
ACH-000676,-0.126531404002
ACH-000677,-0.282086393342
ACH-000681,-0.126969597869
ACH-000682,-0.08307778638230001
ACH-000683,-0.09557969629969999
ACH-000684,0.023967563360500002
ACH-000688,-0.0156678208221
ACH-000693,-0.13796523884700002
ACH-000694,-0.0323175498308
ACH-000695,-0.044727654449300006
ACH-000696,-0.00624165402135
ACH-000697,-0.0161386110137
ACH-000699,-0.19752865716899998
ACH-000701,0.11198996052200001
ACH-000706,0.055543974365600005
ACH-000711,-0.12952366474000002
ACH-000713,0.114237692764
ACH-000714,-0.13285421917999998
ACH-000718,-0.016271467432999998
ACH-000720,0.0439998686039
ACH-000721,0.0018741232920300001
ACH-000724,0.0014456620048599999
ACH-000725,-0.08949493914119999
ACH-000732,-0.11444100659600001
ACH-000734,-0.14125088484099999
ACH-000735,-0.157160025943
ACH-000736,-0.162204435146
ACH-000738,-0.10370807922599999
ACH-000746,-0.0864479514851
ACH-000747,0.00123095788496
ACH-000748,0.0436627844205
ACH-000753,-0.0880956442368
ACH-000756,-0.0935185366542
ACH-000757,-0.104591299785
ACH-000758,-0.125181248795
ACH-000760,0.0905628868434
ACH-000763,0.0384280618666
ACH-000764,0.0821288951928
ACH-000765,0.06510626639190001
ACH-000766,0.0527647268141
ACH-000767,-0.0175171922011
ACH-000768,-0.26079710484900004
ACH-000769,-0.0376273819596
ACH-000770,-0.10232562767100001
ACH-000771,-0.040345094984400004
ACH-000773,-0.123496720033
ACH-000776,-0.10425991832499999
ACH-000777,-0.0507149983079
ACH-000778,0.07273299914919999
ACH-000781,-0.12140768625600001
ACH-000782,0.07984035810060001
ACH-000783,-0.235651041595
ACH-000784,-0.12107546482300001
ACH-000785,-0.19881735982299997
ACH-000787,-0.129041277452
ACH-000788,-0.0455922898479
ACH-000791,-0.18441190666299997
ACH-000792,-0.00338056454725
ACH-000794,-0.124792391906
ACH-000796,-0.2272549306
ACH-000799,-0.378427642171
ACH-000800,0.06546426869109999
ACH-000802,-0.005707886368399999
ACH-000804,0.0766034428479
ACH-000805,-0.1108575085
ACH-000809,-0.0152891974779
ACH-000810,0.07818836029080001
ACH-000811,0.0148015203352
ACH-000817,-0.18854464032200002
ACH-000819,0.051129430396499996
ACH-000820,-0.33653960420699996
ACH-000821,-0.0322251851142
ACH-000822,0.0147286734009
ACH-000823,-0.0669329271069
ACH-000824,-0.111666555621
ACH-000827,-0.0625792900882
ACH-000829,-0.00285195083111
ACH-000831,0.0275623932603
ACH-000832,0.03237976345390001
ACH-000833,-0.0519827936851
ACH-000834,-0.0257566193478
ACH-000835,0.12080584625299999
ACH-000836,-0.0262030414708
ACH-000837,-0.11419542120500001
ACH-000838,-0.35438969178400004
ACH-000839,-0.0554205886396
ACH-000840,-0.2195621235
ACH-000841,-0.17827173616500003
ACH-000843,-0.0604012033074
ACH-000846,0.0273572196954
ACH-000847,0.00078719208947
ACH-000848,-0.0345323226828
ACH-000849,0.0330633655452
ACH-000851,-0.027178822816
ACH-000855,0.0463812568381
ACH-000856,-0.112408123566
ACH-000858,-0.08945778829939999
ACH-000859,-0.012927884529799998
ACH-000861,-0.0406145631434
ACH-000862,-0.0651771899156
ACH-000865,-0.046051194265400004
ACH-000866,-0.11803352962000001
ACH-000867,-0.18051155510800002
ACH-000869,-0.00141932564854
