,UBE2B (7320)
ACH-000004,-0.103617671304
ACH-000007,-0.08732710614039998
ACH-000009,-0.143377148866
ACH-000011,0.15585981218
ACH-000012,-0.0103904674902
ACH-000013,0.169926063235
ACH-000014,0.0193587818628
ACH-000015,0.011461097086700001
ACH-000017,0.0498509282849
ACH-000018,-0.206377562865
ACH-000019,-0.0380257312781
ACH-000021,-0.173967884577
ACH-000022,0.0161772054117
ACH-000025,-0.139054230707
ACH-000028,-0.0100416662989
ACH-000030,0.053543718576300005
ACH-000035,0.10744065406199999
ACH-000036,0.0481262984804
ACH-000037,0.182640085753
ACH-000039,0.0140721955891
ACH-000040,0.08117713604
ACH-000041,0.00373467395626
ACH-000042,-0.0109497629494
ACH-000045,0.119863676352
ACH-000047,0.0139045739203
ACH-000052,0.124005628018
ACH-000053,-0.00998523930583
ACH-000054,-0.07024721083549999
ACH-000055,0.0422700866736
ACH-000060,0.07462109354789999
ACH-000067,0.07920183763710001
ACH-000070,0.5118977304300001
ACH-000075,-0.0944331130346
ACH-000078,-0.200298927128
ACH-000082,0.0716383753804
ACH-000085,0.0218538745499
ACH-000086,0.0140973991133
ACH-000087,-0.016293709896
ACH-000092,0.0744486667359
ACH-000095,0.0146868443695
ACH-000097,0.006074324470159999
ACH-000098,0.04767618991190001
ACH-000099,-0.09484702896410001
ACH-000108,-0.054821619464
ACH-000113,0.252411172971
ACH-000115,0.00220106882633
ACH-000116,0.0762458865369
ACH-000118,-0.011504488507100001
ACH-000120,0.10991651103599999
ACH-000123,0.12811083228700001
ACH-000127,0.0169008833519
ACH-000128,0.00406028407454
ACH-000132,0.129985029371
ACH-000133,-0.0011048292712799999
ACH-000137,0.131376376087
ACH-000138,-0.026919411102700002
ACH-000142,0.12486121837000001
ACH-000143,0.221656461221
ACH-000146,0.06215506916230001
ACH-000148,0.0710962527651
ACH-000150,-0.23630483548599998
ACH-000152,0.0231412218127
ACH-000153,0.122531267271
ACH-000159,0.271461266813
ACH-000160,0.512529515309
ACH-000163,0.0398280153165
ACH-000167,0.665146015417
ACH-000168,0.286272432071
ACH-000169,-0.0808954864617
ACH-000178,0.20249289548000002
ACH-000182,0.187573668266
ACH-000183,-0.166509767239
ACH-000188,0.115148075939
ACH-000189,-0.059289991526300004
ACH-000190,0.422160648645
ACH-000198,0.186539161367
ACH-000204,0.137904758717
ACH-000206,0.06884066559280001
ACH-000207,0.09284933436619999
ACH-000211,0.11594613007099999
ACH-000215,0.162305951113
ACH-000221,0.208709794427
ACH-000222,-0.160120529061
ACH-000223,0.121124635896
ACH-000226,-0.023946628360200003
ACH-000227,-0.0643211922611
ACH-000228,-0.062954070921
ACH-000231,0.12990930559900002
ACH-000232,0.019268237287299997
ACH-000233,0.0803324620655
ACH-000234,0.110045096759
ACH-000235,-0.0695498217655
ACH-000237,0.0890268287805
ACH-000238,0.05208183956069999
ACH-000243,-0.019796093509400002
ACH-000244,0.08239233725110001
ACH-000246,-0.0444293544221
ACH-000248,0.056732845668699995
ACH-000250,0.188857389493
ACH-000251,0.06161708779709999
ACH-000253,0.17686895516800002
ACH-000255,0.133190977964
ACH-000256,0.165353324698
ACH-000257,-0.04642566732890001
ACH-000258,0.0446328490098
ACH-000259,-0.25940521057599997
ACH-000260,0.009876726018899998
ACH-000261,0.0077295564667799995
ACH-000262,0.122623090209
ACH-000263,-0.0143895926633
ACH-000264,-0.0332616086986
ACH-000265,-0.05432680524899999
ACH-000266,-0.06825466463669999
ACH-000272,0.16053519301400002
ACH-000273,0.028925533492200003
ACH-000274,0.13605825147700001
ACH-000277,0.08617310777760001
ACH-000278,0.250625859086
ACH-000279,0.10806036460200001
ACH-000280,0.0837759649192
ACH-000281,0.11580530275800001
ACH-000288,0.0375941950057
ACH-000291,0.0691677482516
ACH-000293,-0.00297936116156
ACH-000294,0.161926531687
ACH-000295,0.08418561971869999
ACH-000296,0.12806591162
ACH-000302,0.0025221602719099996
ACH-000304,0.34721579167800004
ACH-000307,0.14338023777
ACH-000308,0.158828650939
ACH-000310,-0.360447692312
ACH-000311,-0.026927041779
ACH-000312,-0.0638786080212
ACH-000315,0.23059620887899998
ACH-000316,0.125529915662
ACH-000317,0.0622574072757
ACH-000318,0.18820392700199998
ACH-000319,-0.027528066371599998
ACH-000320,-0.0321526464797
ACH-000322,0.115940696581
ACH-000323,0.11247467964000002
ACH-000324,0.0730816160856
ACH-000329,0.056849818258800006
ACH-000330,0.152423803133
ACH-000331,0.021959682942400003
ACH-000332,0.041323875018699996
ACH-000334,-0.0112460957883
ACH-000335,-0.327121938412
ACH-000336,0.148338738782
ACH-000337,-0.0972863614994
ACH-000339,-0.0720102974748
ACH-000341,-0.176195833802
ACH-000348,0.00162394508596
ACH-000350,-0.0169261772269
ACH-000352,0.132610063082
ACH-000356,0.018994570009
ACH-000361,-0.11091749410700001
ACH-000362,0.0585458561673
ACH-000363,0.0989662533838
