,MEST (4232)
ACH-000004,0.218969103805
ACH-000007,0.26332146109
ACH-000009,0.176128883754
ACH-000011,0.24171494048
ACH-000012,0.0786905347657
ACH-000013,0.0807994779667
ACH-000014,-0.12915029033199998
ACH-000015,0.19100922259199998
ACH-000017,0.25697352800900003
ACH-000018,0.32438364491099997
ACH-000019,0.193994814589
ACH-000021,0.023404322390200002
ACH-000022,0.19352927127300001
ACH-000025,0.00105581843788
ACH-000028,0.107739205593
ACH-000030,0.157914511172
ACH-000035,0.24346552677299999
ACH-000036,0.141726438131
ACH-000037,0.082395249101
ACH-000039,0.0352655870639
ACH-000040,0.0693084717205
ACH-000041,0.134845777495
ACH-000042,0.0908814385134
ACH-000045,0.195744910775
ACH-000047,0.038718414083199995
ACH-000052,0.295055315187
ACH-000053,0.19783165566
ACH-000054,0.040104450841699994
ACH-000055,-0.19572977873300001
ACH-000060,0.19436360021
ACH-000067,-0.023183082600199998
ACH-000070,0.242820424007
ACH-000075,-0.0975031457298
ACH-000078,0.18635708644699997
ACH-000082,0.14631027287599999
ACH-000085,0.212961888312
ACH-000086,0.282322422941
ACH-000087,0.0978586275926
ACH-000092,0.130469258795
ACH-000095,0.16403049114600002
ACH-000097,0.0905397759028
ACH-000098,0.058810983019699996
ACH-000099,0.203817266617
ACH-000108,0.290520190282
ACH-000113,0.405267717087
ACH-000115,0.18493956374200002
ACH-000116,0.13920253420700002
ACH-000118,0.0470418372596
ACH-000120,0.0550914757503
ACH-000123,0.24140261268000002
ACH-000127,0.0954587023457
ACH-000128,0.114274084908
ACH-000132,0.09591210665510001
ACH-000133,0.138429769753
ACH-000137,0.18649360910999999
ACH-000138,0.0809812984391
ACH-000142,0.402098314766
ACH-000143,0.14578503808
ACH-000146,0.205874894197
ACH-000148,0.195097653008
ACH-000150,0.138619914502
ACH-000152,0.0161691253437
ACH-000153,-0.200212278198
ACH-000159,0.123786955251
ACH-000160,0.11431264744200001
ACH-000163,0.13838359740199999
ACH-000167,-0.0722512815675
ACH-000168,0.308401974313
ACH-000169,0.130571527435
ACH-000178,0.0473651225158
ACH-000182,0.0951193290997
ACH-000183,0.027577622630900002
ACH-000188,0.0415594233101
ACH-000189,0.0458749138577
ACH-000190,-0.10962033691199999
ACH-000198,0.112109887552
ACH-000204,-0.10576227388599999
ACH-000206,0.18184624621800002
ACH-000207,0.34007969877300004
ACH-000211,0.020541288452299997
ACH-000215,0.259419507113
ACH-000221,0.0123979409705
ACH-000222,0.0471028686924
ACH-000223,0.08232607302310001
ACH-000226,0.13743665781199998
ACH-000227,0.004721982870899999
ACH-000228,0.368722728394
ACH-000231,0.147907472004
ACH-000232,0.0810918976613
ACH-000233,0.174120968904
ACH-000234,0.0041640981909
ACH-000235,0.123989633653
ACH-000237,0.050393331772
ACH-000238,0.11261554226500001
ACH-000243,0.170538591379
ACH-000244,-0.042983477441499995
ACH-000246,-0.0854383461531
ACH-000248,0.175430773418
ACH-000250,-0.0125180029959
ACH-000251,-0.17567552126699998
ACH-000253,0.126742686883
ACH-000255,0.060692258832599995
ACH-000256,-0.008643819963350001
ACH-000257,0.39258950516400004
ACH-000258,0.025295550986099997
ACH-000259,0.11658148949000001
ACH-000260,0.011002279370899998
ACH-000261,0.197304329077
ACH-000262,0.18742160264600002
ACH-000263,0.353491003668
ACH-000264,0.132023077754
ACH-000265,0.183452789579
ACH-000266,0.057771632351799995
ACH-000272,0.08793156291200001
ACH-000273,0.111893754643
ACH-000274,0.121624532915
ACH-000277,0.264467548801
ACH-000278,0.06670686372069999
ACH-000279,0.0991230269111
ACH-000280,0.23992532080200002
ACH-000281,0.0708897689663
ACH-000288,0.058695480577600004
ACH-000291,0.175099780528
ACH-000293,0.044786576727300006
ACH-000294,0.499051561154
ACH-000295,0.303162165917
ACH-000296,0.170639203868
ACH-000302,0.11793750924799999
ACH-000304,0.198510192722
ACH-000307,0.145777848575
ACH-000308,0.19841415312600003
ACH-000310,0.212560202598
ACH-000311,0.0978905221071
ACH-000312,0.197588120531
ACH-000315,0.159311092649
ACH-000316,0.27027852326900004
ACH-000317,0.0675052090046
ACH-000318,0.091872376769
ACH-000319,0.283779556822
ACH-000320,0.20023485432100002
ACH-000322,0.07067965697260001
ACH-000323,-0.16545781424699998
ACH-000324,0.15475247427799999
ACH-000329,0.030344223470799996
ACH-000330,-0.08635562882619999
ACH-000331,0.053086013661
ACH-000332,0.0845495290073
ACH-000334,0.21097524085299998
ACH-000335,-0.132603603284
ACH-000336,0.729103090474
ACH-000337,0.05114368450669999
ACH-000339,0.0202911441487
ACH-000341,0.109445321502
ACH-000348,0.134775277388
ACH-000350,0.293226820726
ACH-000352,0.161000089185
ACH-000356,0.0532597589994
ACH-000361,0.33682411766099996
ACH-000362,0.27850166748000005
ACH-000363,0.05620604342880001
ACH-000364,0.103302972739
ACH-000365,0.346880048693
ACH-000366,0.17125185108399998
ACH-000368,-0.0952401069761
ACH-000374,0.0549882108352
ACH-000375,-0.039123440267300004
ACH-000376,0.0567524329732
ACH-000381,0.150271432942
ACH-000383,0.0903219915595
ACH-000387,0.13723100090399998
ACH-000389,0.26239119668600003
ACH-000390,0.147301843267
ACH-000393,0.22209918174499998
ACH-000395,0.0639018186611
ACH-000397,0.054284798877999994
ACH-000401,0.220833598407
ACH-000402,0.553984869551
ACH-000403,0.139876777311
ACH-000404,0.142939961861
ACH-000406,0.17229707332199998
ACH-000407,0.167656961659
ACH-000408,0.164477571499
ACH-000410,0.0776561017331
ACH-000411,0.19070953620099998
ACH-000414,0.137400703225
ACH-000415,0.154429841271
ACH-000416,0.100553487211
ACH-000420,0.250320527135
ACH-000421,0.16024959014
ACH-000424,0.178103962046
ACH-000425,0.04950574679769999
ACH-000426,0.10555489543299999
ACH-000427,0.31832361074099996
ACH-000433,-0.183431352482
ACH-000436,-0.0686197271588
ACH-000444,0.224558377176
ACH-000445,0.130645283945
ACH-000448,0.164970856481
ACH-000450,0.251456286641
ACH-000452,0.122052221958
ACH-000454,0.0825608792617
ACH-000458,-0.011307875424500001
ACH-000459,-0.113046079472
ACH-000460,0.0705949599397
ACH-000461,0.163664071979
ACH-000463,0.026881130460099996
ACH-000464,0.0231979379709
ACH-000466,-0.101408315149
ACH-000467,0.106466428347
ACH-000468,0.280195198936
ACH-000469,0.0427412522583
ACH-000470,0.306234054907
ACH-000471,0.08939510257000001
ACH-000472,0.223663553059
ACH-000473,0.114473675321
ACH-000475,0.006542029535310001
ACH-000476,-0.159843522229
ACH-000477,0.167901066807
ACH-000480,0.107057975044
ACH-000481,0.20203347739
ACH-000483,-0.252140834136
ACH-000484,0.37533730789
ACH-000485,0.024319545281400002
ACH-000486,0.255342575768
