,EIF3H (8667)
ACH-000004,-1.01844288099
ACH-000007,-1.18295105708
ACH-000009,-1.28942938192
ACH-000011,-1.3447843085100002
ACH-000012,-0.959652928154
ACH-000013,-1.03089684214
ACH-000014,-1.22994215118
ACH-000015,-0.956425571047
ACH-000017,-0.632866113324
ACH-000018,-0.875551398526
ACH-000019,-1.10425960605
ACH-000021,-0.7503143696760001
ACH-000022,-0.907888104946
ACH-000025,-0.816029117992
ACH-000028,-0.929512539628
ACH-000030,-0.872373063318
ACH-000035,-0.887716313349
ACH-000036,-1.09139311068
ACH-000037,-0.9720357003579999
ACH-000039,-1.60986915206
ACH-000040,-0.7237888843160001
ACH-000041,-1.01034706617
ACH-000042,-0.757945291275
ACH-000045,-0.688297125599
ACH-000047,-1.01614726108
ACH-000052,-1.15524205973
ACH-000053,-1.04571810092
ACH-000054,-0.779121702801
ACH-000055,-1.06992437699
ACH-000060,-0.90315617934
ACH-000067,-1.0739665057899999
ACH-000070,-0.63448544687
ACH-000075,-0.950529401451
ACH-000078,-1.14326370976
ACH-000082,-0.6270205341749999
ACH-000085,-0.717666334638
ACH-000086,-0.4852031448
ACH-000087,-1.0534602355
ACH-000092,-0.954170447967
ACH-000095,-1.20957930986
ACH-000097,-1.1258942723999998
ACH-000098,-1.0308757509200002
ACH-000099,-1.2209071600799999
ACH-000108,-0.6831439586229999
ACH-000113,-0.723777065854
ACH-000115,-1.2068954543000001
ACH-000116,-1.35960053551
ACH-000118,-1.03219927079
ACH-000120,-1.20923205253
ACH-000123,-0.993017525236
ACH-000127,-0.797070197704
ACH-000128,-1.2052808828100001
ACH-000132,-1.07908844596
ACH-000133,-1.0394639191600001
ACH-000137,-0.692798915609
ACH-000138,-1.12236593324
ACH-000142,-1.10864130519
ACH-000143,-1.06444423344
ACH-000146,-0.7280377537270001
ACH-000148,-0.879143113573
ACH-000150,-1.16549290814
ACH-000152,-1.13597190234
ACH-000153,-0.8032567709530001
ACH-000159,-1.35698744377
ACH-000160,-0.664080843976
ACH-000163,-0.671488507493
ACH-000167,-0.887992964924
ACH-000168,-0.7514525827490001
ACH-000169,-0.950519110063
ACH-000178,-1.00443973657
ACH-000182,-0.876966505324
ACH-000183,-0.9732603088130001
ACH-000188,-0.811551604496
ACH-000189,-0.603151187437
ACH-000190,-0.906167249299
ACH-000198,-0.645860936565
ACH-000204,-1.0037885342100001
ACH-000206,-0.9749182099179999
ACH-000207,-0.8392754280079999
ACH-000211,-1.30688790593
ACH-000215,-0.862348900747
ACH-000221,-1.06761963474
ACH-000222,-0.873401277421
ACH-000223,-0.748005661796
ACH-000226,-1.03399684095
ACH-000227,-1.39462127509
ACH-000228,-0.737768995838
ACH-000231,-0.898721013748
ACH-000232,-0.913663753742
ACH-000233,-1.20037537155
ACH-000234,-1.17612779045
ACH-000235,-0.7499369208040001
ACH-000237,-0.84370573161
ACH-000238,-0.0901031168793
ACH-000243,-0.974753483898
ACH-000244,-0.662153400076
ACH-000246,-0.944888400648
ACH-000248,-0.806418084268
ACH-000250,-0.930240743918
ACH-000251,-0.980024388943
ACH-000253,-0.9536846425059999
ACH-000255,-0.576814173022
ACH-000256,-1.3373456476799999
ACH-000257,-0.491825692847
ACH-000258,-1.4337981627599998
ACH-000259,-1.07363992546
ACH-000260,-1.16224779502
ACH-000261,-1.02539339957
ACH-000262,-0.6001209486060001
ACH-000263,-0.761003206111
ACH-000264,-1.0073886965
ACH-000265,-0.8911856500059999
ACH-000266,-0.9519100746279999
ACH-000272,-0.837933709833
ACH-000273,-1.08050548713
ACH-000274,-1.19318884712
ACH-000277,-0.7853921215790001
ACH-000278,-0.8231004012369999
ACH-000279,-0.596060059242
ACH-000280,-0.799613383512
ACH-000281,-1.41240918114
ACH-000288,-0.760140029698
ACH-000291,-1.0103859468
ACH-000293,-1.2116320242899998
ACH-000294,-1.5656109710600001
ACH-000295,-0.720122065565
ACH-000296,-0.89796159817
ACH-000302,-1.04048656092
ACH-000304,-1.4634059042200003
ACH-000307,-1.0856823893799998
ACH-000308,-1.03819409004
ACH-000310,-1.3003014226799998
ACH-000311,-1.2032428770299999
ACH-000312,-1.1264244559799999
ACH-000315,-1.5314697854
ACH-000316,-1.03101629412
ACH-000317,-1.03468012564
ACH-000318,-0.824224743871
ACH-000319,-1.01779117863
ACH-000320,-0.856078344239
ACH-000322,-0.694167608145
ACH-000323,-1.1626117800799998
ACH-000324,-1.2977939630700002
ACH-000329,-0.850042631707
ACH-000330,-1.22348760971
ACH-000331,-1.1261208280500001
ACH-000332,-1.1052926705600001
ACH-000334,-0.7625870889920001
ACH-000335,-0.994274723038
ACH-000336,-1.02815038324
ACH-000337,-1.22357524785
ACH-000339,-0.7575637511740001
ACH-000341,-1.2008234845799999
ACH-000348,-1.07419959182
ACH-000350,-1.5147702263499998
ACH-000352,-0.8502738510690001
ACH-000356,-1.16574278504
ACH-000361,-0.435794717833
ACH-000362,-0.552533233973
ACH-000363,-0.9703896055869999
ACH-000364,-1.04969297142
ACH-000365,-0.907597444948
ACH-000366,-1.00128397809
ACH-000368,-1.24548677133
ACH-000374,-0.683294947271
ACH-000375,-0.980016527861
ACH-000376,-0.9773871723700001
ACH-000381,-0.970752112588
ACH-000383,-0.707035098245
ACH-000387,-0.876976374784
ACH-000389,-1.0856197171100002
ACH-000390,-0.769944640736
ACH-000393,-1.14755401433
ACH-000395,-0.968530784384
ACH-000397,-0.789353289684
ACH-000401,-0.596422405744
ACH-000402,-0.770191401035
ACH-000403,-0.7952760884160001
ACH-000404,-1.29946238653
ACH-000406,-0.913842798088
ACH-000407,-0.877248797323
ACH-000408,-0.9647700293529999
ACH-000410,-0.979459604477
ACH-000411,-0.643896377592
ACH-000414,-0.964982768362
ACH-000415,-0.860693184798
ACH-000416,-0.8815078900409999
ACH-000420,-0.684258925405
ACH-000421,-0.975024711797
ACH-000424,-0.855716126573
ACH-000425,-1.01393665787
ACH-000426,-1.55092299956
ACH-000427,-0.048293760064400004
ACH-000433,-0.7761403868100001
ACH-000436,-1.09507221426
ACH-000444,-0.539138315083
ACH-000445,-1.1025616608600002
ACH-000448,-0.7955327981199999
ACH-000450,-1.0132699691299998
ACH-000452,-0.966306645283
ACH-000454,-0.8734888580429999
ACH-000458,-0.924180422775
ACH-000459,-0.453256772673
ACH-000460,-1.22891818596
ACH-000461,-0.763126365706
ACH-000463,-0.9145519407289999
ACH-000464,-1.0623126675499999
ACH-000466,-0.734221755711
ACH-000467,-0.978594898458
ACH-000468,-0.78218572083
ACH-000469,-1.17648083009
ACH-000470,-1.19937249409
ACH-000471,-0.730084225308
ACH-000472,-1.0050427987000001
ACH-000473,-0.856482587397
ACH-000475,-1.03501502076
ACH-000476,-0.87208763756
ACH-000477,-1.96694156897
ACH-000480,-1.3314030907799999
ACH-000481,-1.05123166434
ACH-000483,-1.27519235749
ACH-000484,-0.900966120795
ACH-000485,-0.948591739352
ACH-000486,-0.9630936211130001
ACH-000487,-0.765089701723
ACH-000488,-0.450606015885
ACH-000490,-0.977523293354
ACH-000491,-1.21901517664
ACH-000495,-0.741108301343
ACH-000496,-1.31959691138
ACH-000499,-0.7820183704979999
ACH-000500,-0.00651927086216
ACH-000502,-1.23620767595
ACH-000503,-0.832538243937
ACH-000505,-1.23404925016
ACH-000507,-0.799835410194
ACH-000510,-0.707241721047
ACH-000511,-0.86443847454
ACH-000512,-0.82881100852
ACH-000516,-0.8891693207189999
ACH-000517,-1.13777198229
ACH-000518,-0.8265079249580001
ACH-000520,-0.8006366593909999
ACH-000521,-1.16657804338
ACH-000522,-0.829033328533
ACH-000524,-1.40647527256
ACH-000527,-0.7591592447600001
ACH-000528,-0.973173237392
ACH-000537,-0.806091296926
ACH-000541,-0.6611001526820001
ACH-000542,-0.826531786554
ACH-000544,-0.995697857688
ACH-000545,-0.834696658289
ACH-000547,-1.10614697176
ACH-000548,-0.767843466736
ACH-000549,-0.940032768192
ACH-000550,-1.20426259237
ACH-000552,-1.02428874284
ACH-000556,-1.33781539934
ACH-000557,-1.16921692382
ACH-000570,-1.19156587091
ACH-000571,-1.01945448006
ACH-000573,-0.796543564709
ACH-000576,-0.921848823484
ACH-000580,-0.780268477608
ACH-000584,-0.794234304314
ACH-000585,-0.83630889273
ACH-000588,-0.9360105552310001
ACH-000589,-0.864302936115
ACH-000591,-1.13026696147
ACH-000593,-0.9449211055969999
ACH-000600,-1.39275259334
ACH-000601,-1.09745208785
ACH-000604,-0.705632531484
ACH-000605,-0.7366190395829999
ACH-000606,-0.930621422402
ACH-000608,-1.30182221693
ACH-000614,-0.407106171411
ACH-000616,-0.634270275164
ACH-000618,-0.7867614114139999
ACH-000619,-0.915978526654
ACH-000620,-1.32415259105
ACH-000621,-0.941450701354
ACH-000622,-1.49329502088
ACH-000623,-1.0597461849
ACH-000624,-1.02657906544
ACH-000627,-1.08974955926
ACH-000630,-0.9627741759899999
ACH-000632,-0.907101508272
ACH-000633,-1.29526303638
ACH-000637,-0.729622637532
ACH-000638,-1.17786899112
ACH-000646,-0.497047143861
ACH-000647,-1.0030902458600002
ACH-000648,-1.4247838934200001
ACH-000649,-0.808375172834
ACH-000651,-0.8575883345640001
ACH-000652,-0.9932886659190001
ACH-000653,-0.7863706546770001
ACH-000657,-0.982280248331
ACH-000658,-0.900511617924
ACH-000661,-0.821462164985
ACH-000662,-0.5290120594600001
ACH-000663,-0.91997095756
ACH-000665,-0.919780194379
ACH-000671,-1.36062792861
ACH-000673,-0.889259461853
ACH-000676,-0.935540526926
ACH-000677,-1.0692373075
ACH-000681,-1.20825301243
ACH-000682,-0.957010032527
ACH-000683,-1.11507718681
ACH-000684,-0.8567629516769999
ACH-000688,-0.969194199464
ACH-000693,-0.7608032841399999
ACH-000694,-0.693713531461
ACH-000695,-0.410146268345
ACH-000696,-0.728528609576
ACH-000697,-0.8937215809990001
ACH-000699,-0.787888347112
ACH-000701,-0.949145689744
ACH-000706,-1.1948434184299999
ACH-000711,-0.851422467162
ACH-000713,-0.9648786207719999
ACH-000714,-0.988437572824
ACH-000718,-0.9039843551350001
ACH-000720,-1.0154570947700001
ACH-000721,-0.745111742271
ACH-000724,-0.820342076312
ACH-000725,-1.03042874027
ACH-000732,-1.17838767357
ACH-000734,-0.958895706002
ACH-000735,-0.720709127546
ACH-000736,-1.27384936093
ACH-000738,-0.958047520502
ACH-000746,-0.747145714782
ACH-000747,-0.889409775431
ACH-000748,-1.3089794832700001
ACH-000753,-0.863529601665
ACH-000756,-0.632684067838
ACH-000757,-1.1775533835299998
ACH-000758,-0.580859349982
ACH-000760,-1.30085740881
ACH-000763,-0.99779618416
ACH-000764,-0.744164325997
ACH-000765,-0.9840604656899999
ACH-000766,-1.09369741114
ACH-000767,-0.857320379563
ACH-000768,-0.880436777089
ACH-000769,-1.1709692677099999
ACH-000770,-1.25537773488
ACH-000771,-1.01623000566
ACH-000773,-0.940278224988
ACH-000776,-0.987840269279
ACH-000777,-0.865012571367
ACH-000778,-0.695859510433
ACH-000781,-1.05770148282
ACH-000782,-0.839767979465
ACH-000783,-1.0742811237
ACH-000784,-0.7872931081029999
ACH-000785,-0.8185774955189999
ACH-000787,-1.0132570886399999
ACH-000788,-0.814945287298
ACH-000791,-1.14417417684
ACH-000792,-0.7350358272699999
ACH-000794,-0.887670170164
ACH-000796,-0.11863974794099999
ACH-000799,-0.822797831885
ACH-000800,-0.635209067923
ACH-000802,-0.795298497682
ACH-000804,-1.28508953072
ACH-000805,-1.18842417001
ACH-000809,-0.698120730332
ACH-000810,-1.2671505569700001
ACH-000811,-0.842589640546
ACH-000817,-0.959651600804
ACH-000819,-0.871296397384
ACH-000820,-0.855852360611
ACH-000821,-1.03636898072
ACH-000822,-0.96988756737
ACH-000823,-1.0148252717200001
ACH-000824,-0.450559483361
