,SMAD6 (4091)
ACH-000004,-0.259353219562
ACH-000007,0.0026196480841599997
ACH-000009,-0.21638771049199998
ACH-000011,-0.41760855817500003
ACH-000012,-0.16088655121099998
ACH-000013,-0.341603443976
ACH-000014,-0.18303567367600002
ACH-000015,-0.363545399713
ACH-000017,-0.303685406111
ACH-000018,0.07279072375080001
ACH-000019,-0.40009664340000006
ACH-000021,-0.165905265705
ACH-000022,-0.315179889517
ACH-000025,-0.021277913631
ACH-000028,-0.22209811528999998
ACH-000030,-0.08910479447239998
ACH-000035,-0.305528049417
ACH-000036,-0.13410541743100002
ACH-000037,-0.106616474264
ACH-000039,-0.37511868062700005
ACH-000040,-0.0892500794224
ACH-000041,-0.18369277839099998
ACH-000042,-0.17716869248
ACH-000045,-0.268682050789
ACH-000047,-0.064501537374
ACH-000052,-0.0482392456563
ACH-000053,-0.18432825083299997
ACH-000054,-0.335061356233
ACH-000055,0.264753285386
ACH-000060,-0.057477742984600004
ACH-000067,-0.34984592236199996
ACH-000070,-0.18300756230700002
ACH-000075,-0.11611570636
ACH-000078,-0.246147099276
ACH-000082,-0.17373730655699998
ACH-000085,0.20187363660799998
ACH-000086,-0.243240248717
ACH-000087,-0.24194112012400001
ACH-000092,-0.144909918519
ACH-000095,-0.18580117435199997
ACH-000097,-0.143908834934
ACH-000098,-0.0867342366436
ACH-000099,-0.0861817743208
ACH-000108,-0.101886600058
ACH-000113,-0.180079288883
ACH-000115,-0.08021647711589999
ACH-000116,-0.421917016993
ACH-000118,-0.0451268456936
ACH-000120,-0.105817882073
ACH-000123,-0.094150242529
ACH-000127,-0.08142589306510001
ACH-000128,-0.15537241593
ACH-000132,-0.462041546988
ACH-000133,-0.121023011489
ACH-000137,-0.15207278325999998
ACH-000138,-0.045755814393800005
ACH-000142,-0.180691463962
ACH-000143,-0.281015386838
ACH-000146,-0.307197875418
ACH-000148,-0.306986207806
ACH-000150,-0.274348505365
ACH-000152,-0.366225703459
ACH-000153,-0.408531623546
ACH-000159,-0.06838759676719999
ACH-000160,-0.299437049951
ACH-000163,-0.14834025563300002
ACH-000167,-0.152671933243
ACH-000168,-0.456226242175
ACH-000169,-0.0778201543708
ACH-000178,-0.13904790054000002
ACH-000182,-0.170398335279
ACH-000183,-0.387593367041
ACH-000188,-0.104499618551
ACH-000189,0.148681896726
ACH-000190,-0.18961520946899998
ACH-000198,-0.21170870376200002
ACH-000204,-0.370833661321
ACH-000206,-0.0461052377876
ACH-000207,-0.229062102576
ACH-000211,-0.0713684132433
ACH-000215,-0.274134877873
ACH-000221,-0.501974267728
ACH-000222,-0.12539436427
ACH-000223,-0.235022737484
ACH-000226,-0.151904674792
ACH-000227,-0.26579348941799996
ACH-000228,-0.166351919945
ACH-000231,-0.27423528106899997
ACH-000232,-0.120877844802
ACH-000233,-0.043523741059
ACH-000234,-0.294613466827
ACH-000235,-0.285074701989
ACH-000237,-0.24592756999200002
ACH-000238,-0.196556412035
ACH-000243,-0.176767681469
ACH-000244,-0.159896398759
ACH-000246,-0.17527544876200002
ACH-000248,-0.134244020475
ACH-000250,-0.239522391376
ACH-000251,0.163884892644
ACH-000253,-0.290048127953
ACH-000255,-0.307378523318
