,LMBRD2 (92255)
ACH-000004,0.195200867184
ACH-000007,0.165089059776
ACH-000009,0.015193882060700001
ACH-000011,0.0670452486766
ACH-000012,0.046255393709
ACH-000013,0.210422396188
ACH-000014,-0.130160451954
ACH-000015,0.000509711415403
ACH-000017,0.188297583909
ACH-000018,0.246301249877
ACH-000019,0.10829940396700001
ACH-000021,0.137591664063
ACH-000022,0.0416546749702
ACH-000025,0.0821445830818
ACH-000028,0.111899306446
ACH-000030,0.22486363424699998
ACH-000035,-0.008332468948659999
ACH-000036,0.009627408078100001
ACH-000037,0.08114685420039999
ACH-000039,0.38295156797300006
ACH-000040,0.0673975430432
ACH-000041,0.190481442124
ACH-000042,0.0273757512613
ACH-000045,0.19455891375599998
ACH-000047,0.0691204235691
ACH-000052,0.21488371918299998
ACH-000053,0.0960854208583
ACH-000054,0.037456454947800005
ACH-000055,0.047352338629099995
ACH-000060,0.303925418475
ACH-000067,-0.0302743224565
ACH-000070,0.07398015842939999
ACH-000075,0.344861096519
ACH-000078,-0.0247845792234
ACH-000082,0.020390353188900003
ACH-000085,0.294170776892
ACH-000086,0.241820336384
ACH-000087,0.134701457519
ACH-000092,0.13662076891799999
ACH-000095,0.08816157460619999
ACH-000097,0.11374779307600001
ACH-000098,0.0430923220024
ACH-000099,0.127971149499
ACH-000108,0.0160597919223
ACH-000113,0.0541812286366
ACH-000115,0.126596582183
ACH-000116,0.10478197816
ACH-000118,0.05512146409469999
ACH-000120,0.0016939848157100001
ACH-000123,0.101185898367
ACH-000127,-0.028627375475499997
ACH-000128,0.18965092819200002
ACH-000132,0.12519985262299999
ACH-000133,-0.0566619239793
ACH-000137,0.142640988798
ACH-000138,0.107992456052
ACH-000142,0.12268980395500001
ACH-000143,0.139848795795
ACH-000146,0.010928067934999999
ACH-000148,0.130153730848
ACH-000150,0.201590903832
ACH-000152,0.166846251215
ACH-000153,0.0755998800731
ACH-000159,0.15831603279200002
ACH-000160,0.22830249118299997
ACH-000163,0.0701760903968
ACH-000167,0.131022911997
ACH-000168,0.150969308573
ACH-000169,0.059997338849800005
ACH-000178,0.0486690533873
ACH-000182,0.125812415851
ACH-000183,-0.0007009705964900001
ACH-000188,0.136362475145
ACH-000189,-0.0129044245401
ACH-000190,0.339454821364
ACH-000198,0.0682179171955
ACH-000204,0.0532026508323
ACH-000206,0.20944370841200002
ACH-000207,0.030811362696400002
ACH-000211,0.0699878129319
ACH-000215,0.20341975810199997
ACH-000221,0.300879946617
ACH-000222,0.0106423846991
ACH-000223,0.0626466954953
ACH-000226,0.273421518714
ACH-000227,0.346021557891
ACH-000228,0.043487569666
ACH-000231,0.18315021474800003
ACH-000232,0.08147390411500001
ACH-000233,0.134794117114
ACH-000234,0.163535088893
ACH-000235,0.172744654284
ACH-000237,0.13258257818900002
ACH-000238,0.211503433066
ACH-000243,0.180989035269
ACH-000244,0.210976176367
ACH-000246,0.125616663016
ACH-000248,0.203656820417
ACH-000250,0.188312516745
ACH-000251,0.380724022608
ACH-000253,0.22103906473499998
ACH-000255,0.161415078392
ACH-000256,0.188921608904
ACH-000257,0.322922645474
ACH-000258,0.14774787816600002
ACH-000259,0.0801472103862
ACH-000260,-0.00875160199199
ACH-000261,0.10024937225
ACH-000262,0.119725015563
ACH-000263,0.25047335598700005
ACH-000264,0.0672819361958
ACH-000265,0.13885652734099999
ACH-000266,0.0834992743921
ACH-000272,0.028334379219100002
ACH-000273,0.0442122091481
ACH-000274,0.21693854631700002
ACH-000277,0.223320199374
ACH-000278,0.049350912461800005
ACH-000279,0.0457477715534
ACH-000280,0.169707856634
ACH-000281,0.200925558945
ACH-000288,0.00506872236115
ACH-000291,0.153404785745
ACH-000293,0.251828033382
ACH-000294,0.07930997378480001
ACH-000295,0.20034438003199997
ACH-000296,0.22621677220800002
ACH-000302,0.16205549751499998
ACH-000304,0.233861340916
ACH-000307,0.18527389426899998
ACH-000308,0.151434190991
ACH-000310,-0.18010120766600002
ACH-000311,0.131340613074
ACH-000312,0.212371073932
