,RER1 (11079)
ACH-000250,-0.355952154718
ACH-000251,-0.222710249883
ACH-000253,-0.136134372732
ACH-000255,-0.12773667122500001
ACH-000256,-0.194148841077
ACH-000257,-0.46013028985699994
ACH-000258,-0.3448468603
ACH-000259,-0.484541328318
ACH-000260,-0.250752639196
ACH-000261,-0.33625361310999996
ACH-000262,-0.492688216901
ACH-000263,0.147161318275
ACH-000264,-0.40552364307300004
ACH-000265,-0.00279095633742
ACH-000266,-0.313149818264
ACH-000272,-0.524873036576
ACH-000273,-0.344936093147
ACH-000274,-0.392380267019
ACH-000277,-0.616397076689
ACH-000278,-0.33193520190000003
ACH-000279,-0.151560972182
ACH-000280,-0.48202071162500004
ACH-000281,-0.11527876392200001
ACH-000288,-0.465418383875
ACH-000291,-0.39436446223300003
ACH-000293,-0.46440456206
ACH-000294,-0.652557686188
ACH-000295,-0.678890689094
ACH-000296,-0.402879718146
ACH-000302,-0.512277834041
ACH-000304,-0.303412828034
ACH-000307,-0.25601053165300003
ACH-000308,-0.223381839482
ACH-000310,-0.0762159143115
ACH-000311,-0.40001933855300004
ACH-000312,-0.247105065673
ACH-000315,-0.5286415081270001
ACH-000316,-0.18820307765799998
ACH-000317,-0.143312861049
ACH-000318,-0.200283987339
ACH-000319,-0.18780398640299997
ACH-000320,-0.39491476126999997
ACH-000322,-0.50779822336
ACH-000323,-0.245228118202
ACH-000324,-0.0727185811605
ACH-000329,-0.41233504996
ACH-000330,-0.44494408681000003
ACH-000331,-0.612019116189
ACH-000332,-0.076061139682
ACH-000334,-0.5205512892090001
ACH-000335,-0.0829256576514
ACH-000336,-0.00735929010843
ACH-000337,-0.8892771676629999
ACH-000339,-0.344054825803
ACH-000341,-0.303404990825
ACH-000348,-0.385299896712
ACH-000350,-0.0654782209542
ACH-000352,-0.20331437010899997
ACH-000356,-0.06078516888780001
ACH-000361,-0.679107356105
ACH-000362,-0.541660061662
ACH-000363,-0.453016793791
ACH-000364,-0.5306278176120001
ACH-000365,-1.04464844016
ACH-000366,-0.313054989489
ACH-000368,-0.23773888035399998
ACH-000374,-0.36560340602499997
ACH-000375,-0.557844789265
ACH-000376,-0.21763518556699998
ACH-000381,-0.313581914383
ACH-000383,-0.258059958912
ACH-000387,-0.230903798193
ACH-000389,-0.418325724339
ACH-000390,-0.320812669554
ACH-000393,-0.26705036769
ACH-000395,-0.38173701606
ACH-000397,-0.109622533993
ACH-000401,-0.0957333001328
ACH-000402,-0.650745208468
ACH-000403,-0.31009211204500003
ACH-000404,-0.181407662791
ACH-000406,-0.214807743981
ACH-000407,-0.547898560371
ACH-000408,-0.291567907355
ACH-000410,-0.216848090625
ACH-000411,-0.267506715067
ACH-000414,-0.439369171233
ACH-000415,-0.157211200264
ACH-000416,-0.292017521124
ACH-000420,-0.413296951702
ACH-000421,-0.488890919674
ACH-000424,-0.505006020832
ACH-000425,-0.344571546319
ACH-000426,-0.233615208598
ACH-000427,-0.471940813765
ACH-000433,-0.438660889198
ACH-000436,-0.1922626495
ACH-000444,-0.441836152656
ACH-000445,-0.802906360356
ACH-000448,-0.40292619076200004
ACH-000450,0.0831101505195
ACH-000452,-0.374362304696
ACH-000454,-0.567551998412
ACH-000458,-0.00884269998041
ACH-000459,-0.408781721188
ACH-000460,-0.224685100927
ACH-000461,-0.519489957457
ACH-000463,-0.123467607043
ACH-000464,-0.209432734091
ACH-000466,-0.338313744138
ACH-000467,-0.166679132761
ACH-000468,-0.567260873809
ACH-000469,-0.367429600351
ACH-000470,-0.424801811523
ACH-000471,-0.96858566717
ACH-000472,-0.196817424524
ACH-000473,-0.1925494793
ACH-000475,-0.527376793389
ACH-000476,-0.270432609126
ACH-000477,-0.264275257523
ACH-000480,-0.35414924030999995
ACH-000481,-0.305290958267
ACH-000483,-0.18923172911699998
ACH-000484,-0.0323283631969
ACH-000485,-0.435224566947
ACH-000486,-0.203167093693
ACH-000487,-0.469874167108
ACH-000488,-0.0034920584356000002
ACH-000490,-0.179855544811
ACH-000491,-0.38890442482500004
ACH-000495,-0.341459146688
ACH-000496,-0.687393271645
ACH-000499,-0.306369695306
ACH-000500,-0.5940810307419999
ACH-000502,0.00981579880567
ACH-000503,-0.401673542571
ACH-000505,-0.40423188215800004
ACH-000507,-0.141971239005
ACH-000510,-0.163663502102
ACH-000511,-0.399970621452
ACH-000512,-0.266603798125
ACH-000516,-0.23382352813299997
ACH-000517,-0.139464674604
ACH-000518,-0.215897532953
ACH-000520,-0.27955911811
ACH-000521,-0.5033833071079999
ACH-000522,-0.6080713077809999
ACH-000524,-0.392009580625
ACH-000527,-0.37910254852499997
ACH-000528,-0.589993073253
ACH-000537,-0.776238036496
ACH-000541,-0.626012110722
ACH-000542,-0.6797683969310001
ACH-000544,-0.35779629246600003
ACH-000545,-0.13588939917099999
ACH-000547,-0.113094933117
ACH-000548,-0.920802136649
ACH-000549,-0.211715906408
ACH-000550,-0.533488235793
ACH-000552,-0.266990402591
ACH-000556,-0.20376616470699999
ACH-000557,-0.465643331265
ACH-000570,-0.224039224463
ACH-000571,-0.159630578743
ACH-000573,-0.15134371647800002
ACH-000576,-0.821693638188
ACH-000580,-0.271088006635
ACH-000584,0.0555512805722
ACH-000585,-0.266734363267
ACH-000588,-0.680326596171
ACH-000589,-0.23405464949299998
ACH-000591,-0.435778239848
ACH-000593,-0.358750559097
ACH-000600,-0.055520631789499994
ACH-000601,-0.25208069098700003
ACH-000604,-0.291756702233
ACH-000605,-0.418348378393
ACH-000606,-0.0183031319518
ACH-000608,-0.284026435299
ACH-000614,-0.476090828703
ACH-000616,-0.337759198415
ACH-000618,-0.124227213051
ACH-000619,-0.46130690740900004
ACH-000620,-0.835872903861
ACH-000621,-0.44078777004600006
ACH-000622,-0.040772788252900004
ACH-000623,-0.320979666908
ACH-000624,-0.0963922444298
ACH-000627,-0.570012341771
ACH-000630,-0.546158060183
ACH-000632,-0.37115964695500003
ACH-000633,-0.706684478377
ACH-000637,-0.09282590154920001
ACH-000638,-0.367694905437
ACH-000646,-0.38622032996600003
ACH-000647,-0.38219946477399996
ACH-000648,-0.412037122018
ACH-000649,-0.16820855133
ACH-000651,0.0231869982449
ACH-000652,-0.5432406698100001
ACH-000653,-0.647005184033
ACH-000657,-0.44686041656400005
ACH-000658,-0.723388839903
ACH-000661,-0.21460529812399998
ACH-000662,-0.22350142191999997
ACH-000663,-0.265006753537
ACH-000665,-0.6842897860930001
ACH-000671,-0.8650651026289999
ACH-000673,-0.356209444818
ACH-000676,-0.279786759364
ACH-000677,-0.0528786264397
ACH-000681,-0.37076004028899995
ACH-000682,-0.22974185267799999
ACH-000683,-0.425362464199
ACH-000684,-0.42370340809900003
ACH-000688,-0.588457203065
ACH-000693,-0.20911744264899998
ACH-000694,-0.307080575749
ACH-000695,-0.0601934011239
ACH-000696,-0.168683325743
ACH-000697,-0.250397356849
ACH-000699,-0.45962331606000006
ACH-000701,-0.225884968351
ACH-000706,-0.805244642099
ACH-000711,-0.0601231881128
ACH-000713,-0.478068877634
ACH-000714,-0.111151482877
ACH-000718,-0.18507259107299998
ACH-000720,-0.22580787811500003
ACH-000721,-0.383116111963
ACH-000724,-0.540248066657
ACH-000725,-0.39689590018299997
ACH-000732,-0.262004922306
ACH-000734,-0.273565914131
ACH-000735,-0.311775747247
ACH-000736,0.0316929075813
ACH-000738,-0.20742593718
ACH-000746,0.0215270511304
ACH-000747,-0.39218778381499997
ACH-000748,-0.0174328854904
ACH-000753,-0.546663450344
ACH-000756,-0.273266060512
ACH-000757,-0.48186304659699997
ACH-000758,-0.354185297553
ACH-000760,-0.5527885123080001
ACH-000763,-0.268953989691
ACH-000764,-0.142088264075
ACH-000765,-0.318549425589
ACH-000766,-0.167004121503
ACH-000767,-0.590634943192
ACH-000768,-0.406661568345
ACH-000769,-0.36215198263099996
ACH-000770,-0.531035081329
ACH-000771,-0.203384287163
ACH-000773,-0.299775861383
ACH-000776,-0.248370300229
ACH-000777,-0.17441169119000002
ACH-000778,-0.331114894093
ACH-000781,-0.33770636278000005
ACH-000782,-0.750277574157
ACH-000783,-0.464567070496
ACH-000784,-0.317188085964
ACH-000785,-0.312272364331
ACH-000787,-0.518219203186
ACH-000788,-0.344829674146
ACH-000791,-0.0251238460912
ACH-000792,-0.57083098531
ACH-000794,-0.45183548586000005
ACH-000796,-0.529106981937
ACH-000799,-0.325133096107
ACH-000800,-0.34526074071199997
ACH-000802,-0.0828960450051
ACH-000804,0.072523469115
ACH-000805,-0.578933715643
ACH-000809,-0.337925501631
ACH-000810,-0.596092236959
ACH-000811,-0.264200007157
ACH-000817,-0.43454146791299997
ACH-000819,-0.112064273593
ACH-000820,0.223775266468
ACH-000821,-0.33021512045
ACH-000822,-0.394141991654
ACH-000823,-0.22114026251999996
ACH-000824,-0.47782648294
ACH-000827,-0.252080497
ACH-000829,-0.411143331597
ACH-000831,0.131299459878
ACH-000832,-0.8907727673200001
ACH-000833,-0.0329068002598
ACH-000834,-0.655554900817
ACH-000835,-0.150099911208
ACH-000836,-0.285856704442
ACH-000837,-0.0298061201163
ACH-000838,-0.259074056009
ACH-000839,-0.550181259159
ACH-000840,-0.44754341994099994
ACH-000841,-0.36028059159000003
ACH-000843,-0.0438007642895
ACH-000846,-0.0892555094552
ACH-000847,-0.775449710734
ACH-000848,-0.20298798421599998
ACH-000849,-0.31070627985800003
ACH-000851,-0.30040154021
ACH-000855,-0.0779954426209
ACH-000856,-0.259887754454
ACH-000858,0.0044989403666
ACH-000859,-0.184023911452
ACH-000861,-0.167569696985
ACH-000862,-0.214753564202
ACH-000865,0.0009240616838789999
ACH-000866,-0.124834749539
ACH-000867,-0.19518680157200002
ACH-000869,-0.550908705948
ACH-000872,-0.590861655718
ACH-000873,-0.878447508195
ACH-000876,-0.543926738695
ACH-000878,0.0214155979262
ACH-000880,-0.599526849365
ACH-000881,-0.5497520833389999
ACH-000882,-0.721338950874
ACH-000884,-0.454044364322
ACH-000885,-0.230696620802
ACH-000887,-0.452959415181
ACH-000888,-0.6830931518119999
ACH-000889,-0.297545647102
ACH-000890,-0.139008505365
ACH-000896,-0.0366611006473
ACH-000898,-0.433198861204
ACH-000900,-0.30586252208799997
ACH-000901,-0.30019962506700004
ACH-000905,-0.0101666569933
ACH-000906,-0.211376418804
ACH-000907,-0.42036362139399996
ACH-000910,-0.323673784044
ACH-000911,-0.144331169068
ACH-000912,-0.114266660219
ACH-000913,-0.335007886491
ACH-000915,-0.311082136908
ACH-000916,-0.7595929359039999
ACH-000917,-0.6407600342490001
ACH-000921,-0.208376021345
ACH-000924,-0.272258796742
ACH-000926,-0.418455741532
ACH-000928,-0.30338955461
ACH-000929,-0.229126998425
ACH-000932,-0.34743649204899996
ACH-000935,-0.44231276063600006
ACH-000936,-0.23317309121399998
ACH-000937,0.059868146128599996
ACH-000938,-0.51717461876
ACH-000939,-0.265813007128
ACH-000941,-0.198420929517
ACH-000943,-0.09697300249749999
ACH-000946,-0.19181135599399998
ACH-000947,-0.257782090671
ACH-000948,-0.36807213744499995
ACH-000950,-0.271575685209
ACH-000953,-0.429609978222
ACH-000957,-0.323464366047
ACH-000958,-0.284770917399
ACH-000960,-0.23793630817699998
ACH-000963,-0.626112509979
ACH-000968,-0.351517623662
ACH-000969,-0.122179711104
ACH-000973,-0.22031035899999998
ACH-000974,-0.0728907840995
ACH-000975,-0.45441842940300003
ACH-000976,-0.44361584905199997
ACH-000978,0.6159474062
ACH-000980,-0.09404070142899999
ACH-000984,-0.41761504857500004
ACH-000986,-0.39448259285
ACH-000988,-0.32458783224599996
ACH-000993,-0.70560496449
ACH-000994,-0.157647649133
ACH-000996,-0.0431252608438
ACH-001001,-0.133513410318
ACH-001020,-0.478003483274
ACH-001028,0.00552874746501
ACH-001031,-0.667940488517
ACH-001038,-0.383129401554
ACH-001048,-0.452594091803
ACH-001050,-0.34431809936499996
ACH-001053,-0.264126745622
ACH-001054,-0.362502761783
ACH-001061,-0.253870914691
ACH-001067,-0.164394420118
ACH-001075,-0.20006656552299998
ACH-001096,-0.5673573166879999
ACH-001128,-0.471817524417
ACH-001134,-0.410100989437
ACH-001151,-0.343576781044
ACH-001163,0.059212020362
ACH-001164,0.00348742887452
ACH-001173,-0.287764627697
ACH-001183,-0.165704959979
ACH-001184,-0.19165712054099998
ACH-001190,-0.6654781652790001
ACH-001192,-0.29345389178000003
ACH-001193,-1.06810065217
ACH-001196,-0.301203696402
ACH-001197,-0.612056247982
ACH-001205,-0.135841449223
ACH-001211,-0.354898051065
ACH-001212,-0.248136342642
ACH-001228,-0.157493790843
ACH-001232,-0.468250838557
ACH-001239,-0.387740416241
ACH-001274,-0.499527958229
ACH-001275,-0.19577188145899999
ACH-001277,-0.175830325297
ACH-001278,-0.407230918801
ACH-001280,-0.329406052249
ACH-001283,-0.766579844993
ACH-001289,-0.445707789821
ACH-001295,-0.0737535373684
ACH-001300,-0.107303763202
ACH-001301,-0.326661740805
ACH-001302,-0.0830334969763
ACH-001303,-0.22513180013
ACH-001306,-0.21518242549199998
ACH-001318,-0.313066792252
ACH-001322,-0.468314718979
ACH-001328,-0.8613577485089999
ACH-001332,-0.257691327176
ACH-001333,-0.12156047601299999
ACH-001336,-0.331392059353
ACH-001340,-0.0328380017382
ACH-001346,-0.36665207865500005
ACH-001353,-0.250009081911
ACH-001354,-0.428225656724
ACH-001367,-0.795719662441
ACH-001368,-0.373340919315
ACH-001374,-0.31378232715599996
ACH-001375,-0.312526797304
ACH-001377,-0.042450844129499996
ACH-001380,-0.449030575559
ACH-001391,-0.275176338988
ACH-001407,-0.48123103203900003
ACH-001408,-0.332675576922
ACH-001413,-0.283732544072
ACH-001430,-0.16835043467
ACH-001431,-0.25410745598900003
ACH-001450,-0.399075479779
ACH-001496,-0.388265442216
ACH-001500,-0.584419341222
ACH-001521,-0.23016619678300002
ACH-001523,-0.318542250385
ACH-001532,-0.30697919944
ACH-001536,-0.394766712701
ACH-001550,-0.34402789621
ACH-001552,-0.45139206798299997
ACH-001554,-0.44933780021499997
ACH-001645,-0.616247408427
ACH-001654,-0.0747937652533
ACH-001715,-0.41745773458200003
ACH-001735,-0.8263632871969999
ACH-001736,-0.905988954216
ACH-001737,-0.150252123541
ACH-001740,-0.365544927155
ACH-001745,-0.310551500124
ACH-001750,-0.108212766126
ACH-001765,-0.232355928482
ACH-001956,-0.7410529864380001
ACH-001957,-0.195452350169
