,AMN1 (196394)
ACH-000004,0.0379604815019
ACH-000007,0.041589409107099996
ACH-000009,-0.12803539273
ACH-000011,0.0542164957936
ACH-000012,0.297665496782
ACH-000013,0.02383988249
ACH-000014,-0.0445328232246
ACH-000015,0.051132838813100004
ACH-000017,0.00828510073058
ACH-000018,0.220402781757
ACH-000019,0.266026926001
ACH-000021,0.0158758217911
ACH-000022,0.0641339757509
ACH-000025,0.07908531337289999
ACH-000028,0.0989851345961
ACH-000030,0.21278785844300002
ACH-000035,0.281885817049
ACH-000036,0.0386438348606
ACH-000037,0.163091156612
ACH-000039,-0.191279256058
ACH-000040,0.0879463643196
ACH-000041,-0.025267829117999997
ACH-000042,0.019459701828
ACH-000045,0.0822862573
ACH-000047,0.0652047067849
ACH-000052,0.19960949437800002
ACH-000053,0.056140180388400004
ACH-000054,0.221083072496
ACH-000055,0.0585109079922
ACH-000060,0.126164115986
ACH-000067,0.07041330747739999
ACH-000070,0.0428008532873
ACH-000075,-0.194675574421
ACH-000078,-0.10039620981399999
ACH-000082,0.195564286385
ACH-000085,0.260391088235
ACH-000086,0.133368679962
ACH-000087,0.21218141937600002
ACH-000092,0.168891656362
ACH-000095,0.0525043110704
ACH-000097,-0.0216126261093
ACH-000098,0.077968534662
ACH-000099,0.0595682849299
ACH-000108,0.0933583724848
ACH-000113,-0.20063810368700002
ACH-000115,0.12217904857999999
ACH-000116,-0.062482443962699995
ACH-000118,0.043401800862300007
ACH-000120,0.0437938528352
ACH-000123,0.00229485596417
ACH-000127,0.08792904117219999
ACH-000128,0.14714776951199998
ACH-000132,0.165074539848
ACH-000133,0.0331254741168
ACH-000137,0.0980703758097
ACH-000138,0.052073207101199996
ACH-000142,-0.005894827060539999
ACH-000143,-0.044384593624200004
ACH-000146,-0.16084585722
ACH-000148,0.201855593333
ACH-000150,0.0443359606714
ACH-000152,0.18801164223900002
ACH-000153,-0.21104243874
ACH-000159,0.281200053242
ACH-000160,0.042381395589
ACH-000163,0.132347831652
ACH-000167,-0.314606281861
ACH-000168,0.132081401745
ACH-000169,0.142229521488
ACH-000178,0.07323301271049999
