,TBCCD1 (55171)
ACH-000004,0.217491067346
ACH-000007,0.256600631651
ACH-000009,0.0283246974535
ACH-000011,0.0701783498688
ACH-000012,0.129778753627
ACH-000013,0.0917220601885
ACH-000014,0.0330723833892
ACH-000015,0.128219675154
ACH-000017,0.172083756208
ACH-000018,0.152483968605
ACH-000019,0.06824362563769999
ACH-000021,0.228859327606
ACH-000022,0.136971423042
ACH-000025,0.298470244552
ACH-000028,0.11925128395300001
ACH-000030,0.0546768828432
ACH-000035,0.173058024222
ACH-000036,0.0815755820977
ACH-000037,-0.0821780414614
ACH-000039,0.0303191820867
ACH-000040,-0.103586841336
ACH-000041,0.059165745882299996
ACH-000042,0.15236747083
ACH-000045,0.065179986915
ACH-000047,-0.00584241756039
ACH-000052,0.135829568848
ACH-000053,0.102194632308
ACH-000054,-0.0337349238587
ACH-000055,0.212872957996
ACH-000060,0.0582773239004
ACH-000067,0.10974780500499999
ACH-000070,0.263372322946
ACH-000075,0.0677609164331
ACH-000078,0.137471767929
ACH-000082,0.146241512537
ACH-000085,0.11969320775699999
ACH-000086,0.176933960592
ACH-000087,-0.284571397725
ACH-000092,-0.0324673848771
ACH-000095,0.0434438294326
ACH-000097,0.0446996092038
ACH-000098,0.14720085845
ACH-000099,0.148795010147
ACH-000108,0.256041104094
ACH-000113,0.151337839857
ACH-000115,0.23515925675500002
ACH-000116,0.0601724115409
ACH-000118,0.163636687547
ACH-000120,0.194090776096
ACH-000123,0.114973143587
ACH-000127,0.09565564059360002
ACH-000128,0.034698066979099995
ACH-000132,0.167310872942
ACH-000133,0.147674130618
ACH-000137,0.11151796428300001
ACH-000138,0.110911941631
ACH-000142,0.07876442469839999
ACH-000143,0.00500458642579
ACH-000146,0.155427696983
ACH-000148,0.0762306208765
ACH-000150,0.117291336444
ACH-000152,0.103508572809
ACH-000153,0.209117356715
ACH-000159,0.10934701215399999
ACH-000160,0.0582486020218
ACH-000163,0.0131874276667
ACH-000167,-0.157200897216
ACH-000168,0.045059753498999995
ACH-000169,0.0809087980579
ACH-000178,0.09801498272289999
ACH-000182,-0.08086702317080001
ACH-000183,-0.12322610704800001
ACH-000188,0.087343887131
ACH-000189,-0.20517865547400002
ACH-000190,-0.0265496531297
ACH-000198,0.13424287595999998
ACH-000204,-0.074117672237
ACH-000206,0.183599514366
ACH-000207,0.11717190451300001
ACH-000211,0.148786475298
ACH-000215,0.0816856141203
ACH-000221,-0.058482588745900004
ACH-000222,0.131989087807
ACH-000223,-0.0700528608028
ACH-000226,0.31468644665999995
ACH-000227,-0.00428446015012
ACH-000228,0.165895225927
ACH-000231,0.0663583264043
ACH-000232,-0.00936226095555
ACH-000233,0.09422688984369999
ACH-000234,0.056185070317099996
ACH-000235,0.132347071948
ACH-000237,0.0928500501331
ACH-000238,0.111431644507
ACH-000243,0.16575173295099999
ACH-000244,-0.182108592738
ACH-000246,-0.025941494373099998
ACH-000248,0.173432707803
ACH-000250,0.09423804443119999
ACH-000251,0.078183190804
ACH-000253,0.009894817424700001
ACH-000255,-0.00431301659997
ACH-000256,-0.0614348866457
ACH-000257,0.0448355170113
ACH-000258,0.05299015279080001
ACH-000259,0.162418255553
ACH-000260,0.0310682867817
ACH-000261,0.0391596087926
ACH-000262,0.06268467494850001
ACH-000263,-0.29064382333
ACH-000264,0.14375199062400001
ACH-000265,0.109952615921
ACH-000266,0.102381018816
ACH-000272,0.0745182816144
ACH-000273,0.203386183209
ACH-000274,-0.0223219108171
ACH-000277,0.0416772682269
ACH-000278,-0.10668151009099999
ACH-000279,-0.0356657064505
ACH-000280,0.07439734231089999
ACH-000281,0.313911756754
ACH-000288,0.0379678407849
ACH-000291,0.06875132996519999
ACH-000293,0.0529327299698
ACH-000294,0.0991467708229
ACH-000295,0.0291464025702
ACH-000296,0.304553524842
ACH-000302,0.0808187344576
ACH-000304,0.317283753828
ACH-000307,0.0130640342465
ACH-000308,0.123482191799
ACH-000310,0.328959427365
ACH-000311,0.250937908013
ACH-000312,0.213917940819
ACH-000315,0.316178046556
ACH-000316,0.277078247006
ACH-000317,0.170237946941
ACH-000318,0.186937980931
ACH-000319,0.237690409514
ACH-000320,0.14639914771
ACH-000322,-0.21994473334000003
ACH-000323,0.17386267730399999
ACH-000324,0.014519490291899998
ACH-000329,0.095611366329
ACH-000330,0.20534440337999998
ACH-000331,0.058076001342699995
ACH-000332,0.142569043497
ACH-000334,-0.274374278784
ACH-000335,0.18304263018800002
ACH-000336,-0.129346215644
ACH-000337,0.16000920232000002
ACH-000339,0.0653957515578
ACH-000341,-0.167402463434
ACH-000348,0.0941500311411
ACH-000350,-0.0054575196699799995
ACH-000352,0.047793438883499996
ACH-000356,0.24350426932100003
ACH-000361,0.07130750000950001
ACH-000362,-0.03094651117
ACH-000363,0.128963473641
ACH-000364,0.10980622693900001
ACH-000365,0.0764539124591
ACH-000366,0.0670434504758
ACH-000368,0.14863524644099999
ACH-000374,0.0858961204224
ACH-000375,0.274344610831
ACH-000376,0.237930560181
ACH-000381,0.162532870982
ACH-000383,0.17692789302499998
ACH-000387,0.0298756576731
ACH-000389,0.00827525524354
ACH-000390,0.157967100966
ACH-000393,-0.0629706218017
ACH-000395,0.20085826065499998
ACH-000397,-0.08656186973619999
ACH-000401,-0.0133379206513
ACH-000402,0.08322616832719999
ACH-000403,0.0898829291593
ACH-000404,0.150663908637
ACH-000406,0.033558804564400004
ACH-000407,0.109050914208
ACH-000408,0.147718648827
ACH-000410,0.14511899782600002
ACH-000411,0.0413103465927
ACH-000414,0.177489443723
ACH-000415,-0.00558229067315
ACH-000416,0.024752898727
ACH-000420,-0.0634545273779
ACH-000421,0.0829726712269
ACH-000424,0.30889505029
ACH-000425,0.146921110557
ACH-000426,0.374539299838
ACH-000427,0.11570085144400001
ACH-000433,0.08044649052330001
ACH-000436,0.05393764216630001
ACH-000444,0.261137521684
ACH-000445,-0.199468729571
ACH-000448,0.017317145768500002
ACH-000450,0.29740459156
ACH-000452,0.09751477677819999
ACH-000454,0.08772502808710002
ACH-000458,0.219871512104
ACH-000459,0.0927816971334
ACH-000460,0.0635636779106
ACH-000461,0.119269486942
ACH-000463,0.189792663847
ACH-000464,0.0677217380343
ACH-000466,0.20260520440699997
ACH-000467,0.0121062990395
