,SRPR (6734)
ACH-000272,-0.752855765414
ACH-000273,-0.79634030981
ACH-000274,-0.6953102866699999
ACH-000277,-1.07117295596
ACH-000278,-0.688772855444
ACH-000279,-0.313737275434
ACH-000280,-0.7543001469230001
ACH-000281,-0.587134365418
ACH-000288,-0.596115615236
ACH-000291,-0.528184793928
ACH-000293,-0.897511392939
ACH-000294,-0.146141893748
ACH-000295,-0.483207480959
ACH-000296,-0.340077169574
ACH-000302,-0.790193478025
ACH-000304,-0.45136418970299996
ACH-000307,-0.643514370109
ACH-000308,-0.42131776374200003
ACH-000310,-0.420544631821
ACH-000311,-0.58367188088
ACH-000312,-0.646559466325
ACH-000315,-0.6144911100720001
ACH-000316,-0.884629885919
ACH-000317,-0.718163565969
ACH-000318,-0.6641888943509999
ACH-000319,-0.601231551288
ACH-000320,-0.577528564786
ACH-000322,-0.739997502445
ACH-000323,-0.632835828583
ACH-000324,-0.607685214347
ACH-000329,-0.523557269411
ACH-000330,-0.520621916912
ACH-000331,-0.626326545424
ACH-000332,-0.346219799668
ACH-000334,-0.5655889548699999
ACH-000335,-0.647481323509
ACH-000336,-0.835155106049
ACH-000337,-0.33184033162
ACH-000339,-0.436614287649
ACH-000341,-0.428827651753
ACH-000348,-0.607771693925
ACH-000350,-0.5199305624539999
ACH-000352,-0.561655272086
ACH-000356,-0.4323444704
ACH-000361,-0.735527992708
ACH-000362,-0.689203791031
ACH-000363,-0.326416671955
ACH-000364,-1.12616610934
ACH-000365,-0.604932961384
ACH-000366,-0.850088962896
ACH-000368,-0.711741174919
ACH-000374,-1.20500582189
ACH-000375,-0.7618085819679999
ACH-000376,-0.502747810348
ACH-000381,-0.646532511484
ACH-000383,-0.600638550643
ACH-000387,-0.203006851776
ACH-000389,-0.914795394781
ACH-000390,-0.555946875791
ACH-000393,-0.558012369037
ACH-000395,-0.7228849675489999
ACH-000397,-0.576555422994
ACH-000401,-0.650105974307
ACH-000402,-0.522509170171
ACH-000403,-0.797932825804
ACH-000404,-1.07285753139
ACH-000406,-0.689110280853
ACH-000407,-0.562250689054
ACH-000408,-0.300125312039
ACH-000410,-0.6898520519560001
ACH-000411,-0.953413845561
ACH-000414,-0.531048641315
ACH-000415,-0.6730327014380001
ACH-000416,-0.756292773121
ACH-000420,-1.08312462936
ACH-000421,-0.623726201569
ACH-000424,-0.65531239959
ACH-000425,-0.734861099382
ACH-000426,-0.474959075555
ACH-000427,-0.7447749642199999
ACH-000433,-0.6956366870899999
ACH-000436,-0.362869779493
ACH-000444,-0.701778266475
ACH-000445,-0.47569760730800004
ACH-000448,-0.823018141565
ACH-000450,-0.6473989058690001
ACH-000452,-0.791511589374
ACH-000454,-0.595869665319
ACH-000458,-0.785966375141
ACH-000459,-0.127327204434
ACH-000460,-0.8056431350480001
ACH-000461,-0.585892044532
ACH-000463,-0.512150626929
ACH-000464,-0.676887662717
ACH-000466,-0.659952258555
ACH-000467,-0.640366898223
ACH-000468,-0.46535492529399997
ACH-000469,-0.51406660938
ACH-000470,-0.152155362283
ACH-000471,-0.627250943863
ACH-000472,-0.284032527095
ACH-000473,-0.8327605763410001
ACH-000475,-0.525189237647
ACH-000476,-0.412366134721
ACH-000477,-0.47705399556
ACH-000480,-0.610137852327
ACH-000481,-0.6458355692319999
ACH-000483,-0.898715122381
ACH-000484,-0.7124538822319999
ACH-000485,-0.8100978929000001
ACH-000486,-0.8754177336660001
ACH-000487,-0.660845567781
ACH-000488,-0.7067933216169999
ACH-000490,-0.856349398303
ACH-000491,-0.822563604943
ACH-000495,-0.778278680712
ACH-000496,-0.442381985608
ACH-000499,-0.734944042378
ACH-000500,-0.525904578585
ACH-000502,-0.819230146656
ACH-000503,-0.665261136915
ACH-000505,-0.634184845688
ACH-000507,-0.518469444663
ACH-000510,-0.473635911131
ACH-000511,-0.75269632248
ACH-000512,-0.633211237709
ACH-000516,-0.585559416639
ACH-000517,-0.5185372383860001
ACH-000518,-0.6035454098749999
ACH-000520,-0.6495054961919999
ACH-000521,-0.680462940316
ACH-000522,-0.448125613724
ACH-000524,-0.571405712133
ACH-000527,-0.853484966357
ACH-000528,-0.43660353251999995
ACH-000537,-1.07437907449
ACH-000541,-0.886189058068
ACH-000542,-0.60139400397
ACH-000544,-0.8215860471240001
ACH-000545,-0.502953758892
ACH-000547,-0.324899142272
ACH-000548,-0.5080148342499999
ACH-000549,-0.617569110862
ACH-000550,-0.490448785213
ACH-000552,-0.469403509168
ACH-000556,-0.5389051004500001
ACH-000557,-0.592578477439
ACH-000570,-0.61505397962
ACH-000571,-0.522476022113
ACH-000573,-0.7493293765090001
ACH-000576,-0.560879801026
ACH-000580,-1.12783520207
ACH-000584,-0.561001143468
ACH-000585,-0.896145453378
ACH-000588,-0.5559581694969999
ACH-000589,-0.39875545630599996
ACH-000591,-0.694348923008
ACH-000593,-0.735690499851
ACH-000600,-1.0463903002700001
ACH-000601,-0.687477583882
ACH-000604,-0.028792778417299998
ACH-000605,-0.722572005734
ACH-000606,-1.0052490007500001
ACH-000608,-0.7638113641069999
ACH-000614,-0.648643760923
ACH-000616,-0.376712823042
ACH-000618,-0.816656903891
ACH-000619,-0.8942026492919999
ACH-000620,-0.560736728977
ACH-000621,-0.5532779231139999
ACH-000622,-0.832469399866
ACH-000623,-0.8657521570540001
ACH-000624,-0.968550732396
ACH-000627,-0.778272819964
ACH-000630,-0.875712717868
ACH-000632,-0.8656434848469999
ACH-000633,-0.396083888891
ACH-000637,-0.893435506411
ACH-000638,-0.503193360516
ACH-000646,-0.7377248537659999
ACH-000647,-0.5996194731050001
ACH-000648,-0.460736807782
ACH-000649,-0.523490535186
ACH-000651,-0.561967943556
ACH-000652,-0.237119336926
ACH-000653,-0.527531022617
ACH-000657,-0.755517473909
ACH-000658,-0.492529419178
ACH-000661,-0.662909210083
ACH-000662,-0.685390453416
ACH-000663,-0.962874726046
ACH-000665,-0.945432013356
ACH-000671,-0.6651985172179999
ACH-000673,-0.733752271309
ACH-000676,-0.643601878719
ACH-000677,-0.976583171303
ACH-000681,-0.504448611925
ACH-000682,-0.5722819072909999
ACH-000683,-0.679364434743
ACH-000684,-0.7562393605519999
ACH-000688,-0.286593338942
ACH-000693,-0.9055342129870001
ACH-000694,-0.564516120564
ACH-000695,-0.583625151172
ACH-000696,-0.687359090219
ACH-000697,-0.554325358282
ACH-000699,-0.511969410699
ACH-000701,-0.729605768888
ACH-000706,-0.614597269108
ACH-000711,-0.462499724306
ACH-000713,-0.720009257785
ACH-000714,-0.960962905117
ACH-000718,-0.576195826407
ACH-000720,-0.47260078343
ACH-000721,-0.545414532001
ACH-000724,-0.773781016032
ACH-000725,-0.928096503788
ACH-000732,-0.8680789949009999
ACH-000734,-0.610762128496
ACH-000735,-0.512632175148
ACH-000736,-0.714206969413
ACH-000738,-0.650335643611
ACH-000746,-0.457400166073
ACH-000747,-0.657931659832
ACH-000748,-0.990168634046
ACH-000753,-0.848906354837
ACH-000756,-0.6657474443379999
ACH-000757,-0.778984219822
ACH-000758,-0.5145533868959999
ACH-000760,-0.507794199298
ACH-000763,-0.1678010152
ACH-000764,-0.5736685722429999
ACH-000765,-1.0776138449500001
ACH-000766,-0.44738714812200003
ACH-000767,-0.392456945867
ACH-000768,-0.5884698127870001
ACH-000769,-0.7927371850849999
ACH-000770,-0.813970495423
ACH-000771,-0.780102470601
ACH-000773,-0.826635398398
ACH-000776,-0.882396432659
ACH-000777,-0.629746055186
ACH-000778,-1.08695618979
ACH-000781,-0.60099791073
ACH-000782,-0.974403161285
ACH-000783,-0.861842398217
ACH-000784,-0.563904321773
ACH-000785,-0.606404968902
ACH-000787,-0.6740148861290001
ACH-000788,-0.569417555189
ACH-000791,-0.659999986632
ACH-000792,-0.713486049191
ACH-000794,-0.887731638562
ACH-000796,-0.642094191297
ACH-000799,-0.572501212266
ACH-000800,-0.49717063746000006
ACH-000802,-0.7079037827310001
ACH-000804,-0.711315339798
ACH-000805,-0.874063241648
ACH-000809,-0.952925724463
ACH-000810,-0.7250088615189999
ACH-000811,-0.6414494263830001
ACH-000817,-0.481997277971
ACH-000819,-0.605460673383
ACH-000820,-0.686055302872
ACH-000821,-0.749603299471
ACH-000822,-0.512341280401
ACH-000823,-0.848568207843
ACH-000824,-1.0374076761700002
ACH-000827,-0.689932543804
ACH-000829,-0.47316419431400003
ACH-000831,-0.555402779351
ACH-000832,-1.02331546587
ACH-000833,-0.455115045682
ACH-000834,-0.539566322543
ACH-000835,-0.52166525827
ACH-000836,-0.6668510853899999
ACH-000837,-0.515911187631
ACH-000838,-0.442879067674
ACH-000839,-0.957674899654
ACH-000840,-0.44742444838999995
ACH-000841,-0.368346851228
ACH-000843,-0.468265110674
ACH-000846,-0.576280963218
ACH-000847,-0.49465109716899996
ACH-000848,-0.570901976998
ACH-000849,-0.521089128209
ACH-000851,-0.508745560304
ACH-000855,-0.40714399730800005
ACH-000856,-0.683642632261
ACH-000858,-0.604908649568
ACH-000859,-0.689367332881
ACH-000861,-0.27866925394299996
ACH-000862,-0.56900076428
ACH-000865,-1.02707677502
ACH-000866,-0.623582339354
ACH-000867,-0.5359332312089999
ACH-000869,-0.44829089012100004
ACH-000872,-0.86044305223
ACH-000873,-0.8152412479160001
ACH-000876,-0.891725009356
ACH-000878,-0.632851486085
ACH-000880,-0.8779939054610001
ACH-000881,-0.40429104913900005
ACH-000882,-0.7476465819499999
ACH-000884,-0.522708962236
ACH-000885,-0.5859441888920001
ACH-000887,-0.6093141029510001
ACH-000888,-0.6131032419479999
ACH-000889,-0.771952488276
ACH-000890,-0.45848618239100003
ACH-000896,-0.62863401519
ACH-000898,-0.8011878822490001
ACH-000900,-0.882593196642
ACH-000901,-0.7694198244470001
ACH-000905,-0.456531730869
ACH-000906,-0.762230050077
ACH-000907,-1.0161122673899998
ACH-000910,-0.601905064427
ACH-000911,-0.85135657771
ACH-000912,-0.7617009598829999
ACH-000913,-0.580308707169
ACH-000915,-0.7152863919419999
ACH-000916,-0.902072037838
ACH-000917,-0.608153593055
ACH-000921,-0.656078160791
ACH-000924,-0.308610956524
ACH-000926,-0.818011060071
ACH-000928,-0.38220698067599995
ACH-000929,-0.794777411357
ACH-000932,-0.527717066743
ACH-000935,-0.250148534308
ACH-000936,-0.45492454295699997
ACH-000937,-0.578899078882
ACH-000938,-0.7935108080609999
ACH-000939,-0.631217532654
ACH-000941,-0.64282357265
ACH-000943,-0.556135937869
ACH-000946,-0.719929069232
ACH-000947,-0.705844219282
ACH-000948,-0.518779838295
ACH-000950,-0.603003825175
ACH-000953,-0.37358992063600005
ACH-000957,-0.929514043709
ACH-000958,-1.12860061911
ACH-000960,-0.476554510824
ACH-000963,-1.04520231306
ACH-000968,-0.826931090847
ACH-000969,-0.652964318904
ACH-000973,-0.36747022054300005
ACH-000974,-0.615393110245
ACH-000975,-0.5221804450240001
ACH-000976,-0.422450837624
ACH-000978,-0.585751493268
ACH-000980,-0.715961146568
ACH-000984,-1.00758232311
ACH-000986,-0.5340584437610001
ACH-000988,-0.999716632281
ACH-000993,-0.39420952584700003
ACH-000994,-0.584257764391
ACH-000996,-0.9430405775130001
ACH-001001,-0.642238224247
ACH-001020,-0.5973985260600001
ACH-001028,-0.563214304756
ACH-001031,-0.5744035081000001
ACH-001038,-0.561169830911
ACH-001048,-0.750639143964
ACH-001050,-0.811701581202
ACH-001053,-0.632572363877
ACH-001054,-0.7741789655329999
ACH-001061,-0.761151862236
ACH-001067,-0.5393633213979999
ACH-001075,-0.713528994575
ACH-001096,-0.722958989808
ACH-001128,-0.94051872752
ACH-001134,-0.8511688905670001
ACH-001151,-0.638829409612
ACH-001163,-0.768664464091
ACH-001164,-0.493617920281
ACH-001173,-0.716720382617
ACH-001183,-0.648520962637
ACH-001184,-0.617290133428
ACH-001190,-0.986228740838
ACH-001192,-0.656674219543
ACH-001193,-0.935335246933
ACH-001196,-0.47406199977499996
ACH-001197,-0.6341168091380001
ACH-001205,-0.658252496049
ACH-001211,-0.828499529473
ACH-001212,-0.757180678898
ACH-001228,-1.1022982906
ACH-001232,-0.649994263823
ACH-001239,-0.5474627509910001
ACH-001274,-0.515405043719
ACH-001275,-0.41284014553900006
ACH-001277,-0.653194356133
ACH-001278,-0.540233998022
ACH-001280,-0.527388268824
ACH-001283,-1.04547775865
ACH-001289,-0.512676398047
ACH-001295,-0.6496564268949999
ACH-001300,-0.840100021118
ACH-001301,-0.764008152889
ACH-001302,-0.739914500305
ACH-001303,-0.39489483830899996
ACH-001306,-0.832043396256
ACH-001318,-0.37224816300700003
ACH-001322,-0.650147709269
ACH-001328,-0.983065375348
ACH-001332,-0.56602761378
ACH-001333,-0.678526213711
ACH-001336,-0.9288462787
ACH-001340,-1.04207979862
ACH-001346,-0.8102401948289999
ACH-001353,-0.513013514675
ACH-001354,-0.5395221895269999
ACH-001367,-0.6888041566709999
ACH-001368,-0.837455513616
ACH-001374,-0.980989202746
ACH-001375,-0.759566044776
ACH-001377,-0.885902232599
ACH-001380,-0.604000682601
ACH-001391,-0.9422804640970001
ACH-001407,-0.37605918121200005
ACH-001408,-0.528910032029
ACH-001413,-1.10367051151
ACH-001430,-1.06670729735
ACH-001431,-1.01011952873
ACH-001450,-0.6156184969240001
ACH-001496,-0.718599387873
ACH-001500,-0.489247486946
ACH-001521,-0.999984327344
ACH-001523,-0.564715359561
ACH-001532,-0.6635261039320001
ACH-001536,-0.35034618919200006
ACH-001550,-0.7563429688950001
ACH-001552,-1.03972282021
ACH-001554,-0.8049767127699999
ACH-001645,-0.962661172271
ACH-001654,-0.565781372099
ACH-001715,-0.373096678779
ACH-001735,-0.416786219666
ACH-001736,-0.59120077559
ACH-001737,-0.288875370076
ACH-001740,-0.283991748629
ACH-001745,-0.486295229259
ACH-001750,-0.6900869281550001
ACH-001765,-0.8673606994299999
ACH-001956,-0.579444784455
ACH-001957,-0.977486467006
