,TATDN3 (128387)
ACH-000004,-0.28498569631299997
ACH-000007,-0.17697965163499998
ACH-000009,-0.46114033226
ACH-000011,-0.26258828443599996
ACH-000012,-0.182985507824
ACH-000013,-0.160452987579
ACH-000014,-0.185110166192
ACH-000015,-0.145126903448
ACH-000017,-0.280079896318
ACH-000018,-0.00982535402605
ACH-000019,-0.190247481941
ACH-000021,-0.162911416586
ACH-000022,-0.19103074901099998
ACH-000025,-0.35170594933399996
ACH-000028,-0.134215343006
ACH-000030,-0.103732131875
ACH-000035,-0.12050970570999998
ACH-000036,-0.206635217131
ACH-000037,-0.223501518176
ACH-000039,-0.0832159879865
ACH-000040,-0.12096225442099999
ACH-000041,-0.0754681855332
ACH-000042,-0.218932628144
ACH-000045,-0.291226038024
ACH-000047,-0.234753306285
ACH-000052,-0.244891555609
ACH-000053,-0.19980330556899997
ACH-000054,-0.258780635167
ACH-000055,0.020974838328
ACH-000060,-0.32015897597
ACH-000067,-0.04236560867959999
ACH-000070,-0.180958931747
ACH-000075,-0.441720281755
ACH-000078,-0.188411535702
ACH-000082,-0.189483223493
ACH-000085,-0.0174068832527
ACH-000086,-0.349548754018
ACH-000087,-0.00828575783687
ACH-000092,-0.225098223132
ACH-000095,-0.247637241221
ACH-000097,-0.18036344911
ACH-000098,-0.23608408513700002
ACH-000099,-0.04377788413980001
ACH-000108,-0.21102501886100003
ACH-000113,-0.351489097896
ACH-000115,-0.0835094069571
ACH-000116,-0.09589851203639999
ACH-000118,-0.174246665007
ACH-000120,-0.30239617933400004
ACH-000123,-0.06968468872769999
ACH-000127,-0.160046701546
ACH-000128,0.015948098607600002
ACH-000132,-0.29957316824200003
ACH-000133,-0.0454857080291
ACH-000137,-0.154454881843
ACH-000138,-0.258009859299
ACH-000142,-0.228992241045
ACH-000143,-0.11124811743799999
ACH-000146,-0.0590748343479
ACH-000148,-0.257834341537
ACH-000150,-0.0111475655972
ACH-000152,-0.0911891284506
ACH-000153,-0.269110625587
ACH-000159,-0.171953885057
ACH-000160,-0.267825118567
ACH-000163,-0.049186260884699996
ACH-000167,-0.219719054282
ACH-000168,-0.300989841525
ACH-000169,-0.09965053874980001
ACH-000178,-0.0726423870525
ACH-000182,-0.21711629085099998
ACH-000183,-0.228379374642
ACH-000188,-0.1715609925
ACH-000189,-0.207151456526
ACH-000190,-0.21954972136300002
ACH-000198,-0.228999414637
ACH-000204,-0.103334712949
ACH-000206,-0.575228179049
ACH-000207,-0.11792050899
ACH-000211,-0.143689798422
ACH-000215,-0.256499161122
ACH-000221,-0.12295253079099999
ACH-000222,-0.0992654444922
ACH-000223,-0.171516602059
ACH-000226,-0.468986050105
ACH-000227,-0.223851997069
ACH-000228,-0.230107600546
ACH-000231,-0.135474987009
ACH-000232,-0.19036807793
ACH-000233,-0.413910491612
ACH-000234,-0.340914679194
ACH-000235,-0.29845667895
ACH-000237,-0.196730471259
ACH-000238,-0.0941405219881
ACH-000243,-0.30311551501899997
ACH-000244,-0.010922327756399999
ACH-000246,-0.286911429462
ACH-000248,-0.267395692046
ACH-000250,-0.134344759014
ACH-000251,-0.29385446433400003
ACH-000253,-0.0830173067365
ACH-000255,-0.171156016983
ACH-000256,-0.232557339284
ACH-000257,-0.134410072035
ACH-000258,-0.6343124996580001
ACH-000259,-0.225430098107
ACH-000260,-0.159157506302
ACH-000261,-0.26973940201499996
ACH-000262,-0.324210851648
ACH-000263,-0.0171366245331
ACH-000264,-0.106985378501
ACH-000265,-0.174087748367
ACH-000266,-0.260992560491
ACH-000272,-0.171925985676
ACH-000273,-0.217272774197
ACH-000274,-0.258259452979
ACH-000277,-0.207283182862
ACH-000278,-0.0512204932534
ACH-000279,-0.0853943693551
ACH-000280,-0.116524700187
ACH-000281,-0.414169286315
ACH-000288,-0.215235505477
ACH-000291,-0.127006279022
ACH-000293,-0.129530014566
ACH-000294,-0.038923434306
ACH-000295,-0.35454426053300003
ACH-000296,-0.0221143246582
ACH-000302,-0.13128189510299998
ACH-000304,-0.34176944880099996
ACH-000307,-0.0532113209478
ACH-000308,-0.111780820194
ACH-000310,-0.22883798117600002
ACH-000311,-0.310962585788
ACH-000312,-0.244570602667
ACH-000315,-0.337199536774
ACH-000316,-0.0563914237055
ACH-000317,-0.384521593063
ACH-000318,-0.174560934896
ACH-000319,-0.08307958908739999
ACH-000320,-0.45470275438
ACH-000322,-0.23324656464000001
ACH-000323,-0.176436702127
ACH-000324,-0.237730005438
ACH-000329,-0.350892386193
ACH-000330,-0.0111857569089
ACH-000331,-0.185828193662
ACH-000332,-0.24182394488899997
ACH-000334,-0.209206025146
ACH-000335,-0.39197761826899996
ACH-000336,-0.585953548192
ACH-000337,-0.241465454958
ACH-000339,-0.236644419012
ACH-000341,-0.224885893513
ACH-000348,-0.184335906726
ACH-000350,-0.18894826587400002
ACH-000352,-0.18147535699099998
ACH-000356,-0.24659257826900002
ACH-000361,-0.155485043655
ACH-000362,-0.124602473048
ACH-000363,-0.180797141639
ACH-000364,0.0491394921626
ACH-000365,-0.187299613238
ACH-000366,-0.259492305427
ACH-000368,-0.021887085153799998
ACH-000374,-0.376733900621
ACH-000375,-0.154223349553
ACH-000376,-0.0715492435935
ACH-000381,-0.246606142945
ACH-000383,-0.246632608329
ACH-000387,-0.141093317005
ACH-000389,-0.203668330592
ACH-000390,-0.132616404158
ACH-000393,-0.296709799384
ACH-000395,-0.167440530192
ACH-000397,-0.188287351274
ACH-000401,-0.11677154653899999
ACH-000402,-0.0785382549459
ACH-000403,-0.18912410112300002
ACH-000404,-0.06185294854309999
ACH-000406,-0.0971937133625
ACH-000407,-0.27755713054299996
ACH-000408,-0.364962386
ACH-000410,-0.368503029748
ACH-000411,-0.43264006209899997
ACH-000414,-0.168121450797
ACH-000415,-0.17096658992400002
ACH-000416,-0.241247728755
ACH-000420,-0.171523680329
ACH-000421,-0.127498599021
ACH-000424,-0.0894235157056
ACH-000425,-0.135995406435
ACH-000426,-0.0734466757917
ACH-000427,-0.331254806284
ACH-000433,-0.174308967224
ACH-000436,-0.267855443601
ACH-000444,-0.118536512552
ACH-000445,-0.112976738581
ACH-000448,-0.260898873142
ACH-000450,-0.19454469941799998
ACH-000452,-0.187260057206
ACH-000454,0.0028070798698000003
ACH-000458,-0.144605575315
ACH-000459,-0.0341919308801
ACH-000460,-0.225630192978
ACH-000461,0.168036525947
ACH-000463,-0.158925442678
ACH-000464,-0.320267192882
ACH-000466,-0.0132183947362
ACH-000467,-0.319084180418
ACH-000468,0.0259611075847
ACH-000469,-0.0497808978327
ACH-000470,-0.40452154712800004
ACH-000471,-0.230730847494
ACH-000472,-0.26165886921
ACH-000473,-0.09809541870789999
ACH-000475,-0.137646182623
ACH-000476,-0.282712830837
ACH-000477,-0.150026818393
ACH-000480,-0.0889689475471
ACH-000481,-0.215317166838
ACH-000483,-0.025361475336700003
ACH-000484,-0.06153291794980001
ACH-000485,-0.35610077502099996
ACH-000486,-0.220738128323
ACH-000487,-0.197038988372
ACH-000488,-0.176166516198
ACH-000490,-0.239235893706
ACH-000491,-0.177909968349
ACH-000495,-0.362328851876
ACH-000496,-0.053649219130300005
ACH-000499,0.028255629871
ACH-000500,0.15553348274
ACH-000502,-0.150836284479
ACH-000503,-0.171591218103
ACH-000505,-0.13058231179000002
ACH-000507,-0.151282510648
ACH-000510,-0.15179850665
ACH-000511,-0.260888442634
ACH-000512,0.0513983623443
ACH-000516,-0.265882899711
ACH-000517,-0.23653389326699997
ACH-000518,-0.14681414636
ACH-000520,-0.28712365253899996
ACH-000521,-0.145797325315
ACH-000522,-0.18218561788499998
ACH-000524,-0.200222845381
ACH-000527,-0.167266757848
ACH-000528,-0.23118969556
ACH-000537,-0.35070302042499996
ACH-000541,0.0740574925997
ACH-000542,-0.213648399258
ACH-000544,-0.216026737769
ACH-000545,-0.175055935528
ACH-000547,-0.51177264591
ACH-000548,-0.344176679547
ACH-000549,-0.37096214316
ACH-000550,-0.19855852710299998
ACH-000552,-0.049647714694
ACH-000556,-0.163910017114
ACH-000557,-0.37975539952799997
ACH-000570,-0.0650330745063
ACH-000571,-0.21490686178500001
ACH-000573,-0.23748950849
ACH-000576,-0.28588383725600003
ACH-000580,-0.051388036739400005
ACH-000584,-0.11639284045800001
ACH-000585,-0.19948398819600002
ACH-000588,-0.0876522415339
ACH-000589,-0.25017130413600003
ACH-000591,0.0757772290602
ACH-000593,-0.217446868048
ACH-000600,-0.29997858335099997
ACH-000601,-0.256356181174
ACH-000604,-0.301911480764
ACH-000605,-0.0811926892656
ACH-000606,-0.172967777779
ACH-000608,-0.227400952361
ACH-000614,-0.07714328174889999
ACH-000616,-0.173369589235
ACH-000618,-0.177055287734
ACH-000619,-0.136994048363
ACH-000620,-0.0554814629208
ACH-000621,-0.126082251866
ACH-000622,-0.228437284685
ACH-000623,-0.119068412381
ACH-000624,-0.141655541283
ACH-000627,-0.153806978847
ACH-000630,-0.24860745271600002
ACH-000632,-0.167960428714
ACH-000633,-0.118667746552
ACH-000637,0.048978084555599995
ACH-000638,-0.17359725259599998
ACH-000646,-0.307528088042
ACH-000647,-0.24691388247200002
ACH-000648,-0.34115177723800005
ACH-000649,-0.13756866038899998
ACH-000651,-0.10680465279100002
ACH-000652,-0.0206557250011
ACH-000653,-0.155187665788
ACH-000657,-0.10931964515100001
ACH-000658,-0.36608490187200005
ACH-000661,-0.144854062994
ACH-000662,-0.0650494309001
ACH-000663,-0.165975393433
ACH-000665,-0.245566716098
ACH-000671,-0.11723986411699999
ACH-000673,-0.207560399826
ACH-000676,-0.196088885057
ACH-000677,-0.21528348542300002
ACH-000681,-0.189933966593
ACH-000682,-0.255934987019
ACH-000683,-0.13883058358
ACH-000684,-0.137134434605
ACH-000688,-0.0242949305846
ACH-000693,-0.016641639887299997
ACH-000694,-0.12363936285299999
ACH-000695,-0.423950843246
ACH-000696,-0.242392321562
ACH-000697,-0.401940762837
ACH-000699,-0.19160767156599998
ACH-000701,-0.273506036503
ACH-000706,-0.12970670329700001
ACH-000711,-0.213356997339
ACH-000713,-0.18812940709800002
ACH-000714,-0.263038843945
ACH-000718,-0.223281091589
ACH-000720,-0.26751218458500003
ACH-000721,-0.142811143706
ACH-000724,-0.0903066249054
ACH-000725,-0.24870339833500002
ACH-000732,-0.0998977209983
ACH-000734,-0.157957059298
ACH-000735,-0.225465497722
ACH-000736,-0.25110472657
ACH-000738,-0.246248910273
ACH-000746,-0.028384130158599998
ACH-000747,-0.159813689843
ACH-000748,-0.0858888119563
ACH-000753,-0.256018872174
ACH-000756,-0.295895418597
ACH-000757,-0.13126765460200002
ACH-000758,-0.266931168377
ACH-000760,-0.193844369086
ACH-000763,-0.323195205624
ACH-000764,-0.29528651848000004
ACH-000765,-0.100758041357
ACH-000766,-0.16300921976299998
ACH-000767,-0.154950426239
ACH-000768,-0.14837626480399999
ACH-000769,-0.203904954555
ACH-000770,-0.226232596493
ACH-000771,-0.104879527425
ACH-000773,-0.351262494048
ACH-000776,-0.0558626874565
ACH-000777,-0.050871310743800004
ACH-000778,-0.163702422446
ACH-000781,-0.177054225392
ACH-000782,-0.174719921873
ACH-000783,-0.150877266978
ACH-000784,-0.09049276191029999
ACH-000785,-0.249369054855
ACH-000787,-0.21730773510899998
ACH-000788,-0.256425886991
ACH-000791,-0.338582783249
ACH-000792,-0.135266466675
ACH-000794,-0.057228034557800005
ACH-000796,-0.27832715943799996
ACH-000799,-0.512442716468
ACH-000800,-0.37885525073200005
ACH-000802,-0.322233553822
ACH-000804,-0.257900166786
ACH-000805,-0.370221078782
ACH-000809,-0.265323809595
ACH-000810,-0.186057620473
ACH-000811,-0.14961775091600002
ACH-000817,-0.21630083578
ACH-000819,-0.26352380604200004
ACH-000820,-0.36580635371299997
ACH-000821,-0.29720200879
ACH-000822,-0.136715838383
ACH-000823,-0.156351351043
ACH-000824,-0.196554499027
