,ATP6V0A4 (50617)
ACH-000004,0.0287708615912
ACH-000007,-0.266511419215
ACH-000009,-0.16708301104599999
ACH-000011,0.00908376525278
ACH-000012,0.045823359264599996
ACH-000013,0.04518014679219999
ACH-000014,-0.298562221024
ACH-000015,-0.09550503652270001
ACH-000017,-0.10780448741399999
ACH-000018,0.24023926845600002
ACH-000019,-0.043459786968400006
ACH-000021,-0.395902078432
ACH-000022,-0.0941852366495
ACH-000025,-0.0066981872201899995
ACH-000028,-0.044105394958
ACH-000030,-0.00166002683166
ACH-000035,-0.11129729441500001
ACH-000036,-0.022036269382000002
ACH-000037,-0.0107157648933
ACH-000039,-0.044697843313100005
ACH-000040,-0.119013253507
ACH-000041,-0.052498362857
ACH-000042,-0.08877068916139999
ACH-000045,-0.07732394219819999
ACH-000047,-0.097831671801
ACH-000052,-0.0746209759798
ACH-000053,-0.0361520422873
ACH-000054,0.00267465332424
ACH-000055,-0.019919146227099997
ACH-000060,-0.19975127386
ACH-000067,-0.289266786285
ACH-000070,0.0097513717015
ACH-000075,-0.126769610477
ACH-000078,-0.276279963267
ACH-000082,-0.191457347445
ACH-000085,-0.060576351816
ACH-000086,0.0167914370679
ACH-000087,-0.07046687193819999
ACH-000092,-0.0469771714971
ACH-000095,-0.00489452900741
ACH-000097,-0.0234981731729
ACH-000098,-0.10480189251199999
ACH-000099,-0.127974733904
ACH-000108,-0.0416121669165
ACH-000113,-0.09376585023810001
ACH-000115,-0.0872398535667
ACH-000116,-0.08352099342739999
ACH-000118,-0.0197221328066
ACH-000120,-0.22514923051999997
ACH-000123,-0.059281404359
ACH-000127,0.030508028341799998
ACH-000128,-0.19176968316100002
ACH-000132,-0.163439995443
ACH-000133,-0.118997868899
ACH-000137,-0.0008339955808310001
ACH-000138,-0.0681763850105
ACH-000142,0.0822548239643
ACH-000143,-0.20759794837200002
ACH-000146,-0.0881174428772
ACH-000148,-0.11352388496400001
ACH-000150,-0.045334651757300004
ACH-000152,-0.242551709435
ACH-000153,0.125785520471
ACH-000159,-0.10473031809599999
ACH-000160,0.214015370077
ACH-000163,0.0599189521238
ACH-000167,0.22603136371
ACH-000168,-0.0258639747193
ACH-000169,-0.0630552041537
ACH-000178,-0.179857451869
ACH-000182,-0.054522879095999996
ACH-000183,-0.0241411265829
ACH-000188,0.028398990913900003
ACH-000189,-0.416256500277
ACH-000190,-0.170031152826
ACH-000198,-0.0320628540296
ACH-000204,-0.17814007747000002
ACH-000206,0.123173951602
ACH-000207,0.0423609930155
ACH-000211,-0.07472154502489999
ACH-000215,-0.006879538485609999
ACH-000221,0.033601865454099995
ACH-000222,-0.0174557309874
ACH-000223,-0.0743841810957
ACH-000226,0.0425291354067
ACH-000227,-0.309420516804
ACH-000228,0.037463694099900004
ACH-000231,-0.0904733388508
ACH-000232,-0.18628569482500001
ACH-000233,-0.0779629530083
ACH-000234,-0.09276214705050001
ACH-000235,-0.126590700526
ACH-000237,-0.157510293648
ACH-000238,-0.13568857067
ACH-000243,0.0393664882756
ACH-000244,0.106838171123
ACH-000246,-0.218817094425
ACH-000248,0.0240277183028
ACH-000250,-0.0497903265945
ACH-000251,-0.46133746847199997
ACH-000253,-0.13676527505
ACH-000255,-0.00232850770467
ACH-000256,-0.193039342064
ACH-000257,-0.047134539182
ACH-000258,-0.64600861606
ACH-000259,-0.0926080000636
ACH-000260,-0.141560784525
ACH-000261,-0.127980756652
ACH-000262,-0.05449852047619999
ACH-000263,-0.0570404333794
ACH-000264,-0.134306042139
ACH-000265,0.09797464430189999
ACH-000266,0.0284905608696
ACH-000272,-0.52303598664
ACH-000273,-0.12636658531199998
ACH-000274,-0.0134237094121
ACH-000277,-0.23438772996999999
ACH-000278,-0.214277617874
ACH-000279,-0.19623831661
ACH-000280,0.0363949373659
ACH-000281,0.00760249568474
ACH-000288,-0.0320160953783
ACH-000291,-0.17003896362399998
ACH-000293,-0.167971916813
ACH-000294,0.0109876124695
ACH-000295,-0.00870687543957
ACH-000296,-0.0425889147456
ACH-000302,-0.046321907577800005
ACH-000304,-0.35288769348399995
ACH-000307,-0.045937110501300005
ACH-000308,-0.059711203329800004
ACH-000310,-0.118104276509
ACH-000311,0.006202353987359999
ACH-000312,-0.0672641466854
ACH-000315,0.0264094417815
ACH-000316,-0.036710066093599995
ACH-000317,-0.19684216475900002
ACH-000318,-0.0334027223877
ACH-000319,0.015351075359200002
ACH-000320,-0.045495379934400004
ACH-000322,0.147495851304
ACH-000323,-0.177319366987
ACH-000324,-0.0410987638515
ACH-000329,-0.0659498898206
ACH-000330,0.121897750694
ACH-000331,-0.105121828487
ACH-000332,0.045415767365600004
ACH-000334,0.024173596022799997
ACH-000335,0.100622616972
ACH-000336,-0.33427250795
ACH-000337,0.046792074518499996
ACH-000339,-0.0612162890869
ACH-000341,0.24703805586999997
ACH-000348,-0.149524622404
ACH-000350,-0.0775002033973
ACH-000352,-0.015011295218
ACH-000356,-0.0465609019701
ACH-000361,-0.07952303060160001
ACH-000362,0.10532084406600001
ACH-000363,-0.060711951972199994
ACH-000364,-0.152494559542
ACH-000365,-0.18149906727499998
ACH-000366,-0.107681979434
ACH-000368,-0.18545161690099998
ACH-000374,0.0064772716912500005
ACH-000375,-0.05545500273569999
ACH-000376,-0.110004441334
ACH-000381,-0.015517449209700001
ACH-000383,-0.0723617413935
ACH-000387,-0.13516738244999998
ACH-000389,-0.11872658773299999
ACH-000390,0.021218906293599998
ACH-000393,0.00400151163634
ACH-000395,-0.14047802052799999
ACH-000397,-0.110400735064
ACH-000401,-0.282651591789
ACH-000402,-0.394865465247
ACH-000403,-0.0282716930284
ACH-000404,-0.054857846874
ACH-000406,-0.046077772688699996
ACH-000407,-0.17602344940099998
ACH-000408,-0.0365748086647
ACH-000410,-0.136087511571
ACH-000411,-0.122988142354
ACH-000414,-0.0203757740016
ACH-000415,0.028030023548499997
ACH-000416,-0.06821345396480001
ACH-000420,-0.0941613710107
ACH-000421,-0.13289044168
ACH-000424,-0.144802221633
ACH-000425,-0.07211578168989999
ACH-000426,-0.253940369349
ACH-000427,0.09816102991789999
ACH-000433,-0.176595851905
ACH-000436,-0.138342379761
ACH-000444,-0.0822196546813
ACH-000445,0.0504348672662
ACH-000448,-0.03780510692030001
ACH-000450,-0.0530360135179
ACH-000452,0.0174126670798
ACH-000454,0.0359465289647
ACH-000458,-0.0165322380957
ACH-000459,-0.18079932385000003
ACH-000460,-0.111691575243
ACH-000461,0.0260275999205
ACH-000463,-0.193768812612
ACH-000464,-0.063514933125
ACH-000466,-0.0652973771439
ACH-000467,-0.14873690070599999
ACH-000468,0.0607997156332
ACH-000469,-0.0950323530903
ACH-000470,-0.24306013256499998
ACH-000471,-0.042378049751000006
ACH-000472,0.020551815370599996
ACH-000473,0.03427010117
ACH-000475,0.024261028639500002
ACH-000476,0.09153289558039998
