,SLAMF1 (6504)
ACH-000004,-0.26099391147
ACH-000007,-0.0112927507061
ACH-000009,-0.38262029808200004
ACH-000011,-0.0641097142584
ACH-000012,-0.29096220151200003
ACH-000013,-0.151166103839
ACH-000014,-0.197597057234
ACH-000015,-0.244935200062
ACH-000017,-0.0350997289329
ACH-000018,-0.162062283416
ACH-000019,-0.208326674796
ACH-000021,-0.149731831011
ACH-000022,-0.257279813554
ACH-000025,-0.243013798999
ACH-000028,-0.0795797644818
ACH-000030,-0.178148909615
ACH-000035,-0.188654952329
ACH-000036,-0.124229435637
ACH-000037,-0.329265700501
ACH-000039,-0.42034649895599996
ACH-000040,-0.134354021008
ACH-000041,-0.419504567948
ACH-000042,-0.132361231035
ACH-000045,-0.0121459470585
ACH-000047,-0.134369161811
ACH-000052,-0.31918947549800003
ACH-000053,-0.107600791555
ACH-000054,-0.19130653062199998
ACH-000055,-0.115475671236
ACH-000060,-0.216585011265
ACH-000067,-0.144688770756
ACH-000070,0.0227429342884
ACH-000075,-0.158683677392
ACH-000078,-0.17798849098900002
ACH-000082,-0.115655150843
ACH-000085,-0.0138170122855
ACH-000086,-0.409381552623
ACH-000087,-0.116419299758
ACH-000092,-0.174861221096
ACH-000095,-0.184364282258
ACH-000097,-0.142569285938
ACH-000098,-0.152415087705
ACH-000099,-0.013175532542099999
ACH-000108,-0.135495859069
ACH-000113,-0.17079388664500003
ACH-000115,-0.225862124101
ACH-000116,-0.241672900478
ACH-000118,-0.164726348237
ACH-000120,-0.08149201089060001
ACH-000123,-0.17054843422200003
ACH-000127,-0.17003697512899998
ACH-000128,0.035826885039800006
ACH-000132,-0.006308392431880001
ACH-000133,-0.241088670623
ACH-000137,-0.150417059597
ACH-000138,-0.0705851822674
ACH-000142,-0.27059203616099997
ACH-000143,-0.144821599718
ACH-000146,-0.16886161373300002
ACH-000148,-0.18805436082000002
ACH-000150,-0.0162426724126
ACH-000152,-0.0963251770204
ACH-000153,0.07749993590069999
ACH-000159,-0.20321337765900002
ACH-000160,-0.14206468139200001
ACH-000163,-0.184058060599
ACH-000167,-0.005797330495770001
ACH-000168,-0.19123229425000002
ACH-000169,-0.205065464532
ACH-000178,-0.0352870024244
ACH-000182,-0.077428727497
ACH-000183,-0.168857046156
ACH-000188,-0.218927762526
ACH-000189,-0.26838136743700003
ACH-000190,-0.152898114572
ACH-000198,-0.17604810576699997
ACH-000204,-0.271513949656
ACH-000206,-0.0257531436068
ACH-000207,-0.168507827307
ACH-000211,-0.139599590754
ACH-000215,-0.222791021846
ACH-000221,-0.285179969475
ACH-000222,0.0118889916017
ACH-000223,-0.151934569946
ACH-000226,-0.23326132227600002
ACH-000227,-0.048919610615600004
ACH-000228,-0.211373450937
ACH-000231,-0.10068867184000001
ACH-000232,-0.24490027336800002
ACH-000233,-0.16281768951
ACH-000234,-0.127525550975
ACH-000235,-0.155028403272
ACH-000237,-0.235486326459
ACH-000238,-0.252221519044
ACH-000243,-0.164700241678
ACH-000244,-0.344683282542
ACH-000246,-0.110386525221
ACH-000248,-0.0529594576879
ACH-000250,-0.218499235649
ACH-000251,0.049740511976
ACH-000253,-0.177325513893
ACH-000255,-0.104828348606
ACH-000256,-0.33465519626999995
ACH-000257,0.216355108303
ACH-000258,-0.10276074541099998
ACH-000259,-0.203810609536
ACH-000260,-0.10484365814300001
ACH-000261,-0.0848035496171
ACH-000262,-0.13377614341900002
ACH-000263,-0.23155560871800002
ACH-000264,-0.28240851183800003
ACH-000265,-0.158951854297
ACH-000266,-0.123605942986
ACH-000272,-0.142190288038
ACH-000273,-0.118233747079
ACH-000274,-0.031806857834700004
ACH-000277,-0.239948308495
ACH-000278,-0.30351066671300003
ACH-000279,-0.12252955277899999
ACH-000280,-0.221881347504
ACH-000281,-0.36160767586900006
ACH-000288,-0.13809915958799998
ACH-000291,-0.0780271179795
ACH-000293,-0.013671158410399998
ACH-000294,-0.0686398186803
ACH-000295,-0.21915267942400002
ACH-000296,-0.199099951515
ACH-000302,-0.239520338037
ACH-000304,-0.032729906286200004
ACH-000307,-0.135276087491
ACH-000308,-0.129181942293
ACH-000310,-0.06510660007369999
ACH-000311,-0.104500666184
ACH-000312,-0.0916073546725
ACH-000315,-0.0981110532734
ACH-000316,-0.017217408566700003
ACH-000317,-0.343560239391
ACH-000318,-0.272484949099
ACH-000319,-0.0318337784809
ACH-000320,-0.337376686424
ACH-000322,-0.216764881065
ACH-000323,-0.150227514364
ACH-000324,-0.153858428179
ACH-000329,-0.055185319103300004
ACH-000330,0.010457056953
ACH-000331,-0.11039217666500001
ACH-000332,-0.131971211327
ACH-000334,-0.363070379638
ACH-000335,-0.28900099432799997
ACH-000336,-0.309858560247
ACH-000337,-0.346404816936
ACH-000339,-0.013058091693
ACH-000341,-0.10170595410199999
ACH-000348,-0.20190536831
ACH-000350,-0.239158500199
ACH-000352,-0.292506856642
ACH-000356,-0.09458732621439998
ACH-000361,-0.31837912767
ACH-000362,-0.140910135479
ACH-000363,-0.07708096985849999
ACH-000364,-0.18800230825
ACH-000365,-0.21712281789700003
ACH-000366,-0.17273988479200003
ACH-000368,-0.109146641283
ACH-000374,-0.0841535249749
ACH-000375,-0.184765392762
ACH-000376,-0.13823887756
