,GTF2E2 (2961)
ACH-000004,-0.758453052685
ACH-000007,-1.0961563664700003
ACH-000009,-0.665383193159
ACH-000011,-1.0347207486799999
ACH-000012,-0.826767094624
ACH-000013,-0.957241003244
ACH-000014,-0.768857360817
ACH-000015,-0.9196130270909999
ACH-000017,-0.773876742124
ACH-000018,-0.67076009518
ACH-000019,-1.2823266499700001
ACH-000021,-0.545644043429
ACH-000022,-0.8574258016670001
ACH-000025,-0.9386361480200001
ACH-000028,-1.0111189745
ACH-000030,-1.02180877783
ACH-000035,-1.12474347148
ACH-000036,-0.9042995852660001
ACH-000037,-0.639052836627
ACH-000039,-1.01112899423
ACH-000040,-0.727102625686
ACH-000041,-0.76103205057
ACH-000042,-0.982457390751
ACH-000045,-0.762906147463
ACH-000047,-0.766325264217
ACH-000052,-0.990205704005
ACH-000053,-0.963823989427
ACH-000054,-1.01160650925
ACH-000055,-0.921488503326
ACH-000060,-1.08594893279
ACH-000067,-0.9831788835870001
ACH-000070,-0.940244004982
ACH-000075,-1.0404362675299998
ACH-000078,-0.933941621406
ACH-000082,-1.3716536240900001
ACH-000085,-0.8648696441310001
ACH-000086,-1.03440916311
ACH-000087,-1.00678612138
ACH-000092,-1.16190598409
ACH-000095,-0.874061945064
ACH-000097,-1.00496660873
ACH-000098,-0.7938765561550001
ACH-000099,-0.7872714998579999
ACH-000108,-0.8283415476189999
ACH-000113,-0.962857500588
ACH-000115,-1.06230803581
ACH-000116,-1.03091556325
ACH-000118,-0.9746926612450001
ACH-000120,-0.68942223105
ACH-000123,-1.0304282243
ACH-000127,-0.7766229643529999
ACH-000128,-0.8298709139229999
ACH-000132,-1.08897353484
ACH-000133,-0.8572540767839999
ACH-000137,-1.05523708912
ACH-000138,-0.8527013031640001
ACH-000142,-1.0053587746200001
ACH-000143,-0.9053991750839999
ACH-000146,-0.60323823571
ACH-000148,-0.807314667663
ACH-000150,-0.997036940581
ACH-000152,-1.1918946178799998
ACH-000153,-0.748150854108
ACH-000159,-1.00148411501
ACH-000160,-0.6051951470579999
ACH-000163,-0.8548653910070001
ACH-000167,-0.5853309500330001
ACH-000168,-0.609185523627
ACH-000169,-0.7828372602279999
ACH-000178,-0.8428848270360001
ACH-000182,-1.34423412929
ACH-000183,-1.0026756034
ACH-000188,-1.0636709765799999
ACH-000189,-1.55595227497
ACH-000190,-0.60276740172
ACH-000198,-0.963540826142
ACH-000204,-1.24236178416
ACH-000206,-1.1359682389399999
ACH-000207,-0.8826106211079999
ACH-000211,-0.899655830525
ACH-000215,-0.8297056059219999
ACH-000221,-0.829434792023
ACH-000222,-0.635411875992
ACH-000223,-1.15870438639
ACH-000226,-1.03997145416
ACH-000227,-0.868493342426
ACH-000228,-0.9728483947259999
ACH-000231,-0.9849374126809999
ACH-000232,-1.1037764674200001
ACH-000233,-0.9180612571760001
ACH-000234,-1.13051217222
ACH-000235,-0.860969519752
ACH-000237,-0.9755408845389999
ACH-000238,-0.848151246639
ACH-000243,-1.10987587975
ACH-000244,-0.9862199856999999
ACH-000246,-0.9332133249600001
ACH-000248,-0.978270736523
ACH-000250,-0.881347990545
ACH-000251,-0.866052144014
ACH-000253,-1.17929128801
ACH-000255,-0.942465428273
ACH-000256,-0.9448461189
ACH-000257,-0.8858857010719999
ACH-000258,-0.824427444353
ACH-000259,-0.716924566375
ACH-000260,-0.8501750916099999
ACH-000261,-1.0931823338
ACH-000262,-0.9752264072779999
ACH-000263,-0.888791285567
ACH-000264,-0.9977417900810001
ACH-000265,-0.91581668941
ACH-000266,-1.18128854845
ACH-000272,-0.443343206605
ACH-000273,-1.00124198455
ACH-000274,-1.06411500909
ACH-000277,-0.865556350355
ACH-000278,-1.2880794040799999
ACH-000279,-0.70370643683
ACH-000280,-1.09345651574
ACH-000281,-0.791848287737
ACH-000288,-0.513892174809
ACH-000291,-1.14779224269
ACH-000293,-1.32144998014
ACH-000294,-0.544454219313
ACH-000295,-0.7697081919859999
ACH-000296,-0.8798341431119999
ACH-000302,-1.0122959927
ACH-000304,-1.14350983238
ACH-000307,-0.977041824119
ACH-000308,-0.927153457362
ACH-000310,-0.866802721055
ACH-000311,-0.605037561272
ACH-000312,-0.926158356117
ACH-000315,-0.818059504404
ACH-000316,-0.8633527125239999
ACH-000317,-0.657778521763
ACH-000318,-0.966452455029
ACH-000319,-0.77288346559
ACH-000320,-0.687669816291
ACH-000322,-1.0932819025700002
ACH-000323,-0.929592478214
ACH-000324,-0.799830613107
ACH-000329,-0.965257512108
ACH-000330,-1.33011358411
ACH-000331,-1.10205479781
ACH-000332,-1.1261553633299999
ACH-000334,-0.974655380098
ACH-000335,-1.03342873101
ACH-000336,-1.16431434919
ACH-000337,-1.2672562147700002
ACH-000339,-1.14681604159
ACH-000341,-0.780262756998
ACH-000348,-0.7947693898360001
ACH-000350,-0.640177104717
ACH-000352,-1.1916995979
ACH-000356,-1.07489155741
ACH-000361,-0.756554848626
ACH-000362,-0.781979581512
ACH-000363,-1.19264248403
ACH-000364,-0.9610068238889999
ACH-000365,-0.62922775399
ACH-000366,-0.779675048831
ACH-000368,-0.839414322571
ACH-000374,-1.15361067748
ACH-000375,-0.88211929546
ACH-000376,-0.8393732401649999
ACH-000381,-0.752189329082
ACH-000383,-0.850572679903
ACH-000387,-0.8132938122319999
ACH-000389,-0.9387449194230001
ACH-000390,-1.10086706186
ACH-000393,-1.3674058837099998
ACH-000395,-0.890882471125
ACH-000397,-0.809096873909
ACH-000401,-0.7988080917460001
ACH-000402,-1.13313830274
ACH-000403,-0.881626381126
ACH-000404,-0.9016883823880001
ACH-000406,-0.599769490318
ACH-000407,-0.832882547861
ACH-000408,-0.873501355205
ACH-000410,-1.05073460473
ACH-000411,-0.904899648192
ACH-000414,-0.822176249989
ACH-000415,-0.827060299661
ACH-000416,-1.25001037862
ACH-000420,-0.798062775568
ACH-000421,-1.05087990019
ACH-000424,-0.925501194747
ACH-000425,-0.7922615167739999
ACH-000426,-0.630277471634
ACH-000427,-1.12260383912
ACH-000433,-1.05411969378
ACH-000436,-1.21742572165
ACH-000444,-0.89841542703
ACH-000445,-1.05637129595
ACH-000448,-1.07262662151
ACH-000450,-1.0800864056200001
ACH-000452,-0.848664779131
ACH-000454,-0.7697591266859999
ACH-000458,-0.817443071341
ACH-000459,-0.760286744403
ACH-000460,-1.01680305341
ACH-000461,-0.9131335144700001
ACH-000463,-0.730577940547
ACH-000464,-1.00501145154
ACH-000466,-1.05994086526
ACH-000467,-1.12022512961
ACH-000468,-0.838879061101
ACH-000469,-0.8761672791580001
ACH-000470,-0.9222118923100001
ACH-000471,-1.08745511832
ACH-000472,-0.9504327635590001
ACH-000473,-1.14919753585
ACH-000475,-1.28567392305
ACH-000476,-1.0217086647799998
ACH-000477,-1.00419768017
ACH-000480,-0.649809941023
ACH-000481,-1.02420411638
ACH-000483,-0.95375938526
ACH-000484,-1.5288489487999999
ACH-000485,-0.9159369081119999
ACH-000486,-1.10249251198
ACH-000487,-1.05889550176
ACH-000488,-0.9217272414830001
ACH-000490,-0.963906402169
ACH-000491,-0.911153057621
ACH-000495,-0.8005322030550001
ACH-000496,-0.73589344723
ACH-000499,-0.908825077748
ACH-000500,-1.01369099339
ACH-000502,-0.9250684522229999
ACH-000503,-0.964300752932
ACH-000505,-0.873153035271
ACH-000507,-0.992009000001
ACH-000510,-0.938531007819
ACH-000511,-1.11610868435
ACH-000512,-0.8166127400759999
ACH-000516,-1.3575387486500001
ACH-000517,-1.00270768054
ACH-000518,-0.897756334593
ACH-000520,-1.1557413733
ACH-000521,-0.775808466909
ACH-000522,-0.879055298944
ACH-000524,-1.20437327177
ACH-000527,-1.0964580672600002
ACH-000528,-1.11050400126
ACH-000537,-1.13382042671
ACH-000541,-1.38288895287
ACH-000542,-0.7697228314319999
ACH-000544,-0.9031366657979999
ACH-000545,-0.889264580063
ACH-000547,-0.953686791371
ACH-000548,-0.948114418242
ACH-000549,-1.03338894269
ACH-000550,-0.7250514277879999
ACH-000552,-1.1887749097799998
ACH-000556,-1.14379297806
ACH-000557,-0.563775512004
ACH-000570,-0.670699836801
ACH-000571,-0.9092665055079999
ACH-000573,-0.885544800749
ACH-000576,-0.98773732838
ACH-000580,-1.0534641410299999
ACH-000584,-0.8078967202189999
ACH-000585,-0.7659660731419999
ACH-000588,-0.664546733838
ACH-000589,-0.7775975062530001
ACH-000591,-0.7563951452609999
ACH-000593,-0.9686117859200001
ACH-000600,-1.21731709911
ACH-000601,-0.949461365393
ACH-000604,-0.681423414875
ACH-000605,-1.06456112469
ACH-000606,-1.06720618611
ACH-000608,-0.9372956886700001
ACH-000614,-0.607359899266
ACH-000616,-1.29400548715
ACH-000618,-0.926563235139
ACH-000619,-0.985059138937
ACH-000620,-0.60508811898
ACH-000621,-1.16234449655
ACH-000622,-1.15220517062
ACH-000623,-0.706877377781
ACH-000624,-1.3508154927200002
ACH-000627,-0.8715509290260001
ACH-000630,-0.944953101098
ACH-000632,-0.896202263012
ACH-000633,-0.478675964955
ACH-000637,-0.819648010972
ACH-000638,-1.15687944973
ACH-000646,-0.88281225355
ACH-000647,-0.9489715771770001
ACH-000648,-1.0739283681
ACH-000649,-1.10163133529
ACH-000651,-0.771530736784
ACH-000652,-0.7536617929680001
ACH-000653,-0.9360510494580001
ACH-000657,-1.1096068162000001
ACH-000658,-0.9155069465360001
ACH-000661,-0.619523276212
ACH-000662,-0.9790561286339999
ACH-000663,-0.595427370137
ACH-000665,-0.9447160916189999
ACH-000671,-0.734317508512
ACH-000673,-0.937919308877
ACH-000676,-0.71136566646
ACH-000677,-0.882549502609
ACH-000681,-0.561351833699
ACH-000682,-1.02047577988
ACH-000683,-0.761143749347
ACH-000684,-0.759461661034
ACH-000688,-1.4588843664200002
ACH-000693,-0.9159770663169999
ACH-000694,-0.882586053805
ACH-000695,-0.9031122890600001
ACH-000696,-0.976668475712
ACH-000697,-0.859227636382
ACH-000699,-0.937206501972
ACH-000701,-1.15571459244
ACH-000706,-0.998079115071
ACH-000711,-0.8776876102060001
ACH-000713,-0.8996924970100001
ACH-000714,-1.11986894563
ACH-000718,-0.967790766866
ACH-000720,-0.763663667516
ACH-000721,-0.922354360912
ACH-000724,-0.561542102632
ACH-000725,-1.36719571775
ACH-000732,-1.1569464998899999
ACH-000734,-0.7225693406579999
ACH-000735,-0.872589530368
ACH-000736,-0.882146666116
ACH-000738,-1.02962341968
ACH-000746,-0.878148356815
ACH-000747,-1.24973851342
ACH-000748,-1.1669931492
ACH-000753,-0.879800115951
ACH-000756,-0.9313711410400001
ACH-000757,-0.752062763116
ACH-000758,-1.20190860168
ACH-000760,-0.924404314664
ACH-000763,-0.979832701516
ACH-000764,-1.0542780462799999
ACH-000765,-0.638701598412
ACH-000766,-0.937933608718
ACH-000767,-1.03248382977
ACH-000768,-0.964711612387
ACH-000769,-0.9505549992039999
ACH-000770,-1.0025806973
ACH-000771,-0.922313648641
ACH-000773,-0.81675583285
ACH-000776,-0.892039593986
ACH-000777,-0.738274804392
ACH-000778,-0.961620420201
ACH-000781,-0.878502617273
ACH-000782,-0.688238191355
ACH-000783,-1.34755421518
ACH-000784,-0.683668547287
ACH-000785,-1.14016015768
ACH-000787,-0.736251760042
ACH-000788,-0.940053828139
ACH-000791,-0.801849572526
ACH-000792,-0.8616042833670001
ACH-000794,-1.08121323655
ACH-000796,-1.22560265274
ACH-000799,-1.34006269316
ACH-000800,-0.743132218109
ACH-000802,-0.848509910694
ACH-000804,-1.03352834809
ACH-000805,-0.870733549705
ACH-000809,-0.820514721539
ACH-000810,-1.09198082686
ACH-000811,-1.06455347081
ACH-000817,-1.2973829002
ACH-000819,-0.936636983493
ACH-000820,-1.2802241372399998
ACH-000821,-0.812635998951
ACH-000822,-1.00554964819
ACH-000823,-0.8845479245919999
ACH-000824,-0.816177480016
ACH-000827,-0.805021882664
ACH-000829,-0.955043095012
ACH-000831,-0.916971765815
ACH-000832,-1.0991001840799999
ACH-000833,-0.9555856209389999
ACH-000834,-0.998000594088
ACH-000835,-0.7617506390019999
ACH-000836,-0.767555467066
ACH-000837,-0.9804384427989999
ACH-000838,-0.5405193971660001
ACH-000839,-1.03774518316
ACH-000840,-1.0489307774799999
ACH-000841,-0.800920764612
ACH-000843,-0.8944966598799999
ACH-000846,-1.13213464809
ACH-000847,-0.882191160939
ACH-000848,-0.920932062061
ACH-000849,-0.9503131175730001
ACH-000851,-0.9768573028859999
ACH-000855,-0.843242758442
ACH-000856,-0.8864466078829999
ACH-000858,-0.9835824974580001
ACH-000859,-0.8863173739040001
ACH-000861,-0.9967487712659999
ACH-000862,-0.886785993917
ACH-000865,-1.0905729857
ACH-000866,-0.8349562611650001
ACH-000867,-1.36971721366
ACH-000869,-0.851806684947
ACH-000872,-1.01005553285
ACH-000873,-0.876165525377
ACH-000876,-0.858137941183
ACH-000878,-1.13372750555
ACH-000880,-0.746505351991
ACH-000881,-0.76946711278
ACH-000882,-0.760164135593
ACH-000884,-0.887862566867
ACH-000885,-0.95361196714
ACH-000887,-0.975289827903
ACH-000888,-0.8761202861049999
ACH-000889,-0.7479327143819999
ACH-000890,-1.28334593207
ACH-000896,-0.791872096496
ACH-000898,-0.887068803119
ACH-000900,-1.06504891317
ACH-000901,-0.930812917367
ACH-000905,-1.03798286982
ACH-000906,-0.940784276962
ACH-000907,-0.782718999081
ACH-000910,-0.9097726119600001
ACH-000911,-0.9534955544149999
ACH-000912,-1.02540895781
ACH-000913,-0.9589943745909999
ACH-000915,-0.84343857135
ACH-000916,-1.5953582685299998
ACH-000917,-1.41873284563
ACH-000921,-1.31440733995
ACH-000924,-0.9404932751799999
ACH-000926,-0.768571902482
ACH-000928,-1.20709123441
ACH-000929,-1.03674760339
ACH-000932,-0.977908889295
ACH-000935,-0.621788047975
ACH-000936,-0.6409603735
ACH-000937,-0.7688587317030001
ACH-000938,-0.6497606603399999
ACH-000939,-0.602895779071
ACH-000941,-0.892132170319
ACH-000943,-0.741761636657
ACH-000946,-0.8444778120990001
ACH-000947,-0.761537431131
ACH-000948,-0.973447525285
ACH-000950,-0.686772575077
ACH-000953,-1.22997246029
ACH-000957,-1.14568210127
ACH-000958,-0.7543780988950001
ACH-000960,-0.725028001433
ACH-000963,-0.942765136013
ACH-000968,-0.597355913878
ACH-000969,-0.580763820158
ACH-000973,-0.95098093781
ACH-000974,-1.01157239978
ACH-000975,-1.00447543687
ACH-000976,-0.9443908283820001
ACH-000978,-0.811026868795
ACH-000980,-0.800345636534
ACH-000984,-1.02608783499
ACH-000986,-0.7740293058509999
ACH-000988,-0.846258642791
ACH-000993,-1.11929975325
ACH-000994,-0.899267044478
ACH-000996,-0.950432557822
ACH-001001,-0.838739750252
ACH-001020,-1.05618526008
ACH-001028,-0.788440862272
ACH-001031,-0.9640333496019999
ACH-001038,-0.852943895125
ACH-001048,-1.0322746159899998
ACH-001050,-0.930541805272
ACH-001053,-0.8854460069939999
ACH-001054,-0.864943219763
ACH-001061,-0.76603302907
ACH-001067,-1.34614814963
ACH-001075,-0.917711668242
ACH-001096,-0.88808260184
ACH-001128,-0.27755911189800003
ACH-001134,-1.0950842437100001
ACH-001151,-1.2531207500200001
ACH-001163,-0.783802212571
ACH-001164,-1.05456988873
ACH-001173,-1.0946106470799999
ACH-001183,-0.988074018182
ACH-001184,-0.80019755961
ACH-001190,-1.09107492851
ACH-001192,-0.719198925223
ACH-001193,-0.622811042829
ACH-001196,-0.7780244466680001
ACH-001197,-1.0500340164
ACH-001205,-0.999450332677
ACH-001211,-0.9268638123
ACH-001212,-0.843924308259
ACH-001228,-0.7039608720630001
ACH-001232,-0.8642305033869999
ACH-001239,-0.857841340324
ACH-001274,-1.0228263444299999
ACH-001275,-0.778185338408
ACH-001277,-0.983224994206
ACH-001278,-0.8611051346940001
ACH-001280,-1.14610744045
ACH-001283,-0.738111626447
ACH-001289,-0.8053762556730001
ACH-001295,-0.978815321088
ACH-001300,-1.0318929092
ACH-001301,-0.957745302103
ACH-001302,-0.753099564877
ACH-001303,-0.702762186489
ACH-001306,-0.953105319147
ACH-001318,-0.858328711509
ACH-001322,-0.896610594449
ACH-001328,-1.06757449278
ACH-001332,-0.8108933988570001
ACH-001333,-0.8841515532080001
ACH-001336,-0.979596490678
ACH-001340,-1.07975338414
ACH-001346,-0.9784981368610001
ACH-001353,-1.0002838404
ACH-001354,-0.9135726678030001
ACH-001367,-0.661244347318
ACH-001368,-0.9001917231569999
ACH-001374,-1.2333953715700001
ACH-001375,-0.851798415051
ACH-001377,-1.28707429945
ACH-001380,-0.953315633793
ACH-001391,-1.0874274119299998
ACH-001407,-0.6891847728939999
ACH-001408,-0.8858703840719999
ACH-001413,-1.25078313385
ACH-001430,-1.01300754138
ACH-001431,-1.2227675821
ACH-001450,-0.81571830161
ACH-001496,-0.9338360723010001
ACH-001500,-0.679012041472
ACH-001521,-0.9095612148219999
ACH-001523,-0.82675758001
ACH-001532,-0.9461721579569999
ACH-001536,-1.08192515192
ACH-001550,-0.613539730294
ACH-001552,-1.1800808524700002
ACH-001554,-0.711784510536
ACH-001645,-0.900979061737
ACH-001654,-0.802837504953
ACH-001715,-0.749866503356
ACH-001735,-0.8582920404100001
ACH-001736,-0.98285084285
ACH-001737,-1.41878450402
ACH-001740,-1.07340596999
ACH-001745,-0.9451864995839999
ACH-001750,-0.721404795891
ACH-001765,-0.88555512796
ACH-001956,-0.931836419092
ACH-001957,-0.748308515317
