,MT1M (4499)
ACH-000004,0.181194164179
ACH-000007,-0.0417493392255
ACH-000009,0.113572232499
ACH-000011,0.0973590647207
ACH-000012,0.13584000688
ACH-000013,0.101003134124
ACH-000014,0.24698615601399998
ACH-000015,0.239385713071
ACH-000017,0.155733436762
ACH-000018,0.323289424651
ACH-000019,0.17811342202799998
ACH-000021,-0.0651951734117
ACH-000022,0.0992971470954
ACH-000025,0.196984256635
ACH-000028,0.17702019654599999
ACH-000030,0.0523664642275
ACH-000035,0.312466448765
ACH-000036,0.196503174949
ACH-000037,-0.22819442237799997
ACH-000039,-0.029620340650900003
ACH-000040,0.031165106674000003
ACH-000041,0.237632953979
ACH-000042,0.214919025911
ACH-000045,0.0183642871907
ACH-000047,0.057306513900300005
ACH-000052,0.13896943723400002
ACH-000053,0.11154829000800001
ACH-000054,-0.00615562019719
ACH-000055,0.0345950197705
ACH-000060,0.104357953604
ACH-000067,0.101122755902
ACH-000070,0.06498035910120001
ACH-000075,-0.107339268475
ACH-000078,-0.0691203108218
ACH-000082,0.143756849586
ACH-000085,0.0910221494803
ACH-000086,0.11884036269
ACH-000087,0.22560751682100003
ACH-000092,0.038624955623199994
ACH-000095,-0.0798105079483
ACH-000097,0.0530280495046
ACH-000098,0.008678483438719999
ACH-000099,0.042612463469199995
ACH-000108,0.143226031542
ACH-000113,0.166969724966
ACH-000115,0.028664167976700003
ACH-000116,0.106603407702
ACH-000118,0.230731803235
ACH-000120,0.12393944389599999
ACH-000123,0.109873086905
ACH-000127,0.13735722331800002
ACH-000128,0.0407590870712
ACH-000132,0.0673944083731
ACH-000133,0.0841954145792
ACH-000137,0.235961663691
ACH-000138,0.132751149697
ACH-000142,0.13470834648399999
ACH-000143,0.29258047822
ACH-000146,0.0342050964986
ACH-000148,0.314417473842
ACH-000150,-0.0461842805705
ACH-000152,0.12203396920399999
ACH-000153,0.169649334507
ACH-000159,0.103340725628
ACH-000160,0.13843406209200002
ACH-000163,0.31759532963799997
ACH-000167,-0.259532567165
ACH-000168,0.267570272384
ACH-000169,0.23741952266999997
ACH-000178,0.0375979501872
ACH-000182,0.106701225824
ACH-000183,0.261656106037
ACH-000188,0.136467098768
ACH-000189,0.23697498703699998
ACH-000190,0.173267497199
ACH-000198,0.044106877503899994
ACH-000204,-0.123728622233
ACH-000206,0.288555865562
ACH-000207,0.203798490159
ACH-000211,0.059479211445000006
ACH-000215,0.0815838405567
ACH-000221,0.0454539497633
ACH-000222,0.296720383169
ACH-000223,0.175763272129
ACH-000226,-0.0149551530574
ACH-000227,0.413073789998
ACH-000228,0.197136020477
ACH-000231,0.237811437937
ACH-000232,0.20205447324499998
ACH-000233,-0.0391025625628
ACH-000234,0.126391242247
ACH-000235,0.0774965602054
ACH-000237,0.133903300001
ACH-000238,0.0382679929985
ACH-000243,0.166131892143
ACH-000244,0.26248578462600003
ACH-000246,0.110660903266
ACH-000248,0.128403640083
ACH-000250,0.153034594684
ACH-000251,0.177981639705
ACH-000253,0.147775759974
ACH-000255,0.237029048282
ACH-000256,0.29121894364100004
ACH-000257,0.16846785594099997
ACH-000258,0.209260193672
ACH-000259,0.19903930270599998
ACH-000260,0.0667213437443
ACH-000261,0.177272861194
ACH-000262,-0.0710954351343
ACH-000263,0.25002665583
ACH-000264,0.042546085121400005
ACH-000265,0.29554455267900004
ACH-000266,0.00125725176233
ACH-000272,0.11151186250299999
ACH-000273,0.259270068402
ACH-000274,0.09019288304749999
ACH-000277,0.0708449909458
ACH-000278,0.188215654352
ACH-000279,0.342821674517
ACH-000280,0.201777149171
ACH-000281,0.115494073318
ACH-000288,0.00825798323421
ACH-000291,0.11796581136800001
ACH-000293,0.216617105521
ACH-000294,-0.0714868690791
ACH-000295,0.260125926396
ACH-000296,0.226983517112
ACH-000302,0.0218565818122
ACH-000304,0.19188730148400002
ACH-000307,0.248713863943
ACH-000308,0.140694821179
ACH-000310,-0.15993463965
ACH-000311,0.152968359353
ACH-000312,-0.0159660335148
ACH-000315,0.390421963021
ACH-000316,0.18661984324900002
ACH-000317,0.250770656631
ACH-000318,0.23964559860999998
ACH-000319,0.133630547124
ACH-000320,0.178396591362
ACH-000322,0.131865229516
ACH-000323,0.0996926786132
ACH-000324,-0.00936273862709
ACH-000329,0.22362670831999998
ACH-000330,0.07327132009260001
ACH-000331,0.12247069792700001
ACH-000332,0.0458781701583
ACH-000334,-0.021892233023900004
ACH-000335,0.0363226473859
ACH-000336,0.405782935601
ACH-000337,0.0079025368792
ACH-000339,0.0290330754245
ACH-000341,-0.064710910838
ACH-000348,0.23887976731
ACH-000350,-0.08807310371189998
ACH-000352,0.178044979179
ACH-000356,0.24934849788000002
ACH-000361,0.0202780260137
ACH-000362,0.05685101320719999
ACH-000363,0.10808995200999999
ACH-000364,0.158281830546
ACH-000365,0.07489144857379999
ACH-000366,0.210176719663
ACH-000368,-0.0064065198503
ACH-000374,0.0501129551748
ACH-000375,0.126141900279
ACH-000376,0.165702392926
ACH-000381,0.128747241841
ACH-000383,0.0609496190972
ACH-000387,0.0938564577665
ACH-000389,0.251689276761
ACH-000390,0.195769131475
ACH-000393,0.25844016539500003
ACH-000395,0.000540183303977
ACH-000397,-0.042276108253300006
ACH-000401,0.0884865098473
ACH-000402,0.274016166273
ACH-000403,0.0595330172516
ACH-000404,0.222083278778
ACH-000406,0.0838384716302
ACH-000407,0.166495518311
ACH-000408,0.17745825622699998
ACH-000410,0.143154732566
ACH-000411,0.126599883154
ACH-000414,0.254878583859
ACH-000415,0.29062096784200003
ACH-000416,-0.012749258337100002
ACH-000420,0.201050563988
ACH-000421,0.156944372837
ACH-000424,0.119649533782
ACH-000425,0.148157649541
ACH-000426,-0.07899745964510001
ACH-000427,0.0064402538423
ACH-000433,0.157184427694
ACH-000436,0.17385364247699997
ACH-000444,0.197891567031
ACH-000445,0.009100059261469999
ACH-000448,0.0912714237023
ACH-000450,0.203566063647
ACH-000452,0.117202680034
ACH-000454,-0.109363556275
ACH-000458,0.129487342717
ACH-000459,0.368060860928
ACH-000460,0.0363837380909
ACH-000461,0.08149620455210001
ACH-000463,-0.0033128222116799995
ACH-000464,0.31766623529599997
ACH-000466,0.105672574778
ACH-000467,0.10765535710799999
ACH-000468,-0.0963804576131
ACH-000469,0.174208760011
ACH-000470,0.152540071517
ACH-000471,0.10872180353399999
ACH-000472,0.101582968322
ACH-000473,-0.17959899769999998
ACH-000475,0.028720437163400003
ACH-000476,-0.07048772844210001
ACH-000477,0.354890626961
ACH-000480,0.188551344953
ACH-000481,0.259181705178
ACH-000483,0.134920222701
ACH-000484,0.126120671817
ACH-000485,0.142632574554
ACH-000486,0.23881956434999999
ACH-000487,0.0454321203251
ACH-000488,0.11143117848200002
ACH-000490,0.301027366315
ACH-000491,0.12126467417799999
ACH-000495,0.169957019927
ACH-000496,0.23107071990400002
ACH-000499,0.240287339106
ACH-000500,-0.215767669587
ACH-000502,0.111768743016
ACH-000503,0.176728194134
ACH-000505,0.11083553756100001
ACH-000507,0.042827088018399996
ACH-000510,0.12511238696799998
ACH-000511,0.21126595084199998
ACH-000512,0.178591407997
ACH-000516,0.108492092727
ACH-000517,0.0282401670187
ACH-000518,0.167168374432
ACH-000520,-0.0818973218992
ACH-000521,0.107464334136
ACH-000522,0.0530857011692
ACH-000524,-0.03767967066609999
ACH-000527,0.103914246261
ACH-000528,0.00234004725252
ACH-000537,0.17055055059500002
ACH-000541,-0.0875421285501
ACH-000542,0.184873095869
ACH-000544,0.29987001122699997
ACH-000545,0.039246551120300004
ACH-000547,0.0302008280194
ACH-000548,0.0142861246627
ACH-000549,0.07340972118580001
ACH-000550,0.0531815489989
ACH-000552,0.09415305270230001
ACH-000556,0.0442069596985
ACH-000557,0.256905204725
ACH-000570,0.196837684677
ACH-000571,0.109766388937
ACH-000573,0.171361696565
ACH-000576,0.14240680672800002
ACH-000580,0.200626393504
ACH-000584,0.1546403643
ACH-000585,0.13009708609600001
ACH-000588,-0.029942552085599997
ACH-000589,0.116605325411
ACH-000591,0.13354154469
ACH-000593,0.184218437814
ACH-000600,0.0532430853527
ACH-000601,0.118521798299
ACH-000604,-0.0731956456299
ACH-000605,0.0260278449605
ACH-000606,0.142127253683
ACH-000608,0.130140751334
ACH-000614,0.317487508999
ACH-000616,0.00149710141253
ACH-000618,0.22914614276999998
ACH-000619,0.0787947789984
ACH-000620,0.0048512972190900006
ACH-000621,-0.09088117373749999
ACH-000622,0.161627086501
ACH-000623,0.182547704635
ACH-000624,0.0527392630621
ACH-000627,-0.043873543020900005
ACH-000630,0.11360149365399999
ACH-000632,0.183828420425
ACH-000633,0.334242043434
ACH-000637,-0.00170078137012
ACH-000638,0.273943083776
ACH-000646,0.020692413062799998
ACH-000647,0.0753575959439
ACH-000648,0.01107381295
ACH-000649,0.22669390985100002
ACH-000651,-0.013990518099200001
ACH-000652,0.275193364162
ACH-000653,0.25200284606199996
ACH-000657,0.165359669166
ACH-000658,0.175603842761
ACH-000661,-0.110592640426
ACH-000662,-0.061374272547300004
ACH-000663,0.0731223442913
ACH-000665,0.207509825314
ACH-000671,0.15683931258300002
ACH-000673,0.167062161278
ACH-000676,0.158075165362
ACH-000677,0.0935240702961
ACH-000681,0.16979610317699997
ACH-000682,0.24482521286800002
ACH-000683,0.09415893992480001
ACH-000684,0.0276953909843
ACH-000688,-0.0717179547157
ACH-000693,0.201152776843
ACH-000694,0.125736583857
ACH-000695,0.10741787469799999
ACH-000696,0.24062851509
ACH-000697,0.16369478486
ACH-000699,0.161843184213
ACH-000701,0.160586652564
ACH-000706,0.0600486297411
ACH-000711,0.17051126106800002
ACH-000713,0.01144987538
ACH-000714,0.145963170985
ACH-000718,0.15932346986600002
ACH-000720,0.037679095252699996
ACH-000721,0.133490896532
ACH-000724,-0.0446687544476
ACH-000725,-0.154601444259
ACH-000732,0.308767135312
ACH-000734,0.0648981150226
ACH-000735,0.0712746579965
ACH-000736,0.04824759683
ACH-000738,0.10536666030099999
ACH-000746,0.0017668497366700002
ACH-000747,0.272607020584
ACH-000748,0.052224788881599996
ACH-000753,0.154875479278
ACH-000756,0.169835532099
ACH-000757,0.271125040012
ACH-000758,0.013204593266900001
ACH-000760,0.236685127135
ACH-000763,0.223127412668
ACH-000764,0.21826041114
ACH-000765,0.0720294627096
ACH-000766,0.122577191589
ACH-000767,0.000689156317972
ACH-000768,0.0815510111095
ACH-000769,-0.0386470984744
ACH-000770,0.0581979210501
ACH-000771,0.100885910232
ACH-000773,0.258041859978
ACH-000776,0.175314725632
ACH-000777,0.06682125944919999
ACH-000778,0.0425238596596
ACH-000781,0.21120119456
ACH-000782,0.266824509437
ACH-000783,0.0199319464807
ACH-000784,0.110497160198
ACH-000785,0.14691579805500002
ACH-000787,0.0105066535032
ACH-000788,0.140746834446
ACH-000791,0.15336930629
ACH-000792,0.13404624148299998
ACH-000794,0.10416694784700001
ACH-000796,0.0339741370085
ACH-000799,0.0595103528714
ACH-000800,0.012042144974
ACH-000802,0.182232204777
ACH-000804,0.051636554023699995
ACH-000805,0.294787314127
ACH-000809,0.189093073397
ACH-000810,0.233500520961
ACH-000811,0.19358762210900002
ACH-000817,-0.051286988486199996
ACH-000819,0.267991618364
ACH-000820,-0.0517619048876
ACH-000821,0.175328616626
ACH-000822,0.035556520759199996
ACH-000823,0.11713047055800001
ACH-000824,0.17162232681200001
ACH-000827,0.0784629532482
ACH-000829,0.215944870335
ACH-000831,0.156972732793
ACH-000832,0.217616967819
ACH-000833,0.167244759194
ACH-000834,0.0726973642842
ACH-000835,0.120881750232
ACH-000836,-0.023972312371099997
ACH-000837,0.242328204626
ACH-000838,0.17565779635899997
ACH-000839,0.266063866808
ACH-000840,0.030299659253400002
ACH-000841,0.261295355054
ACH-000843,0.0912440421383
ACH-000846,0.0525946208488
ACH-000847,0.22419551982799998
ACH-000848,0.0949024703426
ACH-000849,0.124721120488
ACH-000851,0.0023065813425
ACH-000855,-0.0308473220993
ACH-000856,0.128859597952
ACH-000858,0.17066144763500002
ACH-000859,0.24617054708299999
ACH-000861,0.055180570787800004
ACH-000862,0.269129173827
ACH-000865,0.21130151930399999
ACH-000866,0.18023432442200002
ACH-000867,0.132929680097
ACH-000869,0.06036663987719999
ACH-000872,0.229101426466
ACH-000873,0.11610274067700001
ACH-000876,0.116027613954
ACH-000878,0.157791180548
ACH-000880,0.161377422386
ACH-000881,0.0664639992107
ACH-000882,0.326357074227
ACH-000884,0.22692156235
