,OLFM4 (10562)
ACH-000004,-0.0219665519367
ACH-000007,-0.0878350730377
ACH-000009,-0.0906298116315
ACH-000011,-0.252128224694
ACH-000012,-0.23147471611099998
ACH-000013,-0.189455096556
ACH-000014,-0.244408663449
ACH-000015,0.00267172036667
ACH-000017,-0.332209550351
ACH-000018,-0.39719788000600004
ACH-000019,-0.224654862139
ACH-000021,-0.0345250736296
ACH-000022,-0.22123080490400002
ACH-000025,-0.24696241155999998
ACH-000028,-0.204984257093
ACH-000030,-0.157830679758
ACH-000035,-0.186076660592
ACH-000036,-0.24535511073600003
ACH-000037,-0.19864916554200002
ACH-000039,-0.258530995142
ACH-000040,-0.218353759027
ACH-000041,-0.212935692643
ACH-000042,-0.34806109817
ACH-000045,0.141535385708
ACH-000047,-0.216385718114
ACH-000052,-0.0462266445202
ACH-000053,-0.15469616954399998
ACH-000054,-0.324499829135
ACH-000055,-0.22360705073800002
ACH-000060,-0.400793682004
ACH-000067,-0.21430389641800002
ACH-000070,0.047477750612699994
ACH-000075,-0.45637513249399997
ACH-000078,-0.139815481428
ACH-000082,-0.351027250768
ACH-000085,-0.541228666324
ACH-000086,-0.317026154221
ACH-000087,-0.18933007332000001
ACH-000092,-0.258953512702
ACH-000095,-0.316702291079
ACH-000097,-0.143725212258
ACH-000098,-0.259670302718
ACH-000099,-0.0711982069989
ACH-000108,-0.200246984711
ACH-000113,-0.17654322517299997
ACH-000115,-0.19278737980799998
ACH-000116,-0.208195235256
ACH-000118,-0.143236184607
ACH-000120,-0.131311656564
ACH-000123,-0.304413142535
ACH-000127,-0.115959008542
ACH-000128,-0.135987983185
ACH-000132,-0.183683684076
ACH-000133,-0.222113773375
ACH-000137,-0.159320224077
ACH-000138,-0.30808135494399996
ACH-000142,-0.362036384349
ACH-000143,-0.305313166726
ACH-000146,-0.21520186700399999
ACH-000148,-0.0796542033572
ACH-000150,-0.052913186557900005
ACH-000152,-0.24540132285100003
ACH-000153,-0.236604671836
ACH-000159,-0.396041881054
ACH-000160,-0.151944002804
ACH-000163,-0.175742183734
ACH-000167,-0.228515996171
ACH-000168,-0.21069209955899998
ACH-000169,-0.155223881274
ACH-000178,-0.24941991107099998
ACH-000182,-0.246834530918
ACH-000183,-0.138400605216
ACH-000188,-0.38904735783100003
ACH-000189,0.055264341563
ACH-000190,-0.127352631513
ACH-000198,-0.08088934435430001
ACH-000204,-0.353041606659
ACH-000206,-0.108566860768
ACH-000207,-0.138253408504
ACH-000211,-0.145341077119
ACH-000215,-0.255406440072
ACH-000221,0.0909534202853
ACH-000222,-0.0822205508818
ACH-000223,-0.385013351607
ACH-000226,-0.223759760658
ACH-000227,-0.656215591277
ACH-000228,-0.015265638096100001
ACH-000231,-0.12335155804000002
ACH-000232,-0.271255682042
ACH-000233,-0.153319366481
ACH-000234,-0.437431199876
ACH-000235,-0.103218722377
ACH-000237,-0.279174170415
ACH-000238,-0.0886605447728
ACH-000243,-0.16067051844900002
ACH-000244,-0.18042891557799998
ACH-000246,-0.314513454508
ACH-000248,-0.333479976082
ACH-000250,-0.356147720303
ACH-000251,-0.62734831482
ACH-000253,-0.232916984335
ACH-000255,-0.10449263995300001
ACH-000256,-0.0279551958663
ACH-000257,-0.345144540594
ACH-000258,-0.142094535069
ACH-000259,-0.22956583321199997
ACH-000260,-0.167775833525
ACH-000261,-0.355488219843
ACH-000262,-0.151926836164
ACH-000263,-0.11766988824
ACH-000264,-0.475689136888
ACH-000265,-0.16992457357500002
ACH-000266,-0.297612180635
ACH-000272,-0.222014568898
ACH-000273,-0.29126729860100004
ACH-000274,-0.649109075194
ACH-000277,-0.215133209263
ACH-000278,-0.17363529678
ACH-000279,-0.254894609134
ACH-000280,-0.053275151301100006
ACH-000281,-0.33164484098999997
ACH-000288,-0.21047338465
ACH-000291,-0.161529909739
ACH-000293,-0.23422625670400002
ACH-000294,-0.0901332371786
ACH-000295,0.09177212751660001
ACH-000296,-0.089639715149
ACH-000302,-0.18135024807300001
ACH-000304,-0.47351914871000006
ACH-000307,-0.09757120723439999
ACH-000308,-0.0861975666013
ACH-000310,-0.6752489252580001
ACH-000311,-0.304386721123
ACH-000312,-0.253166265676
ACH-000315,0.0612963060207
ACH-000316,-0.179685203295
ACH-000317,-0.205220812659
ACH-000318,-0.251442392653
ACH-000319,-0.053637075398699996
ACH-000320,-0.166197317629
ACH-000322,-0.36758867076800006
ACH-000323,-0.098185946491
ACH-000324,-0.20723003765200002
ACH-000329,-0.145195134099
ACH-000330,-0.224693107196
ACH-000331,-0.306332223506
ACH-000332,-0.320720603294
ACH-000334,0.0590509893817
ACH-000335,-0.142671007778
ACH-000336,-0.18916258561299998
ACH-000337,0.03478234364169999
ACH-000339,-0.32313650067
ACH-000341,-0.0106845779601
ACH-000348,-0.197505439376
ACH-000350,0.139469489342
ACH-000352,-0.0965708832924
ACH-000356,-0.243897556162
ACH-000361,-0.154850956825
ACH-000362,0.004951916358810001
ACH-000363,-0.279711319867
ACH-000364,-0.040658441171900005
ACH-000365,-0.281405934056
ACH-000366,-0.16337964234400001
ACH-000368,-0.043428222577
ACH-000374,-0.434841989887
ACH-000375,-0.18375148357
ACH-000376,-0.34060091913699997
ACH-000381,-0.285763446958
ACH-000383,-0.397714165322
ACH-000387,-0.14610288655
ACH-000389,-0.441292453179
ACH-000390,-0.045182089718199994
ACH-000393,-0.251319062762
ACH-000395,-0.506120025563
ACH-000397,-0.23795192856400002
ACH-000401,-0.0344627206674
ACH-000402,-0.224073327839
ACH-000403,-0.433921325526
ACH-000404,-0.0200169867844
ACH-000406,-0.061412244697900006
ACH-000407,-0.173683561338
ACH-000408,-0.168212835045
ACH-000410,-0.196779777637
ACH-000411,-0.168766176765
ACH-000414,-0.35076136280599995
ACH-000415,-0.344836773807
ACH-000416,-0.31186474233000006
ACH-000420,-0.0013005316345999999
ACH-000421,-0.0373412307559
ACH-000424,-0.252542687004
ACH-000425,-0.246520087735
ACH-000426,-0.1936047525
ACH-000427,-0.19677489049400002
ACH-000433,-0.265572512707
ACH-000436,-0.0157893826448
ACH-000444,-0.14596309422599998
ACH-000445,-0.21926074667599998
ACH-000448,-0.23441178980799998
ACH-000450,-0.08935414923440001
ACH-000452,-0.20344590464
ACH-000454,-0.0504991996373
ACH-000458,-0.17943773477400002
ACH-000459,0.010879583096200001
ACH-000460,-0.237255442682
ACH-000461,-0.5245049803190001
ACH-000463,-0.332318804586
ACH-000464,0.129060576897
ACH-000466,-0.118123912309
ACH-000467,-0.274833186446
ACH-000468,-0.28945469899
ACH-000469,-0.03293743810559999
ACH-000470,-0.28773676687399996
ACH-000471,-0.14268158471
ACH-000472,-0.24267410598499997
ACH-000473,0.0447242810958
ACH-000475,-0.19293203127099998
ACH-000476,-0.21660948924400003
ACH-000477,-0.288349403194
ACH-000480,-0.028645699139400002
ACH-000481,-0.263417393531
ACH-000483,0.0640103476743
ACH-000484,-0.37437066619900006
ACH-000485,-0.34129358055299996
ACH-000486,-0.214969741614
ACH-000487,-0.169357683801
ACH-000488,-0.14585064695299998
ACH-000490,-0.222128696146
ACH-000491,-0.153021049634
ACH-000495,-0.256426397127
ACH-000496,-0.37961663903899995
ACH-000499,-0.104542645736
ACH-000500,-0.489757722139
ACH-000502,-0.272035285291
ACH-000503,0.205565755486
ACH-000505,-0.49527067435500005
ACH-000507,-0.533095791856
ACH-000510,-0.16352960930500002
ACH-000511,-0.284972602785
ACH-000512,0.124580106548
ACH-000516,-0.120569746635
ACH-000517,-0.215964716058
ACH-000518,-0.23064758964
ACH-000520,-0.151608915536
ACH-000521,-0.128545154945
ACH-000522,-0.111772673524
ACH-000524,-0.537242837036
ACH-000527,-0.259986675558
ACH-000528,-0.00365902363576
ACH-000537,-0.420615582684
ACH-000541,-0.0467033176501
ACH-000542,-0.19652240340100002
ACH-000544,-0.261336911953
ACH-000545,-0.227649852993
ACH-000547,-0.16869926660700002
ACH-000548,-0.310820466922
ACH-000549,-0.41139253792900005
ACH-000550,-0.284203481454
ACH-000552,-0.22623892419
ACH-000556,-0.33163492122099997
ACH-000557,-0.306029903477
ACH-000570,-0.211890696622
ACH-000571,-0.14302798107999998
ACH-000573,-0.24195828193500002
ACH-000576,-0.37118304610299996
ACH-000580,0.09588124554449999
ACH-000584,-0.0842833382605
ACH-000585,-0.195097698689
ACH-000588,0.0456571265374
ACH-000589,-0.07495662347960001
