,PLCE1 (51196)
ACH-000190,-0.152576638553
ACH-000198,-0.09407517697489999
ACH-000204,-0.0923598567932
ACH-000206,-0.0860747875922
ACH-000207,-0.130918046819
ACH-000211,-0.068683780109
ACH-000215,-0.0990526931135
ACH-000221,-0.129934314067
ACH-000222,0.08224135483850001
ACH-000223,-0.0892499322297
ACH-000226,-0.117228052858
ACH-000227,-0.111655051358
ACH-000228,-0.12114659005999999
ACH-000231,-0.037667284598
ACH-000232,-0.140467942592
ACH-000233,-0.0116270215104
ACH-000234,-0.23522895175900002
ACH-000235,-0.14303975933399998
ACH-000237,-0.131647451087
ACH-000238,0.0953539635301
ACH-000243,-0.114505934797
ACH-000244,-0.0362866212982
ACH-000246,-0.0628685404767
ACH-000248,-0.00463227050109
ACH-000250,-0.118929925038
ACH-000251,-0.27855764014
ACH-000253,-0.148735841763
ACH-000255,0.009014492638329999
ACH-000256,0.0784673723217
ACH-000257,-0.269211233244
ACH-000258,-0.21852799878499998
ACH-000259,-0.080165780989
ACH-000260,-0.180232251926
ACH-000261,-0.132146218225
ACH-000262,-0.157520961402
ACH-000263,-0.55149942389
ACH-000264,-0.10940060202600001
ACH-000265,-0.175000118565
ACH-000266,-0.0627918337513
ACH-000272,-0.0894336417278
ACH-000273,-0.056943194302000004
ACH-000274,0.0157095657038
ACH-000277,-0.33815374753399996
ACH-000278,-0.12425922517200001
ACH-000279,-0.25652695342099996
ACH-000280,-0.162031591719
ACH-000281,-0.19321706
ACH-000288,-0.0646733170643
ACH-000291,-0.179027811228
ACH-000293,-0.189409711816
ACH-000294,-0.299534924102
ACH-000295,-0.0554793308014
ACH-000296,-0.011003363180499999
ACH-000302,-0.17736256196199998
ACH-000304,-0.027226209029599997
ACH-000307,-0.145164377172
ACH-000308,-0.133182298767
ACH-000310,-0.016558614503200002
ACH-000311,-0.19934645131099998
ACH-000312,-0.0417253921381
ACH-000315,-0.044809593236600005
ACH-000316,-0.11951484938
ACH-000317,-0.0518015896671
ACH-000318,-0.08995172556919999
ACH-000319,-0.184353050488
ACH-000320,-0.12061096362500001
ACH-000322,-0.312810268202
ACH-000323,-0.085296944628
ACH-000324,-0.08505407231529999
ACH-000329,-0.0672396335859
ACH-000330,-0.0121528080257
ACH-000331,-0.061950377182400006
ACH-000332,0.0534907593563
ACH-000334,-0.0755540468839
ACH-000335,-0.0561353488549
ACH-000336,-0.18506490655900001
ACH-000337,-0.5259597847290001
ACH-000339,-0.10733313667500001
ACH-000341,-0.22523510901799998
ACH-000348,-0.0398482818205
ACH-000350,-0.030549249549699998
ACH-000352,-0.0593811983606
ACH-000356,0.0299593996641
ACH-000361,-0.253215843319
ACH-000362,-0.293466747202
ACH-000363,-0.22772629804000002
ACH-000364,0.0885793634382
ACH-000365,-0.193772548327
ACH-000366,-0.146204565177
ACH-000368,0.128868981052
ACH-000374,-0.181199719542
ACH-000375,0.0154983722608
ACH-000376,-0.046354030269
ACH-000381,-0.563436236589
ACH-000383,0.0729915323371
ACH-000387,-0.0357535579406
ACH-000389,0.0523610873818
ACH-000390,0.0354110678612
ACH-000393,0.0646182462448
ACH-000395,-0.0303650709319
ACH-000397,-0.06964989791680001
ACH-000401,-0.133344934154
ACH-000402,-0.265201767862
ACH-000403,-0.160164023899
ACH-000404,0.119813181866
ACH-000406,-0.09892791318389998
ACH-000407,-0.09638475880030001
ACH-000408,-0.171340456456
ACH-000410,-0.020435395934099997
ACH-000411,0.012572816255399999
ACH-000414,-0.072403729584
ACH-000415,-0.292247111553
ACH-000416,-0.0253234685338
ACH-000420,-0.137495838685
ACH-000421,-0.16762533520700001
ACH-000424,-0.0915110339425
ACH-000425,-0.161511537999
ACH-000426,-0.0859851586253
ACH-000427,0.0372615062882
ACH-000433,-0.301177063206
ACH-000436,-0.102629041579
ACH-000444,0.0288527118238
ACH-000445,-0.158873189722
ACH-000448,-0.10148627039699999
ACH-000450,0.17070660337299998
ACH-000452,-0.18830810552299998
ACH-000454,0.0304468999083
ACH-000458,-0.22082263899500001
ACH-000459,-0.268289975055
ACH-000460,-0.0376861978418
ACH-000461,-0.0244377952104
ACH-000463,-0.166154029705
ACH-000464,0.239717599181
ACH-000466,0.0713901613369
ACH-000467,-0.200164853413
ACH-000468,-0.067918630603
ACH-000469,-0.07465345529180001
ACH-000470,-0.140309182349
ACH-000471,-0.295213917186
ACH-000472,-0.0879587594434
ACH-000473,-0.179918199394
ACH-000475,-0.0854273863996
ACH-000476,-0.019624855518
ACH-000477,-0.055265758941
ACH-000480,0.0275368411886
ACH-000481,-0.32048433491
ACH-000483,-0.03744940128
ACH-000484,-0.12876663518
ACH-000485,-0.0367046158486
ACH-000486,-0.134324200768
ACH-000487,-0.157574673827
ACH-000488,-0.109050474144
ACH-000490,-0.15102240523
ACH-000491,-0.166268375473
ACH-000495,-0.347810974934
ACH-000496,-0.217983599346
ACH-000499,-0.280583202
ACH-000500,-0.660015608201
ACH-000502,-0.09829641069049999
ACH-000503,-0.130942683701
ACH-000505,0.0377771061065
ACH-000507,-0.23944670108000002
ACH-000510,-0.0385444201601
ACH-000511,-0.19575970208500001
ACH-000512,0.051557025280599994
ACH-000516,0.0200047274894
ACH-000517,-0.0500106606676
ACH-000518,-0.11773449116399999
ACH-000520,-0.151121485282
ACH-000521,0.0600331898661
ACH-000522,-0.08183690941130001
ACH-000524,-0.0381788914699
ACH-000527,-0.09637575829739999
ACH-000528,-0.060355865177499995
ACH-000537,-0.14972892443299998
ACH-000541,-0.029895085868599996
ACH-000542,-0.110104405432
ACH-000544,-0.28998274729400003
ACH-000545,-0.211105080724
ACH-000547,-0.289715643699
ACH-000548,-0.09476961643339998
ACH-000549,-0.113497983729
ACH-000550,-0.07386465401539999
ACH-000552,-0.0854193672689
ACH-000556,-0.124011717558
ACH-000557,-0.260866478467
ACH-000570,-0.0285500924504
ACH-000571,-0.252648474821
ACH-000573,-0.21514203988000002
ACH-000576,-0.203926756672
ACH-000580,-0.22520456399900002
ACH-000584,-0.222588310542
ACH-000585,-0.0641475344797
ACH-000588,0.08409499088610001
ACH-000589,-0.204455016864
ACH-000591,0.105595110216
ACH-000593,-0.0007001142280710001
ACH-000600,-0.0290285921087
ACH-000601,-0.09393221327510001
ACH-000604,-0.00318581801898
ACH-000605,-0.217224100807
ACH-000606,0.0165086852938
ACH-000608,-0.037878319130000004
ACH-000614,0.0693077589944
ACH-000616,-0.0762406744026
ACH-000618,-0.133495929406
ACH-000619,-0.113558655479
ACH-000620,-0.0829348729371
ACH-000621,-0.043457356634300004
ACH-000622,-0.0405676014403
ACH-000623,-0.248991619905
ACH-000624,-0.0172655643635
ACH-000627,-0.067104844073
ACH-000630,-0.10362500399800001
ACH-000632,-0.255407717415
ACH-000633,0.0474021225215
ACH-000637,-0.162634335708
ACH-000638,-0.08963824660900001
ACH-000646,-0.00642600991872
ACH-000647,-0.0581092731849
ACH-000648,-0.34421174327299997
ACH-000649,-0.200932742045
ACH-000651,-0.166745935544
ACH-000652,-0.16805055564500002
ACH-000653,-0.336737896934
ACH-000657,-0.10938971126599999
ACH-000658,-0.192772004476
ACH-000661,-0.0159915646219
ACH-000662,-0.113475764555
ACH-000663,-0.17986046494000002
ACH-000665,-0.102394881127
ACH-000671,-0.109383068111
ACH-000673,-0.0561920512051
ACH-000676,-0.12865698908099998
ACH-000677,0.0426142436123
ACH-000681,-0.145493340204
ACH-000682,-0.14349301128
ACH-000683,-0.10736679476500001
ACH-000684,-0.12190496650299999
ACH-000688,-0.109936318625
ACH-000693,-0.00668315284759
ACH-000694,0.0401087338622
ACH-000695,0.169722285593
ACH-000696,-0.0201664732303
ACH-000697,-0.029695247447
ACH-000699,-0.131443386065
ACH-000701,-0.202210377436
ACH-000706,-0.15965303142200002
ACH-000711,-0.157347764368
ACH-000713,-0.00506577131513
ACH-000714,-0.31689625774999997
ACH-000718,0.0012626204362
ACH-000720,-0.10872543827400001
ACH-000721,-0.141561583128
ACH-000724,0.30177038987
ACH-000725,0.0054562677860800005
ACH-000732,-0.0471819166923
ACH-000734,-0.026727096152599997
ACH-000735,-0.10177095384
ACH-000736,-0.0718560941447
ACH-000738,-0.146092762672
ACH-000746,-0.11202269742599999
ACH-000747,-0.26364091289999997
ACH-000748,-0.0117197926085
ACH-000753,-0.213719345407
ACH-000756,0.018946630353
ACH-000757,-0.314070315524
ACH-000758,-0.423249080449
ACH-000760,-0.009119584318399999
ACH-000763,-0.164394517504
ACH-000764,0.0691963404917
ACH-000765,-0.133861811646
ACH-000766,-0.095973578399
ACH-000767,-0.08128549929949999
ACH-000768,-0.0463726583275
ACH-000769,-0.0396831986323
ACH-000770,-0.0404263365145
ACH-000771,0.0479076845911
ACH-000773,-0.130514773069
ACH-000776,-0.0326040929613
ACH-000777,0.035448611617
ACH-000778,-0.0783051955952
ACH-000781,-0.04680437780899999
ACH-000782,0.0450112944197
ACH-000783,-0.147246891858
ACH-000784,-0.13730469120799998
ACH-000785,-0.043647364659199994
ACH-000787,-0.179609260537
ACH-000788,-0.06303922224240001
ACH-000791,-0.107815112457
ACH-000792,-0.023571116175
ACH-000794,-0.156630916766
ACH-000796,-0.0300288176028
ACH-000799,0.0318119899584
ACH-000800,-0.264760406256
ACH-000802,0.033594826976799996
ACH-000804,0.00358289758263
ACH-000805,-0.131420968519
ACH-000809,-0.07089543135589998
ACH-000810,0.21358047142499997
ACH-000811,-0.194671281083
ACH-000817,-0.0517034683239
ACH-000819,-0.22569066669799998
ACH-000820,-0.461517873191
ACH-000821,-0.18904542231199997
ACH-000822,-0.0645869297573
ACH-000823,-0.1592456186
ACH-000824,-0.135581712969
ACH-000827,0.00655039103289
ACH-000829,-0.127453274168
ACH-000831,-0.016694194513999998
ACH-000832,-0.028081098797400002
ACH-000833,-0.0745368195295
ACH-000834,-0.23563306957
ACH-000835,-0.140472016642
ACH-000836,-0.0745496125182
ACH-000837,-0.0468449508944
ACH-000838,-0.17560423799000002
ACH-000839,-0.144887511261
ACH-000840,-0.0788136976062
ACH-000841,-0.218042257474
ACH-000843,0.038994835356099995
ACH-000846,-0.0736680014937
ACH-000847,-0.265377738645
ACH-000848,-0.058124187675199994
ACH-000849,-0.10728164364199999
ACH-000851,-0.099969720547
ACH-000855,-0.28121198043400003
ACH-000856,-0.185848971433
ACH-000858,-0.109377288717
ACH-000859,-0.052803063736300004
ACH-000861,-0.23332971323399998
ACH-000862,-0.033143995532
ACH-000865,-0.158414993109
ACH-000866,-0.0379759415699
ACH-000867,-0.025014650992799998
ACH-000869,-0.0993320903214
ACH-000872,0.0443296926436
ACH-000873,-0.19966264561500002
ACH-000876,-0.105607324998
ACH-000878,0.05922619824130001
ACH-000880,-0.38629925566100004
ACH-000881,-0.133841877706
ACH-000882,-0.119226706374
ACH-000884,-0.10848947374000002
ACH-000885,-0.05837567630419999
ACH-000887,-0.08080940024489999
ACH-000888,-0.136566562529
ACH-000889,-0.18371812190200001
ACH-000890,0.034822984242400004
ACH-000896,-0.330741405938
ACH-000898,-0.276409856002
ACH-000900,-0.0516536474097
ACH-000901,-0.0737168450458
ACH-000905,-0.224483225184
ACH-000906,-0.0547690671508
ACH-000907,0.137758714503
ACH-000910,-0.142419006144
ACH-000911,-0.216410464913
ACH-000912,-0.139997595502
ACH-000913,-0.162594611981
ACH-000915,0.08471074053269999
ACH-000916,0.249879430772
ACH-000917,-0.0604924100484
ACH-000921,-0.120894948463
ACH-000924,-0.258298982601
ACH-000926,-0.0673007121548
ACH-000928,-0.11818148204399999
ACH-000929,-0.0963813677836
ACH-000932,0.180278695222
ACH-000935,0.00201833889212
ACH-000936,-0.115426149174
ACH-000937,-0.163858280114
ACH-000938,-0.188909156534
ACH-000939,-0.012810976304600001
ACH-000941,-0.0971685029834
ACH-000943,-0.108243571175
ACH-000946,-0.0541614802556
ACH-000947,-0.150929523413
ACH-000948,-0.061805712416400004
ACH-000950,-0.00824220846233
ACH-000953,-0.189496004672
ACH-000957,-0.0983859754275
ACH-000958,-0.101589801163
ACH-000960,-0.09937579484260001
ACH-000963,0.265143980177
ACH-000968,-0.277057332214
ACH-000969,-0.040398639221300006
ACH-000973,-0.0475700551817
ACH-000974,-0.10256998966
ACH-000975,-0.271511010691
ACH-000976,0.0474684402994
ACH-000978,-0.18545300307
ACH-000980,-0.125992141925
ACH-000984,-0.09002752266030001
ACH-000986,0.0125570793934
ACH-000988,-0.03493671803869999
ACH-000993,-0.025243934641100002
ACH-000994,-0.159317172497
ACH-000996,-0.0637333157416
ACH-001001,-0.0874670977152
ACH-001020,0.105895998979
ACH-001028,-0.191346953246
ACH-001031,0.057259198679099996
ACH-001038,-0.105272465584
ACH-001048,-0.0485344298562
ACH-001050,-0.371051787535
ACH-001053,0.05708563396000001
ACH-001054,0.0120959555379
ACH-001061,-0.0665364242154
ACH-001067,-0.108589860336
ACH-001075,0.0594109942105
ACH-001096,0.0190841628725
ACH-001128,-0.233566060211
ACH-001134,-0.044886712579199996
ACH-001151,-0.113424161382
ACH-001163,-0.24138167349
ACH-001164,-0.141043004469
ACH-001173,0.046724095501
ACH-001183,-0.07084854236160001
ACH-001184,-0.0362480917679
ACH-001190,-0.12789718128
ACH-001192,-0.11333511316400001
ACH-001193,-0.30544222057
ACH-001196,0.0887370574019
ACH-001197,-0.128930245884
ACH-001205,-0.00118326060486
ACH-001211,0.033772032323599994
ACH-001212,-0.053261512194699996
ACH-001228,-0.0867155095717
ACH-001232,0.0640697025564
ACH-001239,-0.19505214861200001
ACH-001274,-0.17473207125
ACH-001275,-0.183373661603
ACH-001277,0.0382315285365
ACH-001278,-0.19108510591400002
ACH-001280,-0.0897743953365
ACH-001283,-0.109184324885
ACH-001289,-0.25210930440400003
ACH-001295,-0.120505867494
ACH-001300,-0.163670323484
ACH-001301,-0.239295425896
ACH-001302,-0.20304581580400002
ACH-001303,-0.0749774548353
ACH-001306,0.021094208708000002
ACH-001318,-0.0969335343434
ACH-001322,0.043625332125000006
ACH-001328,-0.0897421785452
ACH-001332,-0.19551349746100002
ACH-001333,-0.21995377605
ACH-001336,-0.11073149823799999
ACH-001340,-0.025724587820900004
ACH-001346,-0.112393622403
ACH-001353,-0.131966461782
ACH-001354,-0.17065071685400002
ACH-001367,-0.0785225377823
ACH-001368,-0.017523886893700002
ACH-001374,-0.153152111274
ACH-001375,0.012346375184799998
ACH-001377,0.00967759809366
ACH-001380,-0.163077923955
ACH-001391,-0.15162752043
ACH-001407,-0.268877555487
ACH-001408,0.016750052789399998
ACH-001413,-0.0726744850004
ACH-001430,0.129765178008
ACH-001431,-0.17206130162799999
ACH-001450,-0.233925183055
ACH-001496,-0.129885379495
ACH-001500,0.06300822616219999
ACH-001521,-0.0640137404321
ACH-001523,-0.0738912610598
ACH-001532,-0.065756115723
ACH-001536,0.021133436707599998
ACH-001550,-0.034268680919200004
ACH-001552,-0.07303677298689999
ACH-001554,-0.20955514616700002
ACH-001645,0.00493328857001
ACH-001654,-0.0075167033464
ACH-001715,-0.043353466616500004
ACH-001735,-0.228198354267
ACH-001736,-0.249614381653
ACH-001737,0.39568200235699996
ACH-001740,-0.0666917304351
ACH-001745,-0.107002805776
ACH-001750,0.0207683700227
ACH-001765,-0.130257305556
ACH-001956,-0.0407381321269
ACH-001957,0.0529528284718
