,RITA1 (84934)
ACH-000756,-0.47966259022200003
ACH-000757,-0.240371599932
ACH-000758,-0.231126542056
ACH-000760,-0.353269548314
ACH-000763,-0.373276663282
ACH-000764,-0.324767682366
ACH-000765,-0.5268681954469999
ACH-000766,-0.37409413497599997
ACH-000767,-0.380311701762
ACH-000768,-0.44619917875299997
ACH-000769,-0.268683524329
ACH-000770,-0.282239290377
ACH-000771,-0.37610458830300003
ACH-000773,-0.38596256253
ACH-000776,-0.379523958441
ACH-000777,-0.396870040915
ACH-000778,-0.28670446034
ACH-000781,-0.310549185556
ACH-000782,-0.561355288266
ACH-000783,-0.469884401223
ACH-000784,-0.332961050075
ACH-000785,-0.350056888894
ACH-000787,-0.48472584072400005
ACH-000788,-0.359997997606
ACH-000791,-0.349596654687
ACH-000792,-0.406398497352
ACH-000794,-0.354374649059
ACH-000796,-0.408105282128
ACH-000799,-0.639185546265
ACH-000800,-0.287537214098
ACH-000802,-0.42189412983900004
ACH-000804,-0.41035316058700005
ACH-000805,-0.8181671849779999
ACH-000809,-0.406652646663
ACH-000810,-0.7153378958769999
ACH-000811,-0.32226655736800003
ACH-000817,-0.211293995623
ACH-000819,-0.527044955681
ACH-000820,-0.824517835322
ACH-000821,-0.23642605847399997
ACH-000822,-0.243490932581
ACH-000823,-0.379515842979
ACH-000824,-0.44155418320900003
ACH-000827,-0.362986636254
ACH-000829,-0.347008824023
ACH-000831,-0.377560575945
ACH-000832,-0.471139301094
ACH-000833,-0.389390646455
ACH-000834,-0.44761091356000005
ACH-000835,-0.446345137597
ACH-000836,-0.265135037749
ACH-000837,-0.361019800305
ACH-000838,-0.0767046909447
ACH-000839,-0.334993043378
ACH-000840,-0.443146502888
ACH-000841,-0.31567551798
ACH-000843,-0.281068410244
ACH-000846,-0.437925705662
ACH-000847,-0.376260510963
ACH-000848,-0.398355018424
ACH-000849,-0.242011212024
ACH-000851,-0.389235149207
ACH-000855,-0.514218936111
ACH-000856,-0.283269775487
ACH-000858,-0.328194159492
ACH-000859,-0.36904034892800003
ACH-000861,-0.331505751708
ACH-000862,-0.424603035438
ACH-000865,-0.369143134476
ACH-000866,-0.321526626321
ACH-000867,-0.34425542282899996
ACH-000869,-0.402359487786
ACH-000872,-0.33454335639800004
ACH-000873,-0.530238066626
ACH-000876,-0.46746029322300003
ACH-000878,-0.725386189807
ACH-000880,-0.228073877447
ACH-000881,-0.328479856961
ACH-000882,-0.233009711493
ACH-000884,-0.24809393815699998
ACH-000885,-0.303308483861
ACH-000887,-0.48901892484
ACH-000888,-0.38329192283200003
ACH-000889,-0.21433152335
ACH-000890,-0.233417301745
ACH-000896,-0.352203607358
ACH-000898,-0.301766752255
ACH-000900,-0.590186055553
ACH-000901,-0.39906209604500004
ACH-000905,-0.384255867534
ACH-000906,-0.43535493575499995
ACH-000907,-0.19092053817000001
ACH-000910,-0.22283762782900002
ACH-000911,-0.27667452296100004
ACH-000912,-0.35694493789899995
ACH-000913,-0.557070764671
ACH-000915,-0.391261904721
ACH-000916,0.189265384353
ACH-000917,-0.7079080330580001
ACH-000921,-0.401779328944
ACH-000924,-0.42678860431000004
ACH-000926,-0.303336097624
ACH-000928,-0.127758457215
ACH-000929,-0.37028812020499996
ACH-000932,-0.50714756571
ACH-000935,-0.329270156012
ACH-000936,-0.402957750123
ACH-000937,-0.418180111042
ACH-000938,-0.20669331694899998
ACH-000939,-0.39677521810500005
ACH-000941,-0.367991808932
ACH-000943,-0.24732526925099999
ACH-000946,-0.470187267628
ACH-000947,-0.33410541697900004
ACH-000948,-0.44222118757
ACH-000950,-0.45226163960500004
ACH-000953,-0.361689589741
ACH-000957,-0.585233715588
ACH-000958,-0.175130864587
ACH-000960,-0.450798170264
ACH-000963,-0.30538892215700003
ACH-000968,-0.33979868689000003
ACH-000969,-0.42737721627499997
ACH-000973,-0.314469897895
ACH-000974,-0.235723833576
ACH-000975,-0.417773249089
ACH-000976,-0.37753163817
ACH-000978,-0.44337407995800004
ACH-000980,-0.337619633335
ACH-000984,-0.549769165972
ACH-000986,-0.232856434954
ACH-000988,-0.411030726726
ACH-000993,-0.454727293539
ACH-000994,-0.323024042246
ACH-000996,-0.38978381759099995
ACH-001001,-0.389462791496
ACH-001020,-0.23116265894299998
ACH-001028,-0.5542327634309999
ACH-001031,-0.449049228648
ACH-001038,-0.37487176028499997
ACH-001048,-0.33651378799500004
ACH-001050,-0.379783720792
ACH-001053,-0.424001582372
ACH-001054,-0.297021617546
ACH-001061,-0.331460218051
ACH-001067,-0.5696113450460001
ACH-001075,-0.20250529989500002
ACH-001096,-0.362556586917
ACH-001128,-0.623302818778
ACH-001134,-0.233275089936
ACH-001151,-0.45732532234800005
ACH-001163,-0.463950456724
ACH-001164,-0.406677576328
ACH-001173,-0.406192975793
ACH-001183,-0.267766864445
ACH-001184,-0.510442923759
ACH-001190,-0.374622620036
ACH-001192,-0.33700037263099997
ACH-001193,-0.541816517073
ACH-001196,-0.363815897707
ACH-001197,-0.447774880832
ACH-001205,-0.35671662842
ACH-001211,-0.32642256428399996
ACH-001212,-0.643713130454
ACH-001228,-0.408475667705
ACH-001232,-0.30668151862599996
ACH-001239,-0.435445554516
ACH-001274,-0.280377344315
ACH-001275,-0.34329307195799996
ACH-001277,-0.35987889806999995
ACH-001278,-0.43273094742
ACH-001280,-0.365892798478
ACH-001283,-0.436351905394
ACH-001289,-0.302276334111
ACH-001295,-0.30059368089
ACH-001300,-0.450683512811
ACH-001301,-0.160231678224
ACH-001302,-0.307495562845
ACH-001303,-0.244795658676
ACH-001306,-0.45874574876
ACH-001318,-0.542491177097
ACH-001322,-0.552515831072
ACH-001328,-0.315766335145
ACH-001332,-0.35080238687799997
ACH-001333,-0.350814267935
ACH-001336,-0.320423231248
ACH-001340,-0.33738162068099997
ACH-001346,-0.35018242866599997
ACH-001353,-0.506413616405
ACH-001354,-0.458170880168
ACH-001367,-0.488399394009
ACH-001368,-0.261977990399
ACH-001374,-0.19392662767299998
ACH-001375,-0.242045531201
ACH-001377,-0.39052630433799995
ACH-001380,-0.355800315546
ACH-001391,-0.287135690656
ACH-001407,-0.401950017995
ACH-001408,-0.42382050794200005
ACH-001413,-0.42751117589800003
ACH-001430,-0.47224713003700003
ACH-001431,-0.403989938889
ACH-001450,-0.138391683229
ACH-001496,-0.449420586129
ACH-001500,-0.300153061475
ACH-001521,-0.464619829332
ACH-001523,-0.24575609714299998
ACH-001532,-0.3955643725
ACH-001536,-0.43433918793000004
ACH-001550,-0.47855661522299997
ACH-001552,-0.397200903072
ACH-001554,-0.232862679446
ACH-001645,-0.457028082132
ACH-001654,-0.450660727792
ACH-001715,-0.666379997083
ACH-001735,-0.325828267887
ACH-001736,-0.238870877134
ACH-001737,-0.206411097305
ACH-001740,-0.412797287674
ACH-001745,-0.479194384466
ACH-001750,-0.48866183442
ACH-001765,-0.361289353347
ACH-001956,-0.31337795493500004
ACH-001957,-0.24270453123500002
