,ASNA1 (439)
ACH-000169,-0.948617386372
ACH-000178,-0.958551880097
ACH-000182,-0.731289395106
ACH-000183,-0.9726120728859999
ACH-000188,-1.09529667028
ACH-000189,-1.06341866965
ACH-000190,-0.810774624314
ACH-000198,-0.667448900012
ACH-000204,-1.32299073548
ACH-000206,-1.01132875355
ACH-000207,-1.02512572994
ACH-000211,-0.578271421149
ACH-000215,-0.800069942632
ACH-000221,-1.1581912349899999
ACH-000222,-1.02021376234
ACH-000223,-0.7833561352420001
ACH-000226,-0.737812369118
ACH-000227,-0.7098415276279999
ACH-000228,-0.775877378541
ACH-000231,-0.93916588609
ACH-000232,-0.6715447878399999
ACH-000233,-1.2688502734799998
ACH-000234,-1.58189742099
ACH-000235,-0.9929759112019999
ACH-000237,-0.8763031368359999
ACH-000238,-1.3817379389
ACH-000243,-1.01536500723
ACH-000244,-1.17789917417
ACH-000246,-1.2323022298000001
ACH-000248,-1.2700539172799998
ACH-000250,-1.26136898373
ACH-000251,-0.412163798239
ACH-000253,-1.1464072405299999
ACH-000255,-0.517789054331
ACH-000256,-0.658727296247
ACH-000257,-1.1524880286499999
ACH-000258,-1.12797228363
ACH-000259,-0.8639487924670001
ACH-000260,-0.689383924745
ACH-000261,-0.62738982335
ACH-000262,-0.9465443589939999
ACH-000263,-0.869987516648
ACH-000264,-1.09959407325
ACH-000265,-0.433444418129
ACH-000266,-0.31647376488699996
ACH-000272,-1.26700832434
ACH-000273,-1.4013106799700001
ACH-000274,-0.277017267658
ACH-000277,-0.8823672300700002
ACH-000278,-1.0007748969299999
ACH-000279,-0.983756192056
ACH-000280,-0.909533303446
ACH-000281,-0.9748444054809999
ACH-000288,-1.0789784022600002
ACH-000291,-0.641365061386
ACH-000293,-0.921108254737
ACH-000294,-1.41636520211
ACH-000295,-0.827923790397
ACH-000296,-1.10091465278
ACH-000302,-0.644907553496
ACH-000304,-0.9487388864390001
ACH-000307,-1.10526833788
ACH-000308,-0.469576756157
ACH-000310,-0.555916947601
ACH-000311,-0.9203984187720001
ACH-000312,-0.761136823558
ACH-000315,-1.17254107746
ACH-000316,-0.5748400109189999
ACH-000317,-0.883800181357
ACH-000318,-1.22134583607
ACH-000319,-0.55052276696
ACH-000320,-1.06451568639
ACH-000322,-0.7280197076010001
ACH-000323,-0.503003482869
ACH-000324,-1.1381226963
ACH-000329,-0.509260634465
ACH-000330,-0.632636865621
ACH-000331,-0.9305434567299999
ACH-000332,-0.7642825546619999
ACH-000334,-1.1374820910299999
ACH-000335,-0.834138172114
ACH-000336,-1.10486063432
ACH-000337,-0.671783501662
ACH-000339,-0.521909855276
ACH-000341,-0.719041987933
ACH-000348,-0.7625537541949999
ACH-000350,-0.7909360525139999
ACH-000352,-0.459851209941
ACH-000356,-0.7558717423469999
ACH-000361,-0.822799682896
ACH-000362,-1.17824062903
ACH-000363,-0.594178857645
ACH-000364,-1.03070067952
ACH-000365,-1.01481041366
ACH-000366,-0.896034393485
ACH-000368,-1.08704835642
ACH-000374,-0.584461133134
ACH-000375,-0.557082542338
ACH-000376,-1.03840272925
ACH-000381,-0.9338372885959999
ACH-000383,-0.8065850105879999
ACH-000387,-0.772509470026
ACH-000389,-0.89584751574
ACH-000390,-1.39515399869
ACH-000393,-0.619506021456
ACH-000395,-1.40303282002
ACH-000397,-0.815908202915
ACH-000401,-1.35263113794
ACH-000402,-1.1852227251
ACH-000403,-0.87016167785
ACH-000404,-0.999498957754
ACH-000406,-1.1484839281499999
ACH-000407,-0.622132686585
ACH-000408,-1.0275868156899999
ACH-000410,-0.904997623517
ACH-000411,-1.02085370565
ACH-000414,-1.36371779607
ACH-000415,-1.03321018045
ACH-000416,-0.446582426343
ACH-000420,-1.11893218098
ACH-000421,-0.474246504412
ACH-000424,-1.0885250713899999
ACH-000425,-0.9180629298980001
ACH-000426,-1.00904331252
ACH-000427,-1.06137080606
ACH-000433,-1.11702827862
ACH-000436,-0.725561086887
ACH-000444,-1.01774711624
ACH-000445,-1.1814216184200002
ACH-000448,-0.677813335335
ACH-000450,-0.6978132320810001
ACH-000452,-1.10666633917
ACH-000454,-1.13979660061
ACH-000458,-0.842843895451
ACH-000459,-1.1341802256
ACH-000460,-0.743535168114
ACH-000461,-1.20050912941
ACH-000463,-0.902171702378
ACH-000464,-0.591307222486
ACH-000466,-0.714532785577
ACH-000467,-1.0518505760899999
ACH-000468,-0.7413410334780001
ACH-000469,-1.10531462801
ACH-000470,-0.845174674149
ACH-000471,-1.27857424838
ACH-000472,-0.962533620477
ACH-000473,-1.23094739394
ACH-000475,-1.0237213554200002
ACH-000476,-0.9161026718299999
ACH-000477,-0.875235399237
ACH-000480,-1.21685201256
ACH-000481,-1.1037170741700002
ACH-000483,-0.709211858069
ACH-000484,-1.4859302946000001
ACH-000485,-0.500880141056
ACH-000486,-0.931740536933
ACH-000487,-0.857788784067
ACH-000488,-0.786609961552
ACH-000490,-1.19928862794
ACH-000491,-1.30438631341
ACH-000495,-1.25690587256
ACH-000496,-1.13220064047
ACH-000499,-1.02452820057
ACH-000500,-0.29753304575999995
ACH-000502,-0.342790202047
ACH-000503,-1.0582592869
ACH-000505,-0.6839330294050001
ACH-000507,-0.857823238505
ACH-000510,-0.969814993627
ACH-000511,-0.379763377117
ACH-000512,-1.33522785084
ACH-000516,-0.7264571727050001
ACH-000517,-0.5540424721289999
ACH-000518,-1.03071980795
ACH-000520,-0.7500459952349999
ACH-000521,-1.04478062418
ACH-000522,-0.7871366785259999
ACH-000524,-0.677982670597
ACH-000527,-0.897021216973
ACH-000528,-1.14218467944
ACH-000537,-0.766001729299
ACH-000541,-0.677837282119
ACH-000542,-0.5200310660949999
ACH-000544,-1.13910692299
ACH-000545,-0.9511948886689999
ACH-000547,-0.375019394421
ACH-000548,-0.870352635443
ACH-000549,-0.649126045735
ACH-000550,-0.6106669613
ACH-000552,-1.32319319123
ACH-000556,-0.5484043828949999
ACH-000557,-1.53048585714
ACH-000570,-1.05201069589
ACH-000571,-0.883466099457
ACH-000573,-1.16267110001
ACH-000576,-0.8656094340449999
ACH-000580,-0.516273296976
ACH-000584,-0.983482735548
ACH-000585,-1.06861779047
ACH-000588,-1.07359675507
ACH-000589,-0.5886938492379999
ACH-000591,-1.20623733958
ACH-000593,-1.2895285723899998
ACH-000600,-0.895885661015
ACH-000601,-0.7919338404709999
ACH-000604,-0.89902426188
ACH-000605,-1.14345820801
ACH-000606,-0.958059209114
ACH-000608,-1.17707973815
ACH-000614,-0.722334281488
ACH-000616,-0.65455728633
ACH-000618,-1.0794510568100002
ACH-000619,-0.7218951885089999
ACH-000620,-1.0079659240999999
ACH-000621,-0.422460826269
ACH-000622,-0.84427250061
ACH-000623,-1.1369699005399998
ACH-000624,-1.1594971279000001
ACH-000627,-1.25634234448
ACH-000630,-0.964682620919
ACH-000632,-1.0244318572600002
ACH-000633,-0.746713125083
ACH-000637,-0.840817258776
ACH-000638,-1.03583843043
ACH-000646,-0.776665558324
ACH-000647,-1.28161347581
ACH-000648,-0.984488622526
ACH-000649,-1.32803196676
ACH-000651,-0.494745588318
ACH-000652,-0.986425233909
ACH-000653,-1.1703279768600001
ACH-000657,-0.9597077019149999
ACH-000658,-1.47371810687
ACH-000661,-0.75135944068
ACH-000662,-1.1687003462299999
ACH-000663,-0.611805611422
ACH-000665,-0.5692603314679999
ACH-000671,-1.3729668559700001
ACH-000673,-1.0769917315000002
ACH-000676,-0.506527413132
ACH-000677,-0.730275590493
ACH-000681,-0.9373346303919999
ACH-000682,-0.872907045173
ACH-000683,-1.21680050433
ACH-000684,-1.41552434535
ACH-000688,-0.5000706893399999
ACH-000693,-1.0487192204
ACH-000694,-0.871373529376
ACH-000695,-0.192902104312
ACH-000696,-0.560548268467
ACH-000697,-0.737447958955
ACH-000699,-0.751157352562
ACH-000701,-0.671612851274
ACH-000706,-0.911131047069
ACH-000711,-1.23848170553
ACH-000713,-0.695610318894
ACH-000714,-1.32959528778
ACH-000718,-1.07799208195
ACH-000720,-0.893887050899
ACH-000721,-1.19636877807
ACH-000724,-0.833193369084
ACH-000725,-0.738528121164
ACH-000732,-0.9982180523280001
ACH-000734,-1.06163188047
ACH-000735,-0.709543338141
ACH-000736,-0.982018803478
ACH-000738,-0.733049908475
ACH-000746,-1.23310445175
ACH-000747,-0.686921370437
ACH-000748,-0.289008038598
ACH-000753,-1.0773981083700002
ACH-000756,-0.5323797939370001
ACH-000757,-0.698378889885
ACH-000758,-0.7148513927079999
ACH-000760,-0.96477540565
ACH-000763,-0.984436857483
ACH-000764,-0.831418752749
ACH-000765,-0.710792590545
ACH-000766,-0.6532279800949999
ACH-000767,-0.44704764283
ACH-000768,-0.823480724314
ACH-000769,-1.0516442615100001
ACH-000770,-0.764029700593
ACH-000771,-0.915235054204
ACH-000773,-1.0383437102200002
ACH-000776,-1.06080144699
ACH-000777,-1.09454979927
ACH-000778,-0.969172000368
ACH-000781,-0.939622507483
ACH-000782,-0.638760161579
ACH-000783,-0.6881776622560001
ACH-000784,-0.9731628115100001
ACH-000785,-0.826887203872
ACH-000787,-1.1082733086799998
ACH-000788,-1.1079218364799999
ACH-000791,-0.978659276027
ACH-000792,-1.13160796203
ACH-000794,-0.890705217993
ACH-000796,-0.687349981318
ACH-000799,-0.7995095114149999
ACH-000800,-0.922023665546
ACH-000802,-1.0057848772600002
ACH-000804,-0.895686752393
ACH-000805,-0.722880080898
ACH-000809,-1.04840582348
ACH-000810,0.0981383262447
ACH-000811,-0.58749342653
ACH-000817,-0.758810040034
ACH-000819,-1.0895882222600002
ACH-000820,-1.34650033153
ACH-000821,-1.19349503824
ACH-000822,-0.291725556534
ACH-000823,-0.954737279786
ACH-000824,-0.9412651746200001
ACH-000827,-0.976141939013
ACH-000829,-1.01746286907
ACH-000831,-0.9761207459260001
ACH-000832,-0.9447460608050001
ACH-000833,-0.685150280111
ACH-000834,-1.0720286200799998
ACH-000835,-0.41621155542300003
ACH-000836,-1.20057307569
ACH-000837,-0.7746602529150001
ACH-000838,-1.7970965554299998
ACH-000839,-1.1696322669399999
ACH-000840,-0.43474462488300003
ACH-000841,-1.16415477355
ACH-000843,-0.846341353264
ACH-000846,-0.437393990449
ACH-000847,-0.898756443061
ACH-000848,-0.665076913464
ACH-000849,-1.01992428651
ACH-000851,-0.51090138451
ACH-000855,-1.3598570734399997
ACH-000856,-0.9563038991089999
ACH-000858,-0.8727461768529999
ACH-000859,-0.842236546445
ACH-000861,-0.745702547561
ACH-000862,-1.01888546726
ACH-000865,-0.9120748221330001
ACH-000866,-1.03296757624
ACH-000867,-0.6900503275740001
ACH-000869,-0.910100972334
ACH-000872,-0.8369422447429999
ACH-000873,-1.1922717331100001
ACH-000876,-0.592730766953
ACH-000878,-0.900165111295
ACH-000880,-1.08896927915
ACH-000881,-1.0792166599500002
ACH-000882,-1.05655976259
ACH-000884,-0.796456015481
ACH-000885,-0.638766059203
ACH-000887,-0.955882917969
ACH-000888,-0.665653823928
ACH-000889,-1.34034404017
ACH-000890,-0.575863825678
ACH-000896,-1.22081094957
ACH-000898,-1.0692052161599999
ACH-000900,-0.7637864721719999
ACH-000901,-0.506372030885
ACH-000905,-0.9363772463009999
ACH-000906,-0.384728628358
ACH-000907,-0.865158983766
ACH-000910,-0.554294661939
ACH-000911,-0.6378699944389999
ACH-000912,-0.5473347428809999
ACH-000913,-0.6152453889399999
ACH-000915,-0.585256765739
ACH-000916,-0.781018558721
ACH-000917,-1.31601121058
ACH-000921,-0.845897491365
ACH-000924,-0.685983093533
ACH-000926,-0.631210603828
ACH-000928,-0.939359121471
ACH-000929,-0.664451558466
ACH-000932,-0.9122436730600001
ACH-000935,-1.0064696129100001
ACH-000936,-0.926575871822
ACH-000937,-1.3501571840200002
ACH-000938,-0.714866241151
ACH-000939,-0.470016847553
ACH-000941,-1.2558336976200002
ACH-000943,-1.13796947581
ACH-000946,-0.44948734216499997
ACH-000947,-1.02631675734
ACH-000948,-0.704421825711
ACH-000950,-0.338499617681
ACH-000953,-0.922843218467
ACH-000957,-0.389630013574
ACH-000958,-0.858012743152
ACH-000960,-0.865557311074
ACH-000963,-0.6635748655579999
ACH-000968,-0.771291723931
ACH-000969,-0.980868031162
ACH-000973,-0.511843132562
ACH-000974,-0.674771988968
ACH-000975,-0.638581096824
ACH-000976,-0.985305610695
ACH-000978,-1.34560775295
ACH-000980,-0.966654086586
ACH-000984,-0.515077694048
ACH-000986,-0.931086289831
ACH-000988,-0.564728018688
ACH-000993,-0.8356419256380001
ACH-000994,-0.957932634972
ACH-000996,-0.41385512228
ACH-001001,-0.4381500574
ACH-001020,-0.7809626207639999
ACH-001028,-0.977640388866
ACH-001031,-0.82994451604
ACH-001038,-1.04937449561
ACH-001048,-1.1447401070899998
ACH-001050,-1.19861633066
ACH-001053,-1.32713037081
ACH-001054,-1.09651904896
ACH-001061,-1.0539602327
ACH-001067,-0.8117566073800001
ACH-001075,-0.941568659411
ACH-001096,-0.698367019366
ACH-001128,-0.804125444102
ACH-001134,-1.0158943118700001
ACH-001151,-0.47123757664800003
ACH-001163,-0.735385944006
ACH-001164,-0.917518251537
ACH-001173,-0.476527742372
ACH-001183,-1.4398899605000002
ACH-001184,-0.740804218839
ACH-001190,-0.935572852926
ACH-001192,-0.9674999388850001
ACH-001193,-1.04924016532
ACH-001196,-0.603651374915
ACH-001197,-1.1586687442799999
ACH-001205,-0.615840334081
ACH-001211,-0.70114035901
ACH-001212,-1.0247225824700001
ACH-001228,-0.959913275476
ACH-001232,-1.09728815954
ACH-001239,-0.845898867587
ACH-001274,-0.8259527438850001
ACH-001275,-0.812082861595
ACH-001277,-0.7520358545720001
ACH-001278,-0.9608849107080001
ACH-001280,-0.808691436204
ACH-001283,-0.965200282356
ACH-001289,-0.146829915492
ACH-001295,-1.17375763868
ACH-001300,-0.844919284928
ACH-001301,-0.86043070607
ACH-001302,-0.810865152453
ACH-001303,-0.7979910158319999
ACH-001306,-0.774671718633
ACH-001318,-1.4132597003
ACH-001322,-1.0785700540799998
ACH-001328,-0.6998595516570001
ACH-001332,-0.738875473522
ACH-001333,-0.623712564891
ACH-001336,-0.817717817642
ACH-001340,-0.879162347518
ACH-001346,-0.71924976509
ACH-001353,-1.18906812749
ACH-001354,-1.05696570761
ACH-001367,-1.0839673829899998
ACH-001368,-0.6707097722950001
ACH-001374,-0.901346630791
ACH-001375,-0.9141640187890001
ACH-001377,-0.689215271435
ACH-001380,-0.859183859135
ACH-001391,-0.7712407768189999
ACH-001407,-0.9678308677099999
ACH-001408,-0.768890953298
ACH-001413,-0.508655867904
ACH-001430,-0.979462254596
ACH-001431,-1.00983663044
ACH-001450,-1.03638058965
ACH-001496,-0.523300255924
ACH-001500,-0.932544833541
ACH-001521,-1.62679451866
ACH-001523,-1.0391655637100001
ACH-001532,-0.7169688877760001
ACH-001536,-1.03780422721
ACH-001550,-0.517911863151
ACH-001552,-1.01725709784
ACH-001554,-1.02589439142
ACH-001645,-0.590092556292
ACH-001654,-0.311160230889
ACH-001715,-0.8320602799619999
ACH-001735,-0.8005433981640001
ACH-001736,-1.19245782275
ACH-001737,-0.553817480731
ACH-001740,-0.928043896558
ACH-001745,-0.8723450079709999
ACH-001750,-0.763173841084
ACH-001765,-0.879335504646
ACH-001956,-0.8848147815299999
ACH-001957,-0.745683856607
