,EIF5A2 (56648)
ACH-000004,-0.205181773893
ACH-000007,0.131829428984
ACH-000009,0.0362455393886
ACH-000011,-0.0391901410142
ACH-000012,0.0352933692691
ACH-000013,0.0217101136387
ACH-000014,0.296509826587
ACH-000015,0.038086749062099995
ACH-000017,0.11132778673
ACH-000018,0.128865573594
ACH-000019,0.0303097229862
ACH-000021,0.12014415716299999
ACH-000022,0.115254335844
ACH-000025,-0.175872244754
ACH-000028,-0.120736406499
ACH-000030,0.112595271413
ACH-000035,0.265103333304
ACH-000036,-0.11701147148299999
ACH-000037,-0.116125904392
ACH-000039,0.07364681138830001
ACH-000040,-0.0212735332687
ACH-000041,0.402034872494
ACH-000042,0.018572071705599998
ACH-000045,0.0573976248355
ACH-000047,-0.011402733572799998
ACH-000052,-0.0554596529459
ACH-000053,-0.0357501619016
ACH-000054,-0.07686056525110001
ACH-000055,0.28599732300700004
ACH-000060,0.0156154631357
ACH-000067,0.156658185971
ACH-000070,0.0660380625859
ACH-000075,0.06669969854669999
ACH-000078,0.195596149604
ACH-000082,0.139609113437
ACH-000085,0.191685021383
ACH-000086,0.296074753242
ACH-000087,-0.0837162938532
ACH-000092,-0.09150998547019999
ACH-000095,0.125445659945
ACH-000097,0.18471897725400002
ACH-000098,-0.0123966097356
ACH-000099,0.07116847100889999
ACH-000108,0.0502468106279
ACH-000113,0.144434293021
ACH-000115,0.241711299194
ACH-000116,-0.07176523658350001
ACH-000118,0.066201087631
ACH-000120,0.08808232849929999
ACH-000123,0.163598331316
ACH-000127,0.12128504631100001
ACH-000128,0.11108475847999999
ACH-000132,-0.15630701299900002
ACH-000133,0.104759628018
ACH-000137,0.0103878380338
ACH-000138,0.046619055081400004
ACH-000142,-0.09450825978260001
ACH-000143,0.307874096744
ACH-000146,0.11556435959400001
ACH-000148,0.019490598669999998
ACH-000150,0.30356525935600004
ACH-000152,0.101154099354
ACH-000153,-0.0530298311208
ACH-000159,0.015325247896399998
ACH-000160,-0.0528882288695
ACH-000163,0.10781820773600001
ACH-000167,-0.0821599323075
ACH-000168,-0.09794029400410001
ACH-000169,0.040923977144699995
ACH-000178,0.041465742010699996
ACH-000182,-0.05902173312080001
ACH-000183,0.043577919192699995
ACH-000188,0.0279134054424
ACH-000189,-0.479320919679
ACH-000190,0.260528650784
ACH-000198,0.0332534330166
ACH-000204,-0.168641008037
ACH-000206,-0.0501215016287
ACH-000207,0.40188213391800004
ACH-000211,0.0487470694278
ACH-000215,0.173642136298
ACH-000221,0.212050417533
ACH-000222,0.289523544693
ACH-000223,0.262222763651
ACH-000226,0.00141585579345
ACH-000227,0.052248263585199996
ACH-000228,0.19669046148299998
ACH-000231,-0.0916961000405
ACH-000232,0.107140030932
ACH-000233,-0.04289199930919999
ACH-000234,-0.190663881173
