,PLSCR3 (57048)
ACH-000004,0.10302407711400001
ACH-000007,0.208791204954
ACH-000009,0.09271802374600001
ACH-000011,0.0818719120993
ACH-000012,0.0825427810728
ACH-000013,0.0451362272347
ACH-000014,-0.031518437558
ACH-000015,0.129701379538
ACH-000017,0.321564279591
ACH-000018,0.415503741792
ACH-000019,0.304935622641
ACH-000021,0.20875248714400002
ACH-000022,0.22629209566599998
ACH-000025,0.140630015347
ACH-000028,0.204862610128
ACH-000030,0.243261123595
ACH-000035,0.16095467720999998
ACH-000036,-0.006046510214869999
ACH-000037,0.247548882085
ACH-000039,0.24011773236499998
ACH-000040,0.0275718596938
ACH-000041,0.191833300479
ACH-000042,0.198860926644
ACH-000045,0.0963590272536
ACH-000047,0.130800221232
ACH-000052,-0.211934149839
ACH-000053,0.25309490628000003
ACH-000054,0.136562120068
ACH-000055,0.0895188878981
ACH-000060,-0.146431916812
ACH-000067,0.0047380011574099995
ACH-000070,0.0473163079548
ACH-000075,0.184572203556
ACH-000078,0.281355924852
ACH-000082,0.0366087287124
ACH-000085,0.27545832428399997
ACH-000086,0.0144053556944
ACH-000087,0.120671322674
ACH-000092,0.266526625793
ACH-000095,0.0813943201218
ACH-000097,0.00861715578665
ACH-000098,-0.0387054062691
ACH-000099,0.0324536657534
ACH-000108,0.020611524343400002
ACH-000113,0.055854124471199994
ACH-000115,0.232867538761
ACH-000116,-0.00538190150957
ACH-000118,0.120366416093
ACH-000120,0.0792716713338
ACH-000123,0.118589985153
ACH-000127,0.19251952951200002
ACH-000128,-0.0633740117502
ACH-000132,-0.012726271530799999
ACH-000133,0.0595636014444
ACH-000137,0.10141658263900001
ACH-000138,0.0862136361948
ACH-000142,0.119448519901
ACH-000143,0.019590393927
ACH-000146,0.18025324232700002
ACH-000148,0.147900367975
ACH-000150,0.07798660500139999
ACH-000152,0.0194492283581
ACH-000153,0.019969543500000003
ACH-000159,0.18251721332100002
ACH-000160,0.073903149777
ACH-000163,0.19728821220400003
ACH-000167,0.256258450575
ACH-000168,0.225099394567
ACH-000169,0.147845582828
ACH-000178,0.10899526642599999
ACH-000182,0.131715286906
ACH-000183,0.262854090739
ACH-000188,0.0667169036301
ACH-000189,0.28351032296
ACH-000190,-0.11222304457999999
ACH-000198,0.0730883970277
ACH-000204,0.22739576732500003
ACH-000206,0.46231948868600004
ACH-000207,0.0350467421789
ACH-000211,0.128346807669
ACH-000215,0.0946156634077
ACH-000221,-0.0156794186848
ACH-000222,0.426731926634
ACH-000223,0.228565300278
ACH-000226,0.0890062363316
ACH-000227,0.148086175035
ACH-000228,0.168810187133
ACH-000231,0.0794330053585
ACH-000232,0.08130218866189999
ACH-000233,0.17637140567200002
ACH-000234,0.114708834593
ACH-000235,0.09600191330779999
ACH-000237,0.0966379463076
ACH-000238,0.0594808803995
ACH-000243,0.110550775034
ACH-000244,-0.110932928072
ACH-000246,0.0779354977267
ACH-000248,0.18575624757800002
ACH-000250,0.060762043718900004
ACH-000251,0.0927063524763
ACH-000253,0.131447647446
ACH-000255,0.251765721743
ACH-000256,-0.131223339894
ACH-000257,-0.0091498602294
ACH-000258,0.316424197053
ACH-000259,0.09319194260849999
ACH-000260,0.151054250447
ACH-000261,0.09460255338910001
ACH-000262,0.139449137388
ACH-000263,0.0150361851919
ACH-000264,0.141178646133
ACH-000265,0.199091194292
ACH-000266,0.12073949862700001
ACH-000272,0.189167066065
ACH-000273,0.129625127425
ACH-000274,-0.024209569461599998
ACH-000277,0.143402857286
ACH-000278,0.0907977658013
ACH-000279,0.06543390907869999
ACH-000280,0.09213395911139999
ACH-000281,0.21780425610999998
ACH-000288,-0.079634392059
ACH-000291,0.166176214126
ACH-000293,0.00030278674684699997
ACH-000294,0.130194741239
ACH-000295,0.310816215664
ACH-000296,-0.0884386573102
ACH-000302,0.009726233420030001
ACH-000304,0.122822081513
ACH-000307,0.26063869261100003
ACH-000308,0.07088298431439999
ACH-000310,0.09064082953289998
ACH-000311,0.40296151823799997
ACH-000312,0.107510251786
ACH-000315,0.0505547522776
ACH-000316,0.225668685949
ACH-000317,0.291727077962
ACH-000318,0.253894195653
ACH-000319,0.187424000501
ACH-000320,0.380194139112
ACH-000322,0.229261551883
ACH-000323,0.003916552824920001
ACH-000324,-0.0209475627463
ACH-000329,0.289327278608
ACH-000330,0.239811269945
ACH-000331,0.0160930389554
ACH-000332,0.140841258432
ACH-000334,-0.00424531112153
ACH-000335,0.324515833413
ACH-000336,0.31605421859099997
ACH-000337,0.142240041171
ACH-000339,0.19577068679
ACH-000341,0.139913753523
ACH-000348,-0.0230798189565
ACH-000350,0.150222199452
ACH-000352,0.0649636229584
ACH-000356,0.0444160160286
ACH-000361,-0.279573311048
ACH-000362,0.17880014842300002
ACH-000363,0.0763819009592
ACH-000364,-0.153387629267
ACH-000365,0.09887248531130001
ACH-000366,0.0943107882103
ACH-000368,-0.197959500865
ACH-000374,0.010499634056799998
ACH-000375,0.0253908543606
ACH-000376,0.17903871426600002
ACH-000381,-0.0157474684646
ACH-000383,0.168876396343
ACH-000387,0.209388296765
ACH-000389,0.30563488415
ACH-000390,0.12475873693499999
ACH-000393,0.090836188351
ACH-000395,0.329610819647
ACH-000397,0.0985689928749
ACH-000401,-0.131716225094
ACH-000402,-0.198297672073
ACH-000403,-0.0325681913117
ACH-000404,-0.049971908506500004
ACH-000406,0.16943656834100002
ACH-000407,-0.14693410867999998
ACH-000408,0.0436738653053
ACH-000410,0.0757523746022
ACH-000411,0.160026530816
ACH-000414,0.161366488719
ACH-000415,0.100055746623
ACH-000416,0.197285591594
ACH-000420,-0.034237103626
ACH-000421,0.103106394378
ACH-000424,0.240921957644
ACH-000425,0.221258037044
ACH-000426,-0.0993097043519
ACH-000427,0.16282523180800001
ACH-000433,0.0216381744599
ACH-000436,0.107623716799
ACH-000444,0.121612031247
ACH-000445,0.0534084954169
ACH-000448,0.182731497676
ACH-000450,0.055398100296700004
ACH-000452,0.125847562378
ACH-000454,0.22399372372600002
ACH-000458,-0.0380750411102
ACH-000459,-0.125676530933
ACH-000460,-0.100759373845
ACH-000461,0.275473245372
ACH-000463,0.038452701992300005
ACH-000464,-0.0654616006528
ACH-000466,0.15595371614
ACH-000467,0.0932561671844
ACH-000468,-0.056535770858399996
ACH-000469,0.049133882348800006
ACH-000470,0.211079055228
ACH-000471,0.0014435146623299998
ACH-000472,0.224609843259
ACH-000473,0.0843436882474
ACH-000475,0.150497037105
ACH-000476,0.170444857064
ACH-000477,0.101269914095
ACH-000480,0.0453560805745
ACH-000481,0.0143265741525
ACH-000483,0.0449094441808
ACH-000484,-0.15730652428300002
ACH-000485,0.10162090353900001
ACH-000486,0.13764332690300002
ACH-000487,0.121174608133
ACH-000488,0.0684065130028
ACH-000490,0.228349339576
ACH-000491,0.16983620537900002
ACH-000495,0.12416087979399999
ACH-000496,-0.0788888928633
ACH-000499,0.41272453738000003
ACH-000500,-0.0967093174128
ACH-000502,0.174602074122
ACH-000503,0.392842711946
ACH-000505,0.124861649895
ACH-000507,0.231457632399
ACH-000510,0.0803927020485
ACH-000511,0.146249633691
ACH-000512,0.152008281005
ACH-000516,0.135965234423
ACH-000517,0.139677972762
ACH-000518,0.212346925086
ACH-000520,0.15347702384700002
ACH-000521,0.11674984578400001
ACH-000522,0.018066909264900004
ACH-000524,-0.0802274893377
ACH-000527,0.045434350444900004
ACH-000528,0.260871399863
ACH-000537,0.09289484689439999
ACH-000541,0.251072671063
ACH-000542,0.108093004847
ACH-000544,0.091913698597
ACH-000545,0.0382972786617
ACH-000547,0.232792770849
ACH-000548,0.0870213410269
ACH-000549,0.005987743423100001
ACH-000550,0.12401237456900001
ACH-000552,0.0509265280183
ACH-000556,0.13831010804000002
ACH-000557,0.210931845863
ACH-000570,0.247162669888
ACH-000571,0.250615480572
ACH-000573,-0.0634624957208
ACH-000576,0.05993522951119999
ACH-000580,0.173853226523
