,NUDT16L1 (84309)
ACH-000288,-0.334437797363
ACH-000291,-0.219982614857
ACH-000293,-0.301509535228
ACH-000294,-0.0284118718468
ACH-000295,-0.0796232785931
ACH-000296,-0.44322710466799997
ACH-000302,-0.161688309256
ACH-000304,-0.287479649311
ACH-000307,-0.165790406927
ACH-000308,-0.39567563923199994
ACH-000310,-0.204958221408
ACH-000311,-0.107048979209
ACH-000312,-0.213026421217
ACH-000315,-0.179114552183
ACH-000316,-0.487103195727
ACH-000317,-0.31433289116700003
ACH-000318,-0.0408803951381
ACH-000319,-0.318961319555
ACH-000320,0.156019595157
ACH-000322,-0.530175259695
ACH-000323,-0.349215374656
ACH-000324,-0.345685391914
ACH-000329,-0.445954779473
ACH-000330,-0.281392075488
ACH-000331,-0.22856225705299998
ACH-000332,-0.278278631597
ACH-000334,-0.06752645796699999
ACH-000335,-0.37808253666
ACH-000336,-0.357243721356
ACH-000337,0.0015094599354
ACH-000339,-0.266788413575
ACH-000341,0.06314174704030001
ACH-000348,-0.257400112221
ACH-000350,-0.5864975005259999
ACH-000352,-0.17050726698899998
ACH-000356,-0.37596525161300004
ACH-000361,-0.318486164946
ACH-000362,-0.47128479760499997
ACH-000363,-0.07825641967680001
ACH-000364,-0.448533989826
ACH-000365,-0.12624630696900002
ACH-000366,-0.21984510346799999
ACH-000368,-0.594736036047
ACH-000374,-0.27861038563
ACH-000375,-0.403910688913
ACH-000376,-0.18336897531399998
ACH-000381,-0.107612865733
ACH-000383,-0.223979152113
ACH-000387,-0.349647389543
ACH-000389,-0.499529166734
ACH-000390,-0.280062639538
ACH-000393,-0.35401459423799997
ACH-000395,-0.319413316575
ACH-000397,-0.283558000791
ACH-000401,-0.38420688781900003
ACH-000402,-0.525298743463
ACH-000403,-0.291532073376
ACH-000404,-0.304354177733
ACH-000406,-0.229633811696
ACH-000407,-0.271316814191
ACH-000408,-0.297792924904
ACH-000410,-0.17824016930199998
ACH-000411,-0.534211577406
ACH-000414,-0.0539099508889
ACH-000415,-0.31480306348000003
ACH-000416,-0.265052282187
ACH-000420,-0.31972934715100004
ACH-000421,-0.363131130876
ACH-000424,-0.659897110712
ACH-000425,-0.443591336447
ACH-000426,-0.485630173645
ACH-000427,-0.44613212442
ACH-000433,-0.7284648407050001
ACH-000436,-0.0974891037902
ACH-000444,-0.273752878412
ACH-000445,-0.446874312956
ACH-000448,-0.373526443537
ACH-000450,-0.5673785602170001
ACH-000452,-0.26309060671100004
ACH-000454,-0.0656721038555
ACH-000458,-0.239016515327
ACH-000459,-0.36044698111400003
ACH-000460,-0.40288912985200004
ACH-000461,-0.191025788893
ACH-000463,-0.40304721245499997
ACH-000464,-0.358953748152
ACH-000466,-0.262547904877
ACH-000467,-0.31520198422699996
ACH-000468,-0.38957914636
ACH-000469,-0.0892351559378
ACH-000470,-0.133330048315
ACH-000471,-0.45603176381800004
ACH-000472,-0.312264448465
ACH-000473,-0.29718394154
ACH-000475,-0.26293350222600004
ACH-000476,-0.38678523829800004
ACH-000477,-0.316593606385
ACH-000480,-0.271666671976
ACH-000481,-0.278324949318
ACH-000483,-0.705725681814
ACH-000484,-0.408161894235
ACH-000485,-0.501283624292
ACH-000486,-0.28504159289700004
ACH-000487,-0.20940580803
ACH-000488,-0.212910747225
ACH-000490,-0.422625819801
ACH-000491,-0.112975494661
ACH-000495,-0.507428877555
ACH-000496,-0.17995370290999999
ACH-000499,0.00335906279458
ACH-000500,-1.21573268595
ACH-000502,-0.469734773726
ACH-000503,-0.472222032415
ACH-000505,-0.28858097704700003
ACH-000507,-0.309804891323
ACH-000510,-0.316401945036
ACH-000511,-0.24716072825100002
ACH-000512,-0.40740420218900003
ACH-000516,-0.34306786206900003
ACH-000517,-0.280894754157
ACH-000518,-0.108982518811
ACH-000520,-0.30792242603
ACH-000521,-0.184915073134
ACH-000522,-0.231576234463
ACH-000524,-0.388198919407
ACH-000527,-0.322606796043
ACH-000528,-0.38204613739200005
ACH-000537,-0.21888358987
ACH-000541,-0.188041455616
ACH-000542,-0.28201941655699997
ACH-000544,-0.148718626016
ACH-000545,-0.29490234899
ACH-000547,0.22459293105300002
ACH-000548,-0.22020757928800003
ACH-000549,0.00046062113370300004
ACH-000550,-0.247622565217
ACH-000552,-0.45536603341700005
ACH-000556,-0.193100562088
ACH-000557,-0.235657605995
ACH-000570,-0.293824813926
ACH-000571,-0.394710500656
ACH-000573,-0.162900089694
ACH-000576,-0.210012042949
ACH-000580,-0.173250517437
ACH-000584,-0.446775620554
ACH-000585,-0.346588256739
ACH-000588,-0.18055711472
ACH-000589,-0.617787632109
ACH-000591,-0.13272362266899998
ACH-000593,-0.316461851586
ACH-000600,-0.33881044193300003
ACH-000601,-0.29337746315900004
ACH-000604,0.0739965617622
ACH-000605,-0.116727832014
ACH-000606,-0.44120744331999995
ACH-000608,-0.345520941053
ACH-000614,-0.23413439039700001
ACH-000616,-0.330820572792
ACH-000618,-0.145663182748
ACH-000619,-0.36110585003
ACH-000620,-0.349780458049
ACH-000621,-0.46439051566600004
ACH-000622,-0.446114685598
ACH-000623,-0.40316155588299996
ACH-000624,-0.355546376298
ACH-000627,-0.0542093609704
ACH-000630,-0.328732464844
ACH-000632,-0.341864604713
ACH-000633,-0.499715002586
ACH-000637,-0.304303990586
ACH-000638,-0.272384578078
ACH-000646,-0.516820103728
ACH-000647,-0.416729009674
ACH-000648,-0.6128707627409999
ACH-000649,-0.352971303092
ACH-000651,-0.243706311007
ACH-000652,-0.365692241969
ACH-000653,-0.128824099252
ACH-000657,-0.40045239312200004
ACH-000658,-0.235874984596
ACH-000661,-0.269944357505
ACH-000662,-0.38348867486999993
ACH-000663,-0.409301975858
ACH-000665,-0.20633548043299998
ACH-000671,-0.291986007675
ACH-000673,-0.291207151907
ACH-000676,-0.188942702727
ACH-000677,-0.22609482231400002
ACH-000681,-0.193725362747
ACH-000682,-0.150378694872
ACH-000683,-0.38031601450900004
ACH-000684,-0.181937782138
ACH-000688,-0.172539541063
ACH-000693,-0.20236140984200002
ACH-000694,-0.0552333642956
ACH-000695,-0.464487332544
ACH-000696,-0.28752076401
ACH-000697,-0.299446401001
ACH-000699,-0.5742077430179999
ACH-000701,-0.270120242633
ACH-000706,-0.213211703116
ACH-000711,-0.261089415028
ACH-000713,-0.6207753774600001
ACH-000714,-0.40779241023400004
ACH-000718,-0.160740149669
ACH-000720,-0.275513135379
ACH-000721,-0.555112051851
ACH-000724,-0.343152775611
ACH-000725,-0.42510445139799996
ACH-000732,-0.16802495953
ACH-000734,-0.310307325661
ACH-000735,-0.234146122344
ACH-000736,-0.43730467412100005
ACH-000738,-0.14004783898
ACH-000746,-0.431846994711
ACH-000747,-0.206662808032
ACH-000748,-0.23466616556400002
ACH-000753,-0.216558234595
ACH-000756,-0.343722300217
ACH-000757,-0.103802901118
ACH-000758,-0.270906218961
ACH-000760,-0.17997117518300002
ACH-000763,-0.17388853765700002
ACH-000764,-0.446119624273
ACH-000765,-0.307590400322
ACH-000766,-0.246292927059
ACH-000767,-0.400059277504
ACH-000768,-0.225535651334
ACH-000769,-0.239081877394
ACH-000770,-0.384661910917
ACH-000771,-0.45564533959200004
ACH-000773,-0.46700383104500004
ACH-000776,-0.509130192662
ACH-000777,-0.192637879262
ACH-000778,-0.0847333214579
ACH-000781,-0.20379768963300002
ACH-000782,-0.0503974582825
ACH-000783,-0.629236672974
ACH-000784,-0.0405932388516
ACH-000785,-0.07599964259139999
ACH-000787,-0.279704766741
ACH-000788,-0.327054311294
ACH-000791,-0.265560488847
ACH-000792,-0.333559351628
ACH-000794,-0.25306824860300003
ACH-000796,-0.38660507110299996
ACH-000799,-0.213786965495
ACH-000800,-0.46438554473899996
ACH-000802,-0.35444113765600005
ACH-000804,-0.328061404987
ACH-000805,-0.134168289986
ACH-000809,-0.227166044914
ACH-000810,-0.63605064909
ACH-000811,-0.32870210003600003
ACH-000817,-0.07032443862919999
ACH-000819,-0.216920720621
ACH-000820,-0.340920429888
ACH-000821,-0.104446433719
ACH-000822,-0.37949196565399995
ACH-000823,-0.222513963675
ACH-000824,-0.35976849759400004
ACH-000827,-0.364786419493
ACH-000829,-0.189597694624
ACH-000831,-0.429937023288
ACH-000832,-0.25708918010299997
ACH-000833,-0.614266602131
ACH-000834,-0.374497391884
ACH-000835,-0.193312410941
ACH-000836,-0.27387356154
ACH-000837,-0.027029580470099998
ACH-000838,-0.424851915891
ACH-000839,-0.297629269032
ACH-000840,-0.17409845072299998
ACH-000841,-0.319345107095
ACH-000843,-0.198270365196
ACH-000846,-0.206584222117
ACH-000847,0.0663952538549
ACH-000848,-0.249237672075
ACH-000849,-0.308319508337
ACH-000851,-0.290580923724
ACH-000855,-0.385422352825
ACH-000856,-0.32188537737
ACH-000858,-0.20289237198399998
ACH-000859,-0.477077715092
ACH-000861,-0.170271184274
ACH-000862,-0.159104681756
ACH-000865,-0.19584922568100002
ACH-000866,-0.277361407543
ACH-000867,-0.322096939052
ACH-000869,-0.431244910707
ACH-000872,-0.26127445836
ACH-000873,-0.257658707945
ACH-000876,-0.382274926282
ACH-000878,-0.19843666365899998
ACH-000880,-0.430673659764
ACH-000881,-0.334346074298
ACH-000882,-0.334695964633
ACH-000884,-0.15088721493100002
ACH-000885,-0.212925569137
ACH-000887,-0.21497605364100003
ACH-000888,-0.440372689559
ACH-000889,-0.17915316392499997
ACH-000890,-0.251161639151
ACH-000896,-0.245760220919
ACH-000898,-0.219516521834
ACH-000900,-0.40226344390600005
ACH-000901,-0.415412047818
ACH-000905,-0.317528921812
ACH-000906,-0.219807126701
ACH-000907,-0.428919147226
ACH-000910,-0.369309627051
ACH-000911,-0.47569069277599996
ACH-000912,-0.264066072197
ACH-000913,-0.0706328480857
ACH-000915,-0.275635776609
ACH-000916,0.0464350633292
ACH-000917,-0.201877774811
ACH-000921,-0.32732203555
ACH-000924,-0.317041007304
ACH-000926,-0.311108964856
ACH-000928,-0.34813105847099995
ACH-000929,-0.496495469198
ACH-000932,-0.38730005755900004
ACH-000935,-0.37127632657399995
ACH-000936,-0.397177022813
ACH-000937,-0.219424027572
ACH-000938,-0.276539183394
ACH-000939,-0.430368470921
ACH-000941,-0.355343124109
ACH-000943,-0.43410422808
ACH-000946,-0.281919168128
ACH-000947,-0.4479178945
ACH-000948,-0.166992993448
ACH-000950,-0.38064988833400004
ACH-000953,-0.3088013997
ACH-000957,-0.166875616097
ACH-000958,-0.233641475669
ACH-000960,-0.45491469780599997
ACH-000963,-0.155692635004
ACH-000968,-0.235529167841
ACH-000969,-0.141280717214
ACH-000973,-0.207483291788
ACH-000974,-0.319829415972
ACH-000975,-0.28585892741999996
ACH-000976,-0.34322639178400005
ACH-000978,-0.111664525318
ACH-000980,-0.24332212184399998
ACH-000984,-0.431618067539
ACH-000986,-0.427886821288
ACH-000988,-0.17422199818700002
ACH-000993,-0.296609200104
ACH-000994,-0.326989492767
ACH-000996,-0.362398462756
ACH-001001,-0.260525601673
ACH-001020,-0.387759311172
ACH-001028,-0.218544176639
ACH-001031,-0.270320874107
ACH-001038,-0.24228488944499998
ACH-001048,-0.249621884474
ACH-001050,-0.268364156718
ACH-001053,-0.079762089723
ACH-001054,-0.27345806880199997
ACH-001061,-0.23405932703000001
ACH-001067,-0.5306472462749999
ACH-001075,-0.164316944461
ACH-001096,-0.12193119355999998
ACH-001128,-0.281582015394
ACH-001134,-0.145466123489
ACH-001151,-0.14006734038899998
ACH-001163,-0.312482149313
ACH-001164,0.0200580968766
ACH-001173,-0.297437875511
ACH-001183,-0.34073301105400006
ACH-001184,-0.327717646745
ACH-001190,-0.306047084488
ACH-001192,-0.297006269464
ACH-001193,-0.332809974533
ACH-001196,-0.222355889729
ACH-001197,-0.206477073362
ACH-001205,-0.35600390312700003
ACH-001211,-0.414685991465
ACH-001212,-0.217438667049
ACH-001228,-0.471324262207
ACH-001232,-0.450782093515
ACH-001239,-0.35108175115999996
ACH-001274,-0.313260017866
ACH-001275,-0.23018407525600001
ACH-001277,-0.309719385432
ACH-001278,-0.19155962959199999
ACH-001280,-0.250802332472
ACH-001283,-0.22269778716400002
ACH-001289,-0.488043046501
ACH-001295,-0.254459098767
ACH-001300,-0.130067481229
ACH-001301,-0.36404886158
ACH-001302,-0.0827228290989
ACH-001303,-0.392620030783
ACH-001306,-0.351967472373
ACH-001318,-0.365120184575
ACH-001322,-0.254614410889
ACH-001328,-0.161726897874
ACH-001332,0.0406471796853
ACH-001333,0.0109932084109
ACH-001336,-0.22156455615600001
ACH-001340,-0.19859583374099998
ACH-001346,-0.0692769820389
ACH-001353,-0.30415014142499996
ACH-001354,-0.375455194248
ACH-001367,-0.35140363646899997
ACH-001368,-0.278384031513
ACH-001374,-0.49396245305299996
ACH-001375,-0.135033458487
ACH-001377,-0.21779466883600002
ACH-001380,-0.2206661268
ACH-001391,-0.359945671755
ACH-001407,-0.06251284111819999
ACH-001408,-0.104115036429
ACH-001413,-0.46533341878
ACH-001430,-0.331802046504
ACH-001431,-0.738247627683
ACH-001450,-0.195492674363
ACH-001496,-0.132050203639
ACH-001500,-0.200844448236
ACH-001521,-0.171691234724
ACH-001523,-0.32236010395
ACH-001532,-0.331410103113
ACH-001536,-0.392963782675
ACH-001550,0.013464227679099999
ACH-001552,-0.08650204094080001
ACH-001554,-0.217134592427
ACH-001645,-0.526692468916
ACH-001654,-0.244652173528
ACH-001715,-0.44997347382200004
ACH-001735,-0.190878103594
ACH-001736,-0.15410929345899999
ACH-001737,-0.6474762941860001
ACH-001740,-0.182078314815
ACH-001745,-0.258816731521
ACH-001750,-0.513938283618
ACH-001765,-0.38604262809900003
ACH-001956,-0.22882640893300002
ACH-001957,-0.163002595957
