,BRMS1 (25855)
ACH-000294,-0.664686088971
ACH-000295,-0.566556191196
ACH-000296,-0.505199811879
ACH-000302,-0.455520417673
ACH-000304,-0.274540742951
ACH-000307,-0.282502252437
ACH-000308,-0.527939298291
ACH-000310,-0.486041340291
ACH-000311,-0.346942424912
ACH-000312,-0.42789436259999997
ACH-000315,-0.357505669182
ACH-000316,-0.565682223625
ACH-000317,-0.488754931673
ACH-000318,-0.5112343823250001
ACH-000319,-0.277192686818
ACH-000320,-0.20960035646699998
ACH-000322,-0.633143835718
ACH-000323,-0.45944305448399997
ACH-000324,-0.384270892555
ACH-000329,-0.0995929356116
ACH-000330,-0.644292264896
ACH-000331,-0.5133372865020001
ACH-000332,-0.565792567992
ACH-000334,-0.437278377098
ACH-000335,-0.0349219561507
ACH-000336,0.40431116644500004
ACH-000337,-0.7658877638889999
ACH-000339,-0.400759654722
ACH-000341,-0.64115288854
ACH-000348,-0.16150761859999999
ACH-000350,-0.516472541105
ACH-000352,-0.549317748574
ACH-000356,-0.610798337022
ACH-000361,-0.501657168236
ACH-000362,-0.709793362235
ACH-000363,-0.43951404753600004
ACH-000364,-0.358066679088
ACH-000365,-0.612885157448
ACH-000366,-0.498252735649
ACH-000368,-0.279626079525
ACH-000374,-0.6980990644760001
ACH-000375,-0.576152390621
ACH-000376,-0.42668783149899997
ACH-000381,-0.202194028171
ACH-000383,-0.41787024784500004
ACH-000387,-0.7286145983769999
ACH-000389,-0.389346131827
ACH-000390,-0.259315177274
ACH-000393,-0.350220790547
ACH-000395,-0.596607404808
ACH-000397,-0.44825715679899997
ACH-000401,0.0671292795894
ACH-000402,-0.227824225035
ACH-000403,-0.516838008526
ACH-000404,-0.47052781706
ACH-000406,-0.433740335964
ACH-000407,-0.321651612615
ACH-000408,-0.440257932518
ACH-000410,-0.37446964691600004
ACH-000411,-0.47629177537699996
ACH-000414,-0.31219034903299997
ACH-000415,-0.7171950250040001
ACH-000416,-0.415589745208
ACH-000420,-0.48743365882899997
ACH-000421,-0.432803917042
ACH-000424,-0.568665326354
ACH-000425,-0.246316536129
ACH-000426,-0.023112358508599995
ACH-000427,-0.361362997837
ACH-000433,-0.253022976738
ACH-000436,-0.460849807434
ACH-000444,-0.441945617835
ACH-000445,-0.33765214291100004
ACH-000448,-0.266085787199
ACH-000450,-0.109995772346
ACH-000452,-0.322148926666
ACH-000454,-0.44970674508599995
ACH-000458,-0.470599245256
ACH-000459,-0.243451755698
ACH-000460,-0.428731406167
ACH-000461,-0.679023461657
ACH-000463,-0.25937140265700004
ACH-000464,-0.399729160012
ACH-000466,-0.544498958944
ACH-000467,-0.196667151974
ACH-000468,-0.79541042042
ACH-000469,-0.637311746659
ACH-000470,-0.341309361215
ACH-000471,-0.331460234094
ACH-000472,-0.276401847272
ACH-000473,-0.30874520889400003
ACH-000475,-0.352243953728
ACH-000476,-0.281100069159
ACH-000477,-0.282783518001
ACH-000480,-0.771150598319
ACH-000481,-0.23891125767299998
ACH-000483,-0.642516622087
ACH-000484,-0.8565683181300001
ACH-000485,-0.472832235919
ACH-000486,-0.71498491303
ACH-000487,-0.581945614049
ACH-000488,-0.48925823248899997
ACH-000490,-0.32239080899
ACH-000491,-0.293928946027
ACH-000495,-0.42724440883500003
ACH-000496,-0.380656006673
ACH-000499,-0.339288199932
ACH-000500,-0.175292023351
ACH-000502,-0.48077833147200005
ACH-000503,-0.341932782693
ACH-000505,-0.298322724938
ACH-000507,-0.569985608175
ACH-000510,-0.333354785533
ACH-000511,-0.330189293843
ACH-000512,-0.4453563589399999
ACH-000516,-0.293812977684
ACH-000517,-0.330115952068
ACH-000518,-0.536657342036
ACH-000520,-0.428925524429
ACH-000521,-0.298720221909
ACH-000522,-0.392050869605
ACH-000524,-0.456796441051
ACH-000527,-0.41403873036100003
ACH-000528,-0.44139597556500004
ACH-000537,-0.567288604774
ACH-000541,-0.483149090445
ACH-000542,-0.386243020898
ACH-000544,-0.7190059626749999
ACH-000545,-0.567679626918
ACH-000547,-0.518445274067
ACH-000548,-0.54794247742
ACH-000549,-0.44299122067599994
ACH-000550,-0.22823190545400002
ACH-000552,-0.206824186324
ACH-000556,-0.46016636846000003
ACH-000557,0.574854746184
ACH-000570,-0.249894454166
ACH-000571,-0.349922232602
ACH-000573,-0.33062138074999997
ACH-000576,-0.385117357658
ACH-000580,-0.373697888618
ACH-000584,-0.38564043107900003
ACH-000585,-0.531257007041
ACH-000588,-0.7399563437190001
ACH-000589,-0.36067001974299995
ACH-000591,-0.428967450141
ACH-000593,-0.46362298957099995
ACH-000600,-0.374180934271
ACH-000601,-0.30757753936099996
ACH-000604,-0.33763716278899997
ACH-000605,-0.510131908907
ACH-000606,-0.559528772317
ACH-000608,-0.45751175955
ACH-000614,-0.673173426662
ACH-000616,-0.342102691029
ACH-000618,-0.736734926178
ACH-000619,-0.745345944311
ACH-000620,-0.386752632174
ACH-000621,-0.561003595866
ACH-000622,-0.0808747364248
ACH-000623,-0.401775264183
ACH-000624,-0.41664955359
ACH-000627,-0.209616164731
ACH-000630,-0.5538376909220001
ACH-000632,-0.29692427927299997
ACH-000633,-0.403677554019
ACH-000637,-0.7579575715029999
ACH-000638,-0.6761929014460001
ACH-000646,-0.308332116111
ACH-000647,-0.774033825766
ACH-000648,-0.37536124329099996
ACH-000649,-0.216865537647
ACH-000651,-0.39058064944700005
ACH-000652,-0.612719456773
ACH-000653,-0.368467433028
ACH-000657,-0.33469434670299997
ACH-000658,-0.46358846999700004
ACH-000661,-0.669451569885
ACH-000662,-0.375656343177
ACH-000663,-0.465513365048
ACH-000665,-0.46334121200499995
ACH-000671,-0.275273901037
ACH-000673,-0.507873360725
ACH-000676,-0.35269035408200006
ACH-000677,-0.36751646592200005
ACH-000681,-0.29075601627
ACH-000682,-0.331629768222
ACH-000683,-0.40297645878
ACH-000684,-0.30579391332899997
ACH-000688,-0.0684119293126
ACH-000693,-0.526896748757
ACH-000694,-0.475534916839
ACH-000695,-0.800008301727
ACH-000696,-0.466354942782
ACH-000697,-0.49130250684199994
ACH-000699,-0.539680367508
ACH-000701,-0.6636837171100001
ACH-000706,-0.499173614709
ACH-000711,-0.349919208483
ACH-000713,-0.492323614575
ACH-000714,-0.71820418652
ACH-000718,-0.5098852375199999
ACH-000720,-0.307531765167
ACH-000721,-0.233952222803
ACH-000724,-0.278713047502
ACH-000725,-0.46285651359499996
ACH-000732,-0.373176807178
ACH-000734,-0.638796007403
ACH-000735,-0.52604634896
ACH-000736,-0.38600822401900003
ACH-000738,-0.44133103133
ACH-000746,-0.430437250101
ACH-000747,-0.33346885497900003
ACH-000748,-0.5766359146369999
ACH-000753,-0.273599327173
ACH-000756,-0.423630912488
ACH-000757,-0.25749747046599997
ACH-000758,-0.509641452298
ACH-000760,-0.417653202712
ACH-000763,-0.28280697316
ACH-000764,-0.284093613621
ACH-000765,-0.5700190802
ACH-000766,-0.379865490205
ACH-000767,-0.425331104325
ACH-000768,-0.535642222217
ACH-000769,-0.435542633217
ACH-000770,-0.6805274742399999
ACH-000771,-0.32956888895500003
ACH-000773,-0.28164066122299997
ACH-000776,-0.283291859719
ACH-000777,-0.344048410802
ACH-000778,-0.988810264389
ACH-000781,-0.323176444064
ACH-000782,-0.939085919972
ACH-000783,-0.647433564429
ACH-000784,-0.38189821927400003
ACH-000785,-0.476439749304
ACH-000787,-0.453776503502
ACH-000788,-0.29033620599599996
ACH-000791,-0.357502928441
ACH-000792,-0.432300699255
ACH-000794,-0.6662648571
ACH-000796,-0.38173184365199997
ACH-000799,-0.610606404878
ACH-000800,-0.17672925361900002
ACH-000802,-0.566285491629
ACH-000804,-0.49668592176000004
ACH-000805,-0.5985475258649999
ACH-000809,-0.493489814318
ACH-000810,-0.548541965001
ACH-000811,-0.333316050908
ACH-000817,-0.697575550571
ACH-000819,-0.588847096841
ACH-000820,-0.229761828393
ACH-000821,-0.07418186503310001
ACH-000822,-0.410511555374
ACH-000823,-0.339314067294
ACH-000824,-0.49595698613899997
ACH-000827,-0.255243962735
ACH-000829,-0.403231991818
ACH-000831,-0.35922271536600003
ACH-000832,-0.36013372529200005
ACH-000833,-0.469952776828
ACH-000834,-0.718632067806
ACH-000835,-0.280880291498
ACH-000836,-0.363079070648
ACH-000837,-0.22554508868099998
ACH-000838,-0.42484766611100006
ACH-000839,-0.61386889525
ACH-000840,-0.554983010795
ACH-000841,-0.371439310691
ACH-000843,-0.413793686584
ACH-000846,-0.645243753238
ACH-000847,-0.507674408712
ACH-000848,-0.558526095039
ACH-000849,-0.492176134393
ACH-000851,-0.438423768469
ACH-000855,-0.0768153725844
ACH-000856,-0.414918680503
ACH-000858,-0.37313784737499994
ACH-000859,-0.456939448703
ACH-000861,-0.489034151384
ACH-000862,-0.258282853466
ACH-000865,-0.320762383361
ACH-000866,-0.460793810355
ACH-000867,-0.292157819714
ACH-000869,-0.365249318531
ACH-000872,-0.842067277032
ACH-000873,-0.437882096168
ACH-000876,-0.39213899820200004
ACH-000878,-0.51792230844
ACH-000880,-0.30811101738
ACH-000881,-0.33853793450499997
ACH-000882,-0.358846907091
ACH-000884,-0.336030057832
ACH-000885,-0.34906410498999996
ACH-000887,-0.412182935686
ACH-000888,-0.333368164756
ACH-000889,-0.447335459777
ACH-000890,-0.51095139044
ACH-000896,-0.29537109338100004
ACH-000898,-0.547771881661
ACH-000900,-0.381554211523
ACH-000901,-0.682069206723
ACH-000905,-0.48031422325
ACH-000906,-0.588338173269
ACH-000907,-0.401054239335
ACH-000910,-0.535573997466
ACH-000911,-0.401504651661
ACH-000912,-0.41019554545599995
ACH-000913,-0.526193255951
ACH-000915,-0.426130647656
ACH-000916,-1.2128941443
ACH-000917,-0.338893270307
ACH-000921,-0.245608595749
ACH-000924,-0.18164260021499998
ACH-000926,-0.289516481371
ACH-000928,-0.266455894004
ACH-000929,-0.431694388435
ACH-000932,-0.30683684113299997
ACH-000935,-0.684782835305
ACH-000936,-0.474833292585
ACH-000937,-0.44241356087899997
ACH-000938,-0.573595191441
ACH-000939,-0.457941256713
ACH-000941,-0.522890575911
ACH-000943,-0.355170827521
ACH-000946,-0.33687538220700003
ACH-000947,-0.293146529376
ACH-000948,-0.392364775309
ACH-000950,-0.25120607071600004
ACH-000953,-0.329289243129
ACH-000957,-0.46428913663099997
ACH-000958,-0.290047100201
ACH-000960,-0.554192540218
ACH-000963,-0.647566332644
ACH-000968,-0.397256141396
ACH-000969,-0.337528227201
ACH-000973,-0.417339518796
ACH-000974,-0.301029112446
ACH-000975,-0.142217578026
ACH-000976,-0.359302885189
ACH-000978,-0.94776088108
ACH-000980,-0.368504962624
ACH-000984,-0.603886634045
ACH-000986,-0.433659533347
ACH-000988,-0.39827425802199995
ACH-000993,-0.475436226894
ACH-000994,-0.315815243111
ACH-000996,-0.415374175736
ACH-001001,-0.455733207152
ACH-001020,-0.622123358468
ACH-001028,-0.431994788064
ACH-001031,-0.30758177315900004
ACH-001038,-0.349496777422
ACH-001048,-0.343408428811
ACH-001050,-0.30039273021699997
ACH-001053,-0.481110918726
ACH-001054,-0.236484754207
ACH-001061,-0.490796706811
ACH-001067,-0.45232736379199995
ACH-001075,-0.07754081618730001
ACH-001096,-0.184450565742
ACH-001128,-0.6851235591949999
ACH-001134,-0.575836485112
ACH-001151,-0.33822095442500005
ACH-001163,-0.33123699268
ACH-001164,-0.225181503788
ACH-001173,-0.455802958249
ACH-001183,-0.20740799219300002
ACH-001184,-0.00102732331784
ACH-001190,-0.354517021549
ACH-001192,-0.057177203777599994
ACH-001193,-0.668860008754
ACH-001196,-0.239817578009
ACH-001197,-0.668584225283
ACH-001205,-0.232838770466
ACH-001211,-0.699993152247
ACH-001212,-0.29099839938
ACH-001228,-0.281711677077
ACH-001232,-0.324447185953
ACH-001239,-0.0751842689349
ACH-001274,-0.30066786107
ACH-001275,-0.22436535502799998
ACH-001277,-0.143602420134
ACH-001278,-0.26660819748000003
ACH-001280,-0.43182210345399996
ACH-001283,-0.22622650743900002
ACH-001289,-0.507607357311
ACH-001295,-0.494972511998
ACH-001300,-0.22959858157
ACH-001301,-0.414609677417
ACH-001302,-0.22721143734700003
ACH-001303,-0.296993131382
ACH-001306,-0.38073726670999997
ACH-001318,-0.279472486194
ACH-001322,-0.439086157809
ACH-001328,-0.275821207664
ACH-001332,-0.6202760795319999
ACH-001333,-0.304780062259
ACH-001336,-0.561978799903
ACH-001340,-0.451051504414
ACH-001346,-0.46414851023500003
ACH-001353,-0.344169514902
ACH-001354,-0.0841075768785
ACH-001367,-0.494106174266
ACH-001368,-0.47014590112899995
ACH-001374,-0.231553322232
ACH-001375,-0.688666015078
ACH-001377,-0.402841235625
ACH-001380,-0.54065272038
ACH-001391,-0.168153484934
ACH-001407,-0.37595728119099997
ACH-001408,-0.35601996651199996
ACH-001413,-0.620312213333
ACH-001430,-0.355263541526
ACH-001431,-0.35173896885300004
ACH-001450,-0.510378205773
ACH-001496,-0.405752056221
ACH-001500,-0.37622453454899996
ACH-001521,-0.212446473519
ACH-001523,-0.33570211506399994
ACH-001532,-0.31729941184099997
ACH-001536,-0.44032265542599996
ACH-001550,-0.540059534366
ACH-001552,-0.459598020479
ACH-001554,-0.45276985739799996
ACH-001645,-0.623939786523
ACH-001654,-0.434331755398
ACH-001715,-0.25818138714
ACH-001735,-0.456532107575
ACH-001736,-1.26160324567
ACH-001737,-0.60464822684
ACH-001740,-0.272722401787
ACH-001745,-0.293980071216
ACH-001750,-0.268077289007
ACH-001765,-0.314815544524
ACH-001956,-0.395771638198
ACH-001957,-0.6878456567260001
