,MGEA5 (10724)
ACH-000238,-0.650973895052
ACH-000243,-0.364965208034
ACH-000244,-0.465108022548
ACH-000246,-0.574996264034
ACH-000248,-0.32354995435199996
ACH-000250,-0.223058711641
ACH-000251,-0.0841999116405
ACH-000253,-0.261015337457
ACH-000255,-0.20444620919
ACH-000256,-0.43447622163599997
ACH-000257,0.11105427706700001
ACH-000258,-0.894481847985
ACH-000259,-0.344428978563
ACH-000260,-0.31254323652399996
ACH-000261,-0.146503305005
ACH-000262,-0.128746917761
ACH-000263,0.10818518584
ACH-000264,-0.414045077763
ACH-000265,-0.409529905712
ACH-000266,-0.435406916352
ACH-000272,-0.00786202881733
ACH-000273,-0.476872677258
ACH-000274,-0.0845640703802
ACH-000277,-0.638017207719
ACH-000278,-0.708258862244
ACH-000279,-0.299911680756
ACH-000280,-0.339349278951
ACH-000281,-0.454865129343
ACH-000288,-0.427262723786
ACH-000291,-0.008185514731499999
ACH-000293,-0.524218851306
ACH-000294,-0.114011806184
ACH-000295,-0.027932628584
ACH-000296,-0.358681915544
ACH-000302,-0.426421284558
ACH-000304,-0.17928240009799998
ACH-000307,-0.188046863665
ACH-000308,-0.387168629124
ACH-000310,-0.432983529728
ACH-000311,-0.313788601665
ACH-000312,-0.438084234437
ACH-000315,-0.0218081573919
ACH-000316,-0.20179282028700002
ACH-000317,-0.5457053707980001
ACH-000318,-0.0179279324481
ACH-000319,-0.30897359512
ACH-000320,-0.525232733255
ACH-000322,-0.445622523573
ACH-000323,-0.262727268334
ACH-000324,-0.215844757242
ACH-000329,-0.235888454259
ACH-000330,-0.47836162321500003
ACH-000331,-0.499791164353
ACH-000332,0.069566030975
ACH-000334,-0.734209676784
ACH-000335,-0.12356883892100001
ACH-000336,-0.399711888874
ACH-000337,-0.360749276169
ACH-000339,-0.343659620556
ACH-000341,-0.0350121872551
ACH-000348,-0.372294397364
ACH-000350,-0.319023530981
ACH-000352,-0.42346408066200003
ACH-000356,-0.388156203251
ACH-000361,-0.055992698193
ACH-000362,-0.450626051642
ACH-000363,-0.300194364256
ACH-000364,-0.433928727028
ACH-000365,-0.559460256314
ACH-000366,-0.24373443644099999
ACH-000368,-0.464794635804
ACH-000374,-0.8494510152410001
ACH-000375,-0.269935984699
ACH-000376,-0.18885199063799998
ACH-000381,0.0132603238779
ACH-000383,-0.36902762236500003
ACH-000387,-0.663613350292
ACH-000389,-0.303532793214
ACH-000390,-0.18846514235999998
ACH-000393,-0.425597207032
ACH-000395,-0.506067112153
ACH-000397,-0.674611013461
ACH-000401,-0.227544399946
ACH-000402,-0.17348705502300002
ACH-000403,-0.15278290661
ACH-000404,-0.6025662822300001
ACH-000406,-0.30881811800299996
ACH-000407,-0.364851708192
ACH-000408,-0.19227408372299998
ACH-000410,-0.43850857122000003
ACH-000411,-0.291250716133
ACH-000414,-0.231511144182
ACH-000415,-0.416866352923
ACH-000416,-0.26887269044
ACH-000420,-0.22709829854699998
ACH-000421,-0.470748519644
ACH-000424,-0.256617471579
ACH-000425,-0.34851555250699995
ACH-000426,-0.30583230829
ACH-000427,-0.123256582666
ACH-000433,0.0306447538673
ACH-000436,-0.409948739159
ACH-000444,-0.628941234551
ACH-000445,0.00417078754063
ACH-000448,-0.253209542215
ACH-000450,-0.353989525875
ACH-000452,-0.33809339879699996
ACH-000454,-0.11862322229599999
ACH-000458,-0.149205199037
ACH-000459,-0.591436780949
ACH-000460,-0.7783757065970001
ACH-000461,-0.19974848440499998
ACH-000463,-0.127553321379
ACH-000464,-0.499940141699
ACH-000466,-0.253175694915
ACH-000467,-0.266153211023
ACH-000468,-0.341771915402
ACH-000469,0.0378880981338
ACH-000470,-0.6520004052539999
ACH-000471,0.00130620832897
ACH-000472,-0.561517538084
ACH-000473,-0.0657243492768
ACH-000475,-0.214984537754
ACH-000476,-0.551350333526
ACH-000477,-0.37263812642800004
ACH-000480,-0.192224518202
ACH-000481,-0.243421463704
ACH-000483,-0.141984176384
ACH-000484,-0.849659773932
ACH-000485,-0.24258340793900002
ACH-000486,-0.49444437899099997
ACH-000487,-0.779639760984
ACH-000488,-0.314121289273
ACH-000490,-0.35489022813500004
ACH-000491,-0.483514165914
ACH-000495,-0.507978968095
ACH-000496,-0.4131917341
ACH-000499,-0.24558368143599998
ACH-000500,-0.0063972659353100005
ACH-000502,-0.456694161722
ACH-000503,-0.692757450335
ACH-000505,-0.383858619362
ACH-000507,-0.194472037056
ACH-000510,-0.240680788167
ACH-000511,-0.246289289829
ACH-000512,-0.5243105050410001
ACH-000516,-0.31332139585
ACH-000517,-0.19941652138
ACH-000518,-0.031521858782
ACH-000520,-0.21250689642599999
ACH-000521,-0.264501710843
ACH-000522,-0.36861116123800003
ACH-000524,-0.360009127017
ACH-000527,-0.24785952992899998
ACH-000528,-0.277797596125
ACH-000537,-0.346214359891
ACH-000541,-0.25408767949
ACH-000542,-0.259447248897
ACH-000544,-0.131686176733
ACH-000545,-0.145605257673
ACH-000547,-0.267755263129
ACH-000548,-0.546469597491
ACH-000549,-0.32408666400499997
ACH-000550,-0.250012355874
ACH-000552,0.024816822053400002
ACH-000556,0.13658194455199998
ACH-000557,-0.506593807385
ACH-000570,-0.030046113582000003
ACH-000571,-0.283331471634
ACH-000573,-0.323957453748
ACH-000576,-0.47262736139399997
ACH-000580,-0.746092963144
ACH-000584,-0.5085985340510001
ACH-000585,-0.18395805705899998
ACH-000588,0.19513863699200001
ACH-000589,0.0569177411716
ACH-000591,-0.469299684177
ACH-000593,-0.294953890366
ACH-000600,-0.237676315049
ACH-000601,-0.272442329478
ACH-000604,-0.25709969179299996
ACH-000605,-0.35433798894
ACH-000606,-0.331333297344
ACH-000608,-0.20928774553800003
ACH-000614,-0.220993968064
ACH-000616,-0.5086153227369999
ACH-000618,-0.521929695916
ACH-000619,-0.336731359579
ACH-000620,-0.654903173049
ACH-000621,-0.33708161376199997
ACH-000622,-0.402359241879
ACH-000623,-0.427661187344
ACH-000624,-0.330463852899
ACH-000627,-0.352383094635
ACH-000630,-0.234354455969
ACH-000632,-0.578106214656
ACH-000633,-0.47782350328699996
ACH-000637,-0.34236971961199997
ACH-000638,-0.515617511258
ACH-000646,-0.516108711517
ACH-000647,-0.21304227302099998
ACH-000648,-0.43646931041500003
ACH-000649,-0.207789184184
ACH-000651,-0.369156750046
ACH-000652,0.06400310085710001
ACH-000653,-0.4612602787100001
ACH-000657,-0.276673187652
ACH-000658,-0.37180538166199995
ACH-000661,-0.592559051998
ACH-000662,-0.596954612808
ACH-000663,-0.205278448668
ACH-000665,-0.117821540332
ACH-000671,-0.102017564132
ACH-000673,-0.279717657188
ACH-000676,-0.611941022889
ACH-000677,-0.11209530939099999
ACH-000681,0.192818369573
ACH-000682,-0.228957127115
ACH-000683,-0.356529292574
ACH-000684,-0.07954397646389999
ACH-000688,-0.824988132629
ACH-000693,-0.230030692832
ACH-000694,-0.28202329885
ACH-000695,0.159359437202
ACH-000696,-0.493823542605
ACH-000697,-0.50876569
ACH-000699,-0.251295518838
ACH-000701,-0.36614457737899997
ACH-000706,-0.168534632729
ACH-000711,-0.24632098751999998
ACH-000713,-0.332910401836
ACH-000714,-0.609554311353
ACH-000718,-0.505358149609
ACH-000720,-0.384841849324
ACH-000721,-0.21940045774099998
ACH-000724,-0.0828525524634
ACH-000725,-0.134852579171
ACH-000732,-0.455750676785
ACH-000734,-0.218342932016
ACH-000735,-0.515733962232
ACH-000736,-0.360851260499
ACH-000738,-0.31369557231
ACH-000746,-0.34033172564499997
ACH-000747,-0.396445784859
ACH-000748,-0.301646246247
ACH-000753,-0.358896952017
ACH-000756,-0.30281509956
ACH-000757,-0.297712492837
ACH-000758,-0.24342332433000002
ACH-000760,-0.0892025707944
ACH-000763,-0.308873364626
ACH-000764,-0.219226354576
ACH-000765,-0.15889137213500001
ACH-000766,-0.290037825436
ACH-000767,-0.282019961383
ACH-000768,-0.319310018303
ACH-000769,-0.121764097093
ACH-000770,-0.185516159723
ACH-000771,-0.251116260412
ACH-000773,-0.764391648545
ACH-000776,-0.245925274723
ACH-000777,-0.304898747521
ACH-000778,-0.380938963545
ACH-000781,-0.052928970653800006
ACH-000782,-0.562397087144
ACH-000783,-0.644926611331
ACH-000784,-0.24343526094300003
ACH-000785,-0.45358736280699996
ACH-000787,-0.23266225886
ACH-000788,-0.150632128874
ACH-000791,-0.395416559138
ACH-000792,-0.203661977578
ACH-000794,-0.36698876803499997
ACH-000796,-0.506464017387
ACH-000799,-0.46317000802599995
ACH-000800,-0.045476043403
ACH-000802,-0.137128202076
ACH-000804,-0.100383695914
ACH-000805,-0.48180218263999997
ACH-000809,-0.17595715206300003
ACH-000810,-0.155628482092
ACH-000811,-0.461996699792
ACH-000817,-0.254193987596
ACH-000819,-0.11725006012599999
ACH-000820,0.009375540676040002
ACH-000821,-0.414845322583
ACH-000822,-0.127100074009
ACH-000823,-0.10668416072999999
ACH-000824,-0.10949618432199999
ACH-000827,-0.259165263903
ACH-000829,-0.050403721289999995
ACH-000831,-0.303342788913
ACH-000832,-0.265469098304
ACH-000833,-0.545906783368
ACH-000834,-0.425720802754
ACH-000835,0.0210190004683
ACH-000836,-0.376341570221
ACH-000837,-0.38494946015299997
ACH-000838,-0.681721465211
ACH-000839,-0.504312501734
ACH-000840,0.181238278389
ACH-000841,-0.51461620862
ACH-000843,-0.129342590548
ACH-000846,0.00634185366889
ACH-000847,-0.699575552881
ACH-000848,-0.37609635699
ACH-000849,-0.316355219556
ACH-000851,-0.664686851088
ACH-000855,-0.158099051224
ACH-000856,-0.23216074428199998
ACH-000858,-0.243430732388
ACH-000859,-0.507207046406
ACH-000861,-0.852346178085
ACH-000862,-0.272498596561
ACH-000865,-0.13137476263599998
ACH-000866,-0.220655339366
ACH-000867,-0.163753285013
ACH-000869,-0.454702319325
ACH-000872,-0.21970655415600002
ACH-000873,-0.43791161690700003
ACH-000876,-0.326496346956
ACH-000878,-0.23877817242899999
ACH-000880,-0.220886710146
ACH-000881,-0.039844369601400004
ACH-000882,-0.20088969044
ACH-000884,-0.306128790715
ACH-000885,-0.280282311182
ACH-000887,-0.263383737951
ACH-000888,-0.313070710388
ACH-000889,-0.434528136977
ACH-000890,-0.000897404985327
ACH-000896,-0.14129944079099999
ACH-000898,-0.263564141378
ACH-000900,-0.582039125739
ACH-000901,-0.198265411324
ACH-000905,-0.5536941726210001
ACH-000906,-0.19575397653499998
ACH-000907,-0.4718758632
ACH-000910,-0.34899859078199996
ACH-000911,-0.128245368818
ACH-000912,-0.34894220013899996
ACH-000913,-0.358584669392
ACH-000915,-0.0494576049663
ACH-000916,-0.531322048668
ACH-000917,-0.312333496145
ACH-000921,-0.299301703555
ACH-000924,-0.120452624762
ACH-000926,-0.222497842232
ACH-000928,-0.361871523136
ACH-000929,-0.39870483591899997
ACH-000932,-0.23448168434500002
ACH-000935,-0.620364913974
ACH-000936,-0.47479979886600004
ACH-000937,-0.06071854604930001
ACH-000938,-0.682085749097
ACH-000939,-0.185485884577
ACH-000941,-0.21108991432799998
ACH-000943,-0.1795029287
ACH-000946,-0.28615579273499997
ACH-000947,-0.568040053521
ACH-000948,-0.117370448145
ACH-000950,-0.144024288083
ACH-000953,-0.0947393352987
ACH-000957,-0.46469171815399996
ACH-000958,-0.458577512699
ACH-000960,-0.113956530222
ACH-000963,-0.721952684164
ACH-000968,-0.52025009006
ACH-000969,-0.370137097176
ACH-000973,-0.123210661048
ACH-000974,0.0416745381397
ACH-000975,-0.18048651567600002
ACH-000976,-0.21871174540600002
ACH-000978,0.121995776338
ACH-000980,-0.346141316471
ACH-000984,-0.340230860871
ACH-000986,-0.391750835558
ACH-000988,-0.24895999281999998
ACH-000993,-0.602816563479
ACH-000994,-0.20561719155900002
ACH-000996,-0.25009807401399997
ACH-001001,-0.149041181251
ACH-001020,-0.36259906718
ACH-001028,-0.275514056696
ACH-001031,-0.528644946871
ACH-001038,-0.354260367633
ACH-001048,-0.20944335006499998
ACH-001050,-0.47417126446900004
ACH-001053,-0.7327148878059999
ACH-001054,-0.503462317733
ACH-001061,-0.305454182706
ACH-001067,-0.283772125177
ACH-001075,-0.225919080141
ACH-001096,-0.502456731089
ACH-001128,-0.415573924498
ACH-001134,-0.5201756234229999
ACH-001151,-0.202777726104
ACH-001163,-0.26777027530499997
ACH-001164,-0.299845133398
ACH-001173,-0.170898881169
ACH-001183,-0.09864403781580001
ACH-001184,-0.828428900147
ACH-001190,-0.42045786048600003
ACH-001192,-0.27734460389800003
ACH-001193,-0.0286058964977
ACH-001196,-0.237934401957
ACH-001197,-0.39660914681599996
ACH-001205,-0.473610292971
ACH-001211,-0.44931261892200003
ACH-001212,-0.63589577792
ACH-001228,-0.24859154199900002
ACH-001232,-0.280236011464
ACH-001239,-0.15959613793299998
ACH-001274,-0.362524109995
ACH-001275,-0.17936976964200002
ACH-001277,-0.428979704978
ACH-001278,-0.78670481111
ACH-001280,0.00604229527557
ACH-001283,-0.377893496259
ACH-001289,-0.239743650883
ACH-001295,-0.6420051915899999
ACH-001300,-0.0577524099912
ACH-001301,0.0369962300043
ACH-001302,-0.0184340995667
ACH-001303,-0.424781186089
ACH-001306,-0.31474530431
ACH-001318,-0.16543668980100001
ACH-001322,0.038071252448800004
ACH-001328,-0.285116577684
ACH-001332,-0.056387250035199996
ACH-001333,-0.48054541059199996
ACH-001336,-0.27756740082
ACH-001340,-0.42665493858900005
ACH-001346,-0.532002706146
ACH-001353,-0.468030471271
ACH-001354,-0.356975525947
ACH-001367,-0.308706862671
ACH-001368,-0.35065107934
ACH-001374,-0.685588843052
ACH-001375,-0.150651435775
ACH-001377,-0.537878551468
ACH-001380,-0.5787393452449999
ACH-001391,-0.269786348521
ACH-001407,-0.600759586646
ACH-001408,-0.450177135397
ACH-001413,-0.288539463219
ACH-001430,-0.247001772929
ACH-001431,-0.311171956902
ACH-001450,-0.335103634047
ACH-001496,-0.141488055486
ACH-001500,-0.5140124347789999
ACH-001521,-0.266881205311
ACH-001523,-0.24570641458200002
ACH-001532,-0.655941470219
ACH-001536,-0.10653479079700001
ACH-001550,-0.281911759315
ACH-001552,-0.18691746331300002
ACH-001554,-0.517452291242
ACH-001645,-0.658545301904
ACH-001654,0.024545396586000003
ACH-001715,-0.395288762231
ACH-001735,-0.37643784896300003
ACH-001736,-0.628859633664
ACH-001737,0.541502464105
ACH-001740,-0.446035341755
ACH-001745,-0.499516502046
ACH-001750,-0.22497891584600002
ACH-001765,-0.537113588878
ACH-001956,-0.659339350567
ACH-001957,-0.24393187924000004
