,MYOT (9499)
ACH-000004,0.0101379483695
ACH-000007,0.11255608811899999
ACH-000009,0.0578471805684
ACH-000011,0.148956826689
ACH-000012,-0.0327738959714
ACH-000013,0.0201485678975
ACH-000014,0.0494663033081
ACH-000015,-0.121297812514
ACH-000017,0.08797958070119999
ACH-000018,0.07232189878439998
ACH-000019,0.19912470083
ACH-000021,-0.0268154994861
ACH-000022,0.0721104062905
ACH-000025,0.314618239438
ACH-000028,0.12231919612299999
ACH-000030,0.134073032124
ACH-000035,0.0315114517263
ACH-000036,0.13988923021400002
ACH-000037,0.009598155884379999
ACH-000039,0.407216880133
ACH-000040,0.191266107501
ACH-000041,0.146241450641
ACH-000042,0.056270828971600004
ACH-000045,-0.0136667222597
ACH-000047,0.146259133299
ACH-000052,0.0659421074845
ACH-000053,-0.111864949375
ACH-000054,-0.0649365908467
ACH-000055,0.09735475101749999
ACH-000060,0.142217095259
ACH-000067,0.0674224415444
ACH-000070,0.06683523252489999
ACH-000075,0.014859097278
ACH-000078,0.0311053982628
ACH-000082,-0.06498741355519999
ACH-000085,-0.231539963484
ACH-000086,-0.034783471061499996
ACH-000087,-0.0774485960192
ACH-000092,0.015327195381
ACH-000095,0.0264750603283
ACH-000097,0.127327975062
ACH-000098,0.112176309462
ACH-000099,0.05741856080019999
ACH-000108,0.07964867830339999
ACH-000113,0.0383203264711
ACH-000115,0.231954849459
ACH-000116,0.017901632406599997
ACH-000118,0.14246066245300001
ACH-000120,0.181594584703
ACH-000123,0.09460503336710001
ACH-000127,0.233000255554
ACH-000128,0.110941879285
ACH-000132,0.10986036060399999
ACH-000133,0.00412601593016
ACH-000137,0.23032050646899999
ACH-000138,0.159026696651
ACH-000142,0.16967936529199998
ACH-000143,0.20009207341899998
ACH-000146,-0.0027564529215300003
ACH-000148,-0.0382339077759
ACH-000150,-0.150164195019
ACH-000152,0.0450443615626
ACH-000153,0.331831096027
ACH-000159,0.10372995058399999
ACH-000160,0.0054699895548
ACH-000163,0.163636520137
ACH-000167,0.09403619098660002
ACH-000168,0.240114447465
ACH-000169,0.141475985559
ACH-000178,0.099033022052
ACH-000182,-0.027425160028
ACH-000183,-0.026810659244499997
ACH-000188,0.06341505031219999
ACH-000189,0.364958647861
ACH-000190,-0.049626599865300006
ACH-000198,0.161603297763
ACH-000204,0.30999905911
ACH-000206,0.016914930441999997
ACH-000207,0.205351448106
ACH-000211,0.14310698275999997
ACH-000215,0.06820934221649999
ACH-000221,0.10973411611400001
ACH-000222,-0.00406546820802
ACH-000223,0.137203563235
ACH-000226,-0.017672936942
ACH-000227,0.0516233583644
ACH-000228,0.24714182902100001
ACH-000231,0.0582589194357
ACH-000232,0.0683053868009
ACH-000233,0.060495187586400004
ACH-000234,-0.020318471747299997
ACH-000235,0.05056995044530001
ACH-000237,0.0548461924821
ACH-000238,0.17596752847199998
ACH-000243,0.0340823147908
ACH-000244,0.208040853955
ACH-000246,-0.0366672789318
ACH-000248,0.11588891223400001
ACH-000250,0.051421109889000005
ACH-000251,-0.0158230259519
ACH-000253,0.061765482314300006
ACH-000255,0.0735462850647
ACH-000256,0.194713205938
ACH-000257,-0.36442973121100003
ACH-000258,0.048578709101099994
ACH-000259,0.159676000174
ACH-000260,0.17944424166499998
ACH-000261,0.0312473367751
ACH-000262,-0.029981541322
ACH-000263,-0.0573387782586
ACH-000264,0.08039447591280001
ACH-000265,0.307297647194
ACH-000266,0.0587341766837
ACH-000272,-0.000921080894898
ACH-000273,0.0256682922738
ACH-000274,0.0009813238818989999
ACH-000277,0.242438503242
ACH-000278,0.0377645453685
ACH-000279,-0.00526136006544
ACH-000280,0.08446553944089999
ACH-000281,0.197475803334
ACH-000288,0.12576827887
ACH-000291,0.0628552639465
ACH-000293,0.169503408317
ACH-000294,0.0610454579053
ACH-000295,-0.00966357391314
ACH-000296,-0.0748340562187
ACH-000302,0.05259241476919999
ACH-000304,0.59825099133
ACH-000307,0.160853131546
ACH-000308,0.0801698944657
ACH-000310,-0.014583140606500001
ACH-000311,0.218288755202
ACH-000312,0.109390410141
ACH-000315,-0.112315972279
ACH-000316,-0.013783960552399999
ACH-000317,-0.0014046012831300002
ACH-000318,0.11231660090399999
ACH-000319,0.0273583816788
ACH-000320,0.08899269573619999
ACH-000322,0.0226326048324
ACH-000323,-0.0233958698289
ACH-000324,0.0117935317875
ACH-000329,-0.0998247843523
ACH-000330,0.048982009523200004
ACH-000331,0.170863625781
ACH-000332,0.00470865331034
ACH-000334,-0.124462348352
ACH-000335,0.039480710247699995
ACH-000336,0.0584049940443
ACH-000337,0.11727716837200002
ACH-000339,-0.0117013557509
ACH-000341,0.126053344658
ACH-000348,0.164220434096
ACH-000350,-0.087874462647
ACH-000352,-0.009042054238229999
ACH-000356,0.0280976142025
ACH-000361,0.322759850243
ACH-000362,0.105817369697
ACH-000363,-0.128709039314
ACH-000364,-0.0547015435066
ACH-000365,0.131660421142
ACH-000366,0.162765617964
ACH-000368,0.09124191525239998
ACH-000374,0.149123370028
ACH-000375,0.386395092434
ACH-000376,0.0607090170583
ACH-000381,-0.040669765503
ACH-000383,0.0227965291975
ACH-000387,-0.032109145271200006
ACH-000389,-0.16986946489399998
ACH-000390,-0.06147234969050001
ACH-000393,0.0169678923128
ACH-000395,0.103605455487
ACH-000397,0.0273230623856
ACH-000401,0.118313472135
ACH-000402,0.378452366845
ACH-000403,0.0778698300565
ACH-000404,-0.17023451749899998
ACH-000406,-0.033611818429900006
ACH-000407,-0.00248949411752
ACH-000408,0.10003174605000001
ACH-000410,0.165050081923
ACH-000411,-0.00269525090049
ACH-000414,0.268428254198
ACH-000415,0.183012033086
ACH-000416,0.0397906397016
ACH-000420,0.029229660208700003
ACH-000421,0.0562544264877
ACH-000424,-0.0659107883879
ACH-000425,0.07604100202689999
ACH-000426,0.18022840609299998
ACH-000427,0.0033202879914999996
ACH-000433,-0.322748368396
ACH-000436,0.202499380999
ACH-000444,-0.00192229661576
ACH-000445,0.0355172048725
ACH-000448,0.15599527012
ACH-000450,0.303747266374
ACH-000452,0.0776528656983
ACH-000454,0.0328096520635
ACH-000458,-0.08756887282379999
ACH-000459,0.047146573837199994
ACH-000460,0.027030569044599998
ACH-000461,0.029712098526400003
ACH-000463,0.166212151122
ACH-000464,0.11469840232
ACH-000466,0.22087864428800003
ACH-000467,0.00163471747867
ACH-000468,-0.0471606079456
ACH-000469,0.20041787053500001
ACH-000470,0.199119835416
ACH-000471,0.04909108794290001
ACH-000472,0.0460383067358
ACH-000473,0.07603561588550001
ACH-000475,0.106748665592
ACH-000476,0.279561209791
ACH-000477,0.08819449737849999
ACH-000480,0.140931140029
ACH-000481,-0.11554156792999999
ACH-000483,-0.0258587217388
ACH-000484,0.288224768501
ACH-000485,0.0107189760949
ACH-000486,0.0572337081995
ACH-000487,-0.13279405798
ACH-000488,-0.00209499249626
ACH-000490,0.0427453895529
ACH-000491,0.078476795162
ACH-000495,-0.04548379840340001
ACH-000496,0.116467881504
ACH-000499,0.0428031006676
ACH-000500,0.32073650261
ACH-000502,0.26242334302
ACH-000503,-0.068522478819
ACH-000505,0.0877851614718
ACH-000507,0.0976281712608
ACH-000510,0.06245286075019999
ACH-000511,0.12807318784900001
ACH-000512,0.192531266935
ACH-000516,0.09363889320730001
ACH-000517,-0.023834701308900003
ACH-000518,0.255450238252
ACH-000520,0.0159584448283
ACH-000521,0.042546670197700004
ACH-000522,-0.009293109270030001
ACH-000524,0.009562611288659999
ACH-000527,0.013751140540200001
ACH-000528,0.0645249578096
ACH-000537,0.0155481991439
ACH-000541,0.0287063681494
ACH-000542,-0.0174224366124
ACH-000544,-0.00591191390658
ACH-000545,0.160700834645
ACH-000547,0.0526597113709
ACH-000548,0.0593177685207
ACH-000549,0.0716594223449
ACH-000550,0.00280512847301
ACH-000552,0.0776132092293
ACH-000556,0.153740546709
ACH-000557,0.026711059969200004
ACH-000570,0.121011418332
ACH-000571,-0.00482248208725
ACH-000573,0.029098781159599997
ACH-000576,-0.0408800586727
ACH-000580,-0.0335468871562
ACH-000584,0.0580672468415
ACH-000585,-0.0462970157455
ACH-000588,0.121648221372
ACH-000589,0.127556823254
ACH-000591,-0.09332441999919999
ACH-000593,0.0212775920883
ACH-000600,0.15329653677400001
ACH-000601,0.08313780488730001
ACH-000604,0.215133456404
ACH-000605,0.242157278103
ACH-000606,0.111125462653
ACH-000608,0.08261514899189999
ACH-000614,0.142475763482
ACH-000616,-0.000832046217226
ACH-000618,0.159947137828
ACH-000619,-0.0193272872953
ACH-000620,0.036455625004
ACH-000621,0.201304447609
ACH-000622,0.049755148393400006
ACH-000623,0.136083303858
ACH-000624,0.08872284714209999
ACH-000627,-0.0608168397966
ACH-000630,0.0398780801291
ACH-000632,0.142855997179
ACH-000633,0.17683750516600003
ACH-000637,0.130157377379
ACH-000638,0.118345061153
ACH-000646,0.0339544433776
ACH-000647,0.00192784953412
ACH-000648,0.326727103238
ACH-000649,0.159845931317
ACH-000651,0.0375097820494
ACH-000652,0.0536344420849
ACH-000653,0.198837457085
ACH-000657,0.105842487174
ACH-000658,0.0437965492368
ACH-000661,0.21649803356199998
ACH-000662,0.00199163759648
ACH-000663,-0.0422605677719
ACH-000665,-0.013175360724
