,ZFP37 (7539)
ACH-000004,-0.193246954223
ACH-000007,0.094204048729
ACH-000009,-0.227245455972
ACH-000011,-0.0784279170807
ACH-000012,-0.0166498823983
ACH-000013,-0.10687131076300001
ACH-000014,0.122873418345
ACH-000015,-0.16429178209200002
ACH-000017,-0.025063553892200004
ACH-000018,-0.32339607643
ACH-000019,-0.060820557219
ACH-000021,-0.09566840893039999
ACH-000022,-0.178737522054
ACH-000025,-0.21797604382199998
ACH-000028,0.056178830823
ACH-000030,-0.0219370108467
ACH-000035,-0.056496642156
ACH-000036,-0.09724982176889999
ACH-000037,0.134598491157
ACH-000039,0.13305753305600002
ACH-000040,-0.0667772914713
ACH-000041,-0.09537075145469999
ACH-000042,-0.0630943120464
ACH-000045,-0.145035612502
ACH-000047,-0.0760175924402
ACH-000052,-0.19214284199999998
ACH-000053,0.041579090684
ACH-000054,-0.246205385684
ACH-000055,-0.186863936743
ACH-000060,-0.0148428969955
ACH-000067,-0.033872069186800004
ACH-000070,0.0388333999427
ACH-000075,-0.51724864729
ACH-000078,-0.2737329461
ACH-000082,-0.030546204589100002
ACH-000085,-0.538642105369
ACH-000086,-0.112137876004
ACH-000087,0.0566929078981
ACH-000092,-0.119445181269
ACH-000095,-0.109888074511
ACH-000097,-0.0789902800076
ACH-000098,-0.12360220618699999
ACH-000099,0.0522493716596
ACH-000108,0.0724731407387
ACH-000113,-0.0196660325755
ACH-000115,-0.0119821901195
ACH-000116,-0.0413315390592
ACH-000118,0.049609216373500006
ACH-000120,0.058246128825699996
ACH-000123,-0.06886364635060001
ACH-000127,-0.129083442754
ACH-000128,-0.00582589380213
ACH-000132,-0.11357770645
ACH-000133,-0.09932670044849999
ACH-000137,-0.038876749721699994
ACH-000138,0.046675980345800006
ACH-000142,-0.121725212665
ACH-000143,-0.0644737215534
ACH-000146,-0.0353366071045
ACH-000148,-0.284561656456
ACH-000150,0.0996575592385
ACH-000152,-0.159308495595
ACH-000153,0.125847864036
ACH-000159,-0.39444672882700005
ACH-000160,-0.11782557934
ACH-000163,-0.31148900892299997
ACH-000167,-0.33607458678
ACH-000168,-0.0355569118528
ACH-000169,-0.093720822401
ACH-000178,-0.163717935437
ACH-000182,-0.21722858681600002
ACH-000183,-0.138836977851
ACH-000188,-0.14330551461
ACH-000189,-0.271704809333
ACH-000190,0.0512420000342
ACH-000198,-0.05424389757999999
ACH-000204,-0.187496924736
ACH-000206,-0.08566498514399999
ACH-000207,-0.0281968727193
ACH-000211,-0.150114197901
ACH-000215,-0.164277593567
ACH-000221,-0.17760609068500002
ACH-000222,0.0414980968466
ACH-000223,-0.0788236831524
ACH-000226,-0.050770951106500005
ACH-000227,-0.248508011217
ACH-000228,-0.04643014048780001
ACH-000231,-0.06978361241839999
ACH-000232,-0.0200043678543
ACH-000233,0.029144509681000002
ACH-000234,-0.15036329292
ACH-000235,0.00521112672026
ACH-000237,-0.20320544955800002
ACH-000238,-0.0938562422479
ACH-000243,-0.0184725538163
ACH-000244,-0.246954040023
ACH-000246,-0.0981210619895
ACH-000248,-0.024699817689299998
ACH-000250,-0.155404773937
ACH-000251,0.115993161055
ACH-000253,-0.0034078396188099995
ACH-000255,-0.0728364455463
ACH-000256,-0.24949740670099999
ACH-000257,-0.229970135376
ACH-000258,-0.236274803563
ACH-000259,-0.023872342198600002
ACH-000260,0.0062159031664500005
ACH-000261,-0.10338255364900001
ACH-000262,-0.127088194852
ACH-000263,-0.247615782522
ACH-000264,-0.12113230084400001
ACH-000265,0.151179086581
ACH-000266,-0.09271121945939999
ACH-000272,-0.113155902683
ACH-000273,-0.182311605078
ACH-000274,-0.286247051938
ACH-000277,-0.24069895689100002
ACH-000278,-0.10192886906700001
ACH-000279,0.00214615543109
ACH-000280,-0.056121239084099994
ACH-000281,-0.0526983461111
ACH-000288,-0.0684196973635
ACH-000291,-0.0791836696639
ACH-000293,-0.09867488925439999
ACH-000294,-0.248322101791
ACH-000295,-0.119638257192
ACH-000296,-0.144901469521
ACH-000302,-0.065308659898
ACH-000304,-0.0810793746622
ACH-000307,-0.0282054929035
ACH-000308,-0.09265391976639999
ACH-000310,0.16381609402
ACH-000311,0.0754124952827
ACH-000312,-0.0355399375196
ACH-000315,0.0918169601494
ACH-000316,-0.25474308228500003
ACH-000317,0.13440784824000002
ACH-000318,-0.14504467337899998
ACH-000319,-0.161631684841
ACH-000320,0.036211859391900005
ACH-000322,-0.0174608988016
ACH-000323,-0.263625185485
ACH-000324,-0.132681926156
ACH-000329,-0.27520152573
ACH-000330,-0.115764305425
ACH-000331,-0.09207868512039999
ACH-000332,0.00072552687684
ACH-000334,0.15044791265000002
ACH-000335,-0.25376744686
ACH-000336,-0.180004239987
ACH-000337,0.024286412258
ACH-000339,-0.0757610690715
ACH-000341,-0.062324700251199995
ACH-000348,-0.12610627205
ACH-000350,-0.119160330693
ACH-000352,-0.141457196737
ACH-000356,0.0170655589226
ACH-000361,-0.11164750324799999
ACH-000362,0.0907947118708
ACH-000363,-0.0204146829131
ACH-000364,-0.051998553546000005
ACH-000365,-0.113318320932
ACH-000366,-0.0716248819053
ACH-000368,0.05066933678780001
ACH-000374,0.048368331613099995
ACH-000375,0.0804837684832
ACH-000376,-0.0714503111096
ACH-000381,0.0376432353728
ACH-000383,-0.12640890889
ACH-000387,-0.146814878795
ACH-000389,-0.19096421169
ACH-000390,-0.134064955472
ACH-000393,-0.129898894509
ACH-000395,0.0937033442113
ACH-000397,-0.0751792878979
ACH-000401,-0.169495445149
ACH-000402,-0.159354418015
ACH-000403,-0.0723357783859
ACH-000404,0.027899413047599998
ACH-000406,-0.0771669640136
ACH-000407,-0.22244719793200002
ACH-000408,0.0990916370149
ACH-000410,-0.144163274807
ACH-000411,-0.144468700655
ACH-000414,0.08178513387189999
ACH-000415,-0.11523249626599999
ACH-000416,-0.127527845794
ACH-000420,0.0345680317763
ACH-000421,-0.14427600767
ACH-000424,-0.117900590995
ACH-000425,-0.123213205347
ACH-000426,0.0729058041645
ACH-000427,-0.0434639935986
ACH-000433,-0.07625951954360001
ACH-000436,0.0058222005015
ACH-000444,-0.0888301442481
ACH-000445,-0.169026393171
ACH-000448,-0.11527475884400001
ACH-000450,-0.0541703846942
ACH-000452,-0.025218784822800003
ACH-000454,-0.122970039101
ACH-000458,-0.00664812034816
ACH-000459,0.089866508103
ACH-000460,-0.09112979588600001
ACH-000461,-0.0148028234626
ACH-000463,-0.193812788328
ACH-000464,-0.152106447134
ACH-000466,0.0410791890022
ACH-000467,-0.00378840205329
ACH-000468,0.0768529604929
ACH-000469,-0.0020215719995
ACH-000470,-0.0105953024417
ACH-000471,-0.0671425982815
ACH-000472,-0.12639114448
ACH-000473,-0.135428127432
ACH-000475,-0.07133096415510001
ACH-000476,-0.125993939005
ACH-000477,-0.214938557529
ACH-000480,0.160760996193
ACH-000481,-0.17037723289099999
ACH-000483,-0.162026460081
ACH-000484,-0.0311698278191
ACH-000485,-0.116190597039
ACH-000486,0.005277344081359999
ACH-000487,-0.171045898997
ACH-000488,-0.118837598916
ACH-000490,-0.166260891302
ACH-000491,-0.222912578918
ACH-000495,0.20079269533500002
ACH-000496,-0.00757860026687
ACH-000499,0.051076183716099996
ACH-000500,-0.561249012225
ACH-000502,-0.0277723985442
ACH-000503,0.315170253871
ACH-000505,-0.0227105513867
ACH-000507,-0.11722362744100001
ACH-000510,-0.047087545128899996
ACH-000511,-0.0285936884052
ACH-000512,0.025164749786400004
ACH-000516,-0.0377098063515
ACH-000517,-0.246644029942
ACH-000518,0.0766556406937
ACH-000520,-0.044991089663699996
ACH-000521,-0.04437749730169999
ACH-000522,-0.111525806602
ACH-000524,-0.076325163226
ACH-000527,-0.141600889926
ACH-000528,-0.0789353467302
ACH-000537,-0.0923914147283
ACH-000541,0.022577726507200004
ACH-000542,-0.127455521039
ACH-000544,-0.194024991246
ACH-000545,-0.0453029726564
ACH-000547,-0.263847238004
ACH-000548,-0.164910731806
ACH-000549,-0.17835509712900002
ACH-000550,-0.190110961347
ACH-000552,-0.156090812609
ACH-000556,-0.07398862683669999
ACH-000557,-0.08749651755789999
ACH-000570,-0.080424162126
ACH-000571,-0.121513167475
ACH-000573,0.055909384767000005
ACH-000576,-0.214388378551
ACH-000580,0.16992149812899998
ACH-000584,-0.0559095823063
ACH-000585,-0.128347195891
ACH-000588,-0.166900450985
ACH-000589,-0.0167644777705
ACH-000591,0.136408026302
ACH-000593,-0.212310035562
ACH-000600,-0.0217347049494
ACH-000601,0.00394597434882
ACH-000604,0.00443531735325
ACH-000605,-0.0628925008061
ACH-000606,-0.0917104104917
ACH-000608,-0.249562994174
ACH-000614,-0.11287040624500001
ACH-000616,-0.0828007338106
ACH-000618,-0.11241209873199999
ACH-000619,-0.259285453607
ACH-000620,-0.0971190084309
ACH-000621,-0.0516866197425
ACH-000622,-0.208844920141
ACH-000623,-0.100796368732
ACH-000624,-0.0909328264493
ACH-000627,0.034259984372
ACH-000630,-0.20736859624200002
ACH-000632,-0.09336621679960001
ACH-000633,-0.012728274543600001
ACH-000637,-0.0470163641711
ACH-000638,0.0266413938927
ACH-000646,-0.389396852513
ACH-000647,-0.0462201534062
ACH-000648,-0.0694434266587
ACH-000649,-0.0805208904923
ACH-000651,-0.045963992208900004
ACH-000652,-0.049982446012800004
ACH-000653,0.0727284450188
ACH-000657,-0.0285929740857
ACH-000658,-0.08696435278629999
ACH-000661,-0.0762761684753
ACH-000662,0.031399561119200003
ACH-000663,0.083156659972
ACH-000665,-0.15117218255200002
ACH-000671,-0.0200586329807
ACH-000673,-0.126522775783
ACH-000676,-0.113273158949
ACH-000677,-0.0686756807281
ACH-000681,0.049244398710000005
ACH-000682,-0.159612349713
ACH-000683,-0.162892482379
ACH-000684,0.083467424047
ACH-000688,-0.137932067503
ACH-000693,-0.047397250755199995
ACH-000694,-0.0549784312842
ACH-000695,-0.0535296806113
ACH-000696,-0.17953105628
ACH-000697,-0.22806357359299997
ACH-000699,-0.214405497072
ACH-000701,-0.238561554822
ACH-000706,0.0116779018193
ACH-000711,-0.119165263116
ACH-000713,-0.0974551082801
ACH-000714,-0.0114271147339
ACH-000718,-0.272320738334
