,TRPV4 (59341)
ACH-000004,-0.0852990136311
ACH-000007,-0.31565635537
ACH-000009,-0.271460641139
ACH-000011,-0.084229474644
ACH-000012,-0.132560711207
ACH-000013,-0.169247593543
ACH-000014,-0.0798032380374
ACH-000015,-0.145730837084
ACH-000017,-0.41697102277900006
ACH-000018,-0.404923429749
ACH-000019,-0.112484792776
ACH-000021,-0.217368829871
ACH-000022,-0.0892485251962
ACH-000025,-0.39144437255599995
ACH-000028,-0.114457330421
ACH-000030,-0.220762839159
ACH-000035,-0.291363933447
ACH-000036,-0.17957312026
ACH-000037,-0.293795414049
ACH-000039,-0.151943374871
ACH-000040,-0.32349889075599997
ACH-000041,-0.19555207636799998
ACH-000042,-0.15572372178
ACH-000045,-0.133264063319
ACH-000047,-0.177307796255
ACH-000052,-0.189380935386
ACH-000053,-0.151283113395
ACH-000054,-0.41073233401299997
ACH-000055,-0.026123161645400003
ACH-000060,-0.322242752128
ACH-000067,-0.23258084746899998
ACH-000070,-0.24657302131099998
ACH-000075,-0.47264986489699995
ACH-000078,-0.20927563064899998
ACH-000082,-0.0581554166616
ACH-000085,-0.25112239272500003
ACH-000086,-0.300158142307
ACH-000087,-0.196623984542
ACH-000092,-0.199922429084
ACH-000095,-0.23038989792800002
ACH-000097,-0.227100248959
ACH-000098,-0.145912688049
ACH-000099,-0.219650571983
ACH-000108,-0.25662159861
ACH-000113,-0.21350122397799998
ACH-000115,-0.427804700052
ACH-000116,-0.165925167272
ACH-000118,-0.16306657165400001
ACH-000120,-0.0147292765144
ACH-000123,-0.106793643605
ACH-000127,-0.189290048798
ACH-000128,-0.271429673417
ACH-000132,0.00471490701325
ACH-000133,-0.34767977458599997
ACH-000137,-0.0466339266724
ACH-000138,-0.16572354467800002
ACH-000142,-0.585869365071
ACH-000143,-0.303843636089
ACH-000146,-0.101236391185
ACH-000148,0.0778416334408
ACH-000150,-0.044860900542199995
ACH-000152,-0.394640424959
ACH-000153,0.0353863693591
ACH-000159,-0.12019289380899999
ACH-000160,-0.16142843075899999
ACH-000163,-0.22041023902100002
ACH-000167,-0.484736300571
ACH-000168,-0.027821929723999998
ACH-000169,-0.21640469023699999
ACH-000178,-0.20333179154800002
ACH-000182,-0.26162701701499996
ACH-000183,-0.14462274653899998
ACH-000188,-0.27839414833299997
ACH-000189,-0.278053353479
ACH-000190,0.00318683371093
ACH-000198,-0.219537595168
ACH-000204,0.311196279422
ACH-000206,-0.115357525832
ACH-000207,-0.225979533998
ACH-000211,-0.265210266088
ACH-000215,-0.24595886110999998
ACH-000221,0.0018526317579500003
ACH-000222,0.0009758342623360001
ACH-000223,-0.202752980071
ACH-000226,-0.22881481614399998
ACH-000227,-0.15773317265999998
ACH-000228,0.0007544215215519998
ACH-000231,-0.155333384721
ACH-000232,-0.278387329264
ACH-000233,-0.171767744443
ACH-000234,-0.0932212971349
ACH-000235,-0.148102138716
ACH-000237,-0.155247581938
ACH-000238,-0.10669554378900001
ACH-000243,-0.0728300118163
ACH-000244,-0.282058542355
ACH-000246,-0.194326434898
ACH-000248,-0.16703755325300002
ACH-000250,-0.22634203090500002
ACH-000251,-0.159678518599
ACH-000253,-0.145423226465
ACH-000255,-0.192276382602
ACH-000256,-0.304210671358
ACH-000257,-0.06964593436989999
ACH-000258,-0.346196105436
ACH-000259,-0.213359405013
ACH-000260,-0.17983849348499997
ACH-000261,-0.308610414698
ACH-000262,-0.25430209545000004
ACH-000263,-0.308099885052
ACH-000264,-0.23556212956
ACH-000265,-0.04843735320309999
ACH-000266,-0.15240324859999999
ACH-000272,-0.12453048909299999
ACH-000273,-0.23975733538600003
ACH-000274,-0.318480866254
ACH-000277,-0.231752114611
ACH-000278,-0.268415668745
ACH-000279,-0.359352591334
ACH-000280,-0.129053830318
ACH-000281,-0.152652939028
ACH-000288,-0.28529555496
ACH-000291,-0.151313519922
ACH-000293,-0.0559776353804
ACH-000294,-0.199285000801
ACH-000295,-0.374868054144
ACH-000296,-0.17037820461599998
ACH-000302,-0.168436860913
ACH-000304,-0.254977388499
ACH-000307,-0.32373408861200004
ACH-000308,-0.138653835284
ACH-000310,-0.132159147674
ACH-000311,-0.0801794397954
ACH-000312,-0.06829515316069999
ACH-000315,-0.119955522686
ACH-000316,-0.278397237544
ACH-000317,0.0657845912225
ACH-000318,-0.219315733459
ACH-000319,-0.09738132241039998
ACH-000320,0.13278768045999997
ACH-000322,-0.07920650801689999
ACH-000323,-0.37465842354
ACH-000324,-0.09556743133060001
ACH-000329,-0.346168807807
ACH-000330,-0.25045908266600003
ACH-000331,-0.168101182353
ACH-000332,-0.11547559737600001
ACH-000334,-0.295325967781
ACH-000335,-0.384374183103
ACH-000336,-0.46750808877800004
ACH-000337,-0.0798276392228
ACH-000339,-0.18798762340599998
ACH-000341,-0.375569720486
ACH-000348,-0.34327681343000005
ACH-000350,-0.180160704875
ACH-000352,-0.15116450371200002
ACH-000356,-0.145060824795
ACH-000361,-0.320503281784
ACH-000362,-0.261587972797
ACH-000363,-0.288875552592
ACH-000364,-0.0934750330087
ACH-000365,-0.430853923708
ACH-000366,-0.23375158151
ACH-000368,-0.196527018138
ACH-000374,-0.273630260983
ACH-000375,-0.278377951679
ACH-000376,-0.258098833852
ACH-000381,-0.16198734386
ACH-000383,-0.177325021949
ACH-000387,-0.325825873
ACH-000389,-0.123136760525
ACH-000390,-0.240146798083
ACH-000393,-0.0907852368224
ACH-000395,-0.323610716011
ACH-000397,-0.196251830877
ACH-000401,-0.19509721835000002
ACH-000402,-0.479600149358
ACH-000403,-0.209804223259
ACH-000404,-0.108793434578
ACH-000406,-0.245403458459
ACH-000407,-0.151121311063
ACH-000408,-0.294992060939
ACH-000410,-0.305618294184
ACH-000411,-0.202606429197
ACH-000414,-0.136407306731
ACH-000415,-0.275933783771
ACH-000416,-0.35116619936099996
ACH-000420,-0.26997355609
ACH-000421,-0.198811737392
ACH-000424,-0.11671417921499999
ACH-000425,-0.23769061967799998
ACH-000426,-0.17581875279800002
ACH-000427,-0.302764166055
ACH-000433,-0.296064437048
ACH-000436,0.0244960314877
ACH-000444,-0.0457337363344
ACH-000445,-0.496391750066
ACH-000448,-0.166466696291
ACH-000450,0.105404618661
ACH-000452,-0.30919506901599997
ACH-000454,-0.48281408631000006
ACH-000458,-0.26295421983899997
ACH-000459,-0.258525190121
ACH-000460,-0.21900463702599998
ACH-000461,-0.29032988651299996
ACH-000463,-0.14167755154699999
ACH-000464,-0.13846166038
ACH-000466,-0.28021471052700003
ACH-000467,-0.106337682862
ACH-000468,-0.21640088362399998
ACH-000469,-0.103840924545
ACH-000470,-0.0939987708311
ACH-000471,-0.10868810519099999
ACH-000472,-0.157369220616
ACH-000473,-0.204502503057
ACH-000475,-0.141918871921
ACH-000476,-0.421833064815
