,GKN2 (200504)
ACH-000004,0.0797786630382
ACH-000007,-0.0257139386216
ACH-000009,0.0497404964907
ACH-000011,0.0860752069884
ACH-000012,0.0121772107623
ACH-000013,0.011191624495000002
ACH-000014,0.086339146073
ACH-000015,0.139643328814
ACH-000017,0.028454337404800002
ACH-000018,-0.158374421422
ACH-000019,-0.021596183875700004
ACH-000021,-0.0339680162976
ACH-000022,0.0692647465417
ACH-000025,-0.038883931985900004
ACH-000028,0.009362616027370001
ACH-000030,0.11419750725500001
ACH-000035,-0.111707412314
ACH-000036,0.164901543247
ACH-000037,0.09428820107119999
ACH-000039,-0.007772957322130001
ACH-000040,-0.235546119296
ACH-000041,0.021246875290299998
ACH-000042,0.129319765274
ACH-000045,0.157978251719
ACH-000047,-0.014081292333200001
ACH-000052,0.16702316435200001
ACH-000053,-0.011540174427
ACH-000054,0.0008120309771310001
ACH-000055,-0.0318870229505
ACH-000060,0.186350510651
ACH-000067,0.0758418906573
ACH-000070,0.193093866142
ACH-000075,0.0393987788906
ACH-000078,-0.07339766980880001
ACH-000082,0.037195061600599995
ACH-000085,-0.07181611940560001
ACH-000086,-0.038981583867800006
ACH-000087,0.09293732918770001
ACH-000092,-0.288288067304
ACH-000095,0.114764360958
ACH-000097,0.13218301117200001
ACH-000098,0.210243085536
ACH-000099,0.137719567545
ACH-000108,0.161694965909
ACH-000113,0.126461307797
ACH-000115,0.176041914522
ACH-000116,0.0855463637383
ACH-000118,0.0726251336403
ACH-000120,0.0902149905328
ACH-000123,0.09381107373519999
ACH-000127,-0.0123156332892
ACH-000128,6.34581160189e-06
ACH-000132,0.033519266615
ACH-000133,0.030465147261799996
ACH-000137,0.148564531431
ACH-000138,0.07870958442300001
ACH-000142,0.0181384412697
ACH-000143,0.116695685067
ACH-000146,0.0615620470019
ACH-000148,0.0225768463744
ACH-000150,0.26601198622600003
ACH-000152,0.00499304211451
ACH-000153,0.10421537219699999
ACH-000159,0.0779870239161
ACH-000160,-0.115124653107
ACH-000163,0.0691020893872
ACH-000167,-0.028078466993299998
ACH-000168,0.0352741717622
ACH-000169,0.13976825292
ACH-000178,0.0829593657719
ACH-000182,0.18274241455499998
ACH-000183,0.038258140996699996
ACH-000188,0.103131767293
ACH-000189,-0.008703643576469999
ACH-000190,0.0166845662838
ACH-000198,-0.0496561347349
ACH-000204,0.07748520164099999
ACH-000206,0.05316941537600001
ACH-000207,0.1795628511
ACH-000211,0.09099353911589998
ACH-000215,-0.00197040348267
ACH-000221,-0.0281968802516
ACH-000222,0.0336807114655
ACH-000223,0.081068810283
ACH-000226,0.0486407913556
ACH-000227,-0.129567886094
ACH-000228,-0.12570243852399998
ACH-000231,-0.0316089188882
ACH-000232,0.00273047460432
ACH-000233,-0.029990304331400004
ACH-000234,0.276724455588
ACH-000235,0.0812935527166
ACH-000237,-0.0241776622318
ACH-000238,0.00893701809986
ACH-000243,0.0311226951604
ACH-000244,0.047816528672
ACH-000246,0.0647739395168
ACH-000248,-0.09318352862960001
ACH-000250,0.0988016809367
ACH-000251,-0.0073492787565
ACH-000253,-0.055733078544500006
ACH-000255,0.0807292562732
ACH-000256,0.0575065208736
ACH-000257,0.10714329474199999
ACH-000258,-0.0371538382832
ACH-000259,0.182740353769
ACH-000260,-0.00520864988976
ACH-000261,0.0885995756425
ACH-000262,0.029196630490200003
ACH-000263,-0.0137657809123
ACH-000264,0.0118350912237
ACH-000265,0.13176368771
ACH-000266,0.0366607506872
ACH-000272,-0.0836084010871
ACH-000273,0.052039241897
ACH-000274,0.0301501564265
ACH-000277,0.137720178968
ACH-000278,-0.0644887519414
ACH-000279,0.0152438034828
ACH-000280,0.12750357509500002
ACH-000281,0.118452695222
ACH-000288,-0.015386394216200002
ACH-000291,-0.00676394768344
ACH-000293,0.12003909170999998
ACH-000294,-0.0904987249251
ACH-000295,0.33362568488
ACH-000296,0.116402196459
ACH-000302,0.12574427759600001
ACH-000304,0.11726549317700001
ACH-000307,0.0580644630573
ACH-000308,0.0672518248869
ACH-000310,-0.6982221050540001
ACH-000311,0.167162468731
ACH-000312,0.150174783737
ACH-000315,0.0456028587988
ACH-000316,0.256722982787
ACH-000317,0.107122844272
ACH-000318,-0.0581300656035
ACH-000319,-0.048165478711099996
ACH-000320,0.00564642857175
ACH-000322,-0.104936542206
ACH-000323,0.00719841736988
ACH-000324,0.0402607070737
ACH-000329,-0.0300692281702
ACH-000330,0.0946972120097
ACH-000331,0.008386207626549999
ACH-000332,0.109445653666
ACH-000334,0.088212545754
ACH-000335,-0.0137767729935
ACH-000336,0.216756244804
ACH-000337,0.127348422894
ACH-000339,0.04418075667330001
ACH-000341,-0.098040432126
ACH-000348,-0.0195285693789
ACH-000350,0.137087671213
ACH-000352,0.023634882916099997
ACH-000356,0.132758705175
ACH-000361,0.0819733166786
ACH-000362,0.0350728991652
ACH-000363,-0.16102287225
ACH-000364,0.0217725407939
ACH-000365,0.0325356803837
ACH-000366,-0.138328637734
ACH-000368,-0.126373671398
ACH-000374,0.108714746522
ACH-000375,-0.08129332863630001
ACH-000376,0.00321117119439
ACH-000381,-0.08960037150630001
ACH-000383,0.0258219164531
ACH-000387,0.012791679439299998
ACH-000389,0.291272113
ACH-000390,-0.139723956805
ACH-000393,0.0168606619555
ACH-000395,0.0607223169366
ACH-000397,-0.000226284271825
ACH-000401,0.155881414496
ACH-000402,-0.330025720334
ACH-000403,0.142436115157
ACH-000404,0.18737617798700001
ACH-000406,-0.0190730221422
ACH-000407,0.114880072894
ACH-000408,0.0675847438981
ACH-000410,0.0781662093722
ACH-000411,-0.019432971041000002
ACH-000414,-0.00395913135992
ACH-000415,0.06989930744730001
ACH-000416,0.11889441280200001
ACH-000420,0.018511893021
ACH-000421,-0.049985876159699995
ACH-000424,0.056694835534199996
ACH-000425,0.136537816646
ACH-000426,-0.11194681926200001
ACH-000427,0.371701273196
ACH-000433,0.267547358648
ACH-000436,-0.0827821963834
ACH-000444,0.030199578062900002
ACH-000445,0.012357010419399999
ACH-000448,0.175994589415
ACH-000450,-0.126425918223
ACH-000452,-0.0350409583096
ACH-000454,-0.230564845467
ACH-000458,0.136629854625
ACH-000459,0.024085803235999997
ACH-000460,-0.0206606100039
ACH-000461,0.0713425964165
ACH-000463,0.11863708292899999
ACH-000464,-0.164916925123
ACH-000466,0.035741684188699996
ACH-000467,-0.0154057055229
ACH-000468,0.09598458555770001
ACH-000469,0.148816920847
ACH-000470,0.10952179826300001
ACH-000471,0.038789546436300004
ACH-000472,-0.00976351421952
ACH-000473,0.18496411958200001
ACH-000475,0.028936688603
ACH-000476,-0.0008566961384219999
ACH-000477,0.110478531652
ACH-000480,-0.026901793593
ACH-000481,0.0985544668052
ACH-000483,0.19550249117199997
ACH-000484,-0.0299041317264
ACH-000485,0.0
ACH-000486,0.051720808397500005
ACH-000487,-0.015222573118799999
ACH-000488,0.0331393643921
ACH-000490,0.10606473224
ACH-000491,-0.034121438500900006
ACH-000495,0.18638355601
ACH-000496,-0.07022657723180001
ACH-000499,-0.0835254203989
ACH-000500,0.191372371411
ACH-000502,0.0162356002073
ACH-000503,-0.08022842036330001
ACH-000505,-0.03679213765830001
ACH-000507,0.00503691000678
ACH-000510,0.14661966088099998
ACH-000511,-0.00194552983106
ACH-000512,-0.187036810691
ACH-000516,0.327582740026
ACH-000517,0.066327387252
ACH-000518,0.106692102096
ACH-000520,0.015378742345100001
ACH-000521,0.109090727027
ACH-000522,-0.033098502769999996
ACH-000524,0.029345921671500002
ACH-000527,0.108031396042
ACH-000528,0.162374457895
ACH-000537,0.264793310974
ACH-000541,0.0520033558145
ACH-000542,-0.013712607228
ACH-000544,-0.0320239863818
ACH-000545,-0.07121724544110002
ACH-000547,0.042879701586499994
ACH-000548,-0.13907390370300002
ACH-000549,-0.0683031684848
ACH-000550,0.0792792108208
ACH-000552,0.170928545389
ACH-000556,-0.0600578288604
ACH-000557,0.08404352360410001
ACH-000570,-0.177871623473
ACH-000571,0.120942609757
ACH-000573,0.03752434025490001
ACH-000576,-0.042371119697699994
ACH-000580,0.14447735812
ACH-000584,0.0994630846464
ACH-000585,0.00432447592703
ACH-000588,-0.008820138669879999
ACH-000589,0.136108473841
ACH-000591,0.0311640612395
ACH-000593,-0.16110746393300002
ACH-000600,0.0
ACH-000601,0.0567854392629
ACH-000604,0.14255721218800002
ACH-000605,0.12472098459000001
ACH-000606,-0.06831133489180001
ACH-000608,0.0461910962674
ACH-000614,0.178850667688
ACH-000616,0.055999778260300004
ACH-000618,-0.0378397303256
ACH-000619,-0.105396473025
ACH-000620,-0.03553187433530001
ACH-000621,-0.0061374260220900005
ACH-000622,0.14738872669000003
ACH-000623,0.11807010968800001
ACH-000624,0.0439209747227
ACH-000627,-0.020946007885900002
ACH-000630,-0.055292819597699994
ACH-000632,-0.0454713877799
ACH-000633,-0.015135145041100001
ACH-000637,0.0130679166243
ACH-000638,0.11922122548399999
ACH-000646,0.32311555811799997
ACH-000647,0.010274535707499999
ACH-000648,0.0373495260236
ACH-000649,-0.024880662287499997
ACH-000651,0.0751240766284
ACH-000652,0.309283364769
