,DDOST (1650)
ACH-000261,-0.971102170978
ACH-000262,-1.0822258513
ACH-000263,-0.847846904032
ACH-000264,-1.208487983
ACH-000265,-0.966428161332
ACH-000266,-0.8743276744399999
ACH-000272,-1.2307661963299998
ACH-000273,-0.808540952137
ACH-000274,-1.15471211998
ACH-000277,-1.15473814133
ACH-000278,-1.17200021191
ACH-000279,-0.691655860758
ACH-000280,-1.1702922285200001
ACH-000281,-0.87776664168
ACH-000288,-0.931071723259
ACH-000291,-1.04372458135
ACH-000293,-1.09315334948
ACH-000294,-0.6123835394680001
ACH-000295,-1.13592437629
ACH-000296,-1.07111195656
ACH-000302,-1.1948089374200002
ACH-000304,-1.1204455913200002
ACH-000307,-1.23020223397
ACH-000308,-0.811670511978
ACH-000310,-0.817708385918
ACH-000311,-1.1312630497
ACH-000312,-1.06799420412
ACH-000315,-0.7786668245399999
ACH-000316,-0.9297978623209999
ACH-000317,-1.05636404857
ACH-000318,-0.900750202703
ACH-000319,-1.25169881359
ACH-000320,-1.0149910694600002
ACH-000322,-0.9178954086769999
ACH-000323,-1.0
ACH-000324,-0.755201325166
ACH-000329,-1.01615858964
ACH-000330,-1.02094027108
ACH-000331,-0.875327661587
ACH-000332,-1.21505403889
ACH-000334,-0.9012116647730001
ACH-000335,-0.943751119388
ACH-000336,-0.928228457652
ACH-000337,-0.837082157166
ACH-000339,-0.93354532306
ACH-000341,-0.743832089138
ACH-000348,-0.97215865185
ACH-000350,-0.972109332667
ACH-000352,-0.8822422637749999
ACH-000356,-0.9298312273980001
ACH-000361,-1.10041167825
ACH-000362,-0.9645229425949999
ACH-000363,-1.00124681529
ACH-000364,-0.8861316676890001
ACH-000365,-0.8970198638629999
ACH-000366,-1.14827368909
ACH-000368,-0.9158677267829999
ACH-000374,-0.681417662915
ACH-000375,-0.9012869402120001
ACH-000376,-1.0785273833700002
ACH-000381,-1.0554273460999999
ACH-000383,-1.03758629779
ACH-000387,-0.7959208195
ACH-000389,-0.9005083808580001
ACH-000390,-1.23541395631
ACH-000393,-0.859124432786
ACH-000395,-0.9930626854279999
ACH-000397,-0.8173808153569999
ACH-000401,-0.9059618281720001
ACH-000402,-0.9195367266050001
ACH-000403,-1.18254274646
ACH-000404,-1.29444396886
ACH-000406,-0.675883178328
ACH-000407,-1.0490418077099999
ACH-000408,-1.0319526911399999
ACH-000410,-0.816673514934
ACH-000411,-1.16693815789
ACH-000414,-1.3163420245
ACH-000415,-0.899223984704
ACH-000416,-0.951027837301
ACH-000420,-1.17746124548
ACH-000421,-0.999379492127
ACH-000424,-0.7923570970999999
ACH-000425,-0.814266078829
ACH-000426,-1.40447312773
ACH-000427,-0.75491633656
ACH-000433,-1.13808327449
ACH-000436,-1.06496625797
ACH-000444,-0.996497567362
ACH-000445,-0.934574379598
ACH-000448,-0.965699567822
ACH-000450,-0.7613334249320001
ACH-000452,-0.897243211618
ACH-000454,-1.16863350283
ACH-000458,-0.937254016543
ACH-000459,-0.6122932840209999
ACH-000460,-0.947592156845
ACH-000461,-1.03484635572
ACH-000463,-0.883674610649
ACH-000464,-1.31262531448
ACH-000466,-0.915847755228
ACH-000467,-1.07624070301
ACH-000468,-0.901353968186
ACH-000469,-1.00916958828
ACH-000470,-1.18660036343
ACH-000471,-1.1128514616
ACH-000472,-1.03362919959
ACH-000473,-1.2852487138200002
ACH-000475,-1.1872344345899999
ACH-000476,-1.0976054985200001
ACH-000477,-1.06804415529
ACH-000480,-1.21355422025
ACH-000481,-0.956425411321
ACH-000483,-1.5379140756999998
ACH-000484,-0.738076376391
ACH-000485,-1.0988329858499999
ACH-000486,-0.906759272404
ACH-000487,-0.9796749164390001
ACH-000488,-0.9297949741779999
ACH-000490,-1.25513770038
ACH-000491,-0.718760839041
ACH-000495,-1.06183072998
ACH-000496,-0.808257901543
ACH-000499,-0.5508792272559999
ACH-000500,-0.948445957631
ACH-000502,-1.04224647798
ACH-000503,-0.822477539288
ACH-000505,-1.07684954936
ACH-000507,-0.9611560990700001
ACH-000510,-0.997487823142
ACH-000511,-1.05390495814
ACH-000512,-0.747852614462
ACH-000516,-0.987465936687
ACH-000517,-1.20066543312
ACH-000518,-0.9724818649220001
ACH-000520,-1.14386026346
ACH-000521,-0.969512287505
ACH-000522,-0.9603978428129999
ACH-000524,-0.909160706656
ACH-000527,-0.961030265782
ACH-000528,-0.868469461472
ACH-000537,-1.32381589873
ACH-000541,-1.22096446701
ACH-000542,-0.9318450508220001
ACH-000544,-0.976105115156
ACH-000545,-0.9581651827140001
ACH-000547,-0.9901986579719999
ACH-000548,-1.23464387926
ACH-000549,-0.8767791818809999
ACH-000550,-1.0182765289700002
ACH-000552,-0.9104308242360001
ACH-000556,-1.11754725451
ACH-000557,-1.07732032364
ACH-000570,-0.865372238584
ACH-000571,-1.1459351711
ACH-000573,-1.20185242592
ACH-000576,-1.0270092123799999
ACH-000580,-0.8880228477509999
ACH-000584,-1.02797664184
ACH-000585,-1.26905153713
ACH-000588,-0.907452805018
ACH-000589,-1.03071784481
ACH-000591,-1.1124964034
ACH-000593,-1.10128367235
ACH-000600,-1.1906092449799999
ACH-000601,-0.9605651695559999
ACH-000604,-0.797633961242
ACH-000605,-1.14064062549
ACH-000606,-1.09908460736
ACH-000608,-0.850406444351
ACH-000614,-0.705367171207
ACH-000616,-0.838480706936
ACH-000618,-0.922105710002
ACH-000619,-1.0809875045100001
ACH-000620,-0.857737482708
ACH-000621,-0.854514125416
ACH-000622,-1.01656650859
ACH-000623,-0.995742849682
ACH-000624,-0.9677337944769999
ACH-000627,-0.865687935852
ACH-000630,-1.0833988187299999
ACH-000632,-0.847736795967
ACH-000633,-1.23126283731
ACH-000637,-0.8965832236779999
ACH-000638,-0.789743743571
ACH-000646,-0.892918811022
ACH-000647,-0.9340543600799999
ACH-000648,-1.10619882362
ACH-000649,-0.94368845722
ACH-000651,-1.01724401911
ACH-000652,-1.29652553824
ACH-000653,-0.9530790861799998
ACH-000657,-0.992142705253
ACH-000658,-1.20424299537
ACH-000661,-0.85082497537
ACH-000662,-0.886764954135
ACH-000663,-0.8095959658140001
ACH-000665,-1.09474932748
ACH-000671,-0.982365714976
ACH-000673,-0.9476463112360001
ACH-000676,-0.728168203884
ACH-000677,-0.803421715778
ACH-000681,-1.12434734568
ACH-000682,-1.04838595889
ACH-000683,-0.976672211947
ACH-000684,-1.02384074576
ACH-000688,-0.841708495426
ACH-000693,-0.7932753775399999
ACH-000694,-0.984175865763
ACH-000695,-0.633802502079
ACH-000696,-0.8998748976500001
ACH-000697,-0.658992180828
ACH-000699,-1.0115295408299998
ACH-000701,-0.957385227899
ACH-000706,-1.1122678209399999
ACH-000711,-0.9291495074480001
ACH-000713,-0.971301324185
ACH-000714,-1.0601344131000001
ACH-000718,-0.943047327863
ACH-000720,-0.995642820898
ACH-000721,-0.7698069151710001
ACH-000724,-0.9369967097799998
ACH-000725,-0.667513899262
ACH-000732,-1.08277509097
ACH-000734,-0.9391355875120001
ACH-000735,-1.1440947042799998
ACH-000736,-0.844300141232
ACH-000738,-0.990115036521
ACH-000746,-1.04433933566
ACH-000747,-1.03070318569
ACH-000748,-0.994448851132
ACH-000753,-0.819667142987
ACH-000756,-0.819513946825
ACH-000757,-1.15623758059
ACH-000758,-0.998411369199
ACH-000760,-0.999829778972
ACH-000763,-0.7205331594300001
ACH-000764,-0.9711423302079999
ACH-000765,-0.917633169502
ACH-000766,-1.5944321191
ACH-000767,-1.20708777176
ACH-000768,-1.00430393609
ACH-000769,-1.0630349751500001
ACH-000770,-0.944323513484
ACH-000771,-0.958843363358
ACH-000773,-0.8724490214120001
ACH-000776,-0.925802660646
ACH-000777,-0.9407494389040001
ACH-000778,-1.28584013352
ACH-000781,-1.0918193008
ACH-000782,-0.848562527648
ACH-000783,-0.988375981672
ACH-000784,-0.956573849991
ACH-000785,-1.07609296442
ACH-000787,-0.948620976409
ACH-000788,-0.8568445156800001
ACH-000791,-1.04379753802
ACH-000792,-1.0483538154799998
ACH-000794,-1.01855882475
ACH-000796,-1.0122184028499999
ACH-000799,-0.626941233786
ACH-000800,-0.9287746983399999
ACH-000802,-1.11806817199
ACH-000804,-1.1209440272
ACH-000805,-0.8847112262469999
ACH-000809,-0.910776520022
ACH-000810,-0.94889389358
ACH-000811,-1.08120539208
ACH-000817,-0.9342641110519999
ACH-000819,-1.08740079792
ACH-000820,-0.958090780441
ACH-000821,-1.02829812437
ACH-000822,-0.730164127818
ACH-000823,-0.856342764509
ACH-000824,-0.776716914578
ACH-000827,-1.04787418743
ACH-000829,-0.953329569989
ACH-000831,-0.918627595732
ACH-000832,-1.03625454093
ACH-000833,-1.13221452871
ACH-000834,-1.1494449681799999
ACH-000835,-0.868587813515
ACH-000836,-1.194089323
ACH-000837,-0.942174476759
ACH-000838,-1.1851934185100002
ACH-000839,-1.0
ACH-000840,-0.939773782343
ACH-000841,-1.15738398511
ACH-000843,-0.943518182332
ACH-000846,-0.881936417517
ACH-000847,-1.0663926513600002
ACH-000848,-0.921560182262
ACH-000849,-1.0556428022600002
ACH-000851,-0.947244968337
ACH-000855,-0.9150919127770001
ACH-000856,-1.01980976855
ACH-000858,-0.8079352589409999
ACH-000859,-0.8107375021359999
ACH-000861,-0.837812799254
ACH-000862,-1.04763181286
ACH-000865,-1.0552084154
ACH-000866,-1.0725150410700002
ACH-000867,-0.935463379184
ACH-000869,-1.01393108154
ACH-000872,-0.962247774272
ACH-000873,-0.847003089731
ACH-000876,-0.771188628452
ACH-000878,-0.964338979074
ACH-000880,-0.8366282132549999
ACH-000881,-1.00200337391
ACH-000882,-0.6455334012789999
ACH-000884,-1.0749827458
ACH-000885,-0.896120674369
ACH-000887,-1.00249873156
ACH-000888,-1.06648417875
ACH-000889,-0.8459319771189999
ACH-000890,-0.988139260958
ACH-000896,-1.2523327413
ACH-000898,-0.78351668503
ACH-000900,-1.0447363138299999
ACH-000901,-0.895174095292
ACH-000905,-0.918427563539
ACH-000906,-0.800051628863
ACH-000907,-0.96531158816
ACH-000910,-0.735570280646
ACH-000911,-1.04409326762
ACH-000912,-0.894915270686
ACH-000913,-1.00395216698
ACH-000915,-0.901272713492
ACH-000916,-1.16928556986
ACH-000917,-1.14568727465
ACH-000921,-1.24715189225
ACH-000924,-1.00423859667
ACH-000926,-1.15629087766
ACH-000928,-1.0953462109999998
ACH-000929,-1.13984496796
ACH-000932,-0.836508067508
ACH-000935,-1.0418828997399998
ACH-000936,-0.979384844389
ACH-000937,-0.8662110407350001
ACH-000938,-0.891598220852
ACH-000939,-1.1361558000799998
ACH-000941,-1.0250681742799999
ACH-000943,-0.890580687994
ACH-000946,-0.903580469188
ACH-000947,-0.735416220978
ACH-000948,-0.8951815354359999
ACH-000950,-0.966843900457
ACH-000953,-0.729393664236
ACH-000957,-1.00766638188
ACH-000958,-1.0730078717
ACH-000960,-0.758503095559
ACH-000963,-0.6793116147399999
ACH-000968,-1.00659247026
ACH-000969,-0.845974777719
ACH-000973,-0.9425525129700001
ACH-000974,-0.937322668582
ACH-000975,-0.9278757140889999
ACH-000976,-1.0498172752500001
ACH-000978,-1.3175369804500001
ACH-000980,-1.01354890273
ACH-000984,-0.801454029913
ACH-000986,-0.8424063091320001
ACH-000988,-1.08897586124
ACH-000993,-1.11511983114
ACH-000994,-0.858621632468
ACH-000996,-1.13294741409
ACH-001001,-1.0028094835299999
ACH-001020,-1.06920425241
ACH-001028,-0.8754219147650001
ACH-001031,-0.7499146155930001
ACH-001038,-0.7089972046799999
ACH-001048,-1.05591371993
ACH-001050,-1.17897353254
ACH-001053,-1.05653087824
ACH-001054,-0.885285696776
ACH-001061,-0.976686111628
ACH-001067,-1.02875749344
ACH-001075,-1.21244660692
ACH-001096,-0.9851123322149999
ACH-001128,-1.1785447935200002
ACH-001134,-1.03798816021
ACH-001151,-1.08808320674
ACH-001163,-0.9349270849500001
ACH-001164,-1.2319596928399998
ACH-001173,-0.875661776916
ACH-001183,-1.2151960877799999
ACH-001184,-0.7232124969470001
ACH-001190,-0.8436510243709999
ACH-001192,-0.8384142083920001
ACH-001193,-0.8528755121259999
ACH-001196,-0.863652624066
ACH-001197,-0.708235946168
ACH-001205,-0.849069681348
ACH-001211,-0.587999827382
ACH-001212,-1.0904225599200001
ACH-001228,-1.15036569437
ACH-001232,-0.90033139838
ACH-001239,-0.902710084292
ACH-001274,-0.968883189684
ACH-001275,-0.717373050523
ACH-001277,-0.8601157258609999
ACH-001278,-0.964356239879
ACH-001280,-0.688124536283
ACH-001283,-0.9612566247130001
ACH-001289,-1.1777048064700002
ACH-001295,-0.971894604028
ACH-001300,-0.938009071746
ACH-001301,-1.42102639599
ACH-001302,-1.01656127795
ACH-001303,-1.7109516389500001
ACH-001306,-0.957531862499
ACH-001318,-1.06068694032
ACH-001322,-1.1122562749200002
ACH-001328,-0.935286294631
ACH-001332,-0.8436110765129999
ACH-001333,-1.05837695389
ACH-001336,-1.00973881721
ACH-001340,-1.00026787857
ACH-001346,-0.826680193222
ACH-001353,-1.0
ACH-001354,-0.908470975257
ACH-001367,-0.753243442679
ACH-001368,-0.811493197743
ACH-001374,-1.02427832875
ACH-001375,-1.16149074526
ACH-001377,-1.0210498320999999
ACH-001380,-1.1165639656100002
ACH-001391,-0.8704693397409999
ACH-001407,-0.796954977384
ACH-001408,-0.994780527896
ACH-001413,-0.797767949197
ACH-001430,-1.17501484854
ACH-001431,-0.967859565711
ACH-001450,-1.1508626073000001
ACH-001496,-0.964357796988
ACH-001500,-0.8529723391830001
ACH-001521,-1.48557361943
ACH-001523,-1.08333358776
ACH-001532,-0.862038065291
ACH-001536,-0.892391176981
ACH-001550,-1.0044653916600002
ACH-001552,-1.3324072902
ACH-001554,-0.911256014437
ACH-001645,-0.682516333852
ACH-001654,-1.2394038651700001
ACH-001715,-1.13650827565
ACH-001735,-0.915433808926
ACH-001736,-0.6583053752660001
ACH-001737,-1.10837338355
ACH-001740,-1.09068633713
ACH-001745,-1.00527111699
ACH-001750,-0.989090630123
ACH-001765,-0.8747161893359999
ACH-001956,-0.9656586800570001
ACH-001957,-1.05735819859
