,DHX37 (57647)
ACH-000004,-1.67593329894
ACH-000007,-1.5579824930300001
ACH-000009,-1.8561480956299998
ACH-000011,-1.77507285318
ACH-000012,-1.7891200567400003
ACH-000013,-1.8388055086900001
ACH-000014,-1.7363456697400002
ACH-000015,-1.7038369518799998
ACH-000017,-1.6790247854299998
ACH-000018,-1.66220184444
ACH-000019,-1.5470524438100002
ACH-000021,-1.81317830257
ACH-000022,-1.9605239742099998
ACH-000025,-1.43784899034
ACH-000028,-1.60859532064
ACH-000030,-1.65808648447
ACH-000035,-1.75316073406
ACH-000036,-1.72162589607
ACH-000037,-1.82863389913
ACH-000039,-1.5411366444799999
ACH-000040,-1.6336027925799999
ACH-000041,-1.7496105034599998
ACH-000042,-1.5895662200100003
ACH-000045,-2.09564404135
ACH-000047,-1.6050764543
ACH-000052,-1.57869682106
ACH-000053,-1.6924292763799997
ACH-000054,-1.61650041252
ACH-000055,-1.6883245266799998
ACH-000060,-1.95173005215
ACH-000067,-1.74663112122
ACH-000070,-1.47881586449
ACH-000075,-1.6760529871899998
ACH-000078,-1.76315685313
ACH-000082,-1.9195675806
ACH-000085,-1.7135251387200001
ACH-000086,-1.73320878842
ACH-000087,-1.6041371314700001
ACH-000092,-1.67343288566
ACH-000095,-1.7767834602099999
ACH-000097,-1.74633666681
ACH-000098,-1.73141935914
ACH-000099,-1.87515950182
ACH-000108,-1.80163727433
ACH-000113,-1.6239829591100001
ACH-000115,-1.68915911045
ACH-000116,-1.55334403839
ACH-000118,-1.38501397815
ACH-000120,-1.50154006621
ACH-000123,-1.52670658575
ACH-000127,-1.59781216141
ACH-000128,-1.71850944792
ACH-000132,-1.67691546915
ACH-000133,-1.83141815115
ACH-000137,-1.7922907956799998
ACH-000138,-1.63126481375
ACH-000142,-1.48392517287
ACH-000143,-1.6206129261500002
ACH-000146,-1.76902276405
ACH-000148,-1.4924737871399998
ACH-000150,-1.6291894274
ACH-000152,-1.9143427553299999
ACH-000153,-1.5795391607
ACH-000159,-1.6387987166999998
ACH-000160,-2.00969408902
ACH-000163,-1.820758871
ACH-000167,-1.78347588205
ACH-000168,-1.70980170162
ACH-000169,-1.6691937513400001
ACH-000178,-1.6276484581400001
ACH-000182,-1.60917837813
ACH-000183,-1.50345320324
ACH-000188,-1.7847268476400002
ACH-000189,-1.4844093107799998
ACH-000190,-1.47379273968
ACH-000198,-1.6597528094299998
ACH-000204,-1.3486770000100001
ACH-000206,-1.63984241214
ACH-000207,-1.32132728047
ACH-000211,-1.57383680023
ACH-000215,-1.60878345418
ACH-000221,-1.93140471708
ACH-000222,-1.72045914646
ACH-000223,-1.61993065648
ACH-000226,-1.5930290622999999
ACH-000227,-1.6445076250200001
ACH-000228,-1.4217142670299998
ACH-000231,-1.6474293544499998
ACH-000232,-1.8257670453200001
ACH-000233,-1.7926668021799999
ACH-000234,-2.0114659866599998
ACH-000235,-1.66638425403
ACH-000237,-1.6166341067299999
ACH-000238,-1.56784651271
ACH-000243,-1.5970113544600002
ACH-000244,-1.5277498375799998
ACH-000246,-1.7227300508599999
ACH-000248,-1.64149368705
ACH-000250,-1.69711681369
ACH-000251,-1.9195469057499999
ACH-000253,-1.7983189204499999
ACH-000255,-1.57896401749
ACH-000256,-2.09983803682
ACH-000257,-1.7343789992400003
ACH-000258,-1.38015511585
ACH-000259,-1.47627701222
ACH-000260,-1.45922999417
ACH-000261,-1.46552008614
ACH-000262,-1.3550338942500002
ACH-000263,-1.59891656046
ACH-000264,-1.7653427412400002
ACH-000265,-1.73430063497
ACH-000266,-1.8149671383099997
ACH-000272,-1.57285184102
ACH-000273,-1.5521974646
ACH-000274,-1.8771553882900003
ACH-000277,-1.68977004336
ACH-000278,-1.83974583665
ACH-000279,-1.62141841571
ACH-000280,-1.80452003199
ACH-000281,-1.94910610277
