,BMPER (168667)
ACH-000004,0.26272392513
ACH-000007,-0.334049499331
ACH-000009,0.025756283001599996
ACH-000011,0.037104842256800004
ACH-000012,0.026873186016700003
ACH-000013,0.12850878723200002
ACH-000014,-0.006524685646600001
ACH-000015,0.0480139870863
ACH-000017,0.237722028193
ACH-000018,0.07874440518910002
ACH-000019,-0.319826127101
ACH-000021,0.060804884827699995
ACH-000022,-0.0323012508116
ACH-000025,-0.11159859367799999
ACH-000028,-0.0018604130264500002
ACH-000030,0.06084772178719999
ACH-000035,0.11596352739499999
ACH-000036,-0.00507906719259
ACH-000037,0.293402983005
ACH-000039,0.26025872189
ACH-000040,-0.22336476957499998
ACH-000041,-0.000713317615515
ACH-000042,-0.13608322651
ACH-000045,0.21452631302900002
ACH-000047,0.022593251596499997
ACH-000052,-0.030548993542299997
ACH-000053,-0.021182121018500002
ACH-000054,-0.0696444172745
ACH-000055,0.138776599077
ACH-000060,0.0784531476833
ACH-000067,-0.00691075855616
ACH-000070,0.0708861062047
ACH-000075,-0.100240860101
ACH-000078,-0.007796074923159999
ACH-000082,0.192485891281
ACH-000085,-0.10519294714199999
ACH-000086,0.14113537059
ACH-000087,0.0690072408823
ACH-000092,0.11317688992799999
ACH-000095,0.0282598706265
ACH-000097,0.0825929906107
ACH-000098,0.0132761348762
ACH-000099,0.0450445872172
ACH-000108,0.0640493954711
ACH-000113,0.020631384580599998
ACH-000115,0.280323023355
ACH-000116,0.0490043350801
ACH-000118,0.08547993563230001
ACH-000120,0.25744388731199996
ACH-000123,0.157844850236
ACH-000127,0.128064017203
ACH-000128,-0.060588752189499995
ACH-000132,0.127160496422
ACH-000133,-0.230551716186
ACH-000137,0.175564949864
ACH-000138,0.17366788062199998
ACH-000142,0.0388546402307
ACH-000143,0.022719098012599998
ACH-000146,0.0555508391851
ACH-000148,-0.0298290876038
ACH-000150,-0.0271001776265
ACH-000152,0.024026459655200002
ACH-000153,-0.166010175192
ACH-000159,0.0405729235485
ACH-000160,-0.06770102641549999
ACH-000163,0.150201767273
ACH-000167,-0.202536540023
ACH-000168,0.109382246583
ACH-000169,-0.0422956251439
ACH-000178,0.132080888631
ACH-000182,0.0508208388444
ACH-000183,0.202959834628
ACH-000188,0.232785098169
ACH-000189,0.07733965697089999
ACH-000190,0.31851040585499996
ACH-000198,0.095493360246
ACH-000204,0.055751536257999994
ACH-000206,0.291216447757
ACH-000207,-0.0414933717639
ACH-000211,0.0763360154537
ACH-000215,0.0741580724548
ACH-000221,-0.009146980030280001
ACH-000222,0.057697167572599996
ACH-000223,0.068438733655
ACH-000226,0.11764068663100001
ACH-000227,0.10333349531700001
ACH-000228,-0.0703971163635
ACH-000231,0.11727230279999999
ACH-000232,-0.036722632567
ACH-000233,0.120964139526
ACH-000234,0.149881340935
ACH-000235,0.027589737431200002
ACH-000237,-0.105988887238
ACH-000238,0.104705539197
ACH-000243,0.046623024633
ACH-000244,-0.050857096703399995
ACH-000246,0.11407284065199999
ACH-000248,-0.026762296621300002
ACH-000250,0.054060345362300005
ACH-000251,0.182730217075
ACH-000253,0.039903304933400004
ACH-000255,0.128772236184
ACH-000256,0.12004753239600001
ACH-000257,0.0508268870211
ACH-000258,0.21888185800299997
ACH-000259,0.0453368580641
ACH-000260,0.037662269792400005
ACH-000261,0.0747440376646
ACH-000262,-0.184116869362
ACH-000263,0.06447240235830001
ACH-000264,0.0371786852809
ACH-000265,0.108024465459
ACH-000266,0.0100195573463
ACH-000272,0.11741338787799999
ACH-000273,0.0984737935004
ACH-000274,0.0322456106697
ACH-000277,0.23282120223299999
ACH-000278,0.18810782071899998
ACH-000279,-0.0360379538546
ACH-000280,0.051470338839800005
ACH-000281,0.14529412645099998
ACH-000288,-0.00192926998482
ACH-000291,0.021752796405000004
ACH-000293,0.118140636159
ACH-000294,0.0313235265238
ACH-000295,0.0046000702237100006
ACH-000296,0.0245229081498
ACH-000302,0.128654555747
ACH-000304,0.275907872457
ACH-000307,-0.0830674167167
ACH-000308,-0.00808398086317
ACH-000310,-0.0183947158232
ACH-000311,0.0597252819579
ACH-000312,0.0783103131183
ACH-000315,-0.058154021331000005
ACH-000316,0.20244208210099998
ACH-000317,0.0256752314463
ACH-000318,0.127457269103
ACH-000319,-0.12146263167000002
ACH-000320,0.139601234435
ACH-000322,-0.126426785681
ACH-000323,0.0190219467894
ACH-000324,0.027691238065299998
ACH-000329,0.152411662445
ACH-000330,0.232341616793
ACH-000331,0.0555141161157
ACH-000332,0.0404029496873
ACH-000334,0.230908989317
ACH-000335,0.158783082208
ACH-000336,0.239122870897
ACH-000337,-0.204275233708
ACH-000339,0.018055859321299998
ACH-000341,0.00161176637361
ACH-000348,-0.0831582326155
ACH-000350,-0.0105941034821
ACH-000352,0.063843325357
ACH-000356,-0.12000158286800001
ACH-000361,0.176243294965
ACH-000362,0.17364609716899998
ACH-000363,0.15061463067800002
ACH-000364,0.24334287574400001
ACH-000365,0.054875105568500004
ACH-000366,0.068768874072
ACH-000368,0.389268156867
ACH-000374,0.18168393503600003
ACH-000375,0.27674387776
ACH-000376,0.142858243494
ACH-000381,-0.04532316265269999
ACH-000383,0.124505303188
ACH-000387,0.0638668102267
ACH-000389,-0.0818022160957
ACH-000390,-0.00332596361484
ACH-000393,-0.0016631832674
ACH-000395,0.020681783959700002
ACH-000397,0.105740353021
ACH-000401,-0.114843989092
ACH-000402,-0.052049205562500006
ACH-000403,0.0645911251085
ACH-000404,0.114372140228
ACH-000406,0.046654098809900006
ACH-000407,-0.05050495814619999
ACH-000408,0.104181040031
ACH-000410,0.050573992572300004
ACH-000411,0.0229820054067
ACH-000414,0.173529647662
ACH-000415,0.153521078049
ACH-000416,-0.07935415143289999
ACH-000420,0.0431909100761
ACH-000421,0.13050626724300002
ACH-000424,0.210507242014
ACH-000425,-0.027252671597099997
ACH-000426,0.16415720488399999
ACH-000427,-0.0288950964074
ACH-000433,0.137693789826
ACH-000436,0.13677465564000002
ACH-000444,-0.14245250627
ACH-000445,0.07542835097469999
ACH-000448,0.0692368971378
ACH-000450,0.233238447302
ACH-000452,-0.057355848497999996
ACH-000454,0.0007851442334149999
ACH-000458,0.119810274251
ACH-000459,0.256312817807
ACH-000460,0.09794027062439999
ACH-000461,0.0578335372441
ACH-000463,-0.036138191209400004
ACH-000464,0.221246017047
ACH-000466,0.017652124627300002
ACH-000467,-0.052474429577099996
ACH-000468,0.221146422185
ACH-000469,-0.0850000675592
ACH-000470,-0.048057599800399996
ACH-000471,0.0966321386479
ACH-000472,0.0399410847202
ACH-000473,0.0441402545746
ACH-000475,-0.0501560078075
ACH-000476,0.021008807680799997
ACH-000477,0.205049624422
ACH-000480,-0.035300789439199995
ACH-000481,0.271792085061
ACH-000483,0.265347244811
ACH-000484,0.045803330634500004
ACH-000485,-0.009000474440290002
ACH-000486,0.062127248296600004
ACH-000487,0.154944170064
ACH-000488,0.119879296863
ACH-000490,0.010150363621700001
ACH-000491,-0.0042351028218500005
ACH-000495,0.00900848290835
ACH-000496,-0.036380619920199996
ACH-000499,0.138953001479
ACH-000500,-0.47267201619800003
ACH-000502,0.046111396395399996
ACH-000503,0.0174308321071
ACH-000505,0.16020877333900002
ACH-000507,0.035343364837800005
ACH-000510,0.15562359828800001
ACH-000511,0.07052079015650001
ACH-000512,0.196757521489
ACH-000516,0.179828716499
ACH-000517,0.119503304841
ACH-000518,0.0332227857987
ACH-000520,0.126589527829
ACH-000521,0.280441831782
ACH-000522,0.0400093834904
ACH-000524,0.0180963015112
ACH-000527,0.10563303601099999
ACH-000528,0.0731025961054
ACH-000537,0.048328255911
ACH-000541,0.13287486076
ACH-000542,0.048594462161999995
ACH-000544,0.0758745826567
ACH-000545,0.0766986236447
ACH-000547,0.0160358223645
ACH-000548,0.223447894964
ACH-000549,0.0183751749887
ACH-000550,-0.023001958897099998
ACH-000552,0.00109306796528
ACH-000556,0.118148398612
ACH-000557,0.0113148589509
ACH-000570,0.0368281467649
ACH-000571,0.040669126272800005
ACH-000573,0.0607559113568
ACH-000576,0.0247241646136
ACH-000580,-0.0218536863674
ACH-000584,0.11438111795099999
ACH-000585,0.159869393412
ACH-000588,-0.026902909958200005
ACH-000589,0.178109709523
ACH-000591,-0.0071213301910299995
ACH-000593,0.08320540150780001
ACH-000600,0.176816432839
ACH-000601,0.057591339679100004
ACH-000604,0.11957136864
ACH-000605,0.119148330319
ACH-000606,0.221772425702
ACH-000608,-0.020958281630200002
ACH-000614,0.0102575465404
ACH-000616,-0.00198991224064
ACH-000618,0.15418794665899999
ACH-000619,-0.050799252813
ACH-000620,0.026633717165799996
ACH-000621,-0.0609877975083
