,DCAF15 (90379)
ACH-000004,-0.159564384333
ACH-000007,-0.312553765799
ACH-000009,-0.018857049839599998
ACH-000011,-0.09297223835210001
ACH-000012,-0.08781097208889999
ACH-000013,-0.246453518692
ACH-000014,-0.47203993128999994
ACH-000015,-0.142035256607
ACH-000017,-0.845027038848
ACH-000018,-0.333304772461
ACH-000019,-0.270969020385
ACH-000021,-0.289806107195
ACH-000022,-0.288413296576
ACH-000025,0.19365066253
ACH-000028,-0.28778090290999997
ACH-000030,-0.616343337053
ACH-000035,-0.123732409312
ACH-000036,0.031242873145599998
ACH-000037,-0.10507186280200001
ACH-000039,-0.252993488802
ACH-000040,-0.237493649434
ACH-000041,-0.402276396518
ACH-000042,-0.22614028945300002
ACH-000045,-0.234037644729
ACH-000047,-0.24850080346200001
ACH-000052,-0.216463810507
ACH-000053,-0.745221349143
ACH-000054,-0.273640590017
ACH-000055,0.0304056003277
ACH-000060,-0.099689343881
ACH-000067,-0.0005290404990710001
ACH-000070,-0.236187389375
ACH-000075,-0.340359302619
ACH-000078,-0.0530275879576
ACH-000082,-0.248222324179
ACH-000085,-0.161982064977
ACH-000086,-0.111263279352
ACH-000087,-0.109933397101
ACH-000092,-0.612007875922
ACH-000095,-0.168009120411
ACH-000097,-0.11929867981799999
ACH-000098,-0.2368339624
ACH-000099,-0.294353236779
ACH-000108,-0.331031524555
ACH-000113,-0.252908044484
ACH-000115,-0.610616642544
ACH-000116,-0.38409147833400004
ACH-000118,-0.30266948954100004
ACH-000120,-0.39044705717399997
ACH-000123,-0.302012532081
ACH-000127,-0.21933107568399998
ACH-000128,-0.44063464331
ACH-000132,-0.111763150391
ACH-000133,-0.16789879472199998
ACH-000137,-0.10772063626900001
ACH-000138,-0.0933465506585
ACH-000142,-0.45004930183700004
ACH-000143,-0.04614521253909999
ACH-000146,-0.345654683979
ACH-000148,-0.21955547438099998
ACH-000150,-0.203226112861
ACH-000152,-0.179582000407
ACH-000153,0.25267685036299997
ACH-000159,-0.41107571638000007
ACH-000160,-0.230817639394
ACH-000163,-0.25839689494
ACH-000167,0.234507393318
ACH-000168,-0.505569536695
ACH-000169,-0.297118982144
ACH-000178,-0.316617743264
ACH-000182,-0.112504502578
ACH-000183,-0.7731970365109999
ACH-000188,-0.339211156967
ACH-000189,-0.417042650164
ACH-000190,-0.238742354283
ACH-000198,-0.45250918834799997
ACH-000204,-0.503755306709
ACH-000206,-0.271729886518
ACH-000207,-0.447945537215
ACH-000211,-0.318025053383
ACH-000215,-0.255346475729
ACH-000221,-0.158932929969
ACH-000222,-0.516371684492
ACH-000223,-0.510128766045
ACH-000226,-0.40321812691299996
ACH-000227,-0.0352239248762
ACH-000228,-0.434216460782
ACH-000231,-0.421267638861
ACH-000232,-0.365003656245
ACH-000233,0.038714080674099996
ACH-000234,-0.258341252652
ACH-000235,-0.210098824549
ACH-000237,-0.22061148546999998
ACH-000238,-0.402048807508
ACH-000243,-0.319748265671
ACH-000244,-0.116180800662
ACH-000246,-0.212072477483
ACH-000248,-0.681137144051
ACH-000250,-1.1099693552
ACH-000251,-0.000570108120616
ACH-000253,-0.211805436601
ACH-000255,0.201828291858
ACH-000256,-0.12830227632400001
ACH-000257,-0.68394678326
ACH-000258,-0.0236150115471
ACH-000259,-0.207231218013
ACH-000260,-0.050249876090099996
ACH-000261,-0.301156078545
ACH-000262,-0.618717232712
ACH-000263,-1.1169773978
ACH-000264,-0.644463182299
ACH-000265,-0.233517603515
ACH-000266,-0.114978617541
ACH-000272,-0.26749643966
ACH-000273,-0.315793211578
ACH-000274,-0.6996091503820001
ACH-000277,-0.1918019134
