,HPS1 (3257)
ACH-000911,-0.34592482331999996
ACH-000912,-0.20406278494199998
ACH-000913,-0.171608916666
ACH-000915,-0.0720826801227
ACH-000916,-0.172337763851
ACH-000917,-0.128088483713
ACH-000921,-0.254026101338
ACH-000924,-0.362315717725
ACH-000926,-0.22753873663000002
ACH-000928,-0.135186148839
ACH-000929,-0.09573018367360002
ACH-000932,-0.320305597162
ACH-000935,-0.14770929464500002
ACH-000936,-0.17706587760099998
ACH-000937,-0.296635770787
ACH-000938,-0.202581947221
ACH-000939,-0.166884190449
ACH-000941,-0.21474866459800002
ACH-000943,-0.229465842346
ACH-000946,-0.231077417654
ACH-000947,-0.255494210701
ACH-000948,-0.117080298988
ACH-000950,-0.47522306853699997
ACH-000953,-0.117393813235
ACH-000957,-0.040229618625400004
ACH-000958,-0.36342546761
ACH-000960,-0.131085737309
ACH-000963,0.00031593303745599996
ACH-000968,-0.281622706862
ACH-000969,-0.31903766018699997
ACH-000973,-0.170626813722
ACH-000974,-0.243870311193
ACH-000975,-0.23486302550500002
ACH-000976,-0.117746137717
ACH-000978,-0.15744930421199999
ACH-000980,-0.308088972
ACH-000984,-0.060056132422
ACH-000986,-0.212705898445
ACH-000988,-0.0616228451549
ACH-000993,-0.19369959632599998
ACH-000994,-0.20633373421700002
ACH-000996,-0.06785505414200001
ACH-001001,-0.258289780953
ACH-001020,-0.259392154754
ACH-001028,-0.17075244764699998
ACH-001031,-0.15105141082499998
ACH-001038,-0.354197413383
ACH-001048,-0.35849835828599996
ACH-001050,-0.173411765019
ACH-001053,-0.279214204812
ACH-001054,-0.270285983198
ACH-001061,-0.322870468037
ACH-001067,0.013733357944499999
ACH-001075,-0.0560008918552
ACH-001096,-0.08306874301919999
ACH-001128,-0.0775076821998
ACH-001134,-0.195949125524
ACH-001151,-0.22918159134399999
ACH-001163,-0.40777577225199996
ACH-001164,-0.272570342925
ACH-001173,-0.20996462141
ACH-001183,-0.314678403559
ACH-001184,-0.181429309643
ACH-001190,-0.06221712260869999
ACH-001192,-0.235367708745
ACH-001193,-0.129838497064
ACH-001196,-0.362902361484
ACH-001197,-0.21152955493700001
ACH-001205,-0.137018633543
ACH-001211,-0.450840805613
ACH-001212,-0.30830889466899997
ACH-001228,-0.007349882442300001
ACH-001232,-0.23382039356999998
ACH-001239,-0.351253960918
ACH-001274,-0.361997146079
ACH-001275,-0.32724191457199997
ACH-001277,-0.316724092873
ACH-001278,-0.23871654225400002
ACH-001280,-0.425506398073
ACH-001283,-0.38888187884099995
ACH-001289,-0.013740759282599999
ACH-001295,-0.22255382119199998
ACH-001300,-0.184482229679
ACH-001301,-0.33982749733
ACH-001302,-0.296236006474
ACH-001303,-0.091355162313
ACH-001306,-0.34604489032700003
ACH-001318,-0.374015113808
ACH-001322,-0.262547854759
ACH-001328,-0.327554110053
ACH-001332,-0.407287640413
ACH-001333,-0.136542056029
ACH-001336,-0.288456583011
ACH-001340,-0.22171221886700002
ACH-001346,-0.376911622758
ACH-001353,-0.0962532783568
ACH-001354,-0.21375081877500002
ACH-001367,-0.130828846141
ACH-001368,-0.276455075887
ACH-001374,-0.188826025847
ACH-001375,-0.230460881511
ACH-001377,-0.210058847502
ACH-001380,-0.125219479573
ACH-001391,-0.128139644865
ACH-001407,-0.367290629709
ACH-001408,-0.16220223949
ACH-001413,-0.23782450067400002
ACH-001430,0.06866271437839999
ACH-001431,-0.23571275759
ACH-001450,0.025737333228199998
ACH-001496,-0.256749694474
ACH-001500,-0.534608830467
ACH-001521,-0.07256657616619999
ACH-001523,-0.148981498642
ACH-001532,-0.18733473537999998
ACH-001536,-0.29561992982900004
ACH-001550,-0.34249928553099995
ACH-001552,-0.21341787316100003
ACH-001554,-0.11946454381100001
ACH-001645,-0.507778409635
ACH-001654,-0.21492286136100003
ACH-001715,-0.604968493988
ACH-001735,-0.37081178024000006
ACH-001736,-0.212758226389
ACH-001737,-0.232224975295
ACH-001740,-0.23812650723499998
ACH-001745,-0.218699097531
ACH-001750,-0.119655569354
ACH-001765,-0.181744367802
ACH-001956,-0.294477711116
ACH-001957,-0.35352950721500004
