,HN1L (90861)
ACH-000273,-0.0879377972769
ACH-000274,-0.28017558213000004
ACH-000277,-0.27127299542
ACH-000278,-0.0801505810206
ACH-000279,-0.195459716373
ACH-000280,-0.355628651681
ACH-000281,-0.188089328506
ACH-000288,-0.336356317382
ACH-000291,-0.257550369683
ACH-000293,0.020146823006099997
ACH-000294,0.00814156557598
ACH-000295,0.00564208964349
ACH-000296,-0.018749924913400003
ACH-000302,-0.177284105851
ACH-000304,-0.274067506233
ACH-000307,-0.159246200823
ACH-000308,-0.16303880687300001
ACH-000310,-0.0489216072346
ACH-000311,-0.155017871719
ACH-000312,-0.278391082297
ACH-000315,-0.24642948211500001
ACH-000316,0.0314262347878
ACH-000317,-0.253716362827
ACH-000318,-0.179725396444
ACH-000319,-0.281544317784
ACH-000320,-0.27827023999
ACH-000322,-0.452642284509
ACH-000323,-0.199670367674
ACH-000324,-0.400166761566
ACH-000329,-0.251489999829
ACH-000330,-0.212736245575
ACH-000331,-0.178364571344
ACH-000332,-0.221092497375
ACH-000334,-0.563739180067
ACH-000335,-0.366845991966
ACH-000336,0.033089048368500004
ACH-000337,-0.341491334049
ACH-000339,-0.114755468337
ACH-000341,-0.09630087109339999
ACH-000348,-0.12419564658
ACH-000350,-0.24742680026799999
ACH-000352,-0.353002023883
ACH-000356,-0.178188769448
ACH-000361,-0.16773293463199998
ACH-000362,-0.28429825407
ACH-000363,-0.27044743084399997
ACH-000364,-0.323915579049
ACH-000365,-0.014865075638899999
ACH-000366,-0.268959989304
ACH-000368,-0.234957528416
ACH-000374,-0.0186794090212
ACH-000375,-0.10240110555299999
ACH-000376,-0.09853620162450001
ACH-000381,-0.0531673360544
ACH-000383,-0.231537743499
ACH-000387,-0.195582571966
ACH-000389,-0.110502676447
ACH-000390,-0.116231698506
ACH-000393,-0.22473057075300001
ACH-000395,-0.0842588618477
ACH-000397,-0.111571063922
ACH-000401,-0.26399840371399996
ACH-000402,-0.221806298892
ACH-000403,-0.193267646175
ACH-000404,-0.471535356986
ACH-000406,-0.156354502648
ACH-000407,0.0164551566227
ACH-000408,0.0328140254708
ACH-000410,-0.130330381462
ACH-000411,-0.217016826021
ACH-000414,-0.104249616211
ACH-000415,-0.07744924601139999
ACH-000416,-0.177286563142
ACH-000420,0.0190433455357
ACH-000421,-0.19672643585799998
ACH-000424,-0.05567492262630001
ACH-000425,-0.172091599994
ACH-000426,-0.303659944171
ACH-000427,0.0124150542266
ACH-000433,0.00967286459778
ACH-000436,-0.216437949791
ACH-000444,-0.140237197499
ACH-000445,-0.26382907258099997
ACH-000448,-0.13995913559599998
ACH-000450,-0.145777433346
ACH-000452,-0.310727174339
ACH-000454,-0.35628571697800004
ACH-000458,-0.134412196717
ACH-000459,-0.0659019705765
ACH-000460,-0.247019435106
ACH-000461,-0.25824673417599997
ACH-000463,-0.233656998664
ACH-000464,-0.027161413199200003
ACH-000466,-0.224550481745
ACH-000467,-0.306492141044
ACH-000468,0.033939583423200005
ACH-000469,-0.205829459849
ACH-000470,-0.156955906423
ACH-000471,-0.3207231759
ACH-000472,-0.22544018953000003
ACH-000473,-0.15077392492900002
ACH-000475,-0.27267178070799997
ACH-000476,-0.12258186057499999
ACH-000477,0.10344279967
ACH-000480,0.04357109467880001
ACH-000481,-0.10329514031199999
ACH-000483,-0.273788787409
ACH-000484,-0.43320050908600005
ACH-000485,-0.22603001927400002
ACH-000486,-0.243323234184
ACH-000487,-0.11859806687
ACH-000488,-0.156264711208
ACH-000490,-0.148597007881
ACH-000491,-0.153170712925
ACH-000495,-0.36613360561999997
ACH-000496,-0.264725757598
ACH-000499,-0.08848612025000001
ACH-000500,0.10989551335999999
ACH-000502,-0.38513402355
ACH-000503,-0.0445676772521
ACH-000505,-0.274039885047
ACH-000507,-0.17644979461399998
ACH-000510,-0.28694188562199996
ACH-000511,-0.286177377076
ACH-000512,-0.258836707282
ACH-000516,-0.220203093073
ACH-000517,-0.187839861633
ACH-000518,-0.0888399922154
ACH-000520,-0.241305778143
ACH-000521,-0.41870458629600005
ACH-000522,-0.21139094191799998
ACH-000524,-0.24327399955499998
ACH-000527,-0.24878048014
ACH-000528,-0.181916391102
ACH-000537,-0.049611046935800006
ACH-000541,-0.315001992583
ACH-000542,-0.214911824049
ACH-000544,0.00538567618373
ACH-000545,-0.0530182473326
ACH-000547,-0.21801624850499998
ACH-000548,-0.37946428346
ACH-000549,-0.206194217787
ACH-000550,-0.250327052483
ACH-000552,-0.268287846698
ACH-000556,-0.202913439104
ACH-000557,-0.24461269535
ACH-000570,-0.196526296366
ACH-000571,-0.38878461285599997
ACH-000573,0.0457341898667
ACH-000576,-0.0379162220681
ACH-000580,-0.248887870442
ACH-000584,-0.131389480077
ACH-000585,-0.244358341631
ACH-000588,-0.13100418319499998
ACH-000589,-0.327729811507
ACH-000591,-0.0960329372862
ACH-000593,-0.207945170156
ACH-000600,-0.29256634105
ACH-000601,-0.20353912418200001
ACH-000604,-0.342367960228
ACH-000605,-0.257093534383
ACH-000606,-0.089450109419
ACH-000608,-0.317695818498
ACH-000614,-0.309966917535
ACH-000616,-0.15723097631
ACH-000618,0.148221203886
ACH-000619,-0.115463457888
ACH-000620,-0.287692428605
ACH-000621,-0.261834477432
ACH-000622,-0.19465151314800003
ACH-000623,-0.22328578430799997
ACH-000624,-0.22866722329199998
ACH-000627,-0.260196580013
ACH-000630,-0.141161785259
ACH-000632,-0.133836859241
ACH-000633,-0.056999500474300004
ACH-000637,-0.130672036917
ACH-000638,-0.14656443942199998
ACH-000646,-0.156362078215
ACH-000647,-0.0692715727783
ACH-000648,-0.349952145884
ACH-000649,-0.36813573176200004
ACH-000651,-0.0916371604365
ACH-000652,-0.17428394317899998
ACH-000653,-0.128892901748
ACH-000657,-0.279356295175
ACH-000658,-0.16701460999099998
ACH-000661,-0.265500685227
ACH-000662,-0.302075619051
ACH-000663,-0.191106097176
ACH-000665,-0.08106436932960001
ACH-000671,-0.306813551211
ACH-000673,-0.286230502832
ACH-000676,-0.156500466103
ACH-000677,0.0141386241922
ACH-000681,-0.056669663604800004
ACH-000682,-0.128547933844
ACH-000683,-0.212744646283
ACH-000684,-0.214035237258
ACH-000688,-0.18885708315900002
ACH-000693,-0.05494550984180001
ACH-000694,-0.0861972534767
ACH-000695,0.09435059799529999
ACH-000696,-0.192065500808
ACH-000697,-0.09710807949889999
ACH-000699,-0.336377563163
ACH-000701,-0.14044654421299999
ACH-000706,-0.141428205845
ACH-000711,-0.148960847331
ACH-000713,-0.07480876487669999
ACH-000714,-0.375388985173
ACH-000718,-0.266446049479
ACH-000720,-0.25071632130800003
ACH-000721,-0.334713249163
ACH-000724,-0.402797364185
ACH-000725,-0.35348391001900004
ACH-000732,-0.38487285200099997
ACH-000734,-0.376150023363
ACH-000735,-0.208353160586
ACH-000736,-0.17461221038
ACH-000738,-0.13751160224099998
ACH-000746,-0.296034973853
ACH-000747,-0.183560514881
ACH-000748,-0.228597316005
ACH-000753,-0.0385359518215
ACH-000756,-0.31989882826
ACH-000757,-0.16778208047200002
ACH-000758,-0.197402172945
ACH-000760,-0.163585104652
ACH-000763,-0.0162106989904
ACH-000764,0.0598409746564
ACH-000765,0.00543494049909
ACH-000766,-0.23305924602400002
ACH-000767,-0.16942054701200002
ACH-000768,-0.09867763994110001
ACH-000769,-0.21676278260899998
ACH-000770,-0.13076307397
ACH-000771,-0.0673210113738
ACH-000773,-0.191885233975
ACH-000776,-0.217863295476
ACH-000777,-0.188956216792
ACH-000778,0.041792265868699996
ACH-000781,-0.18053196695999998
ACH-000782,-0.180582680231
ACH-000783,-0.43115896061399994
ACH-000784,-0.236615105579
ACH-000785,-0.36553238394000004
ACH-000787,0.10329705204
ACH-000788,-0.162841510048
ACH-000791,-0.0777672068804
ACH-000792,-0.36126365866099996
ACH-000794,-0.10647117797
ACH-000796,-0.331406874104
ACH-000799,0.08443407015080001
ACH-000800,-0.0838834803917
ACH-000802,-0.091727539679
ACH-000804,-0.147708461624
ACH-000805,-0.386832365179
ACH-000809,-0.318755816909
ACH-000810,0.193529313788
ACH-000811,-0.127592302874
ACH-000817,-0.20301130202999998
ACH-000819,-0.034442777292199994
ACH-000820,0.0815038246292
ACH-000821,-0.0821019608105
ACH-000822,-0.204206662785
ACH-000823,-0.0144040970114
ACH-000824,-0.16972714626600002
ACH-000827,-0.140301038624
ACH-000829,-0.0194730303987
ACH-000831,-0.309795484843
ACH-000832,-0.0170173497815
ACH-000833,-0.18771726991300003
ACH-000834,0.0865659892536
ACH-000835,-0.233605213323
ACH-000836,-0.135652351291
ACH-000837,-0.00834043309119
ACH-000838,-0.15758222923499998
ACH-000839,-0.0826620850279
ACH-000840,-0.290417846538
ACH-000841,-0.128309720007
ACH-000843,0.09087573984410001
ACH-000846,-0.0885992870754
ACH-000847,-0.524447809
ACH-000848,-0.0800461236843
ACH-000849,-0.1217223601
ACH-000851,-0.30683911833099997
ACH-000855,-0.0676469202194
ACH-000856,-0.353860025541
ACH-000858,-0.105611761694
ACH-000859,0.0862422050735
ACH-000861,-0.15457966917500002
ACH-000862,-0.195592653442
ACH-000865,-0.187859926642
ACH-000866,-0.146299077624
ACH-000867,-0.188770155825
ACH-000869,0.0700931587675
ACH-000872,0.101653793841
ACH-000873,-0.38182432774999997
ACH-000876,-0.20638232707100002
ACH-000878,-0.16506779603
ACH-000880,-0.296741250724
ACH-000881,-0.22650651202799998
ACH-000882,-0.24253340748000005
ACH-000884,-0.204595500901
ACH-000885,-0.042685410523
ACH-000887,-0.14181426822899998
ACH-000888,-0.308266525379
ACH-000889,-0.136306646756
ACH-000890,-0.280722002807
ACH-000896,-0.28855202401700003
ACH-000898,-0.149239926987
ACH-000900,-0.21999650875100002
ACH-000901,-0.134883493957
ACH-000905,-0.0883839268372
ACH-000906,-0.150018388762
ACH-000907,-0.166041816827
ACH-000910,-0.41934568819799994
ACH-000911,-0.164741087771
ACH-000912,-0.160039260083
ACH-000913,-0.07192741695560001
ACH-000915,-0.241854012566
ACH-000916,-0.286347329137
ACH-000917,-0.124434108397
ACH-000921,-0.21559024815400002
ACH-000924,-0.237563718519
ACH-000926,-0.277084643626
ACH-000928,-0.0778933315867
ACH-000929,-0.0635299557537
ACH-000932,-0.047816263009800006
ACH-000935,-0.120113963223
ACH-000936,-0.262318775902
ACH-000937,-0.08785319753689999
ACH-000938,-0.0306525966981
ACH-000939,-0.16400490439999998
ACH-000941,-0.20784254787599998
ACH-000943,-0.038447368900699996
ACH-000946,-0.151242408095
ACH-000947,-0.161233370277
ACH-000948,-0.146838702898
ACH-000950,-0.0973856584509
ACH-000953,-0.004579994939970001
ACH-000957,0.0213007178388
ACH-000958,-0.21315940410999998
ACH-000960,-0.08728765681739999
ACH-000963,-0.462016252966
ACH-000968,-0.332079494505
ACH-000969,-0.07627304654080001
ACH-000973,-0.15114092904999998
ACH-000974,-0.0778871550539
ACH-000975,-0.170435445537
ACH-000976,-0.11623472692
ACH-000978,-0.46460027897
ACH-000980,-0.18920999515099998
ACH-000984,-0.220653630859
ACH-000986,-0.123060157278
ACH-000988,-0.192717789582
ACH-000993,0.196086088021
ACH-000994,0.277396128101
ACH-000996,-0.256917438209
ACH-001001,-0.19457491524300002
ACH-001020,-0.24499691285300002
ACH-001028,-0.260564399858
ACH-001031,-0.0720734710453
ACH-001038,-0.180609779438
ACH-001048,-0.0655811092773
ACH-001050,-0.20722679315499998
ACH-001053,-0.305593132708
ACH-001054,-0.163301299116
ACH-001061,-0.175735336784
ACH-001067,-0.33401065533700003
ACH-001075,-0.153016240046
ACH-001096,-0.179715914107
ACH-001128,-0.192285547054
ACH-001134,-0.126853347385
ACH-001151,-0.264891109155
ACH-001163,-0.164315423451
ACH-001164,-0.0385338787304
ACH-001173,-0.17951382224100002
ACH-001183,-0.13455184086799998
ACH-001184,-0.141590416309
ACH-001190,-0.151378928988
ACH-001192,-0.0786851180342
ACH-001193,-0.038393298785199995
ACH-001196,-0.07613623794369999
ACH-001197,-0.262243793475
ACH-001205,-0.233664190628
ACH-001211,-0.153817182601
ACH-001212,-0.0692629168525
ACH-001228,-0.26591977871
ACH-001232,-0.27175149653700004
ACH-001239,-0.156999223477
ACH-001274,-0.146612004104
ACH-001275,-0.15497922695900002
ACH-001277,0.0131794939907
ACH-001278,-0.173732542485
ACH-001280,-0.141016007517
ACH-001283,-0.15407609518100002
ACH-001289,-0.207755929249
ACH-001295,-0.22492131319400002
ACH-001300,-0.22811318743099998
ACH-001301,-0.458182790997
ACH-001302,-0.149024341223
ACH-001303,-0.629992766319
ACH-001306,-0.282232828614
ACH-001318,-0.00985525978977
ACH-001322,-0.26389668544399997
ACH-001328,-0.288197590744
ACH-001332,-0.290102120266
ACH-001333,-0.08957216926860001
ACH-001336,-0.22216558533199998
ACH-001340,-0.251019255636
ACH-001346,0.015598164171899999
ACH-001353,-0.132268536398
ACH-001354,-0.034727058775
ACH-001367,-0.600822185433
ACH-001368,-0.23551493401299997
ACH-001374,-0.441490172749
ACH-001375,-0.196142946152
ACH-001377,-0.315282470099
ACH-001380,-0.28880301747
ACH-001391,-0.217378870151
ACH-001407,-0.177934909285
ACH-001408,-0.00895499810075
ACH-001413,-0.241289322502
ACH-001430,-0.337980340025
ACH-001431,-0.132324578581
ACH-001450,0.09172205302339999
ACH-001496,-0.238265230046
ACH-001500,-0.217974996062
ACH-001521,-0.20123927075
ACH-001523,-0.250806142832
ACH-001532,-0.131350510648
ACH-001536,-0.0977837730807
ACH-001550,-0.168937435592
ACH-001552,-0.304190068815
ACH-001554,-0.046976140668199995
ACH-001645,-0.17478918277
ACH-001654,-0.350246035766
ACH-001715,0.119341061127
ACH-001735,-0.243947667745
ACH-001736,0.046883972440400004
ACH-001737,-0.637892189969
ACH-001740,-0.471471949382
ACH-001745,-0.25456628857700003
ACH-001750,-0.253602347031
ACH-001765,-0.290303591636
ACH-001956,-0.185463494905
ACH-001957,-0.145637977575
