,RFK (55312)
ACH-000606,-0.172632052212
ACH-000608,-0.235264282239
ACH-000614,-0.7154693764929999
ACH-000616,-0.275305101838
ACH-000618,-0.600133851761
ACH-000619,-0.589934947966
ACH-000620,-0.316631832293
ACH-000621,-0.899075749501
ACH-000622,-0.7740421368539999
ACH-000623,-0.296491946987
ACH-000624,-0.9034569600910001
ACH-000627,-0.365612400167
ACH-000630,-0.28428764330899997
ACH-000632,-0.208772120971
ACH-000633,-0.364234304723
ACH-000637,-0.021152709657400005
ACH-000638,-0.82605215753
ACH-000646,-0.654685232194
ACH-000647,-0.476597420555
ACH-000648,-0.441360478034
ACH-000649,-0.299746876549
ACH-000651,-0.430775284996
ACH-000652,-0.50755535929
ACH-000653,-0.610914313513
ACH-000657,-0.11801643286499999
ACH-000658,-0.495583066399
ACH-000661,-0.654222948803
ACH-000662,-0.5249013343060001
ACH-000663,-0.9917114540909999
ACH-000665,-0.40687335886200005
ACH-000671,-0.293150530004
ACH-000673,-0.194118681184
ACH-000676,-1.00919219153
ACH-000677,-0.414662021091
ACH-000681,-0.29998643309
ACH-000682,-0.359631724965
ACH-000683,-0.540284330256
ACH-000684,-0.688272776847
ACH-000688,-0.44886717783200003
ACH-000693,-0.129682486377
ACH-000694,-0.307198377834
ACH-000695,-0.163038132148
ACH-000696,-0.22915615322299998
ACH-000697,-0.8541588011139999
ACH-000699,-0.722445234042
ACH-000701,-0.522682924837
ACH-000706,-0.483923968446
ACH-000711,-1.02864954879
ACH-000713,-1.0074092408600002
ACH-000714,-0.404348705782
ACH-000718,-0.54356104778
ACH-000720,-0.208392644745
ACH-000721,-0.27089063276
ACH-000724,-0.655680302641
ACH-000725,-0.410856739835
ACH-000732,-0.637389838553
ACH-000734,-0.355587060211
ACH-000735,-0.376446876687
ACH-000736,-0.927867712413
ACH-000738,-0.204397445132
ACH-000746,-0.39942534905599997
ACH-000747,-0.8263728336280001
ACH-000748,-0.197130118031
ACH-000753,-0.755068437253
ACH-000756,-0.286133845512
ACH-000757,-0.451213282223
ACH-000758,-0.7980912459649999
ACH-000760,-0.301949158036
ACH-000763,-0.780627985014
ACH-000764,-0.5464622151199999
ACH-000765,-0.775154803911
ACH-000766,-0.754466891584
ACH-000767,-0.40707337604800004
ACH-000768,-1.2125040545899999
ACH-000769,-0.405132544551
ACH-000770,-0.8004215344050001
ACH-000771,-0.40660761471699997
ACH-000773,-0.38354564463699997
ACH-000776,0.0339327471346
ACH-000777,-0.633477685827
ACH-000778,-0.215672604347
ACH-000781,-0.5430557676519999
ACH-000782,-0.664726795053
ACH-000783,-0.46044512897
ACH-000784,-0.104656631909
ACH-000785,-0.06576702932749999
ACH-000787,-0.343581944375
ACH-000788,-0.158338754298
ACH-000791,-0.391112164678
ACH-000792,-0.139827443019
ACH-000794,-0.325860331864
ACH-000796,-0.5299440908209999
ACH-000799,-0.857173535499
ACH-000800,-0.510322171185
ACH-000802,-0.171038984985
ACH-000804,-0.654402047985
ACH-000805,-0.102462362261
ACH-000809,-0.226497078494
ACH-000810,-0.670338001064
ACH-000811,-0.489502262038
ACH-000817,-1.11697721358
ACH-000819,-0.256070894058
ACH-000820,-0.242045531054
ACH-000821,-0.537981780039
ACH-000822,-1.15289293623
ACH-000823,-0.435688862433
ACH-000824,-0.27357527070300003
ACH-000827,-0.285609190815
ACH-000829,-0.697873091609
ACH-000831,-0.501934541703
ACH-000832,-0.399791004704
ACH-000833,-0.466615042106
ACH-000834,-0.196090296241
ACH-000835,-0.713685205543
ACH-000836,-1.0278784355700001
ACH-000837,-0.9536303393089999
ACH-000838,-0.647587683322
ACH-000839,-0.20066646053599999
ACH-000840,-0.768106180686
ACH-000841,-0.919350469568
ACH-000843,-0.540327402153
ACH-000846,-0.260516496082
ACH-000847,-0.541675901339
ACH-000848,-0.5591235465309999
ACH-000849,-0.7100301907150001
ACH-000851,-0.9021247953470001
ACH-000855,-0.388977328293
ACH-000856,-1.0096325436700002
ACH-000858,-0.214530970932
ACH-000859,-0.867929065183
ACH-000861,-0.562665171479
ACH-000862,-0.5728425669839999
ACH-000865,-0.20016291658500002
ACH-000866,-0.446002673978
ACH-000867,-0.617931470005
ACH-000869,-0.5361690731800001
ACH-000872,-0.739132899126
ACH-000873,-0.591470785739
ACH-000876,-0.58899444693
ACH-000878,-0.00240113933268
ACH-000880,-0.637182158038
ACH-000881,-0.469790511317
ACH-000882,-0.873140861998
ACH-000884,-0.395556294405
ACH-000885,-0.40729571044600005
ACH-000887,-0.319989536638
ACH-000888,-0.8699949487299999
ACH-000889,-1.03394107634
ACH-000890,-0.6464739703760001
ACH-000896,-0.963466628913
ACH-000898,-0.600857372948
ACH-000900,-0.26695495585900003
ACH-000901,-0.37490003193000004
ACH-000905,-0.155456554026
ACH-000906,-0.22673889151
ACH-000907,-0.521765971426
ACH-000910,-0.9925922168100001
ACH-000911,-0.830288730115
ACH-000912,-0.598350766419
ACH-000913,-0.393674967797
ACH-000915,-0.5194657227839999
ACH-000916,-1.11461078036
ACH-000917,-0.9103201796349999
ACH-000921,-1.0526437272799998
ACH-000924,-0.739976526442
ACH-000926,-0.499629583122
ACH-000928,-0.347546921482
ACH-000929,-0.485730659499
ACH-000932,-0.562310483344
ACH-000935,-0.154235672363
ACH-000936,-0.660523375413
ACH-000937,-0.831060733812
ACH-000938,-0.5924339801430001
ACH-000939,-0.292027127361
ACH-000941,-0.497987555347
ACH-000943,-0.787205079657
ACH-000946,-1.01537687692
ACH-000947,-0.6812147457209999
ACH-000948,-0.501004821616
ACH-000950,-0.299929978413
ACH-000953,-0.918734309758
ACH-000957,-0.442853435199
ACH-000958,-0.22862815292199998
ACH-000960,-0.410831834494
ACH-000963,-0.42142122072800003
ACH-000968,-0.902723641737
ACH-000969,-0.488726542772
ACH-000973,-0.246072411644
ACH-000974,-0.86078781719
ACH-000975,-0.671409461265
ACH-000976,-0.809274415342
ACH-000978,-0.525126093827
ACH-000980,-0.564432859651
ACH-000984,-0.6764034776710001
ACH-000986,-0.31607779627300003
ACH-000988,-0.5755268021809999
ACH-000993,-0.36793749673799997
ACH-000994,-0.5237323993199999
ACH-000996,-0.435880008697
ACH-001001,-0.05100695637
ACH-001020,-0.13202628467
ACH-001028,-0.25207191331
ACH-001031,0.055488710076900004
ACH-001038,-0.412851315537
ACH-001048,-0.504150306122
ACH-001050,-0.644390866737
ACH-001053,-0.18485997114
ACH-001054,-0.854387525292
ACH-001061,-0.908696625905
ACH-001067,-0.279160049151
ACH-001075,-0.426182428908
ACH-001096,-0.362234644939
ACH-001128,-0.299699776996
ACH-001134,-0.948148639418
ACH-001151,-0.99031337884
ACH-001163,-0.7683152742910001
ACH-001164,-0.406997121555
ACH-001173,0.0569772417715
ACH-001183,-0.153052958501
ACH-001184,-0.662128823744
ACH-001190,-0.423116714168
ACH-001192,-0.22001944647399999
ACH-001193,-0.210006033748
ACH-001196,-0.325326442367
ACH-001197,-0.629227181794
ACH-001205,-0.38331865348000005
ACH-001211,-0.472643577777
ACH-001212,-0.278863827569
ACH-001228,-0.277053881105
ACH-001232,-0.124538467365
ACH-001239,-0.234947053334
ACH-001274,-0.45270724541599994
ACH-001275,-0.048163026065100006
ACH-001277,-0.350954361127
ACH-001278,-0.266925425732
ACH-001280,-0.37473327589199995
ACH-001283,-0.263949160997
ACH-001289,-0.488649223906
ACH-001295,-0.18960751797800002
ACH-001300,-0.183423020024
ACH-001301,-0.22385548949
ACH-001302,-0.584849336248
ACH-001303,-0.688714971782
ACH-001306,-0.204671282833
ACH-001318,-0.0655581435524
ACH-001322,-0.345243672497
ACH-001328,-0.394211297935
ACH-001332,-0.43247467847599996
ACH-001333,-0.0438609415477
ACH-001336,-0.541217767538
ACH-001340,-0.307282987638
ACH-001346,-0.258160354157
ACH-001353,-0.40552975805200003
ACH-001354,-0.481658823311
ACH-001367,-0.588072935022
ACH-001368,-0.796936105327
ACH-001374,-0.531287925689
ACH-001375,-0.47223090240800003
ACH-001377,-0.182813606128
ACH-001380,-1.01495383452
ACH-001391,-0.606414509905
ACH-001407,-0.25724157522
ACH-001408,-0.569727839773
ACH-001413,-0.42633887893600003
ACH-001430,-0.527919534628
ACH-001431,-0.5149384675750001
ACH-001450,-1.0223336922600001
ACH-001496,-0.904795799308
ACH-001500,-0.40187012913099995
ACH-001521,-0.487412606643
ACH-001523,-0.147789155878
ACH-001532,-0.225333210128
ACH-001536,-0.33668205455399997
ACH-001550,-0.36577025203900004
ACH-001552,-0.2610098221
ACH-001554,-0.587690460076
ACH-001645,-0.340655675572
ACH-001654,-0.0810449962668
ACH-001715,-0.45404304063900003
ACH-001735,-0.524633907425
ACH-001736,-0.794922950019
ACH-001737,-0.157802315213
ACH-001740,-0.268961976386
ACH-001745,-0.336293214199
ACH-001750,-0.0617244460591
ACH-001765,-0.135268791531
ACH-001956,-0.37875138492399996
ACH-001957,-0.164259310168
