,FPR3 (2359)
ACH-000004,-0.0579422696736
ACH-000007,0.100105867755
ACH-000009,-0.035357277475999996
ACH-000011,0.12353821641799999
ACH-000012,-0.00886614656901
ACH-000013,-0.072164513948
ACH-000014,0.224428727498
ACH-000015,-0.023852439008299996
ACH-000017,0.0291084811568
ACH-000018,-0.34326433058899997
ACH-000019,-0.07097401933110001
ACH-000021,0.098096151063
ACH-000022,-0.0214290175142
ACH-000025,0.105305333944
ACH-000028,-0.18608881647199998
ACH-000030,-0.294117453135
ACH-000035,0.008590468184430001
ACH-000036,0.0197599885305
ACH-000037,0.0633143673389
ACH-000039,-0.11369211524700001
ACH-000040,0.138952935984
ACH-000041,0.0655339813166
ACH-000042,0.253735142526
ACH-000045,0.0459256375902
ACH-000047,0.1100929826
ACH-000052,0.296370087135
ACH-000053,0.05401272789059999
ACH-000054,0.00433903051424
ACH-000055,-0.06845757744969999
ACH-000060,0.10335009515
ACH-000067,-0.009516728755110001
ACH-000070,0.172400046171
ACH-000075,0.0490155567277
ACH-000078,0.0779318592587
ACH-000082,-0.0113660670187
ACH-000085,0.031669365299999995
ACH-000086,-0.0329256658504
ACH-000087,0.33838452746500003
ACH-000092,-0.141507124307
ACH-000095,0.0175421255309
ACH-000097,-0.122082497524
ACH-000098,0.0056902473216200004
ACH-000099,-0.0042002301841
ACH-000108,-0.043044760251099996
ACH-000113,0.122223236784
ACH-000115,-0.387221367611
ACH-000116,-0.00712803830497
ACH-000118,-0.00334292460495
ACH-000120,-0.21560316465
ACH-000123,-0.117405501743
ACH-000127,-0.00882420073245
ACH-000128,0.085684739821
ACH-000132,0.0854829675747
ACH-000133,-0.043377926409400004
ACH-000137,-0.169249982056
ACH-000138,-0.015647590702
ACH-000142,-0.0383421676598
ACH-000143,-0.234322999033
ACH-000146,-0.0887338194598
ACH-000148,-0.0030924137867
ACH-000150,0.0831375243783
ACH-000152,0.0768918190797
ACH-000153,-0.08594925287699999
ACH-000159,-0.198929424839
ACH-000160,0.0402224083429
ACH-000163,0.314031741678
ACH-000167,0.07539264106360001
ACH-000168,-0.07518888572110001
ACH-000169,0.0358595392363
ACH-000178,0.132488394197
ACH-000182,-0.0679414476727
ACH-000183,-0.028366422500499998
ACH-000188,-0.140515286618
ACH-000189,0.0762781613034
ACH-000190,-0.196166926686
ACH-000198,-0.0202004551924
ACH-000204,0.11362856985200001
ACH-000206,0.11654267421700001
ACH-000207,0.148091994347
ACH-000211,-0.0205745018901
ACH-000215,-0.0481799897471
ACH-000221,0.062819410108
ACH-000222,-0.142510284822
ACH-000223,0.071953640372
ACH-000226,0.0857222132562
ACH-000227,-0.0781333588183
ACH-000228,-0.119175950811
ACH-000231,0.0340009434318
ACH-000232,-0.00619183473715
ACH-000233,0.0907498655206
ACH-000234,0.230662894318
ACH-000235,0.0320041561198
ACH-000237,-0.056014123546500004
ACH-000238,0.197333637654
ACH-000243,0.046640548479
ACH-000244,-0.254434625056
ACH-000246,-0.00849314494965
ACH-000248,0.134243858284
ACH-000250,0.040716422135
ACH-000251,-0.073933752594
ACH-000253,-0.0189930414358
ACH-000255,0.0203250185532
ACH-000256,0.150279867752
ACH-000257,0.0752071618326
ACH-000258,0.015981079499700002
ACH-000259,-0.000877955182011
ACH-000260,-0.0794266211633
ACH-000261,-0.0101278841737
ACH-000262,-0.29670110909200004
ACH-000263,-0.128678830864
ACH-000264,0.0144950728546
ACH-000265,0.07145726138
ACH-000266,0.0145964705116
ACH-000272,0.150285783446
ACH-000273,0.0188968206898
ACH-000274,0.0142562032812
ACH-000277,0.0677640876149
ACH-000278,0.07127396329510001
ACH-000279,0.062883069298
ACH-000280,-0.158264101794
ACH-000281,0.0227201120287
ACH-000288,0.14179882717199999
ACH-000291,0.0236355764347
ACH-000293,0.0745044339789
ACH-000294,-0.132795798552
ACH-000295,0.0742359276804
ACH-000296,-0.04438566330180001
ACH-000302,-0.289538724903
ACH-000304,-0.0126334625768
ACH-000307,0.00945188135846
ACH-000308,-0.0285887946416
ACH-000310,-0.12872653354699998
ACH-000311,0.050326734997300004
ACH-000312,0.0602237234674
ACH-000315,-0.292100944688
ACH-000316,0.312557914876
ACH-000317,0.0640756945037
ACH-000318,-0.0358593120045
ACH-000319,-0.169880472489
ACH-000320,0.334871371529
ACH-000322,0.20873470850499998
ACH-000323,-0.12552839702500002
ACH-000324,0.019187245909200002
ACH-000329,-0.039805244681599995
ACH-000330,-0.286777541751
ACH-000331,0.052069101929
ACH-000332,0.025191639882099996
ACH-000334,0.30590407677
ACH-000335,0.0829646512711
ACH-000336,-0.138500623695
ACH-000337,0.121121747949
ACH-000339,-0.19666997497699998
ACH-000341,0.194360448548
ACH-000348,-0.196089804236
ACH-000350,-0.0106729095331
ACH-000352,0.19632369178
ACH-000356,0.11429238244100001
ACH-000361,-0.0800865672282
ACH-000362,-0.111171847182
ACH-000363,-0.079438855543
ACH-000364,0.0170821784704
ACH-000365,0.115023911379
ACH-000366,-0.0441184669102
ACH-000368,-0.100336519972
ACH-000374,0.0904125333141
ACH-000375,-0.20878225717799997
ACH-000376,-0.066390261963
ACH-000381,0.13782870479
ACH-000383,-0.06661415038530001
ACH-000387,0.0949136276988
ACH-000389,-0.058817373641300005
ACH-000390,-0.0031543525510500004
ACH-000393,0.066994747942
ACH-000395,-0.277269885968
ACH-000397,-0.00521039104082
ACH-000401,0.00843745150562
ACH-000402,-0.07127682411399999
