,RAP1GAP (5909)
ACH-000477,0.0998271496915
ACH-000480,0.162996848887
ACH-000481,-0.0650125227195
ACH-000483,-0.0157963361954
ACH-000484,0.109382746458
ACH-000485,-0.08708668868730002
ACH-000486,0.000688667571659
ACH-000487,0.120392493851
ACH-000488,-0.0979806639269
ACH-000490,-0.112692249826
ACH-000491,0.152553889555
ACH-000495,-0.010399813818200002
ACH-000496,-0.13690409468800002
ACH-000499,0.0612965526665
ACH-000500,-0.042932811177099996
ACH-000502,-0.0016025123793199998
ACH-000503,0.115017592796
ACH-000505,-0.052324751787599995
ACH-000507,0.0117046926043
ACH-000510,-0.04781378546540001
ACH-000511,-0.0935898721122
ACH-000512,-0.215432903896
ACH-000516,0.0117433381683
ACH-000517,-0.0154783369732
ACH-000518,0.12155524443299999
ACH-000520,0.0970189244527
ACH-000521,-0.0205371623914
ACH-000522,-0.0469909268171
ACH-000524,0.0476723889204
ACH-000527,0.024474071971200002
ACH-000528,-0.013598594286400001
ACH-000537,0.0252041835
ACH-000541,0.049986223721099995
ACH-000542,-0.0631788734796
ACH-000544,-0.023089551585300003
ACH-000545,-0.058468271233599996
ACH-000547,-0.215271140231
ACH-000548,0.041738407798999996
ACH-000549,-0.187712239274
ACH-000550,-0.0590298073278
ACH-000552,0.190401420348
ACH-000556,-0.0199007713325
ACH-000557,-0.005427832703840001
ACH-000570,-0.134142171986
ACH-000571,0.0187147388252
ACH-000573,0.109171021224
ACH-000576,-0.12195239617
ACH-000580,-0.115157590659
ACH-000584,-0.055936282443199994
ACH-000585,-0.060549900313099994
ACH-000588,-0.155629884289
ACH-000589,-0.0076666845830100005
ACH-000591,0.0506744933621
ACH-000593,-0.05282751417780001
ACH-000600,0.05527822743980001
ACH-000601,0.0104079840656
ACH-000604,-0.20816215195300003
ACH-000605,0.270551023511
ACH-000606,0.021669437511599998
ACH-000608,-0.040031352404400006
ACH-000614,0.04528011626759999
ACH-000616,0.0768872030578
ACH-000618,-0.088198299649
ACH-000619,-0.0935277870226
ACH-000620,0.009757946377889999
ACH-000621,-0.08083761987049999
ACH-000622,-0.22701828019900003
ACH-000623,-0.04469113394719999
ACH-000624,-0.0148515660991
ACH-000627,-0.07644117441960001
ACH-000630,-0.043709498245699994
ACH-000632,-0.119601769371
ACH-000633,0.0292763411044
ACH-000637,0.0582777987139
ACH-000638,-0.260048820918
ACH-000646,-0.14183747645
ACH-000647,0.0831825039972
ACH-000648,-0.0256602916605
ACH-000649,-0.09269123175110001
ACH-000651,-0.020836536839
ACH-000652,-0.0934628508867
ACH-000653,0.0898305066261
ACH-000657,0.0389506984099
ACH-000658,0.0601123015759
ACH-000661,-0.0271729100097
ACH-000662,0.420709652071
ACH-000663,0.186455401714
ACH-000665,0.070006083554
ACH-000671,-0.146124038943
ACH-000673,-0.034044154566900006
ACH-000676,0.0952153849898
ACH-000677,0.0756478198668
ACH-000681,0.44058294451200003
ACH-000682,-0.0774475453712
ACH-000683,-0.0496433273188
ACH-000684,-0.161730241041
ACH-000688,-0.112583919712
ACH-000693,-0.029005971646
ACH-000694,-0.0748440785148
ACH-000695,0.148545225537
ACH-000696,-0.035844452780199994
ACH-000697,-0.0798943734061
ACH-000699,-0.0834621749187
ACH-000701,0.0165886679756
ACH-000706,-0.0382789302519
ACH-000711,-0.0700149165655
ACH-000713,0.0976483467835
ACH-000714,0.24837323845800002
ACH-000718,0.0082613835044
ACH-000720,-0.142215063364
ACH-000721,-0.160748296568
ACH-000724,0.09900172945769999
ACH-000725,0.0365576999824
ACH-000732,-0.374005695137
ACH-000734,-0.0504748648149
ACH-000735,-0.11754522558700001
ACH-000736,-0.0712802286026
ACH-000738,-0.00274506179869
ACH-000746,-0.0433769339348
ACH-000747,-0.08135973395330001
ACH-000748,-0.10287554197399999
ACH-000753,0.00190809288439
ACH-000756,-0.125039548202
ACH-000757,0.216554950686
ACH-000758,0.017381951006799998
ACH-000760,0.0881661797071
ACH-000763,0.16776913147199998
ACH-000764,-0.051231055613900005
ACH-000765,-0.23421048520100002
ACH-000766,-0.0771497814713
ACH-000767,-0.199870204056
ACH-000768,0.221248485539
ACH-000769,-0.019184335637599997
ACH-000770,-0.09860022772770001
ACH-000771,-0.214315706162
ACH-000773,0.05738789220940001
ACH-000776,-0.109768644056
ACH-000777,-0.08636867268130001
ACH-000778,-0.059292403833599995
ACH-000781,0.024704472765500002
ACH-000782,-0.117593386182
ACH-000783,-0.0514141776398
ACH-000784,0.013854475085
ACH-000785,-0.049021835575400005
ACH-000787,-0.19813461363499998
ACH-000788,-0.0623671767126
ACH-000791,0.0606771792901
ACH-000792,0.132068392827
ACH-000794,-0.078733248878
ACH-000796,0.07278261829360001
ACH-000799,0.191094120137
ACH-000800,-0.176604927729
ACH-000802,-0.0715503579244
ACH-000804,-0.303132531276
ACH-000805,0.0162677969285
ACH-000809,-0.044141938337
ACH-000810,-0.0312459235077
ACH-000811,-0.138984054532
ACH-000817,-0.12469533296299999
ACH-000819,0.0830644748237
ACH-000820,-0.13647450386399998
ACH-000821,-0.0782316645955
ACH-000822,-0.0361561427086
ACH-000823,0.028587298386900002
ACH-000824,0.058217618731300005
ACH-000827,-0.00806492720565
ACH-000829,-0.08874713395639999
ACH-000831,-0.133982803946
ACH-000832,0.20249472041799998
ACH-000833,-0.100292211151
ACH-000834,-0.1219328817
ACH-000835,-0.0542881575202
ACH-000836,-0.061429132228699994
ACH-000837,0.11747111863
ACH-000838,0.148829617134
ACH-000839,-0.0703960980836
ACH-000840,-0.0272511789983
ACH-000841,0.0236892733091
ACH-000843,-0.0288132412941
ACH-000846,-0.206575230493
ACH-000847,-0.0866764370774
ACH-000848,0.046703216486599995
ACH-000849,0.0988109892385
ACH-000851,-0.0730606751085
ACH-000855,-0.210098741283
ACH-000856,-0.00140049293202
ACH-000858,-0.011662839074899999
ACH-000859,0.00571445844571
ACH-000861,-0.00660906858732
ACH-000862,0.00423732126057
ACH-000865,-0.0462900136536
ACH-000866,-0.100299921624
ACH-000867,0.0432113300635
ACH-000869,0.013985195673700001
ACH-000872,-0.021555822403
ACH-000873,0.09993948784600001
ACH-000876,0.155343568768
ACH-000878,-0.0991178288257
ACH-000880,-0.0993909208921
ACH-000881,-0.0642084077095
ACH-000882,0.07719671113589999
ACH-000884,-0.284726971421
ACH-000885,-0.0791135238884
ACH-000887,-0.081007313418
ACH-000888,0.0731276131003
ACH-000889,0.029561489747900002
ACH-000890,0.07747039095939999
ACH-000896,0.0912464338758
ACH-000898,-0.0446496244431
ACH-000900,0.0014914224225499998
ACH-000901,-0.0884324849129
ACH-000905,0.0370998136039
ACH-000906,-0.0343823579022
ACH-000907,-0.0428798609682
ACH-000910,-0.0464640810893
ACH-000911,-0.0214151795506
ACH-000912,-0.11365729828700001
ACH-000913,0.0197548171544
ACH-000915,-0.0202922992925
ACH-000916,-0.191303244583
ACH-000917,0.0805236223788
ACH-000921,0.0291161809865
ACH-000924,-0.10622501828500001
ACH-000926,0.0176814409151
ACH-000928,0.024270999087799998
ACH-000929,0.13055531526699998
ACH-000932,-0.0273428580698
ACH-000935,-0.17637270620099998
ACH-000936,-0.08705113960689999
ACH-000937,-0.0175238057411
ACH-000938,-0.213354607098
ACH-000939,0.18112947329999998
ACH-000941,0.0574128151577
ACH-000943,-0.0130475904104
ACH-000946,-0.115399419955
ACH-000947,-0.0355007915308
ACH-000948,0.037916688251199995
ACH-000950,-0.198847508785
ACH-000953,-0.008888876405870001
ACH-000957,0.007759549346520001
ACH-000958,0.221163059775
ACH-000960,-0.104882389979
ACH-000963,0.100177516217
ACH-000968,0.0405174898383
ACH-000969,-0.136179126391
ACH-000973,-0.0366658750678
ACH-000974,0.020264003702400002
ACH-000975,-0.0270928383862
ACH-000976,-0.110869550899
ACH-000978,0.174345187635
ACH-000980,-0.0065524975270299995
ACH-000984,0.10513581841900001
ACH-000986,-0.13382546022
ACH-000988,0.09323645915470001
ACH-000993,0.12587494189
ACH-000994,0.00850288828964
ACH-000996,0.163314530922
ACH-001001,-0.101985784715
ACH-001020,-0.091980417126
ACH-001028,0.07790274931630001
ACH-001031,-0.0286365047313
ACH-001038,-0.0711563734271
ACH-001048,-0.08232036440519999
ACH-001050,0.019113385830800002
ACH-001053,0.011517406768799998
ACH-001054,-0.144488059604
ACH-001061,0.0428851837747
ACH-001067,-0.139468399998
ACH-001075,-0.136727543864
ACH-001096,-0.10634962860300001
ACH-001128,-0.27194817266800003
ACH-001134,0.0440457688684
ACH-001151,-0.0695198680006
ACH-001163,0.127714002426
ACH-001164,0.171182807704
ACH-001173,0.0416711263271
ACH-001183,0.037805387111
ACH-001184,0.0411397526324
ACH-001190,0.206377313589
ACH-001192,-0.0461448776701
ACH-001193,-0.0270749785974
ACH-001196,-0.0633479718933
ACH-001197,-0.049450678021400005
ACH-001205,0.126045337006
ACH-001211,0.0220048421942
ACH-001212,-0.229162122361
ACH-001228,-0.19077504868099998
ACH-001232,-0.0495065570815
ACH-001239,-0.0366231977447
ACH-001274,0.0590919030283
ACH-001275,0.145385732317
ACH-001277,-0.22286080059
ACH-001278,0.19598617566100002
ACH-001280,0.0881799988531
ACH-001283,0.156055073184
ACH-001289,-0.224731459503
ACH-001295,-0.04508110835009999
ACH-001300,-0.0442188350682
ACH-001301,-0.0163639678442
ACH-001302,0.191214218296
ACH-001303,0.177406090977
ACH-001306,0.0739288985257
ACH-001318,0.105235195806
ACH-001322,0.0687928164944
ACH-001328,-0.16967797825800002
ACH-001332,0.014915982133599999
ACH-001333,-0.14809647683
ACH-001336,0.0701841130066
ACH-001340,-0.11035611581499999
ACH-001346,0.14406447629
ACH-001353,0.10716934380000001
ACH-001354,-0.08434638498569999
ACH-001367,-0.00486705898228
ACH-001368,0.044996111000499994
ACH-001374,0.11201130941500001
ACH-001375,-0.037468828333800004
ACH-001377,0.00122014471027
ACH-001380,0.00302168880994
ACH-001391,-0.111093101058
ACH-001407,0.056671844237900004
ACH-001408,0.112570862227
ACH-001413,-0.0356135859283
ACH-001430,-0.23829896300500003
ACH-001431,0.146831837852
ACH-001450,0.133621924111
ACH-001496,-0.0481968871114
ACH-001500,0.0469911912254
ACH-001521,-0.0541826559901
ACH-001523,-0.0686597989091
ACH-001532,0.0118815073691
ACH-001536,0.158016664398
ACH-001550,-0.0721150014707
ACH-001552,-0.198140982146
ACH-001554,-0.0153017206287
ACH-001645,0.09679858887989999
ACH-001654,-0.046146584109500004
ACH-001715,-0.0750322924659
ACH-001735,-0.0206931659397
ACH-001736,-0.190986523534
ACH-001737,-0.15721506207
ACH-001740,-0.0306220151816
ACH-001745,-0.170717224441
ACH-001750,0.0290789677012
ACH-001765,-0.0556213583273
ACH-001956,0.025680085570900003
ACH-001957,-0.00827865574271
